%310
@RELATION PLSFNKS00011
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
25,812.99,47613.95,47851.99,915011.50,661.50,137.42,1.50,1.50
26,?,?,?,?,?,?,1.50,?
27,?,?,?,?,?,?,?,?
28,813.38,47324.06,47553.14,1008871.44,1081.44,147.20,?,1.44
29,815.93,47328.40,47565.10,1202821.38,941.38,168.83,1.44,1.38
30,815.59,46917.19,47113.08,3423871.30,2211.30,466.92,1.38,1.30
31,817.14,46840.15,47011.43,1276041.33,811.33,165.91,1.30,1.33
32,818.68,46945.58,47121.08,2737771.40,1711.40,376.02,1.33,1.40
33,?,?,?,?,?,?,1.40,?
34,?,?,?,?,?,?,?,?
35,818.05,46556.55,46735.25,5082891.43,2771.43,753.12,?,1.43
36,816.68,46674.78,46862.43,1059051.41,831.41,149.84,1.43,1.41
37,813.75,46149.14,46341.54,201261.40,251.40,28.06,1.41,1.40
38,811.13,46329.66,46512.72,1341181.42,731.42,190.13,1.40,1.42
39,813.77,46741.54,46931.40,904371.46,831.46,130.56,1.42,1.46
40,?,?,?,?,?,?,1.46,?
41,?,?,?,?,?,?,?,?
42,817.03,46786.74,46988.04,1529431.51,1091.51,229.86,?,1.51
43,817.32,46399.26,46564.61,626181.50,511.50,92.73,1.51,1.50
44,817.35,46406.74,46569.81,404041.48,391.48,59.60,1.50,1.48
45,818.81,46211.54,46360.51,718561.43,461.43,103.96,1.48,1.43
46,826.73,46370.13,46523.63,678971.40,511.40,95.93,1.43,1.40
47,?,?,?,?,?,?,1.40,?
48,?,?,?,?,?,?,?,?
49,830.85,46508.27,46665.39,415371.40,501.40,57.56,?,1.40
50,832.30,46490.89,46652.19,1213521.45,821.45,176.29,1.40,1.45
51,830.62,46051.76,46198.42,626831.40,411.40,89.45,1.45,1.40
52,823.32,45879.90,46050.52,417251.38,471.38,56.83,1.40,1.38
53,826.66,45948.12,46124.82,499411.38,441.38,68.26,1.38,1.38
54,?,?,?,?,?,?,1.38,?
55,?,?,?,?,?,?,?,?
56,829.61,46286.28,46487.05,510391.39,431.39,70.04,?,1.39
57,828.81,45868.35,46065.85,258411.40,191.40,35.32,1.39,1.40
58,836.69,46241.92,46459.99,11272681.63,4711.63,1748.42,1.40,1.63
59,844.08,46280.36,46510.83,4951071.50,2771.50,761.77,1.63,1.50
60,842.02,46341.14,46622.90,732601.46,681.46,108.12,1.50,1.46
61,?,?,?,?,?,?,1.46,?
62,?,?,?,?,?,?,?,?
63,838.26,46137.70,46454.13,6280061.61,2661.61,982.75,?,1.61
64,845.88,46676.09,47001.38,8792171.66,4481.66,1452.48,1.61,1.66
65,849.88,46762.65,47090.49,8199061.83,4881.83,1459.10,1.66,1.83
66,855.99,46745.26,47060.66,4784301.78,2831.78,869.69,1.83,1.78
67,861.67,47074.39,47436.21,2145531.83,1971.83,386.46,1.78,1.83
68,?,?,?,?,?,?,1.83,?
69,?,?,?,?,?,?,?,?
70,863.89,46933.03,47269.75,7395182.03,4212.03,1440.69,?,2.03
71,866.79,47010.40,47340.43,13788772.06,10442.06,2980.54,2.03,2.06
72,872.90,46888.37,47235.72,8190551.93,6181.93,1622.14,2.06,1.93
73,871.52,47223.68,47606.16,1424981.99,1911.99,281.88,1.93,1.99
74,873.21,47125.93,47522.10,1154271.90,1311.90,224.13,1.99,1.90
75,?,?,?,?,?,?,1.90,?
76,?,?,?,?,?,?,?,?
77,868.37,46668.41,47094.18,1730701.82,1771.82,318.68,?,1.82
78,864.73,46029.35,46473.62,11569732.22,8292.22,2437.57,1.82,2.22
79,862.97,46068.24,46511.62,12410532.12,9752.12,2740.63,2.22,2.12
80,850.86,45580.47,46017.88,5802772.00,5042.00,1197.66,2.12,2.00
81,845.32,45066.18,45473.08,5157242.17,4722.17,1094.73,2.00,2.17
82,?,?,?,?,?,?,2.17,?
83,?,?,?,?,?,?,?,?
84,839.36,44585.10,44946.32,14511432.08,8642.08,3239.24,?,2.08
85,830.80,44724.88,45119.16,4835442.08,4302.08,1024.07,2.08,2.08
86,835.51,45247.90,45644.09,3266511.93,3531.93,654.84,2.08,1.93
87,839.42,45147.57,45528.85,3149131.99,3791.99,601.86,1.93,1.99
88,?,?,?,?,?,?,1.99,?
89,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?
92,840.31,45304.74,45679.51,1113971.95,1431.95,216.28,?,1.95
93,828.79,44604.61,44940.36,1735681.97,2171.97,329.06,1.95,1.97
94,824.35,44623.89,44980.62,186881.91,421.91,36.11,1.97,1.91
95,819.73,44597.66,44960.02,122031.90,411.90,23.47,1.91,1.90
96,?,?,?,?,?,?,1.90,?
97,?,?,?,?,?,?,?,?
98,818.75,44590.97,44963.96,1533111.88,1471.88,286.52,?,1.88
99,815.74,44725.03,45096.35,604391.85,681.85,111.75,1.88,1.85
100,820.16,45091.63,45495.34,1040691.80,1141.80,189.24,1.85,1.80
101,824.04,45688.48,46131.66,1912011.79,1551.79,339.05,1.80,1.79
102,819.29,45525.92,45960.10,5887221.80,3301.80,1068.36,1.79,1.80
103,?,?,?,?,?,?,1.80,?
104,?,?,?,?,?,?,?,?
105,814.07,44724.14,45167.65,668831.75,611.75,117.21,?,1.75
106,?,?,?,?,?,?,1.75,?
107,796.68,43916.24,44404.81,3676581.39,2861.39,576.51,?,1.39
108,787.39,43364.70,43850.06,6357561.37,3451.37,880.04,1.39,1.37
109,783.37,43447.75,43993.98,2169781.34,1541.34,302.80,1.37,1.34
110,?,?,?,?,?,?,1.34,?
111,?,?,?,?,?,?,?,?
112,776.37,43360.30,43892.82,6161941.15,4151.15,770.33,?,1.15
113,769.16,43159.57,43707.88,3997861.15,3021.15,474.24,1.15,1.15
114,769.82,43356.73,43908.95,2855661.12,2071.12,317.41,1.15,1.12
115,774.88,43482.18,44027.03,2604821.16,1871.16,297.68,1.12,1.16
116,777.86,43665.21,44226.06,6563991.30,4331.30,802.79,1.16,1.30
117,?,?,?,?,?,?,1.30,?
118,?,?,?,?,?,?,?,?
119,779.98,43882.16,44420.22,3132001.44,2531.44,429.27,?,1.44
120,784.81,44162.18,44653.34,3938131.39,2751.39,547.00,1.44,1.39
121,?,?,?,?,?,?,1.39,?
122,787.45,43991.51,44466.89,1927301.30,1571.30,253.12,?,1.30
123,?,?,?,?,?,?,1.30,?
124,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?
126,786.57,44541.73,45060.80,1022891.30,761.30,133.54,?,1.30
127,793.09,44742.22,45244.29,1864171.38,1341.38,248.39,1.30,1.38
128,798.10,45117.94,45647.76,1408361.32,1321.32,197.47,1.38,1.32
129,800.71,44943.16,45475.08,516081.39,591.39,70.06,1.32,1.39
130,800.42,44895.35,45408.06,484821.38,541.38,66.22,1.39,1.38
131,?,?,?,?,?,?,1.38,?
132,?,?,?,?,?,?,?,?
133,802.74,45207.84,45746.01,4741861.46,2271.46,683.62,?,1.46
134,804.49,45771.11,46336.62,1958951.46,1281.46,286.60,1.46,1.46
135,802.28,46102.42,46676.61,1487841.40,1351.40,208.12,1.46,1.40
136,806.45,45992.03,46581.16,1785921.34,1371.34,241.63,1.40,1.34
137,810.69,46078.68,46646.58,1392861.34,981.34,185.47,1.34,1.34
138,?,?,?,?,?,?,1.34,?
139,?,?,?,?,?,?,?,?
140,815.60,46041.35,46615.31,1514661.30,1241.30,200.34,?,1.30
141,819.76,45851.80,46439.10,580991.28,561.28,75.05,1.30,1.28
142,818.82,45933.66,46529.96,721891.27,631.27,91.52,1.28,1.27
143,814.69,45687.76,46311.26,1300431.22,791.22,158.77,1.27,1.22
144,820.11,46145.44,46783.61,1372261.33,1101.33,174.95,1.22,1.33
145,?,?,?,?,?,?,1.33,?
146,?,?,?,?,?,?,?,?
147,828.12,47277.10,47957.54,1255091.33,881.33,168.90,?,1.33
148,838.40,47579.87,48258.02,1276851.32,921.32,166.20,1.33,1.32
149,842.72,47476.64,48138.07,1658291.31,991.31,211.09,1.32,1.31
150,?,?,?,?,?,?,1.31,?
151,841.72,47806.34,48503.87,519501.30,341.30,67.45,?,1.30
152,?,?,?,?,?,?,1.30,?
153,?,?,?,?,?,?,?,?
154,839.57,47175.79,47868.36,4592141.39,2171.39,624.80,?,1.39
155,854.67,47620.68,48323.88,13824931.53,6091.53,2055.07,1.39,1.53
156,859.35,47805.94,48513.29,5496921.54,2881.54,853.26,1.53,1.54
157,864.95,47573.66,48259.19,5791331.55,3411.55,920.40,1.54,1.55
158,866.67,48209.65,48918.37,2968661.51,1801.51,451.32,1.55,1.51
159,?,?,?,?,?,?,1.51,?
160,?,?,?,?,?,?,?,?
161,870.65,48495.01,49207.65,2038101.53,1801.53,314.22,?,1.53
162,870.60,48324.52,49050.96,1464671.53,1061.53,224.80,1.53,1.53
163,878.91,48383.93,49098.70,3016381.50,1541.50,455.91,1.53,1.50
164,877.48,48152.82,48890.47,1789911.45,1591.45,258.09,1.50,1.45
165,880.65,48273.42,49057.66,3153611.42,1901.42,461.32,1.45,1.42
166,?,?,?,?,?,?,1.42,?
167,?,?,?,?,?,?,?,?
168,883.59,48131.61,48917.56,1076691.41,751.41,152.29,?,1.41
169,886.71,48119.72,48891.04,4161131.50,2481.50,614.60,1.41,1.50
170,885.25,47743.10,48509.84,7200551.57,4491.57,1151.70,1.50,1.57
171,864.38,45870.00,46587.68,6167201.48,3431.48,925.54,1.57,1.48
172,855.18,44732.92,45456.77,1872201.50,1241.50,283.32,1.48,1.50
173,?,?,?,?,?,?,1.50,?
174,?,?,?,?,?,?,?,?
175,857.74,44824.62,45531.46,1204081.50,871.50,183.41,?,1.50
176,863.23,44966.09,45672.10,1249791.54,1031.54,194.29,1.50,1.54
177,858.05,44893.99,45601.51,1095961.53,761.53,165.42,1.54,1.53
178,847.97,43667.37,44326.49,4577871.49,1661.49,695.27,1.53,1.49
179,848.08,44747.79,45442.51,1189181.46,1111.46,174.24,1.49,1.46
180,?,?,?,?,?,?,1.46,?
181,?,?,?,?,?,?,?,?
182,848.80,44769.00,45461.06,1077591.42,531.42,157.18,?,1.42
183,853.37,45533.94,46254.71,404541.45,451.45,58.13,1.42,1.45
184,850.45,45184.98,45899.36,761551.47,531.47,110.43,1.45,1.47
185,855.94,45613.75,46344.42,546721.47,411.47,79.95,1.47,1.47
186,851.88,45110.89,45805.34,918761.52,661.52,137.32,1.47,1.52
187,?,?,?,?,?,?,1.52,?
188,?,?,?,?,?,?,?,?
189,849.30,44534.34,45172.40,1245251.50,881.50,190.75,?,1.50
190,842.60,44342.23,44969.23,1896781.45,1081.45,272.40,1.50,1.45
191,844.03,45068.55,45727.71,347921.50,471.50,51.03,1.45,1.50
192,845.84,45712.72,46390.36,7552071.61,3461.61,1215.65,1.50,1.61
193,849.99,46150.78,46839.89,4799121.69,2621.69,779.01,1.61,1.69
194,?,?,?,?,?,?,1.69,?
195,?,?,?,?,?,?,?,?
196,850.04,46218.05,46922.43,3961801.65,2621.65,666.90,?,1.65
197,847.84,46155.10,46860.35,3566171.67,1771.67,590.91,1.65,1.67
198,845.85,46287.08,47003.76,2460491.68,1321.68,419.20,1.67,1.68
199,845.70,46221.23,46919.83,2179211.73,1421.73,366.37,1.68,1.73
200,848.06,46399.74,47120.88,1977051.76,1661.76,349.49,1.73,1.76
201,?,?,?,?,?,?,1.76,?
202,?,?,?,?,?,?,?,?
203,849.27,46361.70,47075.43,802771.74,631.74,139.66,?,1.74
204,852.44,46714.43,47454.90,666671.77,461.77,115.28,1.74,1.77
205,858.02,46835.98,47575.74,558001.76,321.76,97.50,1.77,1.76
206,858.31,46713.02,47446.69,1643101.72,1341.72,278.45,1.76,1.72
207,858.83,46258.91,46981.22,147531.69,201.69,24.99,1.72,1.69
208,?,?,?,?,?,?,1.69,?
209,?,?,?,?,?,?,?,?
210,862.18,46480.62,47214.30,444061.69,461.69,73.82,?,1.69
211,870.15,46663.41,47398.08,776061.66,541.66,127.87,1.69,1.66
212,878.25,46925.65,47676.43,841751.69,741.69,139.00,1.66,1.69
213,881.30,47370.81,48147.76,651251.73,621.73,111.68,1.69,1.73
214,884.10,48325.33,49133.14,836531.75,671.75,144.11,1.73,1.75
215,?,?,?,?,?,?,1.75,?
216,?,?,?,?,?,?,?,?
217,891.59,48458.44,49272.86,661711.74,421.74,114.69,?,1.74
218,891.86,47942.81,48742.34,9754061.96,5321.96,1869.40,1.74,1.96
219,898.91,48306.55,49124.78,8312582.01,3682.01,1624.74,1.96,2.01
220,903.85,48862.88,49700.18,2783941.96,2111.96,554.95,2.01,1.96
221,909.96,49125.36,49994.77,1402951.97,681.97,275.49,1.96,1.97
222,?,?,?,?,?,?,1.97,?
223,?,?,?,?,?,?,?,?
224,918.93,49580.16,50476.37,2471291.99,1771.99,493.87,?,1.99
225,922.16,49747.66,50646.05,4195042.10,3162.10,876.43,1.99,2.10
226,928.58,50223.95,51152.95,1483942.10,1212.10,312.27,2.10,2.10
227,?,?,?,?,?,?,2.10,?
228,928.83,49976.48,50906.11,1120632.05,1032.05,228.34,?,2.05
229,?,?,?,?,?,?,2.05,?
230,?,?,?,?,?,?,?,?
231,919.57,49772.46,50713.14,2271432.00,1402.00,462.65,?,2.00
232,914.58,49162.16,50077.30,1178171.92,911.92,230.29,2.00,1.92
233,920.30,49128.05,50032.45,3826382.08,2132.08,750.75,1.92,2.08
234,931.73,49846.48,50780.47,3960442.22,2922.22,860.29,2.08,2.22
235,930.27,49895.10,50836.47,2742882.25,1642.25,609.49,2.22,2.25
236,?,?,?,?,?,?,2.25,?
237,?,?,?,?,?,?,?,?
238,927.73,49818.48,50756.86,2715212.19,1382.19,595.34,?,2.19
239,921.40,48833.58,49731.02,7955522.02,5272.02,1568.21,2.19,2.02
240,919.00,48537.65,49421.50,2532392.00,2012.00,495.24,2.02,2.00
241,924.88,48676.45,49569.11,5434631.93,2761.93,1037.97,2.00,1.93
242,925.91,48871.98,49771.98,12208061.68,7751.68,2129.33,1.93,1.68
243,?,?,?,?,?,?,1.68,?
244,?,?,?,?,?,?,?,?
245,929.89,49187.22,50099.55,3863961.81,2891.81,681.33,?,1.81
246,926.93,48968.87,49861.54,3802451.68,3201.68,636.25,1.81,1.68
247,918.91,47919.09,48781.63,2604481.70,1851.70,438.46,1.68,1.70
248,890.19,45830.66,46598.42,3397711.61,2481.61,541.51,1.70,1.61
249,902.70,46717.04,47514.09,3224021.70,2301.70,546.12,1.61,1.70
250,?,?,?,?,?,?,1.70,?
251,?,?,?,?,?,?,?,?
252,916.76,47808.90,48651.54,3821651.75,2241.75,669.50,?,1.75
253,931.39,48961.51,49839.90,4215911.76,2221.76,739.07,1.75,1.76
254,934.25,49437.02,50312.63,3035521.69,2131.69,516.80,1.76,1.69
255,943.52,49771.55,50644.38,3663331.69,2481.69,606.51,1.69,1.69
256,948.06,49348.61,50196.31,674341.68,561.68,113.01,1.69,1.68
257,?,?,?,?,?,?,1.68,?
258,?,?,?,?,?,?,?,?
259,956.00,48917.85,49741.35,1311861.60,1041.60,214.78,?,1.60
260,960.97,49434.46,50258.11,1549451.69,1211.69,255.12,1.60,1.69
261,957.28,49413.33,50227.43,1707521.71,1071.71,288.73,1.69,1.71
262,963.32,50300.53,51171.25,1478041.70,971.70,254.86,1.71,1.70
263,962.49,50308.19,51202.75,254281.69,241.69,42.42,1.70,1.69
264,?,?,?,?,?,?,1.69,?
265,?,?,?,?,?,?,?,?
266,959.46,49955.87,50869.00,639971.71,571.71,108.26,?,1.71
267,957.44,49979.47,50887.67,288921.69,461.69,49.24,1.71,1.69
268,961.02,50301.69,51221.45,2688471.77,1601.77,465.65,1.69,1.77
269,969.92,50936.34,51846.54,9025231.81,5011.81,1669.41,1.77,1.81
270,977.10,50819.81,51704.53,1143931.81,1021.81,205.43,1.81,1.81
271,?,?,?,?,?,?,1.81,?
272,?,?,?,?,?,?,?,?
273,983.39,50301.85,51191.50,451181.76,591.76,79.81,?,1.76
274,984.17,50782.48,51691.24,1186071.73,731.73,205.45,1.76,1.73
275,987.01,50803.40,51709.58,654991.75,751.75,114.36,1.73,1.75
276,988.62,50982.03,51911.61,1324031.77,891.77,237.13,1.75,1.77
277,992.25,50601.24,51511.63,1555641.78,861.78,279.03,1.77,1.78
278,?,?,?,?,?,?,1.78,?
279,?,?,?,?,?,?,?,?
280,995.75,50338.71,51239.47,646911.77,551.77,113.58,?,1.77
281,993.38,50137.88,51021.26,625521.75,441.75,109.64,1.77,1.75
282,996.97,50335.02,51215.99,737171.73,481.73,126.81,1.75,1.73
283,1011.15,51806.83,52744.48,3459581.79,1741.79,619.99,1.73,1.79
284,1024.81,52230.47,53193.87,3747911.84,2011.84,690.70,1.79,1.84
285,?,?,?,?,?,?,1.84,?
286,?,?,?,?,?,?,?,?
287,1029.64,52520.91,53498.97,1036561.83,581.83,188.24,?,1.83
288,1039.64,52590.73,53588.87,4482601.84,2501.84,847.83,1.83,1.84
289,1036.86,52861.41,53918.41,1459971.82,951.82,268.65,1.84,1.82
290,1049.92,52573.59,53571.90,1560581.84,961.84,283.84,1.82,1.84
291,1051.86,52587.24,53572.92,3260221.86,2051.86,613.71,1.84,1.86
292,?,?,?,?,?,?,1.86,?
293,?,?,?,?,?,?,?,?
294,1066.25,53853.55,54903.39,2953051.96,1541.96,569.94,?,1.96
295,1078.51,53781.81,54818.06,12226502.09,5862.09,2531.70,1.96,2.09
296,1074.66,53389.74,54433.41,8833801.99,2911.99,1773.55,2.09,1.99
297,1083.34,53994.46,55063.75,2430642.01,1832.01,489.24,1.99,2.01
298,1095.80,53887.13,55023.42,2128032.00,1142.00,426.37,2.01,2.00
299,?,?,?,?,?,?,2.00,?
300,?,?,?,?,?,?,?,?
301,1105.65,54180.04,55362.19,5322212.05,3502.05,1104.00,?,2.05
302,1114.63,54536.95,55688.45,1482742.06,1222.06,306.29,2.05,2.06
303,1107.62,54095.32,55240.01,3333601.98,2581.98,667.55,2.06,1.98
304,1109.36,53607.86,54734.18,1986761.96,1591.96,386.16,1.98,1.96
305,?,?,?,?,?,?,1.96,?
306,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?
308,1108.16,53989.37,55121.60,295301,226,564.80,?,1.88
309,1101.37,53504.47,54600.05,172736,166,328.33,1.88,1.90
310,1106.35,53924.01,55035.36,260963,205,512.44,1.90,1.99
340,991.5027484429278,45857.110734846676,47106.0108522239,?,?,?,?,?,? 
370,1011.5865587108091,46189.882480874876,47398.32393415799,?,?,?,?,?,? 
400,1031.6703689786905,46522.654226903076,47690.63701609208,?,?,?,?,?,? 
490,1091.9217997823343,47520.969464987684,48567.57626189435,?,?,?,?,?,? 
670,1212.4246613896223,49517.5999411569,50321.45475349891,?,?,?,?,?,? 
