%310
@RELATION PLBRLNK00017
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
85,44724.88,45119.16,2774.13,9464320.67,3170.67,633.36,0.75,0.67
86,45247.90,45644.09,2785.46,13908280.63,3300.63,891.87,0.67,0.63
87,45147.57,45528.85,2797.31,11421520.67,2050.67,748.46,0.63,0.67
88,?,?,?,?,?,?,0.67,?
89,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?
92,45304.74,45679.51,2814.33,6033120.69,1280.69,417.91,?,0.69
93,44604.61,44940.36,2769.02,23968420.74,2540.74,1725.34,0.69,0.74
94,44623.89,44980.62,2766.19,5413300.76,860.76,405.56,0.74,0.76
95,44597.66,44960.02,2760.91,3251560.75,660.75,242.86,0.76,0.75
96,?,?,?,?,?,?,0.75,?
97,?,?,?,?,?,?,?,?
98,44590.97,44963.96,2764.28,1146730.74,490.74,85.51,?,0.74
99,44725.03,45096.35,2767.26,836670.74,400.74,62.61,0.74,0.74
100,45091.63,45495.34,2780.21,7414980.77,1010.77,545.57,0.74,0.77
101,45688.48,46131.66,2794.43,1309140.79,610.79,102.69,0.77,0.79
102,45525.92,45960.10,2783.53,1812570.77,830.77,138.35,0.79,0.77
103,?,?,?,?,?,?,0.77,?
104,?,?,?,?,?,?,?,?
105,44724.14,45167.65,2754.91,274400.74,140.74,20.37,?,0.74
106,?,?,?,?,?,?,0.74,?
107,43916.24,44404.81,2705.88,6908110.73,410.73,507.87,?,0.73
108,43364.70,43850.06,2695.55,413320.75,240.75,30.79,0.73,0.75
109,43447.75,43993.98,2685.57,188020.74,130.74,14.04,0.75,0.74
110,?,?,?,?,?,?,0.74,?
111,?,?,?,?,?,?,?,?
112,43360.30,43892.82,2660.28,2950560.75,260.75,220.01,?,0.75
113,43159.57,43707.88,2624.40,428410.73,210.73,31.61,0.75,0.73
114,43356.73,43908.95,2636.70,1320520.78,710.78,101.63,0.73,0.78
115,43482.18,44027.03,2658.57,2598590.82,730.82,207.30,0.78,0.82
116,43665.21,44226.06,2669.93,357860.80,220.80,28.81,0.82,0.80
117,?,?,?,?,?,?,0.80,?
118,?,?,?,?,?,?,?,?
119,43882.16,44420.22,2685.14,836430.82,390.82,69.15,?,0.82
120,44162.18,44653.34,2704.84,987100.82,340.82,80.56,0.82,0.82
121,?,?,?,?,?,?,0.82,?
122,43991.51,44466.89,2695.22,91840.83,160.83,7.61,?,0.83
123,?,?,?,?,?,?,0.83,?
124,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?
126,44541.73,45060.80,2714.72,264100.83,320.83,21.92,?,0.83
127,44742.22,45244.29,2733.96,16018650.84,910.84,1319.87,0.83,0.84
128,45117.94,45647.76,2752.14,359210.83,250.83,30.00,0.84,0.83
129,44943.16,45475.08,2760.20,3248720.86,430.86,275.91,0.83,0.86
130,44895.35,45408.06,2769.85,1042040.86,250.86,87.99,0.86,0.86
131,?,?,?,?,?,?,0.86,?
132,?,?,?,?,?,?,?,?
133,45207.84,45746.01,2790.62,8598280.80,1680.80,677.90,?,0.80
134,45771.11,46336.62,2822.41,2078760.81,460.81,166.55,0.80,0.81
135,46102.42,46676.61,2848.38,2034490.82,360.82,166.77,0.81,0.82
136,45992.03,46581.16,2871.70,3621530.86,980.86,306.03,0.82,0.86
137,46078.68,46646.58,2885.19,573980.86,280.86,49.02,0.86,0.86
138,?,?,?,?,?,?,0.86,?
139,?,?,?,?,?,?,?,?
140,46041.35,46615.31,2921.95,4205090.87,1090.87,367.04,?,0.87
141,45851.80,46439.10,2893.12,385630.85,250.85,33.00,0.87,0.85
142,45933.66,46529.96,2912.70,714370.87,210.87,61.46,0.85,0.87
143,45687.76,46311.26,2894.53,1627040.87,410.87,139.31,0.87,0.87
144,46145.44,46783.61,2929.62,2672070.91,940.91,239.01,0.87,0.91
145,?,?,?,?,?,?,0.91,?
146,?,?,?,?,?,?,?,?
147,47277.10,47957.54,2976.83,11646590.95,1790.95,1080.84,?,0.95
148,47579.87,48258.02,2997.81,4757310.94,860.94,448.58,0.95,0.94
149,47476.64,48138.07,3000.58,1464660.96,630.96,137.16,0.94,0.96
150,?,?,?,?,?,?,0.96,?
151,47806.34,48503.87,2994.25,2015930.95,440.95,191.75,?,0.95
152,?,?,?,?,?,?,0.95,?
153,?,?,?,?,?,?,?,?
154,47175.79,47868.36,2970.24,4497921.00,1301.00,438.57,?,1.00
155,47620.68,48323.88,2998.79,13621851.16,3941.16,1525.68,1.00,1.16
156,47805.94,48513.29,3026.87,10816481.22,3431.22,1289.26,1.16,1.22
157,47573.66,48259.19,3020.15,7749331.27,3041.27,985.00,1.22,1.27
158,48209.65,48918.37,3044.38,3588451.23,1871.23,450.17,1.27,1.23
159,?,?,?,?,?,?,1.23,?
160,?,?,?,?,?,?,?,?
161,48495.01,49207.65,3065.91,4568871.16,2171.16,537.01,?,1.16
162,48324.52,49050.96,3074.89,2213241.22,1331.22,262.49,1.16,1.22
163,48383.93,49098.70,3098.83,1341651.20,731.20,163.48,1.22,1.20
164,48152.82,48890.47,3089.32,2270331.20,1051.20,266.12,1.20,1.20
165,48273.42,49057.66,3092.65,1861201.14,1051.14,216.37,1.20,1.14
166,?,?,?,?,?,?,1.14,?
167,?,?,?,?,?,?,?,?
168,48131.61,48917.56,3100.24,1764641.13,761.13,199.83,?,1.13
169,48119.72,48891.04,3120.39,335751.13,321.13,37.92,1.13,1.13
170,47743.10,48509.84,3122.21,562971.14,401.14,64.38,1.13,1.14
171,45870.00,46587.68,3038.18,6932031.06,1941.06,728.86,1.14,1.06
172,44732.92,45456.77,3001.68,2199021.07,821.07,233.95,1.06,1.07
173,?,?,?,?,?,?,1.07,?
174,?,?,?,?,?,?,?,?
175,44824.62,45531.46,2990.89,1400101.13,731.13,156.92,?,1.13
176,44966.09,45672.10,2999.31,4038551.14,1491.14,477.27,1.13,1.14
177,44893.99,45601.51,2972.55,2193691.15,741.15,245.94,1.14,1.15
178,43667.37,44326.49,2915.58,1348471.11,591.11,149.17,1.15,1.11
179,44747.79,45442.51,2948.80,655661.09,391.09,70.80,1.11,1.09
180,?,?,?,?,?,?,1.09,?
181,?,?,?,?,?,?,?,?
182,44769.00,45461.06,2963.91,554601.08,451.08,58.78,?,1.08
183,45533.94,46254.71,2981.48,3655691.12,971.12,409.97,1.08,1.12
184,45184.98,45899.36,2971.57,2722421.11,671.11,301.64,1.12,1.11
185,45613.75,46344.42,2988.19,325171.13,281.13,36.67,1.11,1.13
186,45110.89,45805.34,2977.06,338871.13,281.13,38.41,1.13,1.13
187,?,?,?,?,?,?,1.13,?
188,?,?,?,?,?,?,?,?
189,44534.34,45172.40,2948.16,362451.09,261.09,39.71,?,1.09
190,44342.23,44969.23,2924.69,922851.07,371.07,99.03,1.09,1.07
191,45068.55,45727.71,2962.09,756881.13,471.13,83.07,1.07,1.13
192,45712.72,46390.36,2992.86,3450021.14,1551.14,399.47,1.13,1.14
193,46150.78,46839.89,3017.66,804861.15,431.15,91.61,1.14,1.15
194,?,?,?,?,?,?,1.15,?
195,?,?,?,?,?,?,?,?
196,46218.05,46922.43,3022.70,1552811.17,701.17,179.48,?,1.17
197,46155.10,46860.35,3017.11,703631.17,451.17,82.15,1.17,1.17
198,46287.08,47003.76,3021.27,892761.16,271.16,104.36,1.17,1.16
199,46221.23,46919.83,3023.16,1280661.15,601.15,146.65,1.16,1.15
200,46399.74,47120.88,3019.85,1288741.11,631.11,145.45,1.15,1.11
201,?,?,?,?,?,?,1.11,?
202,?,?,?,?,?,?,?,?
203,46361.70,47075.43,3021.70,293721.11,201.11,32.63,?,1.11
204,46714.43,47454.90,3029.97,776681.12,521.12,88.62,1.11,1.12
205,46835.98,47575.74,3050.63,199221.16,221.16,22.96,1.12,1.16
206,46713.02,47446.69,3036.16,1883341.19,1011.19,223.16,1.16,1.19
207,46258.91,46981.22,3015.00,2127021.19,671.19,253.02,1.19,1.19
208,?,?,?,?,?,?,1.19,?
209,?,?,?,?,?,?,?,?
210,46480.62,47214.30,3032.94,1183291.20,351.20,140.67,?,1.20
211,46663.41,47398.08,3038.42,727571.20,481.20,87.24,1.20,1.20
212,46925.65,47676.43,3046.08,1019401.20,541.20,122.18,1.20,1.20
213,47370.81,48147.76,3060.17,1453231.17,581.17,172.98,1.20,1.17
214,48325.33,49133.14,3110.79,2897841.18,771.18,337.54,1.17,1.18
215,?,?,?,?,?,?,1.18,?
216,?,?,?,?,?,?,?,?
217,48458.44,49272.86,3127.41,7498501.31,2671.31,937.38,?,1.31
218,47942.81,48742.34,3127.38,7690281.32,3581.32,1047.56,1.31,1.32
219,48306.55,49124.78,3168.23,6767811.34,2751.34,862.41,1.32,1.34
220,48862.88,49700.18,3190.86,5288401.36,2401.36,731.54,1.34,1.36
221,49125.36,49994.77,3206.86,1157101.37,641.37,157.91,1.36,1.37
222,?,?,?,?,?,?,1.37,?
223,?,?,?,?,?,?,?,?
224,49580.16,50476.37,3225.79,1727721.36,901.36,231.02,?,1.36
225,49747.66,50646.05,3233.22,2645931.31,1021.31,348.16,1.36,1.31
226,50223.95,51152.95,3271.49,12696501.30,1091.30,1651.10,1.31,1.30
227,?,?,?,?,?,?,1.30,?
228,49976.48,50906.11,3253.28,2189761.35,1261.35,286.00,?,1.35
229,?,?,?,?,?,?,1.35,?
230,?,?,?,?,?,?,?,?
231,49772.46,50713.14,3237.31,776871.31,391.31,101.86,?,1.31
232,49162.16,50077.30,3210.57,1053561.29,621.29,136.23,1.31,1.29
233,49128.05,50032.45,3221.87,861321.31,521.31,112.63,1.29,1.31
234,49846.48,50780.47,3260.69,1023021.32,531.32,134.49,1.31,1.32
235,49895.10,50836.47,3260.35,536281.31,431.31,70.32,1.32,1.31
236,?,?,?,?,?,?,1.31,?
237,?,?,?,?,?,?,?,?
238,49818.48,50756.86,3255.45,4662921.29,821.29,606.35,?,1.29
239,48833.58,49731.02,3197.48,2879691.22,1561.22,363.73,1.29,1.22
240,48537.65,49421.50,3183.87,3862361.19,1331.19,464.13,1.22,1.19
241,48676.45,49569.11,3204.20,753121.23,511.23,91.69,1.19,1.23
242,48871.98,49771.98,3196.27,3744571.25,1051.25,467.29,1.23,1.25
243,?,?,?,?,?,?,1.25,?
244,?,?,?,?,?,?,?,?
245,49187.22,50099.55,3230.20,16586221.30,2241.30,2139.04,?,1.30
246,48968.87,49861.54,3226.75,1387261.29,841.29,178.20,1.30,1.29
247,47919.09,48781.63,3174.71,2273141.25,791.25,286.61,1.29,1.25
248,45830.66,46598.42,3061.25,18061411.13,3571.13,2073.16,1.25,1.13
249,46717.04,47514.09,3142.61,1849581.20,911.20,218.58,1.13,1.20
250,?,?,?,?,?,?,1.20,?
251,?,?,?,?,?,?,?,?
252,47808.90,48651.54,3199.68,1125571.24,681.24,135.35,?,1.24
253,48961.51,49839.90,3256.85,968481.22,571.22,119.15,1.24,1.22
254,49437.02,50312.63,3285.29,1167561.23,501.23,143.12,1.22,1.23
255,49771.55,50644.38,3303.55,3022821.23,681.23,370.35,1.23,1.23
256,49348.61,50196.31,3285.49,1429971.23,581.23,176.37,1.23,1.23
257,?,?,?,?,?,?,1.23,?
258,?,?,?,?,?,?,?,?
259,48917.85,49741.35,3260.05,1261511.21,421.21,152.17,?,1.21
260,49434.46,50258.11,3286.61,1155911.19,651.19,135.89,1.21,1.19
261,49413.33,50227.43,3277.41,299661.19,241.19,35.86,1.19,1.19
262,50300.53,51171.25,3316.59,801111.18,471.18,95.86,1.19,1.18
263,50308.19,51202.75,3316.08,794141.18,371.18,93.10,1.18,1.18
264,?,?,?,?,?,?,1.18,?
265,?,?,?,?,?,?,?,?
266,49955.87,50869.00,3291.57,1929711.17,991.17,224.51,?,1.17
267,49979.47,50887.67,3275.67,4424421.15,1221.15,505.92,1.17,1.15
268,50301.69,51221.45,3299.72,7501681.14,1431.14,859.87,1.15,1.14
269,50936.34,51846.54,3336.44,6588071.16,1621.16,768.83,1.14,1.16
270,50819.81,51704.53,3352.18,948461.17,361.17,111.14,1.16,1.17
271,?,?,?,?,?,?,1.17,?
272,?,?,?,?,?,?,?,?
273,50301.85,51191.50,3349.29,1596681.16,351.16,186.14,?,1.16
274,50782.48,51691.24,3351.68,3352771.17,691.17,389.10,1.16,1.17
275,50803.40,51709.58,3364.40,5540771.20,1301.20,658.70,1.17,1.20
276,50982.03,51911.61,3383.62,8488761.25,2751.25,1045.72,1.20,1.25
277,50601.24,51511.63,3381.52,26373761.28,4381.28,3425.63,1.25,1.28
278,?,?,?,?,?,?,1.28,?
279,?,?,?,?,?,?,?,?
280,50338.71,51239.47,3383.60,16959651.28,1451.28,2170.87,?,1.28
281,50137.88,51021.26,3368.14,8828021.28,711.28,1129.99,1.28,1.28
282,50335.02,51215.99,3379.96,6006181.28,611.28,768.81,1.28,1.28
283,51806.83,52744.48,3454.41,9525641.28,1021.28,1219.32,1.28,1.28
284,52230.47,53193.87,3477.04,3907981.28,671.28,500.74,1.28,1.28
285,?,?,?,?,?,?,1.28,?
286,?,?,?,?,?,?,?,?
287,52520.91,53498.97,3508.85,3395491.29,451.29,434.63,?,1.29
288,52590.73,53588.87,3544.07,2166421.29,451.29,277.53,1.29,1.29
289,52861.41,53918.41,3548.14,1509391.28,351.28,193.32,1.29,1.28
290,52573.59,53571.90,3572.96,1370141.28,281.28,175.53,1.28,1.28
291,52587.24,53572.92,3535.97,944621.28,241.28,120.97,1.28,1.28
292,?,?,?,?,?,?,1.28,?
293,?,?,?,?,?,?,?,?
294,53853.55,54903.39,3606.06,2868121.28,631.28,367.77,?,1.28
295,53781.81,54818.06,3615.60,996381.29,341.29,127.67,1.28,1.29
296,53389.74,54433.41,3596.10,3030441.29,361.29,388.00,1.29,1.29
297,53994.46,55063.75,3637.76,3652431.29,1251.29,469.83,1.29,1.29
298,53887.13,55023.42,3651.19,922081.28,451.28,118.17,1.29,1.28
299,?,?,?,?,?,?,1.28,?
300,?,?,?,?,?,?,?,?
301,54180.04,55362.19,3660.45,1133231.29,441.29,145.19,?,1.29
302,54536.95,55688.45,3688.57,612451.28,281.28,78.54,1.29,1.28
303,54095.32,55240.01,3660.80,770811.28,281.28,98.68,1.28,1.28
304,53607.86,54734.18,3628.73,879461.28,171.28,112.57,1.28,1.28
305,?,?,?,?,?,?,1.28,?
306,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?
308,53989.37,55121.60,3668.56,87543,16,112.09,?,1.28
309,53504.47,54600.05,3645.18,326097,21,417.44,1.28,1.29
310,53924.01,55035.36,3650.27,38351,18,49.16,1.29,1.29
340,45857.110734846676,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,46189.882480874876,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,46522.654226903076,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,47520.969464987684,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,49517.5999411569,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
