%310
@RELATION PLRELPL00014
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
1,?,?,?,?,?,?,?,?,?
2,782.35,48107.89,48389.84,2835.52,292438.34,1078.34,243.27,?,8.34
3,783.15,48222.72,48505.50,2832.46,199128.44,608.44,165.26,8.34,8.44
4,781.69,47888.16,48143.94,2814.73,100188.42,428.42,83.81,8.44,8.42
5,?,?,?,?,?,?,?,8.42,?
6,?,?,?,?,?,?,?,?,?
7,781.76,47589.33,47820.24,2793.31,77378.42,428.42,64.95,?,8.42
8,780.70,47379.63,47624.67,2790.64,36688.44,138.44,30.72,8.42,8.44
9,784.82,47407.28,47668.58,2784.62,78448.43,278.43,66.30,8.44,8.43
10,788.85,47546.91,47798.66,2800.96,48568.44,258.44,40.61,8.43,8.44
11,795.36,47440.80,47690.97,2815.88,29398.41,158.41,24.60,8.44,8.41
12,?,?,?,?,?,?,?,8.41,?
13,?,?,?,?,?,?,?,?,?
14,797.42,47470.12,47724.95,2820.74,93518.39,518.39,78.54,?,8.39
15,794.59,47086.54,47346.41,2817.16,47648.37,238.37,39.91,8.39,8.37
16,796.34,47521.39,47794.60,2825.40,60908.43,188.43,51.12,8.37,8.43
17,803.56,47661.37,47936.81,2848.09,349348.94,1208.94,304.62,8.43,8.94
18,807.72,47813.69,48104.67,2864.72,611379.19,1899.19,558.65,8.94,9.19
19,?,?,?,?,?,?,?,9.19,?
20,?,?,?,?,?,?,?,?,?
21,809.27,47936.61,48184.37,2890.14,130549.11,489.11,118.93,?,9.11
22,808.23,47872.80,48127.89,2892.80,448479.40,1179.40,421.11,9.11,9.40
23,808.40,47733.24,47999.21,2890.57,441649.20,759.20,408.94,9.40,9.20
24,811.80,47942.04,48203.43,2898.85,309379.27,449.27,284.72,9.20,9.27
25,812.99,47613.95,47851.99,2897.93,831128.99,1418.99,749.60,9.27,8.99
26,?,?,?,?,?,?,?,8.99,?
27,?,?,?,?,?,?,?,?,?
28,813.38,47324.06,47553.14,2886.17,491898.86,928.86,439.12,?,8.86
29,815.93,47328.40,47565.10,2878.58,249408.84,728.84,219.98,8.86,8.84
30,815.59,46917.19,47113.08,2876.68,81518.84,368.84,71.75,8.84,8.84
31,817.14,46840.15,47011.43,2880.57,172348.87,438.87,152.02,8.84,8.87
