%310
@RELATION WIG20
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE djia NUMERIC 
@ATTRIBUTE nasdaq NUMERIC 
@ATTRIBUTE eurostoxx NUMERIC 
@ATTRIBUTE dollar NUMERIC 
@ATTRIBUTE euro NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
77,14452.06,3237.59,3237.59,3.2015,3.2015,706129.14,2453.90
78,14455.82,3229.10,3229.10,3.2055,3.2055,579515.21,2421.94
79,14511.73,3254.19,3254.19,3.2169,3.2169,781046.67,2422.61
80,14421.49,3222.60,3222.60,3.2387,3.2387,725825.67,2395.82
81,14512.03,3245.00,3245.00,3.2361,3.2361,842468.46,2370.02
82,?,?,?,?,?,?,?
83,?,?,?,?,?,?,?
84,14447.75,3235.30,3235.30,3.1950,3.1950,647412.65,2339.48
85,14559.65,3252.48,3252.48,3.2427,3.2427,669797.31,2353.41
86,14526.16,3256.52,3256.52,3.2635,3.2635,475335.94,2385.27
87,14578.54,3267.52,3267.52,3.2773,3.2773,517128.56,2370.07
88,?,?,?,3.2590,3.2590,?,?
89,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?
91,14572.85,3239.17,3239.17,?,?,?,?
92,14662.01,3254.86,3254.86,3.2552,3.2552,458112.56,2375.67
93,14550.35,3218.60,3218.60,3.2693,3.2693,668543.18,2336.45
94,14606.11,3224.98,3224.98,3.2750,3.2750,661583.33,2342.64
95,14565.25,3203.86,3203.86,3.2358,3.2358,835459.10,2346.37
96,?,?,?,?,?,?,?
97,?,?,?,?,?,?,?
98,14613.48,3222.25,3222.25,3.1893,3.1893,721136.56,2344.72
99,14673.46,3237.86,3237.86,3.1696,3.1696,712959.46,2347.10
100,14802.24,3297.25,3297.25,3.1405,3.1405,990691.41,2370.51
101,14865.14,3300.16,3300.16,3.1382,3.1382,600440.37,2409.02
102,14865.06,3294.95,3294.95,3.1537,3.1537,520132.23,2397.08
103,?,?,?,?,?,?,?
104,?,?,?,?,?,?,?
105,14599.20,3216.49,3216.49,3.1502,3.1502,651575.20,2350.08
106,14756.78,3264.63,3264.63,3.1559,3.1559,?,?
107,14618.59,3204.67,3204.67,3.1159,3.1159,978203.67,2304.59
108,14537.14,3166.36,3166.36,3.1529,3.1529,783792.20,2269.22
109,14547.51,3206.06,3206.06,3.1409,3.1409,571104.26,2277.71
110,?,?,?,?,?,?,?
111,?,?,?,?,?,?,?
112,14567.17,3233.55,3233.55,3.1448,3.1448,481569.41,2278.07
113,14719.46,3269.33,3269.33,3.1811,3.1811,1070140.62,2273.47
114,14676.30,3269.65,3269.65,3.1823,3.1823,782054.58,2286.71
115,14700.80,3289.99,3289.99,3.1792,3.1792,749038.04,2288.09
116,14712.55,3279.26,3279.26,3.1943,3.1943,553493.50,2294.06
117,?,?,?,?,?,?,?
118,?,?,?,?,?,?,?
119,14818.75,3307.02,3307.02,3.1712,3.1712,508719.43,2303.18
120,14839.80,3328.79,3328.79,3.1721,3.1721,786596.25,2319.15
121,14700.95,3299.13,3299.13,?,?,?,?
122,14831.58,3340.62,3340.62,3.1492,3.1492,616561.24,2305.90
123,14973.96,3378.63,3378.63,?,?,?,?
124,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?
126,14968.89,3392.97,3392.97,3.1646,3.1646,582055.77,2339.22
127,15056.20,3396.63,3396.63,3.1767,3.1767,794004.35,2347.82
128,15105.12,3413.27,3413.27,3.1609,3.1609,537173.18,2367.91
129,15082.62,3409.17,3409.17,3.1392,3.1392,589897.78,2348.95
130,15118.49,3436.58,3436.58,3.1861,3.1861,493019.71,2338.16
131,?,?,?,?,?,?,?
132,?,?,?,?,?,?,?
133,15091.68,3438.79,3438.79,3.2051,3.2051,504048.38,2354.34
134,15215.25,3462.61,3462.61,3.1998,3.1998,668143.19,2386.81
135,15275.69,3471.62,3471.62,3.2340,3.2340,845720.75,2408.86
136,15233.22,3465.24,3465.24,3.2521,3.2521,637591.48,2390.32
137,15354.40,3498.97,3498.97,3.2520,3.2520,516647.09,2391.07
138,?,?,?,?,?,?,?
139,?,?,?,?,?,?,?
140,15335.28,3496.43,3496.43,3.2380,3.2380,394427.44,2376.78
141,15387.58,3502.12,3502.12,3.2490,3.2490,602365.03,2370.32
142,15307.17,3463.30,3463.30,3.2322,3.2322,599866.63,2371.95
143,15294.50,3459.42,3459.42,3.2587,3.2587,801088.36,2359.42
144,15303.10,3459.14,3459.14,3.2400,3.2400,513196.94,2384.58
145,?,?,?,?,?,?,?
146,?,?,?,?,?,?,?
147,?,?,?,3.2416,3.2416,456146.03,2451.06
148,15409.39,3488.89,3488.89,3.2465,3.2465,606387.53,2469.37
149,15302.80,3467.52,3467.52,3.2831,3.2831,627777.40,2463.37
150,15324.53,3491.30,3491.30,?,?,?,?
151,15115.57,3455.91,3455.91,3.2953,3.2953,1499145.12,2485.50
152,?,?,?,?,?,?,?
153,?,?,?,?,?,?,?
154,15254.03,3465.37,3465.37,3.2865,3.2865,637282.56,2443.65
155,15177.54,3445.26,3445.26,3.2524,3.2524,675486.41,2462.92
156,14960.59,3401.48,3401.48,3.2421,3.2421,747380.55,2461.51
157,15040.62,3424.05,3424.05,3.2564,3.2564,587035.46,2446.29
158,15248.12,3469.22,3469.22,3.2545,3.2545,774988.18,2488.84
159,?,?,?,?,?,?,?
160,?,?,?,?,?,?,?
161,15238.59,3473.77,3473.77,3.2210,3.2210,798792.08,2503.41
162,15122.02,3436.95,3436.95,3.2201,3.2201,716175.61,2484.11
163,14995.23,3400.43,3400.43,3.2002,3.2002,537361.33,2481.60
164,15176.08,3445.36,3445.36,3.2000,3.2000,1082623.47,2472.75
165,15070.18,3423.56,3423.56,3.1654,3.1654,790453.79,2478.43
166,?,?,?,?,?,?,?
167,?,?,?,?,?,?,?
168,15179.85,3452.13,3452.13,3.1719,3.1719,881436.71,2463.37
169,15318.23,3482.18,3482.18,3.1682,3.1682,601441.29,2455.15
170,15112.19,3443.20,3443.20,3.1777,3.1777,882345.10,2413.40
171,14758.32,3364.64,3364.64,3.2693,3.2693,1437432.69,2297.91
172,14799.40,3357.25,3357.25,3.2743,3.2743,2540515.47,2233.64
173,?,?,?,?,?,?,?
174,?,?,?,?,?,?,?
175,14659.56,3320.76,3320.76,3.3137,3.3137,597090.25,2244.27
176,14760.31,3347.89,3347.89,3.2840,3.2840,836590.88,2246.69
177,14910.14,3376.22,3376.22,3.3239,3.3239,1030547.08,2246.66
178,15024.49,3401.86,3401.86,3.3241,3.3241,1126280.37,2177.02
179,14909.60,3403.25,3403.25,3.3175,3.3175,1250001.57,2245.64
180,?,?,?,?,?,?,?
181,?,?,?,?,?,?,?
182,14974.96,3434.49,3434.49,3.3210,3.3210,552236.49,2237.25
183,14932.41,3433.40,3433.40,3.3222,3.3222,795774.44,2284.76
184,14988.55,3443.67,3443.67,3.3516,3.3516,862263.73,2262.92
185,?,?,?,3.3246,3.3246,613194.04,2287.54
186,15135.84,3479.38,3479.38,3.3245,3.3245,576776.98,2253.49
187,?,?,?,?,?,?,?
188,?,?,?,?,?,?,?
189,15224.69,3484.83,3484.83,3.3576,3.3576,482058.23,2223.28
190,15300.34,3504.26,3504.26,3.3588,3.3588,604876.73,2218.77
191,15291.66,3520.76,3520.76,3.3724,3.3724,607300.51,2244.63
192,15460.92,3578.30,3578.30,3.3225,3.3225,556610.30,2279.09
193,15464.30,3600.08,3600.08,3.3201,3.3201,696671.77,2302.81
194,?,?,?,?,?,?,?
195,?,?,?,?,?,?,?
196,15484.26,3607.49,3607.49,3.2955,3.2955,407605.96,2305.78
197,15451.85,3598.50,3598.50,3.2735,3.2735,610398.99,2303.05
198,15470.52,3610.00,3610.00,3.2410,3.2410,727604.28,2309.79
199,15548.54,3611.28,3611.28,3.2362,3.2362,559185.29,2300.33
200,15543.74,3587.61,3587.61,3.2348,3.2348,344495.45,2313.31
201,?,?,?,?,?,?,?
202,?,?,?,?,?,?,?
203,15545.55,3600.39,3600.39,3.2142,3.2142,354354.53,2311.49
204,15567.74,3579.27,3579.27,3.2001,3.2001,526059.70,2327.28
205,15542.24,3579.60,3579.60,3.1800,3.1800,618217.26,2324.17
206,15555.61,3605.19,3605.19,3.2143,3.2143,419128.63,2317.80
207,15558.83,3613.16,3613.16,3.1831,3.1831,482315.76,2291.10
208,?,?,?,?,?,?,?
209,?,?,?,?,?,?,?
210,15521.97,3599.14,3599.14,3.1859,3.1859,295730.09,2299.26
211,15520.59,3616.47,3616.47,3.1798,3.1798,358208.66,2307.79
212,15499.54,3626.37,3626.37,3.1929,3.1929,951557.11,2326.59
213,15628.02,3675.74,3675.74,3.1961,3.1961,693437.08,2351.14
214,15658.36,3689.59,3689.59,3.2201,3.2201,927806.42,2401.85
215,?,?,?,?,?,?,?
216,?,?,?,?,?,?,?
217,15612.13,3692.95,3692.95,3.1771,3.1771,395431.20,2405.73
218,15518.74,3665.77,3665.77,3.1744,3.1744,819852.46,2366.74
219,15470.67,3654.01,3654.01,3.1725,3.1725,573245.54,2380.01
220,15498.32,3669.12,3669.12,3.1503,3.1503,699019.20,2406.40
221,15425.51,3660.11,3660.11,3.1336,3.1336,658305.04,2414.28
222,?,?,?,?,?,?,?
223,?,?,?,?,?,?,?
224,15419.68,3669.95,3669.95,3.1510,3.1510,695701.40,2440.05
225,15451.01,3684.44,3684.44,3.1489,3.1489,645593.87,2442.30
226,15337.66,3669.27,3669.27,3.1643,3.1643,817190.31,2461.22
227,15112.19,3606.12,3606.12,?,?,?,?
228,15081.47,3602.78,3602.78,3.1665,3.1665,455753.49,2445.60
229,?,?,?,?,?,?,?
230,?,?,?,?,?,?,?
231,15010.74,3589.09,3589.09,3.1873,3.1873,488240.77,2438.83
232,15002.99,3613.59,3613.59,3.1761,3.1761,614652.25,2405.32
233,14897.55,3599.79,3599.79,3.1698,3.1698,555756.04,2383.15
234,14963.74,3638.71,3638.71,3.1811,3.1811,758825.21,2420.68
235,15010.51,3657.79,3657.79,3.1673,3.1673,719942.77,2417.23
236,?,?,?,?,?,?,?
237,?,?,?,?,?,?,?
238,14946.46,3657.57,3657.57,3.1658,3.1658,323603.25,2417.91
239,14776.13,3578.52,3578.52,3.1849,3.1849,717501.48,2367.63
240,14824.51,3593.35,3593.35,3.1840,3.1840,643080.48,2361.85
241,14840.95,3620.30,3620.30,3.2269,3.2269,676095.57,2367.84
242,14810.31,3589.87,3589.87,3.2209,3.2209,786199.85,2384.22
243,?,?,?,?,?,?,?
244,?,?,?,?,?,?,?
245,?,?,?,3.2164,3.2164,440875.02,2394.90
246,14833.96,3612.61,3612.61,3.2433,3.2433,678256.43,2367.49
247,14930.87,3649.04,3649.04,3.2387,3.2387,980532.74,2308.44
248,14937.48,3658.78,3658.78,3.2463,3.2463,1638822.65,2201.50
249,14922.50,3660.01,3660.01,3.2732,3.2732,1432972.77,2238.98
250,?,?,?,?,?,?,?
251,?,?,?,?,?,?,?
252,15063.12,3706.18,3706.18,3.2357,3.2357,791729.95,2290.86
253,15191.06,3729.02,3729.02,3.2181,3.2181,1180814.53,2357.25
254,15326.60,3725.01,3725.01,3.1955,3.1955,700047.29,2380.01
255,15300.64,3715.97,3715.97,3.1782,3.1782,738464.94,2399.23
256,15376.06,3722.18,3722.18,3.1696,3.1696,543511.06,2375.44
257,?,?,?,?,?,?,?
258,?,?,?,?,?,?,?
259,15494.78,3717.85,3717.85,3.1435,3.1435,604209.55,2354.66
260,15529.73,3745.70,3745.70,3.1552,3.1552,512939.89,2365.36
261,15676.94,3783.64,3783.64,3.1689,3.1689,420330.97,2363.78
262,15636.55,3789.38,3789.38,3.0833,3.0833,1010507.57,2410.92
263,15451.09,3774.73,3774.73,3.1152,3.1152,1131446.53,2408.16
264,?,?,?,?,?,?,?
265,?,?,?,?,?,?,?
266,15401.38,3765.29,3765.29,3.1260,3.1260,671201.83,2388.66
267,15334.59,3768.25,3768.25,3.1338,3.1338,546706.37,2393.06
268,15273.26,3761.10,3761.10,3.1234,3.1234,631735.33,2407.12
269,15328.30,3787.43,3787.43,3.1277,3.1277,753318.45,2435.83
270,15258.24,3781.59,3781.59,3.1328,3.1328,634801.38,2422.46
271,?,?,?,?,?,?,?
272,?,?,?,?,?,?,?
273,15129.67,3771.48,3771.48,3.1227,3.1227,570660.65,2391.53
274,15191.70,3817.98,3817.98,3.1170,3.1170,642773.54,2413.17
275,15133.14,3815.02,3815.02,3.1212,3.1212,739615.57,2412.37
276,14996.48,3774.34,3774.34,3.0951,3.0951,701800.13,2420.17
277,15072.58,3807.75,3807.75,3.0902,3.0902,629055.30,2394.59
278,?,?,?,?,?,?,?
279,?,?,?,?,?,?,?
280,14936.24,3770.38,3770.38,3.0976,3.0976,561974.80,2380.18
281,14776.53,3694.83,3694.83,3.0873,3.0873,492746.83,2373.23
282,14802.98,3677.78,3677.78,3.1057,3.1057,490464.28,2384.30
283,15126.07,3760.75,3760.75,3.0994,3.0994,1131993.23,2468.70
284,15237.11,3791.87,3791.87,3.0850,3.0850,922171.45,2489.64
285,?,?,?,?,?,?,?
286,?,?,?,?,?,?,?
287,15301.26,3815.28,3815.28,3.0936,3.0936,472133.20,2498.77
288,15168.01,3794.01,3794.01,3.0893,3.0893,977323.98,2490.34
289,15373.83,3839.43,3839.43,3.0854,3.0854,776232.30,2505.20
290,15371.65,3863.15,3863.15,3.0625,3.0625,587837.48,2474.92
291,15399.65,3914.28,3914.28,3.0506,3.0506,652651.66,2485.13
292,?,?,?,?,?,?,?
293,?,?,?,?,?,?,?
294,15392.20,3920.05,3920.05,3.0620,3.0620,817234.66,2554.61
295,15467.66,3929.57,3929.57,3.0564,3.0564,834295.80,2544.45
296,15413.33,3907.07,3907.07,3.0385,3.0385,707320.09,2523.32
297,15509.21,3928.96,3928.96,3.0323,3.0323,572799.55,2551.43
298,15570.28,3943.36,3943.36,3.0326,3.0326,760537.41,2537.62
299,?,?,?,?,?,?,?
300,?,?,?,?,?,?,?
301,15568.93,3940.13,3940.13,3.0271,3.0271,548505.23,2557.77
302,15680.35,3952.34,3952.34,3.0436,3.0436,741566.09,2574.60
303,15618.76,3930.62,3930.62,3.0433,3.0433,855484.31,2553.51
304,15545.75,3919.71,3919.71,3.0507,3.0507,606196.52,2528.97
305,15615.55,3922.04,3922.04,?,?,?,?
306,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?
308,15619.64,3943.52,3943.52,3.0436,3.0436,509563.89,2548.15
309,15630.45,3941.67,3941.67,3.0981,3.0981,629878.32,2521.41
310,15733.62,3928.06,3928.06,3.0896,3.0896,727900.64,2546.67
340,15773.258690459654,3955.732892747954,3006.5164887559176,3.242646836230678,4.274749244608683,?,?
370,15916.432538019446,4014.2969659541477,3038.5361136515453,3.243445977637349,4.281527215426011,?,?
400,16059.606385579236,4072.8610391603415,3070.555738547173,3.2442451190440202,4.288305186243338,?,?
490,16489.127928258607,4248.553258778922,3166.614613234056,3.2466425432640333,4.308639098695322,?,?
670,17348.17101361735,4599.937698016085,3358.7323626078214,3.2514373917040587,4.349306923599286,?,?
