%310
@RELATION PLBYTOM00010
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
99,815.74,44725.03,45096.35,1233160.31,330.31,37.54,0.32,0.31
100,820.16,45091.63,45495.34,3250960.33,640.33,104.40,0.31,0.33
101,824.04,45688.48,46131.66,1040670.32,300.32,32.88,0.33,0.32
102,819.29,45525.92,45960.10,987670.32,240.32,31.30,0.32,0.32
103,?,?,?,?,?,?,0.32,?
104,?,?,?,?,?,?,?,?
105,814.07,44724.14,45167.65,393540.31,150.31,12.09,?,0.31
106,?,?,?,?,?,?,0.31,?
107,796.68,43916.24,44404.81,1390390.30,390.30,41.57,?,0.30
108,787.39,43364.70,43850.06,719300.29,120.29,21.18,0.30,0.29
109,783.37,43447.75,43993.98,30300.29,30.29,0.89,0.29,0.29
110,?,?,?,?,?,?,0.29,?
111,?,?,?,?,?,?,?,?
112,776.37,43360.30,43892.82,1072470.29,130.29,31.10,?,0.29
113,769.16,43159.57,43707.88,217090.29,140.29,6.22,0.29,0.29
114,769.82,43356.73,43908.95,14000.30,40.30,0.39,0.29,0.30
115,774.88,43482.18,44027.03,238400.30,80.30,6.88,0.30,0.30
116,777.86,43665.21,44226.06,239260.28,150.28,6.70,0.30,0.28
117,?,?,?,?,?,?,0.28,?
118,?,?,?,?,?,?,?,?
119,779.98,43882.16,44420.22,8940.30,30.30,0.26,?,0.30
120,784.81,44162.18,44653.34,365650.30,80.30,10.51,0.30,0.30
121,?,?,?,?,?,?,0.30,?
122,787.45,43991.51,44466.89,402870.30,70.30,11.68,?,0.30
123,?,?,?,?,?,?,0.30,?
124,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?
126,786.57,44541.73,45060.80,122330.30,100.30,3.55,?,0.30
127,793.09,44742.22,45244.29,1932120.29,430.29,54.17,0.30,0.29
128,798.10,45117.94,45647.76,1044990.28,240.28,30.13,0.29,0.28
129,800.71,44943.16,45475.08,6049810.35,1100.35,191.77,0.28,0.35
130,800.42,44895.35,45408.06,2997590.33,630.33,98.85,0.35,0.33
131,?,?,?,?,?,?,0.33,?
132,?,?,?,?,?,?,?,?
133,802.74,45207.84,45746.01,3140080.35,1040.35,106.74,?,0.35
134,804.49,45771.11,46336.62,1269720.34,360.34,42.36,0.35,0.34
135,802.28,46102.42,46676.61,792290.33,260.33,25.59,0.34,0.33
136,806.45,45992.03,46581.16,712800.31,260.31,21.92,0.33,0.31
137,810.69,46078.68,46646.58,1652190.31,310.31,50.20,0.31,0.31
138,?,?,?,?,?,?,0.31,?
139,?,?,?,?,?,?,?,?
140,815.60,46041.35,46615.31,784210.31,200.31,23.58,?,0.31
141,819.76,45851.80,46439.10,957010.31,270.31,28.93,0.31,0.31
142,818.82,45933.66,46529.96,325450.30,90.30,9.53,0.31,0.30
143,814.69,45687.76,46311.26,1096870.30,250.30,31.82,0.30,0.30
144,820.11,46145.44,46783.61,61670.29,60.29,1.80,0.30,0.29
145,?,?,?,?,?,?,0.29,?
146,?,?,?,?,?,?,?,?
147,828.12,47277.10,47957.54,2814090.32,500.32,86.41,?,0.32
148,838.40,47579.87,48258.02,1083960.32,370.32,34.47,0.32,0.32
149,842.72,47476.64,48138.07,772040.32,220.32,24.29,0.32,0.32
150,?,?,?,?,?,?,0.32,?
151,841.72,47806.34,48503.87,186000.32,60.32,5.87,?,0.32
152,?,?,?,?,?,?,0.32,?
153,?,?,?,?,?,?,?,?
154,839.57,47175.79,47868.36,296400.33,130.33,9.53,?,0.33
155,854.67,47620.68,48323.88,1052260.32,340.32,32.91,0.33,0.32
156,859.35,47805.94,48513.29,76840.32,60.32,2.38,0.32,0.32
157,864.95,47573.66,48259.19,451800.32,190.32,13.97,0.32,0.32
158,866.67,48209.65,48918.37,41500.32,70.32,1.32,0.32,0.32
159,?,?,?,?,?,?,0.32,?
160,?,?,?,?,?,?,?,?
161,870.65,48495.01,49207.65,597880.33,280.33,19.00,?,0.33
162,870.60,48324.52,49050.96,406540.32,210.32,13.02,0.33,0.32
163,878.91,48383.93,49098.70,916560.33,430.33,29.15,0.32,0.33
164,877.48,48152.82,48890.47,1011250.32,330.32,31.66,0.33,0.32
165,880.65,48273.42,49057.66,760510.32,190.32,23.98,0.32,0.32
166,?,?,?,?,?,?,0.32,?
167,?,?,?,?,?,?,?,?
168,883.59,48131.61,48917.56,199760.32,120.32,6.38,?,0.32
169,886.71,48119.72,48891.04,155380.32,70.32,4.82,0.32,0.32
170,885.25,47743.10,48509.84,513200.31,120.31,15.91,0.32,0.31
171,864.38,45870.00,46587.68,1123520.30,310.30,33.54,0.31,0.30
172,855.18,44732.92,45456.77,367340.29,100.29,10.74,0.30,0.29
173,?,?,?,?,?,?,0.29,?
174,?,?,?,?,?,?,?,?
175,857.74,44824.62,45531.46,281490.31,120.31,8.59,?,0.31
176,863.23,44966.09,45672.10,312270.31,100.31,9.83,0.31,0.31
177,858.05,44893.99,45601.51,1377980.30,280.30,43.11,0.31,0.30
178,847.97,43667.37,44326.49,385500.30,150.30,11.59,0.30,0.30
179,848.08,44747.79,45442.51,526210.30,140.30,15.59,0.30,0.30
180,?,?,?,?,?,?,0.30,?
181,?,?,?,?,?,?,?,?
182,848.80,44769.00,45461.06,456320.31,180.31,13.91,?,0.31
183,853.37,45533.94,46254.71,477450.31,120.31,14.93,0.31,0.31
184,850.45,45184.98,45899.36,67360.32,50.32,2.11,0.31,0.32
185,855.94,45613.75,46344.42,223050.32,50.32,7.08,0.32,0.32
186,851.88,45110.89,45805.34,15455280.36,2280.36,541.51,0.32,0.36
187,?,?,?,?,?,?,0.36,?
188,?,?,?,?,?,?,?,?
189,849.30,44534.34,45172.40,2278110.35,940.35,83.30,?,0.35
190,842.60,44342.23,44969.23,3421350.32,630.32,107.76,0.35,0.32
191,844.03,45068.55,45727.71,2093950.34,470.34,68.41,0.32,0.34
192,845.84,45712.72,46390.36,655030.33,200.33,21.10,0.34,0.33
193,849.99,46150.78,46839.89,193740.32,90.32,6.19,0.33,0.32
194,?,?,?,?,?,?,0.32,?
195,?,?,?,?,?,?,?,?
196,850.04,46218.05,46922.43,730290.34,220.34,23.95,?,0.34
197,847.84,46155.10,46860.35,765950.33,150.33,25.37,0.34,0.33
198,845.85,46287.08,47003.76,286450.33,100.33,9.31,0.33,0.33
199,845.70,46221.23,46919.83,548960.34,140.34,17.68,0.33,0.34
200,848.06,46399.74,47120.88,166180.34,150.34,5.44,0.34,0.34
201,?,?,?,?,?,?,0.34,?
202,?,?,?,?,?,?,?,?
203,849.27,46361.70,47075.43,193160.33,70.33,6.19,?,0.33
204,852.44,46714.43,47454.90,4147160.34,640.34,142.31,0.33,0.34
205,858.02,46835.98,47575.74,205120.34,90.34,6.98,0.34,0.34
206,858.31,46713.02,47446.69,250670.34,60.34,8.52,0.34,0.34
207,858.83,46258.91,46981.22,8349270.37,1950.37,313.30,0.34,0.37
208,?,?,?,?,?,?,0.37,?
209,?,?,?,?,?,?,?,?
210,862.18,46480.62,47214.30,1892790.38,450.38,69.05,?,0.38
211,870.15,46663.41,47398.08,1258730.38,360.38,47.62,0.38,0.38
212,878.25,46925.65,47676.43,1808590.39,280.39,69.00,0.38,0.39
213,881.30,47370.81,48147.76,9134560.45,2010.45,392.49,0.39,0.45
214,884.10,48325.33,49133.14,8737010.43,2270.43,385.87,0.45,0.43
215,?,?,?,?,?,?,0.43,?
216,?,?,?,?,?,?,?,?
217,891.59,48458.44,49272.86,5321660.47,1860.47,242.58,?,0.47
218,891.86,47942.81,48742.34,5325320.44,870.44,237.11,0.47,0.44
219,898.91,48306.55,49124.78,1019310.44,270.44,45.11,0.44,0.44
220,903.85,48862.88,49700.18,827560.44,360.44,35.76,0.44,0.44
221,909.96,49125.36,49994.77,802410.43,250.43,34.53,0.44,0.43
222,?,?,?,?,?,?,0.43,?
223,?,?,?,?,?,?,?,?
224,918.93,49580.16,50476.37,11807880.52,1530.52,579.16,?,0.52
225,922.16,49747.66,50646.05,15993040.50,3290.50,831.94,0.52,0.50
226,928.58,50223.95,51152.95,1221580.51,500.51,61.33,0.50,0.51
227,?,?,?,?,?,?,0.51,?
228,928.83,49976.48,50906.11,440250.50,270.50,22.39,?,0.50
229,?,?,?,?,?,?,0.50,?
230,?,?,?,?,?,?,?,?
231,919.57,49772.46,50713.14,2571030.49,320.49,126.31,?,0.49
232,914.58,49162.16,50077.30,2892470.48,540.48,135.37,0.49,0.48
233,920.30,49128.05,50032.45,2041450.48,340.48,94.25,0.48,0.48
234,931.73,49846.48,50780.47,2285130.49,630.49,112.81,0.48,0.49
235,930.27,49895.10,50836.47,364040.48,210.48,17.85,0.49,0.48
236,?,?,?,?,?,?,0.48,?
237,?,?,?,?,?,?,?,?
238,927.73,49818.48,50756.86,780290.49,200.49,37.48,?,0.49
239,921.40,48833.58,49731.02,1056780.50,390.50,51.12,0.49,0.50
240,919.00,48537.65,49421.50,471050.49,80.49,22.61,0.50,0.49
241,924.88,48676.45,49569.11,1295770.50,310.50,63.29,0.49,0.50
242,925.91,48871.98,49771.98,14414810.58,3730.58,818.86,0.50,0.58
243,?,?,?,?,?,?,0.58,?
244,?,?,?,?,?,?,?,?
245,929.89,49187.22,50099.55,9229410.56,2740.56,537.81,?,0.56
246,926.93,48968.87,49861.54,1750330.58,1130.58,100.54,0.56,0.58
247,918.91,47919.09,48781.63,13420190.59,3160.59,808.73,0.58,0.59
248,890.19,45830.66,46598.42,7372440.62,1470.62,428.11,0.59,0.62
249,902.70,46717.04,47514.09,10551140.65,2720.65,680.28,0.62,0.65
250,?,?,?,?,?,?,0.65,?
251,?,?,?,?,?,?,?,?
252,916.76,47808.90,48651.54,7613290.73,3090.73,540.05,?,0.73
253,931.39,48961.51,49839.90,7590170.71,2740.71,558.47,0.73,0.71
254,934.25,49437.02,50312.63,3391100.70,1370.70,237.89,0.71,0.70
255,943.52,49771.55,50644.38,2843840.71,1040.71,205.12,0.70,0.71
256,948.06,49348.61,50196.31,400990.72,350.72,28.73,0.71,0.72
257,?,?,?,?,?,?,0.72,?
258,?,?,?,?,?,?,?,?
259,956.00,48917.85,49741.35,1492130.73,640.73,107.65,?,0.73
260,960.97,49434.46,50258.11,10873110.75,1720.75,819.80,0.73,0.75
261,957.28,49413.33,50227.43,6063740.75,950.75,458.02,0.75,0.75
262,963.32,50300.53,51171.25,1572600.74,480.74,118.20,0.75,0.74
263,962.49,50308.19,51202.75,1129910.73,470.73,82.05,0.74,0.73
264,?,?,?,?,?,?,0.73,?
265,?,?,?,?,?,?,?,?
266,959.46,49955.87,50869.00,478840.73,240.73,34.72,?,0.73
267,957.44,49979.47,50887.67,2445280.75,360.75,178.75,0.73,0.75
268,961.02,50301.69,51221.45,1382620.76,500.76,103.52,0.75,0.76
269,969.92,50936.34,51846.54,4119210.80,2110.80,328.27,0.76,0.80
270,977.10,50819.81,51704.53,1034610.81,560.81,83.36,0.80,0.81
271,?,?,?,?,?,?,0.81,?
272,?,?,?,?,?,?,?,?
273,983.39,50301.85,51191.50,3226860.85,1150.85,269.08,?,0.85
274,984.17,50782.48,51691.24,2085820.88,910.88,182.00,0.85,0.88
275,987.01,50803.40,51709.58,3120430.93,1430.93,282.53,0.88,0.93
276,988.62,50982.03,51911.61,4764280.89,1890.89,439.73,0.93,0.89
277,992.25,50601.24,51511.63,2150740.85,1100.85,184.82,0.89,0.85
278,?,?,?,?,?,?,0.85,?
279,?,?,?,?,?,?,?,?
280,995.75,50338.71,51239.47,2129580.91,1240.91,186.37,?,0.91
281,993.38,50137.88,51021.26,2260670.88,850.88,205.41,0.91,0.88
282,996.97,50335.02,51215.99,1470290.90,760.90,128.84,0.88,0.90
283,1011.15,51806.83,52744.48,1672440.90,620.90,151.36,0.90,0.90
284,1024.81,52230.47,53193.87,1804170.92,700.92,163.55,0.90,0.92
285,?,?,?,?,?,?,0.92,?
286,?,?,?,?,?,?,?,?
287,1029.64,52520.91,53498.97,4444580.95,1550.95,420.08,?,0.95
288,1039.64,52590.73,53588.87,7086961.00,2341.00,706.88,0.95,1.00
289,1036.86,52861.41,53918.41,2451401.00,1261.00,243.94,1.00,1.00
290,1049.92,52573.59,53571.90,994290.98,700.98,99.00,1.00,0.98
291,1051.86,52587.24,53572.92,2753440.98,950.98,264.37,0.98,0.98
292,?,?,?,?,?,?,0.98,?
293,?,?,?,?,?,?,?,?
294,1066.25,53853.55,54903.39,1442260.99,850.99,143.67,?,0.99
295,1078.51,53781.81,54818.06,1942160.94,1320.94,185.02,0.99,0.94
296,1074.66,53389.74,54433.41,5335110.88,2540.88,470.73,0.94,0.88
297,1083.34,53994.46,55063.75,7267580.83,3270.83,608.10,0.88,0.83
298,1095.80,53887.13,55023.42,6157330.95,2640.95,557.61,0.83,0.95
299,?,?,?,?,?,?,0.95,?
300,?,?,?,?,?,?,?,?
301,1105.65,54180.04,55362.19,2285850.93,1050.93,213.63,?,0.93
302,1114.63,54536.95,55688.45,1436360.93,730.93,135.01,0.93,0.93
303,1107.62,54095.32,55240.01,1341880.90,800.90,122.16,0.93,0.90
304,1109.36,53607.86,54734.18,1172280.92,610.92,108.06,0.90,0.92
305,?,?,?,?,?,?,0.92,?
306,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?
308,1108.16,53989.37,55121.60,96058,43,87.80,?,0.92
309,1101.37,53504.47,54600.05,65293,38,59.75,0.92,0.92
310,1106.35,53924.01,55035.36,369832,134,354.62,0.92,0.97
340,991.5027484429278,45857.110734846676,47106.0108522239,?,?,?,?,?,? 
370,1011.5865587108091,46189.882480874876,47398.32393415799,?,?,?,?,?,? 
400,1031.6703689786905,46522.654226903076,47690.63701609208,?,?,?,?,?,? 
490,1091.9217997823343,47520.969464987684,48567.57626189435,?,?,?,?,?,? 
670,1212.4246613896223,49517.5999411569,50321.45475349891,?,?,?,?,?,? 
