%310
@RELATION PLIMPEL00011
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE sWIG80 NUMERIC 
@ATTRIBUTE WIGdiv NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
44,11022.58,1034.74,46406.74,46569.81,2825.02,450635.00,3435.00,154.04,33.40,35.00
45,11017.48,1024.61,46211.54,46360.51,2825.15,52134.42,1934.42,17.90,35.00,34.42
46,11071.18,1029.14,46370.13,46523.63,2838.22,524034.59,534.59,178.18,34.42,34.59
47,?,?,?,?,?,?,?,?,34.59,?
48,?,?,?,?,?,?,?,?,?,?
49,11089.91,1033.03,46508.27,46665.39,2848.48,92034.59,2634.59,31.26,?,34.59
50,11119.72,1028.99,46490.89,46652.19,2843.90,123733.25,2533.25,41.26,34.59,33.25
51,11014.53,1013.84,46051.76,46198.42,2831.71,915133.99,1033.99,311.02,33.25,33.99
52,10948.88,1009.79,45879.90,46050.52,2801.83,7333.79,1033.79,2.45,33.99,33.79
53,10985.79,1008.41,45948.12,46124.82,2817.57,1233.89,333.89,0.41,33.79,33.89
54,?,?,?,?,?,?,?,?,33.89,?
55,?,?,?,?,?,?,?,?,?,?
56,11033.69,1013.72,46286.28,46487.05,2840.57,3264434.00,1934.00,1088.72,?,34.00
57,10972.28,1007.53,45868.35,46065.85,2831.16,915234.70,1534.70,309.19,34.00,34.70
58,11039.20,1014.91,46241.92,46459.99,2855.69,2779234.74,4634.74,949.91,34.70,34.74
59,11052.03,1015.09,46280.36,46510.83,2865.27,1115534.50,4934.50,380.43,34.74,34.50
60,11010.83,1019.44,46341.14,46622.90,2859.05,7538434.50,7234.50,2514.71,34.50,34.50
61,?,?,?,?,?,?,?,?,34.50,?
62,?,?,?,?,?,?,?,?,?,?
63,10998.55,1017.25,46137.70,46454.13,2860.68,10534.00,434.00,3.57,?,34.00
64,10997.33,1023.77,46676.09,47001.38,2868.06,211534.50,3634.50,72.27,34.00,34.50
65,11042.47,1022.74,46762.65,47090.49,2872.90,1762734.70,3334.70,606.47,34.50,34.70
66,11042.08,1022.01,46745.26,47060.66,2873.49,52434.75,1134.75,18.19,34.70,34.75
67,11119.06,1029.77,47074.39,47436.21,2906.74,2007934.75,734.75,696.74,34.75,34.75
68,?,?,?,?,?,?,?,?,34.75,?
69,?,?,?,?,?,?,?,?,?,?
70,11133.10,1029.96,46933.03,47269.75,2914.24,184534.97,2934.97,64.10,?,34.97
71,11150.86,1027.64,47010.40,47340.43,2911.38,177936.00,2436.00,63.33,34.97,36.00
72,11194.08,1026.57,46888.37,47235.72,2901.67,2554334.20,6634.20,915.43,36.00,34.20
73,11231.22,1033.40,47223.68,47606.16,2912.13,431735.18,3935.18,149.16,34.20,35.18
74,11228.39,1030.99,47125.93,47522.10,2909.77,428635.45,3035.45,150.97,35.18,35.45
75,?,?,?,?,?,?,?,?,35.45,?
76,?,?,?,?,?,?,?,?,?,?
77,11190.20,1019.65,46668.41,47094.18,2900.59,44634.90,1834.90,15.56,?,34.90
78,11135.62,1004.18,46029.35,46473.62,2868.24,1785035.00,2535.00,619.60,34.90,35.00
79,11168.63,1001.19,46068.24,46511.62,2874.75,1429335.48,3635.48,498.92,35.00,35.48
80,11069.03,992.85,45580.47,46017.88,2833.61,1105135.00,3035.00,386.26,35.48,35.00
81,10908.77,982.63,45066.18,45473.08,2800.67,683935.00,5435.00,237.24,35.00,35.00
82,?,?,?,?,?,?,?,?,35.00,?
83,?,?,?,?,?,?,?,?,?,?
84,10899.26,971.44,44585.10,44946.32,2780.21,3569635.50,4935.50,1250.67,?,35.50
85,10815.43,974.15,44724.88,45119.16,2774.13,305836.00,2436.00,108.94,35.50,36.00
86,10867.86,981.90,45247.90,45644.09,2785.46,1884436.50,5136.50,679.55,36.00,36.50
87,10938.55,986.42,45147.57,45528.85,2797.31,616636.50,4436.50,225.30,36.50,36.50
88,?,?,?,?,?,?,?,?,36.50,?
89,?,?,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?,?,?
92,10998.70,988.58,45304.74,45679.51,2814.33,81636.00,1436.00,29.58,?,36.00
93,10809.87,974.84,44604.61,44940.36,2769.02,44335.60,1635.60,15.82,36.00,35.60
94,10817.23,976.20,44623.89,44980.62,2766.19,137836.00,1836.00,49.38,35.60,36.00
95,10803.99,975.85,44597.66,44960.02,2760.91,35136.00,1136.00,12.63,36.00,36.00
96,?,?,?,?,?,?,?,?,36.00,?
97,?,?,?,?,?,?,?,?,?,?
98,10819.93,975.73,44590.97,44963.96,2764.28,29436.00,1136.00,10.55,?,36.00
99,10820.89,975.68,44725.03,45096.35,2767.26,588135.97,835.97,209.90,36.00,35.97
100,10845.27,979.74,45091.63,45495.34,2780.21,1373436.00,1936.00,491.01,35.97,36.00
101,10908.65,994.45,45688.48,46131.66,2794.43,354336.30,1936.30,128.51,36.00,36.30
102,10807.45,991.42,45525.92,45960.10,2783.53,109236.30,1836.30,39.61,36.30,36.30
103,?,?,?,?,?,?,?,?,36.30,?
104,?,?,?,?,?,?,?,?,?,?
105,10663.67,976.98,44724.14,45167.65,2754.91,640936.50,1936.50,233.35,?,36.50
106,?,?,?,?,?,?,?,?,36.50,?
107,10431.02,961.16,43916.24,44404.81,2705.88,998636.50,2736.50,364.64,?,36.50
108,10415.53,947.88,43364.70,43850.06,2695.55,1033336.00,2236.00,376.42,36.50,36.00
109,10373.60,953.25,43447.75,43993.98,2685.57,683835.00,2235.00,239.34,36.00,35.00
110,?,?,?,?,?,?,?,?,35.00,?
111,?,?,?,?,?,?,?,?,?,?
112,10335.77,957.00,43360.30,43892.82,2660.28,62634.76,2034.76,21.78,?,34.76
113,10282.22,956.98,43159.57,43707.88,2624.40,1046035.10,2935.10,364.98,34.76,35.10
114,10264.95,956.07,43356.73,43908.95,2636.70,1037436.25,2936.25,368.68,35.10,36.25
115,10327.20,957.91,43482.18,44027.03,2658.57,601936.50,2436.50,217.94,36.25,36.50
116,10407.26,957.94,43665.21,44226.06,2669.93,636.50,336.50,0.22,36.50,36.50
117,?,?,?,?,?,?,?,?,36.50,?
118,?,?,?,?,?,?,?,?,?,?
119,10465.41,960.13,43882.16,44420.22,2685.14,57036.50,1436.50,20.73,?,36.50
120,10511.46,967.66,44162.18,44653.34,2704.84,129636.45,3036.45,47.18,36.50,36.45
121,?,?,?,?,?,?,?,?,36.45,?
122,10554.34,969.80,43991.51,44466.89,2695.22,1068636.42,1536.42,387.79,?,36.42
123,?,?,?,?,?,?,?,?,36.42,?
124,?,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?,?
126,10605.72,985.04,44541.73,45060.80,2714.72,7536.44,436.44,2.73,?,36.44
127,10618.63,983.62,44742.22,45244.29,2733.96,15036.06,1236.06,5.36,36.44,36.06
128,10692.81,989.70,45117.94,45647.76,2752.14,343536.00,3136.00,123.27,36.06,36.00
129,10714.80,982.95,44943.16,45475.08,2760.20,257536.24,3136.24,92.50,36.00,36.24
130,10758.03,983.43,44895.35,45408.06,2769.85,135635.51,1235.51,48.22,36.24,35.51
131,?,?,?,?,?,?,?,?,35.51,?
132,?,?,?,?,?,?,?,?,?,?
133,10762.74,990.06,45207.84,45746.01,2790.62,541435.99,2935.99,193.52,?,35.99
134,10819.27,1004.51,45771.11,46336.62,2822.41,1335.91,835.91,0.47,35.99,35.91
135,10913.18,1009.60,46102.42,46676.61,2848.38,156934.41,2434.41,54.44,35.91,34.41
136,10976.80,1005.91,45992.03,46581.16,2871.70,236733.49,3933.49,80.54,34.41,33.49
137,10991.63,1003.88,46078.68,46646.58,2885.19,210132.40,4032.40,68.43,33.49,32.40
138,?,?,?,?,?,?,?,?,32.40,?
139,?,?,?,?,?,?,?,?,?,?
140,11070.23,999.39,46041.35,46615.31,2921.95,65833.32,1333.32,21.11,?,33.32
141,11089.17,996.01,45851.80,46439.10,2893.12,27832.99,1232.99,9.07,33.32,32.99
142,11082.19,995.72,45933.66,46529.96,2912.70,349033.50,3133.50,113.97,32.99,33.50
143,11050.12,990.26,45687.76,46311.26,2894.53,30933.50,633.50,10.25,33.50,33.50
144,11130.47,999.44,46145.44,46783.61,2929.62,26632.90,832.90,8.82,33.50,32.90
145,?,?,?,?,?,?,?,?,32.90,?
146,?,?,?,?,?,?,?,?,?,?
147,11329.88,1021.35,47277.10,47957.54,2976.83,5143432.90,1332.90,1671.99,?,32.90
148,11439.53,1028.33,47579.87,48258.02,2997.81,76432.50,1032.50,24.87,32.90,32.50
149,11434.08,1032.73,47476.64,48138.07,3000.58,22532.01,432.01,7.21,32.50,32.01
150,?,?,?,?,?,?,?,?,32.01,?
151,11518.87,1043.83,47806.34,48503.87,2994.25,821732.38,1232.38,257.29,?,32.38
152,?,?,?,?,?,?,?,?,32.38,?
153,?,?,?,?,?,?,?,?,?,?
154,11428.58,1025.46,47175.79,47868.36,2970.24,20261531.65,3931.65,6482.05,?,31.65
155,11527.78,1028.91,47620.68,48323.88,2998.79,148931.70,2631.70,46.74,31.65,31.70
156,11566.33,1031.84,47805.94,48513.29,3026.87,20245631.90,2331.90,6478.67,31.70,31.90
157,11598.90,1025.43,47573.66,48259.19,3020.15,29232.18,1332.18,9.39,31.90,32.18
158,11721.20,1036.26,48209.65,48918.37,3044.38,45732.00,1432.00,14.70,32.18,32.00
159,?,?,?,?,?,?,?,?,32.00,?
160,?,?,?,?,?,?,?,?,?,?
161,11855.82,1043.13,48495.01,49207.65,3065.91,1098931.95,3331.95,351.20,?,31.95
162,11906.69,1038.53,48324.52,49050.96,3074.89,45832.08,1832.08,14.46,31.95,32.08
163,12044.12,1039.02,48383.93,49098.70,3098.83,62031.67,1431.67,19.69,32.08,31.67
164,11997.09,1039.63,48152.82,48890.47,3089.32,95432.00,732.00,30.53,31.67,32.00
165,11980.74,1041.54,48273.42,49057.66,3092.65,539832.00,2032.00,172.11,32.00,32.00
166,?,?,?,?,?,?,?,?,32.00,?
167,?,?,?,?,?,?,?,?,?,?
168,11950.70,1038.28,48131.61,48917.56,3100.24,4028532.00,1632.00,1283.12,?,32.00
169,12001.25,1038.59,48119.72,48891.04,3120.39,9931.78,731.78,3.16,32.00,31.78
170,11995.61,1034.52,47743.10,48509.84,3122.21,263431.20,3531.20,83.39,31.78,31.20
171,11755.38,998.13,45870.00,46587.68,3038.18,2046632.10,3532.10,654.92,31.20,32.10
172,11698.05,976.71,44732.92,45456.77,3001.68,230332.11,1032.11,73.75,32.10,32.11
173,?,?,?,?,?,?,?,?,32.11,?
174,?,?,?,?,?,?,?,?,?,?
175,11694.70,975.16,44824.62,45531.46,2990.89,117832.10,1032.10,37.83,?,32.10
176,11846.22,979.40,44966.09,45672.10,2999.31,174332.10,732.10,55.94,32.10,32.10
177,11772.39,972.28,44893.99,45601.51,2972.55,6732.19,732.19,2.11,32.10,32.19
178,11665.86,940.51,43667.37,44326.49,2915.58,18831.80,731.80,5.98,32.19,31.80
179,11716.43,962.64,44747.79,45442.51,2948.80,314931.99,1731.99,99.48,31.80,31.99
180,?,?,?,?,?,?,?,?,31.99,?
181,?,?,?,?,?,?,?,?,?,?
182,11756.83,960.62,44769.00,45461.06,2963.91,10731.95,731.95,3.36,?,31.95
183,11805.57,976.14,45533.94,46254.71,2981.48,9831.70,531.70,3.11,31.95,31.70
184,11736.24,975.88,45184.98,45899.36,2971.57,10531.94,731.94,3.31,31.70,31.94
185,11820.50,982.38,45613.75,46344.42,2988.19,4231.94,431.94,1.34,31.94,31.94
186,11822.63,971.06,45110.89,45805.34,2977.06,77332.00,1632.00,24.30,31.94,32.00
187,?,?,?,?,?,?,?,?,32.00,?
188,?,?,?,?,?,?,?,?,?,?
189,11711.98,960.34,44534.34,45172.40,2948.16,38731.43,1031.43,12.13,?,31.43
190,11610.73,955.08,44342.23,44969.23,2924.69,1631.40,531.40,0.50,31.43,31.40
191,11643.94,971.81,45068.55,45727.71,2962.09,320832.00,4332.00,99.58,31.40,32.00
192,11739.32,986.53,45712.72,46390.36,2992.86,31232.09,932.09,9.98,32.00,32.09
193,11784.60,996.18,46150.78,46839.89,3017.66,4732.09,232.09,1.51,32.09,32.09
194,?,?,?,?,?,?,?,?,32.09,?
195,?,?,?,?,?,?,?,?,?,?
196,11770.78,997.90,46218.05,46922.43,3022.70,7931.80,1531.80,2.51,?,31.80
197,11753.20,997.68,46155.10,46860.35,3017.11,69731.71,2231.71,21.88,31.80,31.71
198,11768.81,1002.01,46287.08,47003.76,3021.27,4431.70,331.70,1.39,31.71,31.70
199,11813.42,999.65,46221.23,46919.83,3023.16,6931.50,531.50,2.19,31.70,31.50
200,11837.95,1004.40,46399.74,47120.88,3019.85,561931.80,1431.80,178.58,31.50,31.80
201,?,?,?,?,?,?,?,?,31.80,?
202,?,?,?,?,?,?,?,?,?,?
203,11864.19,1008.29,46361.70,47075.43,3021.70,13331.90,1031.90,4.22,?,31.90
204,11905.16,1013.36,46714.43,47454.90,3029.97,18031.90,931.90,5.74,31.90,31.90
205,11975.99,1013.85,46835.98,47575.74,3050.63,32631.80,1231.80,10.33,31.90,31.80
206,11939.68,1009.47,46713.02,47446.69,3036.16,1331.90,831.90,0.41,31.80,31.90
207,11930.54,999.82,46258.91,46981.22,3015.00,27431.90,1331.90,8.60,31.90,31.90
208,?,?,?,?,?,?,?,?,31.90,?
209,?,?,?,?,?,?,?,?,?,?
210,11917.93,1005.01,46480.62,47214.30,3032.94,55531.70,931.70,17.55,?,31.70
211,11914.45,1006.09,46663.41,47398.08,3038.42,131831.68,1931.68,41.75,31.70,31.68
212,11934.08,1008.66,46925.65,47676.43,3046.08,98231.74,2131.74,31.12,31.68,31.74
213,12025.60,1020.15,47370.81,48147.76,3060.17,106930.24,1430.24,32.93,31.74,30.24
214,12096.51,1042.34,48325.33,49133.14,3110.79,525330.29,2330.29,158.97,30.24,30.29
215,?,?,?,?,?,?,?,?,30.29,?
216,?,?,?,?,?,?,?,?,?,?
217,12181.61,1046.18,48458.44,49272.86,3127.41,217429.29,2229.29,64.33,?,29.29
218,12213.07,1029.49,47942.81,48742.34,3127.38,57329.25,929.25,16.77,29.29,29.25
219,12294.72,1032.76,48306.55,49124.78,3168.23,417127.80,5527.80,115.40,29.25,27.80
220,12425.78,1043.81,48862.88,49700.18,3190.86,142427.70,1327.70,39.43,27.80,27.70
221,12524.35,1049.50,49125.36,49994.77,3206.86,119227.48,1827.48,32.75,27.70,27.48
222,?,?,?,?,?,?,?,?,27.48,?
223,?,?,?,?,?,?,?,?,?,?
224,12613.68,1065.87,49580.16,50476.37,3225.79,187027.61,3027.61,51.56,?,27.61
225,12783.95,1067.80,49747.66,50646.05,3233.22,63628.15,1728.15,18.01,27.61,28.15
226,12961.14,1077.48,50223.95,51152.95,3271.49,149228.20,4128.20,42.11,28.15,28.20
227,?,?,?,?,?,?,?,?,28.20,?
228,12933.31,1070.04,49976.48,50906.11,3253.28,63128.40,1628.40,17.83,?,28.40
229,?,?,?,?,?,?,?,?,28.40,?
230,?,?,?,?,?,?,?,?,?,?
231,12877.73,1068.34,49772.46,50713.14,3237.31,32828.80,1428.80,9.40,?,28.80
232,12831.52,1058.51,49162.16,50077.30,3210.57,43428.76,1728.76,12.49,28.80,28.76
233,12826.21,1059.12,49128.05,50032.45,3221.87,14729.77,1229.77,4.36,28.76,29.77
234,12985.38,1076.61,49846.48,50780.47,3260.69,389830.00,4630.00,116.24,29.77,30.00
235,13050.37,1075.72,49895.10,50836.47,3260.35,47029.95,1829.95,14.07,30.00,29.95
236,?,?,?,?,?,?,?,?,29.95,?
237,?,?,?,?,?,?,?,?,?,?
238,13056.86,1073.76,49818.48,50756.86,3255.45,20830.07,1130.07,6.25,?,30.07
239,12781.02,1056.82,48833.58,49731.02,3197.48,7129.99,429.99,2.13,30.07,29.99
240,12706.26,1057.65,48537.65,49421.50,3183.87,8729.50,429.50,2.57,29.99,29.50
241,12801.41,1059.09,48676.45,49569.11,3204.20,1126530.00,1330.00,337.84,29.50,30.00
242,12801.04,1066.99,48871.98,49771.98,3196.27,12630.00,630.00,3.71,30.00,30.00
243,?,?,?,?,?,?,?,?,30.00,?
244,?,?,?,?,?,?,?,?,?,?
245,12870.44,1072.50,49187.22,50099.55,3230.20,145930.00,1130.00,43.76,?,30.00
246,12843.19,1068.28,48968.87,49861.54,3226.75,3529.90,729.90,1.05,30.00,29.90
247,12637.81,1050.12,47919.09,48781.63,3174.71,829.80,529.80,0.24,29.90,29.80
248,12178.22,1001.99,45830.66,46598.42,3061.25,346329.20,3329.20,98.02,29.80,29.20
249,12457.22,1022.64,46717.04,47514.09,3142.61,74929.22,829.22,21.64,29.20,29.22
250,?,?,?,?,?,?,?,?,29.22,?
251,?,?,?,?,?,?,?,?,?,?
252,12726.39,1046.43,47808.90,48651.54,3199.68,679430.00,2330.00,202.96,?,30.00
253,12962.91,1073.73,48961.51,49839.90,3256.85,140130.67,2830.67,42.35,30.00,30.67
254,12983.95,1082.59,49437.02,50312.63,3285.29,264630.98,3430.98,80.79,30.67,30.98
255,13011.41,1091.91,49771.55,50644.38,3303.55,86230.40,2030.40,26.19,30.98,30.40
256,12998.59,1085.54,49348.61,50196.31,3285.49,130.97,130.97,0.03,30.40,30.97
257,?,?,?,?,?,?,?,?,30.97,?
258,?,?,?,?,?,?,?,?,?,?
259,13003.37,1075.00,48917.85,49741.35,3260.05,1149531.73,5331.73,351.71,?,31.73
260,13085.22,1083.52,49434.46,50258.11,3286.61,305931.70,4331.70,97.10,31.73,31.70
261,13049.76,1082.59,49413.33,50227.43,3277.41,106531.59,1531.59,33.65,31.70,31.59
262,13124.47,1101.90,50300.53,51171.25,3316.59,49731.62,1131.62,15.75,31.59,31.62
263,13140.38,1102.87,50308.19,51202.75,3316.08,9331.62,331.62,2.91,31.62,31.62
264,?,?,?,?,?,?,?,?,31.62,?
265,?,?,?,?,?,?,?,?,?,?
266,13089.15,1092.34,49955.87,50869.00,3291.57,27330.71,930.71,8.39,?,30.71
267,13131.43,1090.75,49979.47,50887.67,3275.67,32831.62,731.62,10.27,30.71,31.62
268,13114.91,1100.93,50301.69,51221.45,3299.72,124331.70,2231.70,38.94,31.62,31.70
269,13233.88,1114.22,50936.34,51846.54,3336.44,100731.50,3031.50,31.54,31.70,31.50
270,13346.97,1114.37,50819.81,51704.53,3352.18,132931.80,3931.80,41.98,31.50,31.80
271,?,?,?,?,?,?,?,?,31.80,?
272,?,?,?,?,?,?,?,?,?,?
273,13314.68,1101.87,50301.85,51191.50,3349.29,428732.00,8032.00,136.24,?,32.00
274,13338.19,1107.49,50782.48,51691.24,3351.68,26431.50,1431.50,8.33,32.00,31.50
275,13386.01,1106.60,50803.40,51709.58,3364.40,14031.06,931.06,4.38,31.50,31.06
276,13476.11,1106.08,50982.03,51911.61,3383.62,39630.75,1130.75,12.19,31.06,30.75
277,13513.64,1100.03,50601.24,51511.63,3381.52,35930.80,1430.80,10.93,30.75,30.80
278,?,?,?,?,?,?,?,?,30.80,?
279,?,?,?,?,?,?,?,?,?,?
280,13477.58,1099.18,50338.71,51239.47,3383.60,4330.88,430.88,1.34,?,30.88
281,13399.64,1094.43,50137.88,51021.26,3368.14,54230.89,2330.89,16.54,30.88,30.89
282,13361.98,1099.62,50335.02,51215.99,3379.96,122031.45,2531.45,37.96,30.89,31.45
283,13589.27,1133.79,51806.83,52744.48,3454.41,450732.50,5432.50,144.22,31.45,32.50
284,13638.56,1145.75,52230.47,53193.87,3477.04,507733.51,2533.51,168.56,32.50,33.51
285,?,?,?,?,?,?,?,?,33.51,?
286,?,?,?,?,?,?,?,?,?,?
287,13701.85,1149.36,52520.91,53498.97,3508.85,44533.00,2133.00,14.72,?,33.00
288,13824.94,1155.55,52590.73,53588.87,3544.07,170733.95,4333.95,57.10,33.00,33.95
289,13886.79,1157.21,52861.41,53918.41,3548.14,267433.65,1833.65,90.05,33.95,33.65
290,14155.74,1145.47,52573.59,53571.90,3572.96,63433.89,2033.89,21.48,33.65,33.89
291,14253.72,1149.25,52587.24,53572.92,3535.97,277633.16,4633.16,91.82,33.89,33.16
292,?,?,?,?,?,?,?,?,33.16,?
293,?,?,?,?,?,?,?,?,?,?
294,14459.56,1183.23,53853.55,54903.39,3606.06,52533.02,1433.02,17.29,?,33.02
295,14512.68,1179.93,53781.81,54818.06,3615.60,434033.65,4933.65,145.34,33.02,33.65
296,14327.32,1168.29,53389.74,54433.41,3596.10,51133.10,1333.10,16.93,33.65,33.10
297,14572.10,1183.43,53994.46,55063.75,3637.76,108733.00,2833.00,35.97,33.10,33.00
298,14753.57,1179.30,53887.13,55023.42,3651.19,32233.20,1333.20,10.69,33.00,33.20
299,?,?,?,?,?,?,?,?,33.20,?
300,?,?,?,?,?,?,?,?,?,?
301,14896.01,1192.58,54180.04,55362.19,3660.45,33033.01,1033.01,10.87,?,33.01
302,14994.44,1198.39,54536.95,55688.45,3688.57,197133.00,2633.00,65.06,33.01,33.00
303,14942.82,1190.55,54095.32,55240.01,3660.80,86133.00,1533.00,28.43,33.00,33.00
304,14928.63,1179.94,53607.86,54734.18,3628.73,44733.30,1633.30,14.88,33.00,33.30
305,?,?,?,?,?,?,?,?,33.30,?
306,?,?,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?,?,?
308,15023.33,1187.46,53989.37,55121.60,3668.56,1586,21,52.81,?,33.30
309,14877.29,1170.73,53504.47,54600.05,3645.18,2456,20,81.76,33.30,33.25
310,14860.69,1181.53,53924.01,55035.36,3650.27,471,15,15.61,33.25,33.00
340,13476.564027366672,940.5391915423164,45857.110734846676,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,13789.514663168062,941.0590531479316,46189.882480874876,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,14102.465298969453,941.578914753547,46522.654226903076,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,15041.317206373624,943.1384995703929,47520.969464987684,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,16919.02102118197,946.2576692040852,49517.5999411569,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
