%310
@RELATION PLVOXEL00014
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
1,?,?,?,?,?,?,?,?,?
2,782.35,48107.89,48389.84,2835.52,576518.50,3718.50,106.53,?,18.50
3,783.15,48222.72,48505.50,2832.46,1312518.55,918.55,244.13,18.50,18.55
4,781.69,47888.16,48143.94,2814.73,10817.90,1017.90,1.96,18.55,17.90
5,?,?,?,?,?,?,?,17.90,?
6,?,?,?,?,?,?,?,?,?
7,781.76,47589.33,47820.24,2793.31,310017.15,2417.15,52.56,?,17.15
8,780.70,47379.63,47624.67,2790.64,778517.80,3417.80,137.80,17.15,17.80
9,784.82,47407.28,47668.58,2784.62,315318.00,3618.00,58.14,17.80,18.00
10,788.85,47546.91,47798.66,2800.96,174017.90,1517.90,31.17,18.00,17.90
11,795.36,47440.80,47690.97,2815.88,74018.10,1318.10,13.43,17.90,18.10
12,?,?,?,?,?,?,?,18.10,?
13,?,?,?,?,?,?,?,?,?
14,797.42,47470.12,47724.95,2820.74,14018.00,518.00,2.54,?,18.00
15,794.59,47086.54,47346.41,2817.16,518.10,118.10,0.09,18.00,18.10
16,796.34,47521.39,47794.60,2825.40,2117.99,417.99,0.38,18.10,17.99
17,803.56,47661.37,47936.81,2848.09,25017.99,917.99,4.46,17.99,17.99
18,807.72,47813.69,48104.67,2864.72,110018.00,1218.00,19.75,17.99,18.00
19,?,?,?,?,?,?,?,18.00,?
20,?,?,?,?,?,?,?,?,?
21,809.27,47936.61,48184.37,2890.14,148318.15,2418.15,26.89,?,18.15
22,808.23,47872.80,48127.89,2892.80,714318.15,1718.15,129.79,18.15,18.15
23,808.40,47733.24,47999.21,2890.57,1677918.10,4818.10,304.69,18.15,18.10
24,811.80,47942.04,48203.43,2898.85,37217.99,717.99,6.72,18.10,17.99
25,812.99,47613.95,47851.99,2897.93,74617.70,1417.70,13.30,17.99,17.70
26,?,?,?,?,?,?,?,17.70,?
27,?,?,?,?,?,?,?,?,?
28,813.38,47324.06,47553.14,2886.17,168517.00,2417.00,29.18,?,17.00
29,815.93,47328.40,47565.10,2878.58,106317.96,2417.96,18.77,17.00,17.96
30,815.59,46917.19,47113.08,2876.68,53817.80,1117.80,9.50,17.96,17.80
31,817.14,46840.15,47011.43,2880.57,82517.50,2217.50,14.76,17.80,17.50
32,818.68,46945.58,47121.08,2883.81,440217.11,3817.11,75.65,17.50,17.11
33,?,?,?,?,?,?,?,17.11,?
34,?,?,?,?,?,?,?,?,?
35,818.05,46556.55,46735.25,2856.17,523218.10,2518.10,94.19,?,18.10
36,816.68,46674.78,46862.43,2843.49,610917.80,917.80,108.78,18.10,17.80
37,813.75,46149.14,46341.54,2811.05,5517.90,317.90,0.99,17.80,17.90
38,811.13,46329.66,46512.72,2815.91,46517.70,1217.70,8.25,17.90,17.70
39,813.77,46741.54,46931.40,2825.70,407617.40,2617.40,71.12,17.70,17.40
40,?,?,?,?,?,?,?,17.40,?
41,?,?,?,?,?,?,?,?,?
42,817.03,46786.74,46988.04,2826.84,1017.50,117.50,0.18,?,17.50
43,817.32,46399.26,46564.61,2821.25,240617.50,1517.50,41.89,17.50,17.50
44,817.35,46406.74,46569.81,2825.02,877517.50,2817.50,153.11,17.50,17.50
45,818.81,46211.54,46360.51,2825.15,4617.95,917.95,0.81,17.50,17.95
46,826.73,46370.13,46523.63,2838.22,291817.75,2517.75,52.28,17.95,17.75
47,?,?,?,?,?,?,?,17.75,?
48,?,?,?,?,?,?,?,?,?
49,830.85,46508.27,46665.39,2848.48,666217.90,2217.90,118.95,?,17.90
50,832.30,46490.89,46652.19,2843.90,410617.90,1217.90,73.38,17.90,17.90
51,830.62,46051.76,46198.42,2831.71,302817.90,517.90,54.20,17.90,17.90
52,823.32,45879.90,46050.52,2801.83,319317.85,1417.85,56.94,17.90,17.85
53,826.66,45948.12,46124.82,2817.57,250717.88,1317.88,44.46,17.85,17.88
54,?,?,?,?,?,?,?,17.88,?
55,?,?,?,?,?,?,?,?,?
56,829.61,46286.28,46487.05,2840.57,1068917.40,1717.40,187.84,?,17.40
57,828.81,45868.35,46065.85,2831.16,2517.40,817.40,0.44,17.40,17.40
58,836.69,46241.92,46459.99,2855.69,93417.30,2917.30,16.09,17.40,17.30
59,844.08,46280.36,46510.83,2865.27,196517.19,2517.19,33.97,17.30,17.19
60,842.02,46341.14,46622.90,2859.05,196817.50,1517.50,34.76,17.19,17.50
61,?,?,?,?,?,?,?,17.50,?
62,?,?,?,?,?,?,?,?,?
63,838.26,46137.70,46454.13,2860.68,443817.53,1217.53,77.68,?,17.53
64,845.88,46676.09,47001.38,2868.06,78717.06,1317.06,13.65,17.53,17.06
65,849.88,46762.65,47090.49,2872.90,64017.15,1817.15,11.18,17.06,17.15
66,855.99,46745.26,47060.66,2873.49,157217.48,1517.48,27.50,17.15,17.48
67,861.67,47074.39,47436.21,2906.74,394317.50,1417.50,69.00,17.48,17.50
68,?,?,?,?,?,?,?,17.50,?
69,?,?,?,?,?,?,?,?,?
70,863.89,46933.03,47269.75,2914.24,90717.50,1417.50,15.90,?,17.50
71,866.79,47010.40,47340.43,2911.38,3201817.50,2517.50,554.13,17.50,17.50
72,872.90,46888.37,47235.72,2901.67,3428917.90,15017.90,626.64,17.50,17.90
73,871.52,47223.68,47606.16,2912.13,1470317.32,8617.32,259.88,17.90,17.32
74,873.21,47125.93,47522.10,2909.77,526417.71,4617.71,93.83,17.32,17.71
75,?,?,?,?,?,?,?,17.71,?
76,?,?,?,?,?,?,?,?,?
77,868.37,46668.41,47094.18,2900.59,15617.72,717.72,2.77,?,17.72
78,864.73,46029.35,46473.62,2868.24,352217.67,3717.67,61.12,17.72,17.67
79,862.97,46068.24,46511.62,2874.75,109217.67,1317.67,18.94,17.67,17.67
80,850.86,45580.47,46017.88,2833.61,54917.01,1617.01,9.36,17.67,17.01
81,845.32,45066.18,45473.08,2800.67,179317.00,3117.00,30.34,17.01,17.00
82,?,?,?,?,?,?,?,17.00,?
83,?,?,?,?,?,?,?,?,?
84,839.36,44585.10,44946.32,2780.21,27017.00,1117.00,4.62,?,17.00
85,830.80,44724.88,45119.16,2774.13,338116.60,3616.60,57.65,17.00,16.60
86,835.51,45247.90,45644.09,2785.46,138617.20,3217.20,24.09,16.60,17.20
87,839.42,45147.57,45528.85,2797.31,466717.42,2517.42,81.37,17.20,17.42
88,?,?,?,?,?,?,?,17.42,?
89,?,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?,?
92,840.31,45304.74,45679.51,2814.33,67917.25,1317.25,11.79,?,17.25
93,828.79,44604.61,44940.36,2769.02,102117.00,2317.00,17.38,17.25,17.00
94,824.35,44623.89,44980.62,2766.19,163116.72,1516.72,27.23,17.00,16.72
95,819.73,44597.66,44960.02,2760.91,147016.89,1616.89,24.81,16.72,16.89
96,?,?,?,?,?,?,?,16.89,?
97,?,?,?,?,?,?,?,?,?
98,818.75,44590.97,44963.96,2764.28,68117.19,1217.19,11.51,?,17.19
99,815.74,44725.03,45096.35,2767.26,193616.70,2716.70,32.52,17.19,16.70
100,820.16,45091.63,45495.34,2780.21,37117.15,1017.15,6.35,16.70,17.15
101,824.04,45688.48,46131.66,2794.43,206317.29,1517.29,35.58,17.15,17.29
