%310
@RELATION PLPSTBX00016
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
1,?,?,?,?,?,?,?,?,?
2,782.35,48107.89,48389.84,2835.52,173932.47,132.47,43.45,?,2.47
3,783.15,48222.72,48505.50,2832.46,121422.50,102.50,30.18,2.47,2.50
4,781.69,47888.16,48143.94,2814.73,178332.49,82.49,44.79,2.50,2.49
5,?,?,?,?,?,?,?,2.49,?
6,?,?,?,?,?,?,?,?,?
7,781.76,47589.33,47820.24,2793.31,134532.50,82.50,34.03,?,2.50
8,780.70,47379.63,47624.67,2790.64,100622.54,62.54,25.52,2.50,2.54
9,784.82,47407.28,47668.58,2784.62,222252.48,192.48,55.18,2.54,2.48
10,788.85,47546.91,47798.66,2800.96,89422.48,42.48,22.18,2.48,2.48
11,795.36,47440.80,47690.97,2815.88,133602.47,92.47,33.14,2.48,2.47
12,?,?,?,?,?,?,?,2.47,?
13,?,?,?,?,?,?,?,?,?
14,797.42,47470.12,47724.95,2820.74,271392.47,122.47,66.38,?,2.47
15,794.59,47086.54,47346.41,2817.16,121862.43,92.43,30.18,2.47,2.43
16,796.34,47521.39,47794.60,2825.40,134242.49,102.49,34.19,2.43,2.49
17,803.56,47661.37,47936.81,2848.09,122042.45,102.45,30.67,2.49,2.45
18,807.72,47813.69,48104.67,2864.72,98542.50,112.50,24.84,2.45,2.50
19,?,?,?,?,?,?,?,2.50,?
20,?,?,?,?,?,?,?,?,?
21,809.27,47936.61,48184.37,2890.14,16112.50,32.50,4.00,?,2.50
22,808.23,47872.80,48127.89,2892.80,15502.44,62.44,3.80,2.50,2.44
23,808.40,47733.24,47999.21,2890.57,37502.47,42.47,9.23,2.44,2.47
24,811.80,47942.04,48203.43,2898.85,21462.42,62.42,5.26,2.47,2.42
25,812.99,47613.95,47851.99,2897.93,44232.47,32.47,10.89,2.42,2.47
26,?,?,?,?,?,?,?,2.47,?
27,?,?,?,?,?,?,?,?,?
28,813.38,47324.06,47553.14,2886.17,39272.42,42.42,9.50,?,2.42
29,815.93,47328.40,47565.10,2878.58,300632.29,322.29,69.03,2.42,2.29
30,815.59,46917.19,47113.08,2876.68,258102.26,162.26,58.39,2.29,2.26
31,817.14,46840.15,47011.43,2880.57,1002.28,12.28,0.23,2.26,2.28
32,818.68,46945.58,47121.08,2883.81,360422.35,282.35,83.06,2.28,2.35
33,?,?,?,?,?,?,?,2.35,?
34,?,?,?,?,?,?,?,?,?
35,818.05,46556.55,46735.25,2856.17,25802.35,42.35,6.07,?,2.35
36,816.68,46674.78,46862.43,2843.49,102.33,12.33,0.02,2.35,2.33
37,813.75,46149.14,46341.54,2811.05,5802.33,22.33,1.35,2.33,2.33
38,811.13,46329.66,46512.72,2815.91,152.35,22.35,0.04,2.33,2.35
39,813.77,46741.54,46931.40,2825.70,9952.34,32.34,2.33,2.35,2.34
40,?,?,?,?,?,?,?,2.34,?
41,?,?,?,?,?,?,?,?,?
42,817.03,46786.74,46988.04,2826.84,10002.35,32.35,2.35,?,2.35
43,817.32,46399.26,46564.61,2821.25,226302.34,152.34,52.10,2.35,2.34
44,817.35,46406.74,46569.81,2825.02,31202.34,42.34,7.30,2.34,2.34
45,818.81,46211.54,46360.51,2825.15,33262.33,22.33,7.62,2.34,2.33
46,826.73,46370.13,46523.63,2838.22,48042.30,112.30,10.93,2.33,2.30
47,?,?,?,?,?,?,?,2.30,?
48,?,?,?,?,?,?,?,?,?
49,830.85,46508.27,46665.39,2848.48,7212.31,52.31,1.66,?,2.31
50,832.30,46490.89,46652.19,2843.90,50402.25,42.25,11.35,2.31,2.25
51,830.62,46051.76,46198.42,2831.71,23132.25,62.25,5.20,2.25,2.25
52,823.32,45879.90,46050.52,2801.83,19602.23,32.23,4.36,2.25,2.23
53,826.66,45948.12,46124.82,2817.57,10022.27,22.27,2.23,2.23,2.27
54,?,?,?,?,?,?,?,2.27,?
55,?,?,?,?,?,?,?,?,?
56,829.61,46286.28,46487.05,2840.57,82132.26,32.26,18.60,?,2.26
57,828.81,45868.35,46065.85,2831.16,81552.25,92.25,18.14,2.26,2.25
58,836.69,46241.92,46459.99,2855.69,159242.20,132.20,35.02,2.25,2.20
59,844.08,46280.36,46510.83,2865.27,3462.20,12.20,0.76,2.20,2.20
60,842.02,46341.14,46622.90,2859.05,162.20,12.20,0.04,2.20,2.20
61,?,?,?,?,?,?,?,2.20,?
62,?,?,?,?,?,?,?,?,?
63,838.26,46137.70,46454.13,2860.68,02.20,02.20,0.00,?,2.20
64,845.88,46676.09,47001.38,2868.06,20822.24,32.24,4.65,2.20,2.24
65,849.88,46762.65,47090.49,2872.90,22.24,12.24,0.00,2.24,2.24
66,855.99,46745.26,47060.66,2873.49,20922.24,72.24,4.69,2.24,2.24
67,861.67,47074.39,47436.21,2906.74,53022.29,62.29,11.94,2.24,2.29
68,?,?,?,?,?,?,?,2.29,?
69,?,?,?,?,?,?,?,?,?
70,863.89,46933.03,47269.75,2914.24,73622.33,132.33,16.92,?,2.33
71,866.79,47010.40,47340.43,2911.38,50002.33,62.33,11.62,2.33,2.33
72,872.90,46888.37,47235.72,2901.67,7262.32,72.32,1.68,2.33,2.32
73,871.52,47223.68,47606.16,2912.13,153602.39,132.39,35.85,2.32,2.39
74,873.21,47125.93,47522.10,2909.77,121662.32,162.32,28.86,2.39,2.32
75,?,?,?,?,?,?,?,2.32,?
76,?,?,?,?,?,?,?,?,?
77,868.37,46668.41,47094.18,2900.59,22.38,12.38,0.00,?,2.38
78,864.73,46029.35,46473.62,2868.24,455752.32,372.32,108.16,2.38,2.32
79,862.97,46068.24,46511.62,2874.75,44622.31,92.31,10.49,2.32,2.31
80,850.86,45580.47,46017.88,2833.61,95432.30,1542.30,21.95,2.31,2.30
81,845.32,45066.18,45473.08,2800.67,68932.30,112.30,15.68,2.30,2.30
82,?,?,?,?,?,?,?,2.30,?
83,?,?,?,?,?,?,?,?,?
84,839.36,44585.10,44946.32,2780.21,79462.29,62.29,17.90,?,2.29
85,830.80,44724.88,45119.16,2774.13,337262.19,122.19,74.73,2.29,2.19
86,835.51,45247.90,45644.09,2785.46,43662.28,32.28,9.92,2.19,2.28
87,839.42,45147.57,45528.85,2797.31,50892.22,52.22,11.50,2.28,2.22
88,?,?,?,?,?,?,?,2.22,?
89,?,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?,?
92,840.31,45304.74,45679.51,2814.33,66422.28,62.28,14.96,?,2.28
93,828.79,44604.61,44940.36,2769.02,81682.27,82.27,18.53,2.28,2.27
94,824.35,44623.89,44980.62,2766.19,104532.28,62.28,23.71,2.27,2.28
95,819.73,44597.66,44960.02,2760.91,87922.28,42.28,20.05,2.28,2.28
96,?,?,?,?,?,?,?,2.28,?
97,?,?,?,?,?,?,?,?,?
98,818.75,44590.97,44963.96,2764.28,281642.25,162.25,62.74,?,2.25
99,815.74,44725.03,45096.35,2767.26,195952.17,142.17,43.24,2.25,2.17
100,820.16,45091.63,45495.34,2780.21,222552.19,132.19,47.94,2.17,2.19
101,824.04,45688.48,46131.66,2794.43,305082.15,162.15,65.28,2.19,2.15
102,819.29,45525.92,45960.10,2783.53,75692.12,82.12,16.03,2.15,2.12
103,?,?,?,?,?,?,?,2.12,?
104,?,?,?,?,?,?,?,?,?
105,814.07,44724.14,45167.65,2754.91,190422.18,112.18,40.03,?,2.18
106,?,?,?,?,?,?,?,2.18,?
107,796.68,43916.24,44404.81,2705.88,111732.15,62.15,24.02,?,2.15
108,787.39,43364.70,43850.06,2695.55,121292.14,62.14,26.12,2.15,2.14
109,783.37,43447.75,43993.98,2685.57,265182.12,142.12,55.53,2.14,2.12
110,?,?,?,?,?,?,?,2.12,?
111,?,?,?,?,?,?,?,?,?
112,776.37,43360.30,43892.82,2660.28,102202.10,62.10,21.45,?,2.10
113,769.16,43159.57,43707.88,2624.40,646622.06,162.06,133.46,2.10,2.06
114,769.82,43356.73,43908.95,2636.70,390972.00,182.00,78.62,2.06,2.00
115,774.88,43482.18,44027.03,2658.57,842021.97,91.97,165.53,2.00,1.97
116,777.86,43665.21,44226.06,2669.93,62951.96,101.96,11.96,1.97,1.96
117,?,?,?,?,?,?,?,1.96,?
118,?,?,?,?,?,?,?,?,?
119,779.98,43882.16,44420.22,2685.14,17971.86,61.86,3.51,?,1.86
120,784.81,44162.18,44653.34,2704.84,33001.95,41.95,6.44,1.86,1.95
121,?,?,?,?,?,?,?,1.95,?
122,787.45,43991.51,44466.89,2695.22,37601.95,41.95,7.33,?,1.95
123,?,?,?,?,?,?,?,1.95,?
124,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?
126,786.57,44541.73,45060.80,2714.72,67391.97,41.97,13.24,?,1.97
127,793.09,44742.22,45244.29,2733.96,86391.89,91.89,16.34,1.97,1.89
128,798.10,45117.94,45647.76,2752.14,212061.91,301.91,39.78,1.89,1.91
129,800.71,44943.16,45475.08,2760.20,388631.88,361.88,71.71,1.91,1.88
130,800.42,44895.35,45408.06,2769.85,275681.87,351.87,51.05,1.88,1.87
131,?,?,?,?,?,?,?,1.87,?
132,?,?,?,?,?,?,?,?,?
133,802.74,45207.84,45746.01,2790.62,13751.89,61.89,2.60,?,1.89
134,804.49,45771.11,46336.62,2822.41,251921.94,151.94,48.71,1.89,1.94
