2013-01-01;N/A
2013-01-02;13412.55
2013-01-03;13391.36
2013-01-04;13435.21
2013-01-05;N/A
2013-01-06;N/A
2013-01-07;13384.29
2013-01-08;13328.85
2013-01-09;13390.51
2013-01-10;13471.22
2013-01-11;13488.43
2013-01-12;N/A
2013-01-13;N/A
2013-01-14;13507.32
2013-01-15;13534.89
2013-01-16;13511.23
2013-01-17;13596.02
2013-01-18;13649.70
2013-01-19;N/A
2013-01-20;N/A
2013-01-21;N/A
2013-01-22;13712.21
2013-01-23;13779.33
2013-01-24;13825.33
2013-01-25;13895.98
2013-01-26;N/A
2013-01-27;N/A
2013-01-28;13881.93
2013-01-29;13954.42
2013-01-30;13910.42
2013-01-31;13860.58
2013-02-01;14009.79
2013-02-02;N/A
2013-02-03;N/A
2013-02-04;13880.08
2013-02-05;13979.30
2013-02-06;13986.52
2013-02-07;13944.05
2013-02-08;13992.97
2013-02-09;N/A
2013-02-10;N/A
2013-02-11;13971.24
2013-02-12;14018.70
2013-02-13;13982.91
2013-02-14;13973.39
2013-02-15;13981.76
2013-02-16;N/A
2013-02-17;N/A
2013-02-18;N/A
2013-02-19;14035.67
2013-02-20;13927.54
2013-02-21;13880.62
2013-02-22;14000.57
2013-02-23;N/A
2013-02-24;N/A
2013-02-25;13784.17
2013-02-26;13900.13
2013-02-27;14075.37
2013-02-28;14054.49
2013-03-01;14089.66
2013-03-02;N/A
2013-03-03;N/A
2013-03-04;14127.82
2013-03-05;14253.77
2013-03-06;14296.24
2013-03-07;14329.49
2013-03-08;14397.07
2013-03-09;N/A
2013-03-10;N/A
2013-03-11;14447.29
2013-03-12;14450.06
2013-03-13;14455.28
2013-03-14;14539.14
2013-03-15;14514.11
2013-03-16;N/A
2013-03-17;N/A
2013-03-18;14452.06
2013-03-19;14455.82
2013-03-20;14511.73
2013-03-21;14421.49
2013-03-22;14512.03
2013-03-23;N/A
2013-03-24;N/A
2013-03-25;14447.75
2013-03-26;14559.65
2013-03-27;14526.16
2013-03-28;14578.54
2013-03-29;N/A
2013-03-30;N/A
2013-03-31;N/A
2013-04-01;14572.85
2013-04-02;14662.01
2013-04-03;14550.35
2013-04-04;14606.11
2013-04-05;14565.25
2013-04-06;N/A
2013-04-07;N/A
2013-04-08;14613.48
2013-04-09;14673.46
2013-04-10;14802.24
2013-04-11;14865.14
2013-04-12;14865.06
2013-04-13;N/A
2013-04-14;N/A
2013-04-15;14599.20
2013-04-16;14756.78
2013-04-17;14618.59
2013-04-18;14537.14
2013-04-19;14547.51
2013-04-20;N/A
2013-04-21;N/A
2013-04-22;14567.17
2013-04-23;14719.46
2013-04-24;14676.30
2013-04-25;14700.80
2013-04-26;14712.55
2013-04-27;N/A
2013-04-28;N/A
2013-04-29;14818.75
2013-04-30;14839.80
2013-05-01;14700.95
2013-05-02;14831.58
2013-05-03;14973.96
2013-05-04;N/A
2013-05-05;N/A
2013-05-06;14968.89
2013-05-07;15056.20
2013-05-08;15105.12
2013-05-09;15082.62
2013-05-10;15118.49
2013-05-11;N/A
2013-05-12;N/A
2013-05-13;15091.68
2013-05-14;15215.25
2013-05-15;15275.69
2013-05-16;15233.22
2013-05-17;15354.40
2013-05-18;N/A
2013-05-19;N/A
