%317
@RELATION dollar
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE djia NUMERIC 
@ATTRIBUTE nasdaq NUMERIC 
@ATTRIBUTE eurostoxx NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
1,?,?,?,?
2,13412.55,3112.26,3112.26,?
3,13391.36,3100.57,3100.57,3,1005
4,13435.21,3101.66,3101.66,3,1700
5,?,?,?,?
6,?,?,?,?
7,13384.29,3098.81,3098.81,3,1618
8,13328.85,3091.81,3091.81,3,1457
9,13390.51,3105.81,3105.81,3,1516
10,13471.22,3121.76,3121.76,3,1121
11,13488.43,3125.64,3125.64,3,0890
12,?,?,?,?
13,?,?,?,?
14,13507.32,3117.50,3117.50,3,0828
15,13534.89,3110.78,3110.78,3,0750
16,13511.23,3117.54,3117.54,3,1097
17,13596.02,3136.00,3136.00,3,0853
18,13649.70,3134.71,3134.71,3,0925
19,?,?,?,?
20,?,?,?,?
21,?,?,?,3,1351
22,13712.21,3143.18,3143.18,3,1341
23,13779.33,3153.67,3153.67,3,1195
24,13825.33,3130.38,3130.38,3,1503
25,13895.98,3149.71,3149.71,3,1186
26,?,?,?,?
27,?,?,?,?
28,13881.93,3154.30,3154.30,3,1074
29,13954.42,3153.66,3153.66,3,1229
30,13910.42,3142.31,3142.31,3,0938
31,13860.58,3142.13,3142.13,3,0874
32,14009.79,3179.10,3179.10,3,0744
33,?,?,?,?
34,?,?,?,?
35,13880.08,3131.17,3131.17,3,0563
36,13979.30,3171.58,3171.58,3,0831
37,13986.52,3168.48,3168.48,3,0868
38,13944.05,3165.13,3165.13,3,0886
39,13992.97,3193.87,3193.87,3,1056
40,?,?,?,?
41,?,?,?,?
42,13971.24,3192.00,3192.00,3,0991
43,14018.70,3186.49,3186.49,3,1159
44,13982.91,3196.88,3196.88,3,1012
45,13973.39,3198.66,3198.66,3,1209
46,13981.76,3192.03,3192.03,3,1398
47,?,?,?,?
48,?,?,?,?
49,?,?,?,3,1410
50,14035.67,3213.59,3213.59,3,1360
51,13927.54,3164.41,3164.41,3,1002
52,13880.62,3131.49,3131.49,3,1633
53,14000.57,3161.82,3161.82,3,1443
54,?,?,?,?
55,?,?,?,?
56,13784.17,3116.25,3116.25,3,1412
57,13900.13,3129.65,3129.65,3,1733
58,14075.37,3162.26,3162.26,3,1841
59,14054.49,3160.19,3160.19,3,1679
60,14089.66,3169.74,3169.74,3,1769
61,?,?,?,?
62,?,?,?,?
63,14127.82,3182.03,3182.03,3,1837
64,14253.77,3224.13,3224.13,3,1665
65,14296.24,3222.36,3222.36,3,1660
66,14329.49,3232.09,3232.09,3,1808
67,14397.07,3244.37,3244.37,3,1690
68,?,?,?,?
69,?,?,?,?
70,14447.29,3252.87,3252.87,3,1828
71,14450.06,3242.32,3242.32,3,1887
72,14455.28,3245.12,3245.12,3,1863
73,14539.14,3258.93,3258.93,3,2000
74,14514.11,3249.07,3249.07,3,1868
75,?,?,?,?
76,?,?,?,?
77,14452.06,3237.59,3237.59,3,2015
78,14455.82,3229.10,3229.10,3,2055
79,14511.73,3254.19,3254.19,3,2169
80,14421.49,3222.60,3222.60,3,2387
81,14512.03,3245.00,3245.00,3,2361
82,?,?,?,?
83,?,?,?,?
84,14447.75,3235.30,3235.30,3,1950
85,14559.65,3252.48,3252.48,3,2427
86,14526.16,3256.52,3256.52,3,2635
87,14578.54,3267.52,3267.52,3,2773
88,?,?,?,3,2590
89,?,?,?,?
90,?,?,?,?
91,14572.85,3239.17,3239.17,?
92,14662.01,3254.86,3254.86,3,2552
93,14550.35,3218.60,3218.60,3,2693
94,14606.11,3224.98,3224.98,3,2750
95,14565.25,3203.86,3203.86,3,2358
96,?,?,?,?
97,?,?,?,?
98,14613.48,3222.25,3222.25,3,1893
99,14673.46,3237.86,3237.86,3,1696
100,14802.24,3297.25,3297.25,3,1405
101,14865.14,3300.16,3300.16,3,1382
102,14865.06,3294.95,3294.95,3,1537
103,?,?,?,?
104,?,?,?,?
105,14599.20,3216.49,3216.49,3,1502
106,14756.78,3264.63,3264.63,3,1559
107,14618.59,3204.67,3204.67,3,1159
108,14537.14,3166.36,3166.36,3,1529
109,14547.51,3206.06,3206.06,3,1409
110,?,?,?,?
111,?,?,?,?
112,14567.17,3233.55,3233.55,3,1448
113,14719.46,3269.33,3269.33,3,1811
114,14676.30,3269.65,3269.65,3,1823
115,14700.80,3289.99,3289.99,3,1792
116,14712.55,3279.26,3279.26,3,1943
117,?,?,?,?
118,?,?,?,?
119,14818.75,3307.02,3307.02,3,1712
120,14839.80,3328.79,3328.79,3,1721
121,14700.95,3299.13,3299.13,?
122,14831.58,3340.62,3340.62,3,1492
123,14973.96,3378.63,3378.63,?
124,?,?,?,?
125,?,?,?,?
126,14968.89,3392.97,3392.97,3,1646
127,15056.20,3396.63,3396.63,3,1767
128,15105.12,3413.27,3413.27,3,1609
129,15082.62,3409.17,3409.17,3,1392
130,15118.49,3436.58,3436.58,3,1861
131,?,?,?,?
132,?,?,?,?
133,15091.68,3438.79,3438.79,3,2051
134,15215.25,3462.61,3462.61,3,1998
135,15275.69,3471.62,3471.62,3,2340
136,15233.22,3465.24,3465.24,3,2521
137,15354.40,3498.97,3498.97,3,2520
138,?,?,?,?
139,?,?,?,?
140,15335.28,3496.43,3496.43,3,2380
141,15387.58,3502.12,3502.12,3,2490
142,15307.17,3463.30,3463.30,3,2322
143,15294.50,3459.42,3459.42,3,2587
144,15303.10,3459.14,3459.14,3,2400
145,?,?,?,?
146,?,?,?,?
147,?,?,?,3,2416
148,15409.39,3488.89,3488.89,3,2465
149,15302.80,3467.52,3467.52,3,2831
150,15324.53,3491.30,3491.30,?
151,15115.57,3455.91,3455.91,3,2953
152,?,?,?,?
153,?,?,?,?
154,15254.03,3465.37,3465.37,3,2865
155,15177.54,3445.26,3445.26,3,2524
156,14960.59,3401.48,3401.48,3,2421
157,15040.62,3424.05,3424.05,3,2564
158,15248.12,3469.22,3469.22,3,2545
159,?,?,?,?
160,?,?,?,?
161,15238.59,3473.77,3473.77,3,2210
162,15122.02,3436.95,3436.95,3,2201
163,14995.23,3400.43,3400.43,3,2002
164,15176.08,3445.36,3445.36,3,2000
165,15070.18,3423.56,3423.56,3,1654
166,?,?,?,?
167,?,?,?,?
168,15179.85,3452.13,3452.13,3,1719
169,15318.23,3482.18,3482.18,3,1682
170,15112.19,3443.20,3443.20,3,1777
171,14758.32,3364.64,3364.64,3,2693
172,14799.40,3357.25,3357.25,3,2743
173,?,?,?,?
174,?,?,?,?
175,14659.56,3320.76,3320.76,3,3137
176,14760.31,3347.89,3347.89,3,2840
177,14910.14,3376.22,3376.22,3,3239
178,15024.49,3401.86,3401.86,3,3241
179,14909.60,3403.25,3403.25,3,3175
180,?,?,?,?
181,?,?,?,?
182,14974.96,3434.49,3434.49,3,3210
183,14932.41,3433.40,3433.40,3,3222
184,14988.55,3443.67,3443.67,3,3516
185,?,?,?,3,3246
186,15135.84,3479.38,3479.38,3,3245
187,?,?,?,?
188,?,?,?,?
189,15224.69,3484.83,3484.83,3,3576
190,15300.34,3504.26,3504.26,3,3588
191,15291.66,3520.76,3520.76,3,3724
192,15460.92,3578.30,3578.30,3,3225
193,15464.30,3600.08,3600.08,3,3201
194,?,?,?,?
195,?,?,?,?
196,15484.26,3607.49,3607.49,3,2955
197,15451.85,3598.50,3598.50,3,2735
198,15470.52,3610.00,3610.00,3,2410
199,15548.54,3611.28,3611.28,3,2362
200,15543.74,3587.61,3587.61,3,2348
201,?,?,?,?
202,?,?,?,?
203,15545.55,3600.39,3600.39,3,2142
204,15567.74,3579.27,3579.27,3,2001
205,15542.24,3579.60,3579.60,3,1800
206,15555.61,3605.19,3605.19,3,2143
