%310
@RELATION PLKLNR000017
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
36,46674.78,46862.43,2843.49,11719.40,109.40,11.07,9.74,9.40
37,46149.14,46341.54,2811.05,19909.10,209.10,17.79,9.40,9.10
38,46329.66,46512.72,2815.91,5469.09,69.09,4.96,9.10,9.09
39,46741.54,46931.40,2825.70,29769.19,209.19,26.54,9.09,9.19
40,?,?,?,?,?,?,9.19,?
41,?,?,?,?,?,?,?,?
42,46786.74,46988.04,2826.84,17649.19,189.19,16.26,?,9.19
43,46399.26,46564.61,2821.25,3909.14,59.14,3.57,9.19,9.14
44,46406.74,46569.81,2825.02,819.14,59.14,0.74,9.14,9.14
45,46211.54,46360.51,2825.15,1039.02,49.02,0.93,9.14,9.02
46,46370.13,46523.63,2838.22,3009.08,69.08,2.72,9.02,9.08
47,?,?,?,?,?,?,9.08,?
48,?,?,?,?,?,?,?,?
49,46508.27,46665.39,2848.48,18609.18,199.18,16.83,?,9.18
50,46490.89,46652.19,2843.90,2219.16,39.16,2.02,9.18,9.16
51,46051.76,46198.42,2831.71,5539.17,99.17,5.07,9.16,9.17
52,45879.90,46050.52,2801.83,12989.00,99.00,11.61,9.17,9.00
53,45948.12,46124.82,2817.57,12249.18,149.18,11.07,9.00,9.18
54,?,?,?,?,?,?,9.18,?
55,?,?,?,?,?,?,?,?
56,46286.28,46487.05,2840.57,14849.41,269.41,13.72,?,9.41
57,45868.35,46065.85,2831.16,3309.17,89.17,3.00,9.41,9.17
58,46241.92,46459.99,2855.69,669.19,39.19,0.59,9.17,9.19
59,46280.36,46510.83,2865.27,5019.05,39.05,4.53,9.19,9.05
60,46341.14,46622.90,2859.05,16658.76,118.76,14.84,9.05,8.76
61,?,?,?,?,?,?,8.76,?
62,?,?,?,?,?,?,?,?
63,46137.70,46454.13,2860.68,180537.74,807.74,145.47,?,7.74
64,46676.09,47001.38,2868.06,104797.59,577.59,79.55,7.74,7.59
65,46762.65,47090.49,2872.90,1126427.29,437.29,820.43,7.59,7.29
66,46745.26,47060.66,2873.49,119757.26,457.26,87.69,7.29,7.26
67,47074.39,47436.21,2906.74,169347.30,617.30,122.45,7.26,7.30
68,?,?,?,?,?,?,7.30,?
69,?,?,?,?,?,?,?,?
70,46933.03,47269.75,2914.24,120167.89,567.89,91.58,?,7.89
71,47010.40,47340.43,2911.38,92837.82,467.82,72.45,7.89,7.82
72,46888.37,47235.72,2901.67,205577.60,677.60,162.84,7.82,7.60
73,47223.68,47606.16,2912.13,72357.40,287.40,54.77,7.60,7.40
74,47125.93,47522.10,2909.77,71837.36,317.36,53.43,7.40,7.36
75,?,?,?,?,?,?,7.36,?
76,?,?,?,?,?,?,?,?
77,46668.41,47094.18,2900.59,8917.37,97.37,6.57,?,7.37
78,46029.35,46473.62,2868.24,57557.27,197.27,41.95,7.37,7.27
79,46068.24,46511.62,2874.75,29797.35,227.35,21.73,7.27,7.35
80,45580.47,46017.88,2833.61,73736.90,256.90,51.86,7.35,6.90
81,45066.18,45473.08,2800.67,134986.44,556.44,89.07,6.90,6.44
82,?,?,?,?,?,?,6.44,?
83,?,?,?,?,?,?,?,?
84,44585.10,44946.32,2780.21,86776.40,496.40,55.77,?,6.40
85,44724.88,45119.16,2774.13,53556.22,276.22,33.54,6.40,6.22
86,45247.90,45644.09,2785.46,109146.05,306.05,67.00,6.22,6.05
87,45147.57,45528.85,2797.31,21076.12,116.12,13.00,6.05,6.12
88,?,?,?,?,?,?,6.12,?
89,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?
92,45304.74,45679.51,2814.33,51776.00,256.00,31.31,?,6.00
93,44604.61,44940.36,2769.02,2762246.05,316.05,1670.39,6.00,6.05
94,44623.89,44980.62,2766.19,41616.32,456.32,25.41,6.05,6.32
95,44597.66,44960.02,2760.91,17326.45,166.45,10.88,6.32,6.45
96,?,?,?,?,?,?,6.45,?
97,?,?,?,?,?,?,?,?
98,44590.97,44963.96,2764.28,222756.40,486.40,141.60,?,6.40
99,44725.03,45096.35,2767.26,76926.38,186.38,49.49,6.40,6.38
100,45091.63,45495.34,2780.21,35906.32,146.32,22.65,6.38,6.32
101,45688.48,46131.66,2794.43,16306.22,56.22,10.14,6.32,6.22
102,45525.92,45960.10,2783.53,126.26,36.26,0.08,6.22,6.26
103,?,?,?,?,?,?,6.26,?
104,?,?,?,?,?,?,?,?
105,44724.14,45167.65,2754.91,4286.26,56.26,2.64,?,6.26
106,?,?,?,?,?,?,6.26,?
107,43916.24,44404.81,2705.88,117325.75,325.75,69.21,?,5.75
108,43364.70,43850.06,2695.55,87975.88,385.88,50.90,5.75,5.88
109,43447.75,43993.98,2685.57,49836.40,186.40,30.92,5.88,6.40
110,?,?,?,?,?,?,6.40,?
111,?,?,?,?,?,?,?,?
112,43360.30,43892.82,2660.28,29386.45,116.45,19.09,?,6.45
113,43159.57,43707.88,2624.40,107366.28,236.28,67.79,6.45,6.28
114,43356.73,43908.95,2636.70,13946.05,106.05,8.58,6.28,6.05
115,43482.18,44027.03,2658.57,2256.38,26.38,1.36,6.05,6.38
116,43665.21,44226.06,2669.93,60606.19,196.19,37.34,6.38,6.19
117,?,?,?,?,?,?,6.19,?
118,?,?,?,?,?,?,?,?
119,43882.16,44420.22,2685.14,22056.14,96.14,13.46,?,6.14
120,44162.18,44653.34,2704.84,10016.13,26.13,6.14,6.14,6.13
121,?,?,?,?,?,?,6.13,?
122,43991.51,44466.89,2695.22,7736.25,66.25,4.77,?,6.25
123,?,?,?,?,?,?,6.25,?
124,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?
126,44541.73,45060.80,2714.72,45756.54,176.54,29.00,?,6.54
127,44742.22,45244.29,2733.96,24776.28,146.28,15.49,6.54,6.28
128,45117.94,45647.76,2752.14,2006.30,16.30,1.26,6.28,6.30
129,44943.16,45475.08,2760.20,51226.25,146.25,31.78,6.30,6.25
130,44895.35,45408.06,2769.85,62166.20,126.20,37.81,6.25,6.20
131,?,?,?,?,?,?,6.20,?
132,?,?,?,?,?,?,?,?
133,45207.84,45746.01,2790.62,22976.25,46.25,14.24,?,6.25
134,45771.11,46336.62,2822.41,13156.25,96.25,8.08,6.25,6.25
135,46102.42,46676.61,2848.38,2796.26,66.26,1.71,6.25,6.26
136,45992.03,46581.16,2871.70,16826.14,86.14,10.18,6.26,6.14
137,46078.68,46646.58,2885.19,13796.14,76.14,8.46,6.14,6.14
138,?,?,?,?,?,?,6.14,?
139,?,?,?,?,?,?,?,?
140,46041.35,46615.31,2921.95,14016.25,96.25,8.67,?,6.25
141,45851.80,46439.10,2893.12,21106.20,126.20,13.19,6.25,6.20
142,45933.66,46529.96,2912.70,1473466.30,346.30,928.43,6.20,6.30
143,45687.76,46311.26,2894.53,7656.40,106.40,4.84,6.30,6.40
144,46145.44,46783.61,2929.62,166706.93,556.93,111.53,6.40,6.93
145,?,?,?,?,?,?,6.93,?
146,?,?,?,?,?,?,?,?
147,47277.10,47957.54,2976.83,1079666.70,316.70,713.31,?,6.70
148,47579.87,48258.02,2997.81,41036.74,146.74,27.26,6.70,6.74
149,47476.64,48138.07,3000.58,155476.74,216.74,106.92,6.74,6.74
150,?,?,?,?,?,?,6.74,?
151,47806.34,48503.87,2994.25,83467.00,307.00,57.84,?,7.00
152,?,?,?,?,?,?,7.00,?
153,?,?,?,?,?,?,?,?
154,47175.79,47868.36,2970.24,46166.98,246.98,32.01,?,6.98
155,47620.68,48323.88,2998.79,70467.16,157.16,49.28,6.98,7.16
156,47805.94,48513.29,3026.87,12077.18,147.18,8.64,7.16,7.18
157,47573.66,48259.19,3020.15,112657.40,1207.40,81.35,7.18,7.40
158,48209.65,48918.37,3044.38,130367.45,417.45,94.27,7.40,7.45
159,?,?,?,?,?,?,7.45,?
160,?,?,?,?,?,?,?,?
161,48495.01,49207.65,3065.91,27.34,27.34,0.01,?,7.34
162,48324.52,49050.96,3074.89,25677.45,147.45,18.87,7.34,7.45
163,48383.93,49098.70,3098.83,7837.48,57.48,5.84,7.45,7.48
164,48152.82,48890.47,3089.32,25887.59,257.59,19.49,7.48,7.59
165,48273.42,49057.66,3092.65,10707.64,97.64,8.17,7.59,7.64
166,?,?,?,?,?,?,7.64,?
167,?,?,?,?,?,?,?,?
168,48131.61,48917.56,3100.24,26847.73,227.73,20.64,?,7.73
169,48119.72,48891.04,3120.39,102537.80,327.80,79.83,7.73,7.80
170,47743.10,48509.84,3122.21,13827.71,127.71,10.73,7.80,7.71
171,45870.00,46587.68,3038.18,17777.45,127.45,13.34,7.71,7.45
172,44732.92,45456.77,3001.68,112847.35,227.35,83.08,7.45,7.35
173,?,?,?,?,?,?,7.35,?
174,?,?,?,?,?,?,?,?
175,44824.62,45531.46,2990.89,25167.24,207.24,18.04,?,7.24
176,44966.09,45672.10,2999.31,39907.29,147.29,28.75,7.24,7.29
177,44893.99,45601.51,2972.55,181457.00,257.00,128.16,7.29,7.00
178,43667.37,44326.49,2915.58,888817.00,157.00,622.12,7.00,7.00
179,44747.79,45442.51,2948.80,154467.09,77.09,109.03,7.00,7.09
180,?,?,?,?,?,?,7.09,?
181,?,?,?,?,?,?,?,?
182,44769.00,45461.06,2963.91,35057.25,107.25,25.64,?,7.25
183,45533.94,46254.71,2981.48,12217.29,87.29,8.91,7.25,7.29
184,45184.98,45899.36,2971.57,14027.30,77.30,10.23,7.29,7.30
185,45613.75,46344.42,2988.19,3107.29,27.29,2.26,7.30,7.29
186,45110.89,45805.34,2977.06,1036587.29,127.29,736.39,7.29,7.29
187,?,?,?,?,?,?,7.29,?
188,?,?,?,?,?,?,?,?
189,44534.34,45172.40,2948.16,667.28,57.28,0.48,?,7.28
190,44342.23,44969.23,2924.69,264377.29,67.29,189.01,7.28,7.29
191,45068.55,45727.71,2962.09,25127.33,87.33,18.13,7.29,7.33
192,45712.72,46390.36,2992.86,22297.36,137.36,16.02,7.33,7.36
193,46150.78,46839.89,3017.66,1627.33,57.33,1.18,7.36,7.33
194,?,?,?,?,?,?,7.33,?
195,?,?,?,?,?,?,?,?
196,46218.05,46922.43,3022.70,53397.31,147.31,38.52,?,7.31
197,46155.10,46860.35,3017.11,4327.35,87.35,3.16,7.31,7.35
198,46287.08,47003.76,3021.27,17.39,17.39,0.01,7.35,7.39
199,46221.23,46919.83,3023.16,27.38,27.38,0.01,7.39,7.38
200,46399.74,47120.88,3019.85,43627.49,357.49,32.01,7.38,7.49
201,?,?,?,?,?,?,7.49,?
202,?,?,?,?,?,?,?,?
203,46361.70,47075.43,3021.70,317109.00,989.00,268.95,?,9.00
204,46714.43,47454.90,3029.97,114568.71,508.71,99.40,9.00,8.71
205,46835.98,47575.74,3050.63,28568.77,108.77,24.62,8.71,8.77
206,46713.02,47446.69,3036.16,59278.79,188.79,51.84,8.77,8.79
207,46258.91,46981.22,3015.00,5881479.50,809.50,5193.54,8.79,9.50
208,?,?,?,?,?,?,9.50,?
209,?,?,?,?,?,?,?,?
210,46480.62,47214.30,3032.94,317599.58,729.58,303.31,?,9.58
211,46663.41,47398.08,3038.42,1816010.04,10910.04,179.97,9.58,10.04
212,46925.65,47676.43,3046.08,8844810.00,7910.00,885.38,10.04,10.00
213,47370.81,48147.76,3060.17,1188910.20,3410.20,120.15,10.00,10.20
214,48325.33,49133.14,3110.79,1949410.38,4210.38,200.67,10.20,10.38
215,?,?,?,?,?,?,10.38,?
216,?,?,?,?,?,?,?,?
217,48458.44,49272.86,3127.41,335010.25,1910.25,34.43,?,10.25
218,47942.81,48742.34,3127.38,1759210.23,3010.23,176.07,10.25,10.23
219,48306.55,49124.78,3168.23,1078510.15,2510.15,107.60,10.23,10.15
220,48862.88,49700.18,3190.86,994710.15,1610.15,99.24,10.15,10.15
221,49125.36,49994.77,3206.86,422110.15,1810.15,42.54,10.15,10.15
222,?,?,?,?,?,?,10.15,?
223,?,?,?,?,?,?,?,?
224,49580.16,50476.37,3225.79,229410.25,2010.25,23.40,?,10.25
225,49747.66,50646.05,3233.22,85410.10,710.10,8.48,10.25,10.10
226,50223.95,51152.95,3271.49,15319.77,89.77,15.19,10.10,9.77
227,?,?,?,?,?,?,9.77,?
228,49976.48,50906.11,3253.28,50910.00,710.00,5.09,?,10.00
229,?,?,?,?,?,?,10.00,?
230,?,?,?,?,?,?,?,?
231,49772.46,50713.14,3237.31,78749.35,459.35,73.99,?,9.35
232,49162.16,50077.30,3210.57,83149.20,279.20,76.16,9.35,9.20
233,49128.05,50032.45,3221.87,31869.45,119.45,29.40,9.20,9.45
234,49846.48,50780.47,3260.69,85699.99,339.99,82.16,9.45,9.99
235,49895.10,50836.47,3260.35,39719.92,199.92,39.11,9.99,9.92
236,?,?,?,?,?,?,9.92,?
237,?,?,?,?,?,?,?,?
238,49818.48,50756.86,3255.45,40559.90,229.90,40.13,?,9.90
239,48833.58,49731.02,3197.48,271449.70,659.70,274.30,9.90,9.70
240,48537.65,49421.50,3183.87,107459.50,99.50,103.15,9.70,9.50
241,48676.45,49569.11,3204.20,43319.59,89.59,41.33,9.50,9.59
242,48871.98,49771.98,3196.27,144359.59,159.59,138.40,9.59,9.59
243,?,?,?,?,?,?,9.59,?
244,?,?,?,?,?,?,?,?
245,49187.22,50099.55,3230.20,10989.69,189.69,10.50,?,9.69
246,48968.87,49861.54,3226.75,171549.78,259.78,168.08,9.69,9.78
247,47919.09,48781.63,3174.71,47479.34,159.34,44.87,9.78,9.34
248,45830.66,46598.42,3061.25,46779.00,259.00,42.80,9.34,9.00
249,46717.04,47514.09,3142.61,74169.15,279.15,67.02,9.00,9.15
250,?,?,?,?,?,?,9.15,?
251,?,?,?,?,?,?,?,?
252,47808.90,48651.54,3199.68,6189.48,89.48,5.69,?,9.48
253,48961.51,49839.90,3256.85,4328610.50,8810.50,436.37,9.48,10.50
254,49437.02,50312.63,3285.29,32083010.21,5510.21,3286.92,10.50,10.21
255,49771.55,50644.38,3303.55,6236010.30,3310.30,627.52,10.21,10.30
256,49348.61,50196.31,3285.49,1363310.30,5110.30,140.38,10.30,10.30
257,?,?,?,?,?,?,10.30,?
258,?,?,?,?,?,?,?,?
259,48917.85,49741.35,3260.05,3901110.43,4910.43,402.92,?,10.43
260,49434.46,50258.11,3286.61,639710.43,2110.43,66.72,10.43,10.43
261,49413.33,50227.43,3277.41,2064410.25,1210.25,212.77,10.43,10.25
262,50300.53,51171.25,3316.59,518310.30,1410.30,53.37,10.25,10.30
263,50308.19,51202.75,3316.08,218210.34,810.34,22.09,10.30,10.34
264,?,?,?,?,?,?,10.34,?
265,?,?,?,?,?,?,?,?
266,49955.87,50869.00,3291.57,5951010.00,2610.00,600.01,?,10.00
267,49979.47,50887.67,3275.67,4817110.00,2210.00,480.51,10.00,10.00
268,50301.69,51221.45,3299.72,117159.99,109.99,116.90,10.00,9.99
269,50936.34,51846.54,3336.44,1649310.08,1510.08,166.24,9.99,10.08
270,50819.81,51704.53,3352.18,751910.08,1810.08,74.87,10.08,10.08
271,?,?,?,?,?,?,10.08,?
272,?,?,?,?,?,?,?,?
273,50301.85,51191.50,3349.29,2247810.18,2710.18,228.24,?,10.18
274,50782.48,51691.24,3351.68,1720010.27,6710.27,174.95,10.18,10.27
275,50803.40,51709.58,3364.40,59089.95,279.95,60.52,10.27,9.95
276,50982.03,51911.61,3383.62,379910.12,2810.12,38.46,9.95,10.12
277,50601.24,51511.63,3381.52,431810.19,1410.19,43.28,10.12,10.19
278,?,?,?,?,?,?,10.19,?
279,?,?,?,?,?,?,?,?
280,50338.71,51239.47,3383.60,148210.24,1010.24,15.13,?,10.24
281,50137.88,51021.26,3368.14,338710.19,1210.19,34.04,10.24,10.19
282,50335.02,51215.99,3379.96,445810.09,2110.09,44.48,10.19,10.09
283,51806.83,52744.48,3454.41,693810.00,2110.00,70.00,10.09,10.00
284,52230.47,53193.87,3477.04,3214510.30,5810.30,328.84,10.00,10.30
285,?,?,?,?,?,?,10.30,?
286,?,?,?,?,?,?,?,?
287,52520.91,53498.97,3508.85,3206410.36,3610.36,330.42,?,10.36
288,52590.73,53588.87,3544.07,6233210.95,14610.95,673.58,10.36,10.95
289,52861.41,53918.41,3548.14,1017010.86,3110.86,109.45,10.95,10.86
290,52573.59,53571.90,3572.96,661010.76,2410.76,70.58,10.86,10.76
291,52587.24,53572.92,3535.97,12010.76,310.76,1.28,10.76,10.76
292,?,?,?,?,?,?,10.76,?
293,?,?,?,?,?,?,?,?
294,53853.55,54903.39,3606.06,770310.79,2910.79,83.43,?,10.79
295,53781.81,54818.06,3615.60,3287910.92,6810.92,358.58,10.79,10.92
296,53389.74,54433.41,3596.10,2028111.39,7211.39,229.57,10.92,11.39
297,53994.46,55063.75,3637.76,1151711.49,4311.49,132.86,11.39,11.49
298,53887.13,55023.42,3651.19,1093311.50,4111.50,125.24,11.49,11.50
299,?,?,?,?,?,?,11.50,?
300,?,?,?,?,?,?,?,?
301,54180.04,55362.19,3660.45,960811.42,3011.42,108.79,?,11.42
302,54536.95,55688.45,3688.57,10504211.62,2411.62,1228.58,11.42,11.62
303,54095.32,55240.01,3660.80,699911.68,2611.68,81.39,11.62,11.68
304,53607.86,54734.18,3628.73,688611.49,2311.49,78.70,11.68,11.49
305,?,?,?,?,?,?,11.49,?
306,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?
308,53989.37,55121.60,3668.56,3116,10,35.72,?,11.56
309,53504.47,54600.05,3645.18,49115,29,562.80,11.56,11.41
310,53924.01,55035.36,3650.27,9794,25,108.64,11.41,11.26
340,45857.110734846676,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,46189.882480874876,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,46522.654226903076,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,47520.969464987684,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,49517.5999411569,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
