%310
@RELATION PLPTIW000014
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
95,44597.66,44960.02,2760.91,135116.37,616.37,22.11,16.37,16.37
96,?,?,?,?,?,?,16.37,?
97,?,?,?,?,?,?,?,?
98,44590.97,44963.96,2764.28,50816.37,316.37,8.32,?,16.37
99,44725.03,45096.35,2767.26,192316.35,1216.35,30.83,16.37,16.35
100,45091.63,45495.34,2780.21,94516.29,616.29,15.41,16.35,16.29
101,45688.48,46131.66,2794.43,120216.23,916.23,19.35,16.29,16.23
102,45525.92,45960.10,2783.53,151616.32,816.32,24.75,16.23,16.32
103,?,?,?,?,?,?,16.32,?
104,?,?,?,?,?,?,?,?
105,44724.14,45167.65,2754.91,334116.34,2216.34,54.67,?,16.34
106,?,?,?,?,?,?,16.34,?
107,43916.24,44404.81,2705.88,122516.29,816.29,19.57,?,16.29
108,43364.70,43850.06,2695.55,117816.16,916.16,19.11,16.29,16.16
109,43447.75,43993.98,2685.57,186116.00,1116.00,29.96,16.16,16.00
110,?,?,?,?,?,?,16.00,?
111,?,?,?,?,?,?,?,?
112,43360.30,43892.82,2660.28,186015.70,1315.70,28.72,?,15.70
113,43159.57,43707.88,2624.40,354115.20,3015.20,51.36,15.70,15.20
114,43356.73,43908.95,2636.70,152815.60,1115.60,23.84,15.20,15.60
115,43482.18,44027.03,2658.57,235515.99,1315.99,37.92,15.60,15.99
116,43665.21,44226.06,2669.93,113915.99,815.99,18.21,15.99,15.99
117,?,?,?,?,?,?,15.99,?
118,?,?,?,?,?,?,?,?
119,43882.16,44420.22,2685.14,96416.06,716.06,15.47,?,16.06
120,44162.18,44653.34,2704.84,109516.22,716.22,17.64,16.06,16.22
121,?,?,?,?,?,?,16.22,?
122,43991.51,44466.89,2695.22,106116.30,1016.30,17.20,?,16.30
123,?,?,?,?,?,?,16.30,?
124,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?
126,44541.73,45060.80,2714.72,75516.45,616.45,12.39,?,16.45
127,44742.22,45244.29,2733.96,107516.70,1016.70,17.58,16.45,16.70
128,45117.94,45647.76,2752.14,108217.02,1017.02,18.18,16.70,17.02
129,44943.16,45475.08,2760.20,87917.18,817.18,15.10,17.02,17.18
130,44895.35,45408.06,2769.85,103817.00,717.00,17.80,17.18,17.00
131,?,?,?,?,?,?,17.00,?
132,?,?,?,?,?,?,?,?
133,45207.84,45746.01,2790.62,44017.05,617.05,7.50,?,17.05
134,45771.11,46336.62,2822.41,127217.11,1517.11,21.76,17.05,17.11
135,46102.42,46676.61,2848.38,260917.28,2417.28,44.94,17.11,17.28
136,45992.03,46581.16,2871.70,133917.25,917.25,23.10,17.28,17.25
137,46078.68,46646.58,2885.19,132817.00,1417.00,22.51,17.25,17.00
138,?,?,?,?,?,?,17.00,?
139,?,?,?,?,?,?,?,?
140,46041.35,46615.31,2921.95,61217.04,617.04,10.46,?,17.04
141,45851.80,46439.10,2893.12,71517.03,617.03,12.18,17.04,17.03
142,45933.66,46529.96,2912.70,96917.02,1017.02,16.49,17.03,17.02
143,45687.76,46311.26,2894.53,222417.08,1617.08,37.87,17.02,17.08
144,46145.44,46783.61,2929.62,318617.10,3317.10,54.25,17.08,17.10
145,?,?,?,?,?,?,17.10,?
146,?,?,?,?,?,?,?,?
147,47277.10,47957.54,2976.83,322717.11,3317.11,55.13,?,17.11
148,47579.87,48258.02,2997.81,515617.18,5917.18,88.19,17.11,17.18
149,47476.64,48138.07,3000.58,349517.16,3117.16,59.79,17.18,17.16
150,?,?,?,?,?,?,17.16,?
151,47806.34,48503.87,2994.25,486017.20,5117.20,83.41,?,17.20
152,?,?,?,?,?,?,17.20,?
153,?,?,?,?,?,?,?,?
154,47175.79,47868.36,2970.24,421017.00,4317.00,72.13,?,17.00
155,47620.68,48323.88,2998.79,457017.12,3317.12,77.93,17.00,17.12
156,47805.94,48513.29,3026.87,370517.06,3317.06,63.18,17.12,17.06
157,47573.66,48259.19,3020.15,595317.06,4917.06,100.71,17.06,17.06
158,48209.65,48918.37,3044.38,660717.04,5117.04,112.58,17.06,17.04
159,?,?,?,?,?,?,17.04,?
160,?,?,?,?,?,?,?,?
161,48495.01,49207.65,3065.91,777917.12,6817.12,132.37,?,17.12
162,48324.52,49050.96,3074.89,561617.13,4917.13,96.16,17.12,17.13
163,48383.93,49098.70,3098.83,616717.12,5017.12,105.54,17.13,17.12
164,48152.82,48890.47,3089.32,554117.11,3617.11,94.83,17.12,17.11
165,48273.42,49057.66,3092.65,681717.19,4917.19,116.90,17.11,17.19
166,?,?,?,?,?,?,17.19,?
167,?,?,?,?,?,?,?,?
168,48131.61,48917.56,3100.24,545917.17,4117.17,93.76,?,17.17
169,48119.72,48891.04,3120.39,582817.22,4417.22,100.08,17.17,17.22
170,47743.10,48509.84,3122.21,635817.27,4617.27,109.70,17.22,17.27
171,45870.00,46587.68,3038.18,584517.39,3717.39,101.05,17.27,17.39
172,44732.92,45456.77,3001.68,594817.35,3117.35,103.42,17.39,17.35
173,?,?,?,?,?,?,17.35,?
174,?,?,?,?,?,?,?,?
175,44824.62,45531.46,2990.89,983417.41,5317.41,170.87,?,17.41
176,44966.09,45672.10,2999.31,539217.47,3517.47,94.02,17.41,17.47
177,44893.99,45601.51,2972.55,723317.45,3317.45,126.15,17.47,17.45
178,43667.37,44326.49,2915.58,532217.48,3417.48,92.97,17.45,17.48
179,44747.79,45442.51,2948.80,651717.54,2817.54,114.12,17.48,17.54
180,?,?,?,?,?,?,17.54,?
181,?,?,?,?,?,?,?,?
182,44769.00,45461.06,2963.91,594417.50,2717.50,104.22,?,17.50
183,45533.94,46254.71,2981.48,550017.58,2517.58,96.67,17.50,17.58
184,45184.98,45899.36,2971.57,745817.67,3517.67,131.33,17.58,17.67
185,45613.75,46344.42,2988.19,540517.64,3517.64,95.33,17.67,17.64
186,45110.89,45805.34,2977.06,489017.64,2017.64,85.86,17.64,17.64
187,?,?,?,?,?,?,17.64,?
188,?,?,?,?,?,?,?,?
189,44534.34,45172.40,2948.16,1016917.88,5117.88,180.33,?,17.88
190,44342.23,44969.23,2924.69,380417.86,1417.86,67.92,17.88,17.86
191,45068.55,45727.71,2962.09,530617.87,2017.87,94.78,17.86,17.87
192,45712.72,46390.36,2992.86,530617.88,2617.88,94.76,17.87,17.88
193,46150.78,46839.89,3017.66,544517.80,2317.80,96.97,17.88,17.80
194,?,?,?,?,?,?,17.80,?
195,?,?,?,?,?,?,?,?
196,46218.05,46922.43,3022.70,514217.80,2017.80,91.53,?,17.80
197,46155.10,46860.35,3017.11,494417.77,1817.77,87.94,17.80,17.77
198,46287.08,47003.76,3021.27,458217.86,1617.86,81.18,17.77,17.86
199,46221.23,46919.83,3023.16,497417.67,1717.67,88.08,17.86,17.67
200,46399.74,47120.88,3019.85,300117.65,1617.65,52.67,17.67,17.65
201,?,?,?,?,?,?,17.65,?
202,?,?,?,?,?,?,?,?
203,46361.70,47075.43,3021.70,329417.40,1617.40,57.62,?,17.40
204,46714.43,47454.90,3029.97,560817.45,1917.45,97.52,17.40,17.45
205,46835.98,47575.74,3050.63,589817.48,2517.48,102.87,17.45,17.48
206,46713.02,47446.69,3036.16,519317.50,2217.50,90.78,17.48,17.50
207,46258.91,46981.22,3015.00,439717.54,1717.54,77.14,17.50,17.54
208,?,?,?,?,?,?,17.54,?
209,?,?,?,?,?,?,?,?
210,46480.62,47214.30,3032.94,569917.62,1917.62,100.11,?,17.62
211,46663.41,47398.08,3038.42,389617.74,1317.74,68.96,17.62,17.74
212,46925.65,47676.43,3046.08,445517.76,1717.76,79.11,17.74,17.76
213,47370.81,48147.76,3060.17,396417.74,1317.74,70.31,17.76,17.74
214,48325.33,49133.14,3110.79,587817.75,1217.75,104.36,17.74,17.75
215,?,?,?,?,?,?,17.75,?
216,?,?,?,?,?,?,?,?
217,48458.44,49272.86,3127.41,292017.72,817.72,51.77,?,17.72
218,47942.81,48742.34,3127.38,267517.71,717.71,47.42,17.72,17.71
219,48306.55,49124.78,3168.23,397117.69,917.69,70.27,17.71,17.69
220,48862.88,49700.18,3190.86,390517.55,1517.55,68.09,17.69,17.55
221,49125.36,49994.77,3206.86,330017.44,717.44,57.60,17.55,17.44
222,?,?,?,?,?,?,17.44,?
223,?,?,?,?,?,?,?,?
224,49580.16,50476.37,3225.79,314617.15,1117.15,54.39,?,17.15
225,49747.66,50646.05,3233.22,331117.10,817.10,56.69,17.15,17.10
226,50223.95,51152.95,3271.49,445316.98,1116.98,75.56,17.10,16.98
227,?,?,?,?,?,?,16.98,?
228,49976.48,50906.11,3253.28,418417.15,1217.15,71.22,?,17.15
229,?,?,?,?,?,?,17.15,?
230,?,?,?,?,?,?,?,?
231,49772.46,50713.14,3237.31,268717.22,2617.22,46.25,?,17.22
232,49162.16,50077.30,3210.57,268717.31,1717.31,46.37,17.22,17.31
233,49128.05,50032.45,3221.87,199317.31,1317.31,34.57,17.31,17.31
234,49846.48,50780.47,3260.69,106117.33,717.33,18.39,17.31,17.33
235,49895.10,50836.47,3260.35,166117.30,1017.30,28.74,17.33,17.30
236,?,?,?,?,?,?,17.30,?
237,?,?,?,?,?,?,?,?
238,49818.48,50756.86,3255.45,147717.15,1617.15,25.06,?,17.15
239,48833.58,49731.02,3197.48,171017.12,1717.12,29.30,17.15,17.12
240,48537.65,49421.50,3183.87,194616.95,1616.95,33.08,17.12,16.95
241,48676.45,49569.11,3204.20,326417.20,2217.20,55.89,16.95,17.20
242,48871.98,49771.98,3196.27,663717.43,4517.43,114.95,17.20,17.43
243,?,?,?,?,?,?,17.43,?
244,?,?,?,?,?,?,?,?
245,49187.22,50099.55,3230.20,481717.38,1817.38,83.68,?,17.38
246,48968.87,49861.54,3226.75,450817.38,1317.38,78.39,17.38,17.38
247,47919.09,48781.63,3174.71,534317.40,2517.40,91.10,17.38,17.40
248,45830.66,46598.42,3061.25,383017.47,1317.47,66.78,17.40,17.47
249,46717.04,47514.09,3142.61,486017.58,1617.58,85.10,17.47,17.58
250,?,?,?,?,?,?,17.58,?
251,?,?,?,?,?,?,?,?
252,47808.90,48651.54,3199.68,428017.70,1517.70,75.14,?,17.70
253,48961.51,49839.90,3256.85,602818.05,1718.05,108.38,17.70,18.05
254,49437.02,50312.63,3285.29,406518.30,1918.30,74.38,18.05,18.30
255,49771.55,50644.38,3303.55,304218.58,1318.58,56.29,18.30,18.58
256,49348.61,50196.31,3285.49,387618.65,1118.65,72.13,18.58,18.65
257,?,?,?,?,?,?,18.65,?
258,?,?,?,?,?,?,?,?
259,48917.85,49741.35,3260.05,411718.60,1018.60,76.80,?,18.60
260,49434.46,50258.11,3286.61,409818.74,918.74,76.78,18.60,18.74
261,49413.33,50227.43,3277.41,785018.82,2018.82,147.36,18.74,18.82
262,50300.53,51171.25,3316.59,883319.21,3219.21,168.75,18.82,19.21
263,50308.19,51202.75,3316.08,337919.00,2019.00,64.71,19.21,19.00
264,?,?,?,?,?,?,19.00,?
265,?,?,?,?,?,?,?,?
266,49955.87,50869.00,3291.57,323618.79,1918.79,60.98,?,18.79
267,49979.47,50887.67,3275.67,446518.90,1718.90,84.09,18.79,18.90
268,50301.69,51221.45,3299.72,400018.90,1018.90,75.70,18.90,18.90
269,50936.34,51846.54,3336.44,283718.98,818.98,53.77,18.90,18.98
270,50819.81,51704.53,3352.18,386019.00,919.00,73.37,18.98,19.00
271,?,?,?,?,?,?,19.00,?
272,?,?,?,?,?,?,?,?
273,50301.85,51191.50,3349.29,218417.91,1717.91,41.02,?,17.91
274,50782.48,51691.24,3351.68,360918.20,3118.20,65.23,17.91,18.20
275,50803.40,51709.58,3364.40,233918.35,818.35,42.85,18.20,18.35
276,50982.03,51911.61,3383.62,191018.40,618.40,35.14,18.35,18.40
277,50601.24,51511.63,3381.52,470018.55,1518.55,86.99,18.40,18.55
278,?,?,?,?,?,?,18.55,?
279,?,?,?,?,?,?,?,?
280,50338.71,51239.47,3383.60,264018.60,1018.60,49.10,?,18.60
281,50137.88,51021.26,3368.14,265618.55,818.55,49.27,18.60,18.55
282,50335.02,51215.99,3379.96,336018.68,918.68,62.70,18.55,18.68
283,51806.83,52744.48,3454.41,247818.75,1318.75,46.36,18.68,18.75
284,52230.47,53193.87,3477.04,333118.80,1218.80,62.54,18.75,18.80
285,?,?,?,?,?,?,18.80,?
286,?,?,?,?,?,?,?,?
287,52520.91,53498.97,3508.85,400018.86,1318.86,75.42,?,18.86
288,52590.73,53588.87,3544.07,408218.76,1518.76,76.58,18.86,18.76
289,52861.41,53918.41,3548.14,188118.68,718.68,35.41,18.76,18.68
290,52573.59,53571.90,3572.96,370918.90,1418.90,70.03,18.68,18.90
291,52587.24,53572.92,3535.97,236718.88,718.88,44.63,18.90,18.88
292,?,?,?,?,?,?,18.88,?
293,?,?,?,?,?,?,?,?
294,53853.55,54903.39,3606.06,351518.95,1018.95,66.51,?,18.95
295,53781.81,54818.06,3615.60,343318.92,1018.92,64.91,18.95,18.92
296,53389.74,54433.41,3596.10,252618.90,818.90,47.74,18.92,18.90
297,53994.46,55063.75,3637.76,240018.68,1218.68,44.80,18.90,18.68
298,53887.13,55023.42,3651.19,210318.54,718.54,38.98,18.68,18.54
299,?,?,?,?,?,?,18.54,?
300,?,?,?,?,?,?,?,?
301,54180.04,55362.19,3660.45,241218.51,918.51,44.65,?,18.51
302,54536.95,55688.45,3688.57,318118.60,1118.60,59.07,18.51,18.60
303,54095.32,55240.01,3660.80,224718.90,918.90,42.52,18.60,18.90
304,53607.86,54734.18,3628.73,269918.85,918.85,50.78,18.90,18.85
305,?,?,?,?,?,?,18.85,?
306,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?
308,53989.37,55121.60,3668.56,3369,12,63.73,?,18.90
309,53504.47,54600.05,3645.18,2500,10,47.33,18.90,18.95
310,53924.01,55035.36,3650.27,3599,13,68.18,18.95,19.00
340,45857.110734846676,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,46189.882480874876,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,46522.654226903076,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,47520.969464987684,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,49517.5999411569,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
