%310
@RELATION PLSTLPD00017
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE sWIG80 NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
1,?,?,?,?,?,?,?,?,?
2,10531.27,48107.89,48389.84,2835.52,77184.20,11184.20,14.09,?,184.20
3,10554.18,48222.72,48505.50,2832.46,1181.00,1181.00,0.18,184.20,181.00
4,10519.33,47888.16,48143.94,2814.73,164182.00,11182.00,29.88,181.00,182.00
5,?,?,?,?,?,?,?,182.00,?
6,?,?,?,?,?,?,?,?,?
7,10488.60,47589.33,47820.24,2793.31,62181.90,8181.90,11.16,?,181.90
8,10500.71,47379.63,47624.67,2790.64,124181.90,7181.90,22.41,181.90,181.90
9,10503.06,47407.28,47668.58,2784.62,111179.10,11179.10,19.97,181.90,179.10
10,10496.80,47546.91,47798.66,2800.96,55180.00,5180.00,9.80,179.10,180.00
11,10595.04,47440.80,47690.97,2815.88,93180.00,8180.00,16.74,180.00,180.00
12,?,?,?,?,?,?,?,180.00,?
13,?,?,?,?,?,?,?,?,?
14,10637.07,47470.12,47724.95,2820.74,62180.00,5180.00,11.16,?,180.00
15,10638.06,47086.54,47346.41,2817.16,334185.20,20185.20,61.58,180.00,185.20
16,10673.05,47521.39,47794.60,2825.40,589195.00,28195.00,112.61,185.20,195.00
17,10767.29,47661.37,47936.81,2848.09,5257200.00,28200.00,1051.10,195.00,200.00
18,10903.93,47813.69,48104.67,2864.72,1285203.60,36203.60,259.32,200.00,203.60
19,?,?,?,?,?,?,?,203.60,?
20,?,?,?,?,?,?,?,?,?
21,11030.02,47936.61,48184.37,2890.14,2191200.00,31200.00,434.70,?,200.00
22,11073.63,47872.80,48127.89,2892.80,63202.00,5202.00,12.55,200.00,202.00
23,11071.80,47733.24,47999.21,2890.57,1984191.00,20191.00,379.78,202.00,191.00
24,11108.21,47942.04,48203.43,2898.85,69191.90,7191.90,13.13,191.00,191.90
25,11174.05,47613.95,47851.99,2897.93,1226193.90,12193.90,234.08,191.90,193.90
26,?,?,?,?,?,?,?,193.90,?
27,?,?,?,?,?,?,?,?,?
28,11144.27,47324.06,47553.14,2886.17,124195.40,15195.40,23.93,?,195.40
29,11165.66,47328.40,47565.10,2878.58,187194.00,12194.00,36.49,195.40,194.00
30,11183.61,46917.19,47113.08,2876.68,260199.90,21199.90,50.53,194.00,199.90
31,11245.80,46840.15,47011.43,2880.57,89199.00,5199.00,17.33,199.90,199.00
32,11241.00,46945.58,47121.08,2883.81,187190.00,13190.00,35.77,199.00,190.00
33,?,?,?,?,?,?,?,190.00,?
34,?,?,?,?,?,?,?,?,?
35,11191.08,46556.55,46735.25,2856.17,233186.00,25186.00,42.78,?,186.00
36,11060.84,46674.78,46862.43,2843.49,899184.00,11184.00,165.26,186.00,184.00
37,10953.57,46149.14,46341.54,2811.05,470184.90,11184.90,85.60,184.00,184.90
38,10950.03,46329.66,46512.72,2815.91,339186.00,11186.00,61.89,184.90,186.00
39,10986.53,46741.54,46931.40,2825.70,580187.00,6187.00,106.05,186.00,187.00
40,?,?,?,?,?,?,?,187.00,?
41,?,?,?,?,?,?,?,?,?
42,10947.75,46786.74,46988.04,2826.84,406187.70,11187.70,74.41,?,187.70
43,10981.98,46399.26,46564.61,2821.25,1654187.50,11187.50,306.66,187.70,187.50
44,11022.58,46406.74,46569.81,2825.02,33184.00,5184.00,6.11,187.50,184.00
45,11017.48,46211.54,46360.51,2825.15,5484187.40,18187.40,1015.60,184.00,187.40
46,11071.18,46370.13,46523.63,2838.22,82189.90,6189.90,15.43,187.40,189.90
47,?,?,?,?,?,?,?,189.90,?
48,?,?,?,?,?,?,?,?,?
49,11089.91,46508.27,46665.39,2848.48,532194.00,20194.00,101.59,?,194.00
50,11119.72,46490.89,46652.19,2843.90,3895190.00,13190.00,740.07,194.00,190.00
51,11014.53,46051.76,46198.42,2831.71,9326189.60,29189.60,1770.58,190.00,189.60
52,10948.88,45879.90,46050.52,2801.83,105189.00,5189.00,19.65,189.60,189.00
53,10985.79,45948.12,46124.82,2817.57,364194.00,17194.00,69.38,189.00,194.00
54,?,?,?,?,?,?,?,194.00,?
55,?,?,?,?,?,?,?,?,?
56,11033.69,46286.28,46487.05,2840.57,1993192.60,22192.60,377.47,?,192.60
57,10972.28,45868.35,46065.85,2831.16,20104193.80,20193.80,3820.06,192.60,193.80
58,11039.20,46241.92,46459.99,2855.69,11193.90,2193.90,2.13,193.80,193.90
59,11052.03,46280.36,46510.83,2865.27,29193.00,5193.00,5.52,193.90,193.00
60,11010.83,46341.14,46622.90,2859.05,10834180.00,82180.00,1914.05,193.00,180.00
61,?,?,?,?,?,?,?,180.00,?
62,?,?,?,?,?,?,?,?,?
63,10998.55,46137.70,46454.13,2860.68,10618179.90,44179.90,1875.28,?,179.90
64,10997.33,46676.09,47001.38,2868.06,176183.60,27183.60,31.69,179.90,183.60
65,11042.47,46762.65,47090.49,2872.90,1024183.00,9183.00,187.44,183.60,183.00
66,11042.08,46745.26,47060.66,2873.49,9118174.20,37174.20,1624.96,183.00,174.20
67,11119.06,47074.39,47436.21,2906.74,403177.90,26177.90,70.59,174.20,177.90
68,?,?,?,?,?,?,?,177.90,?
69,?,?,?,?,?,?,?,?,?
70,11133.10,46933.03,47269.75,2914.24,1629172.70,29172.70,280.39,?,172.70
71,11150.86,47010.40,47340.43,2911.38,184175.00,15175.00,31.82,172.70,175.00
72,11194.08,46888.37,47235.72,2901.67,90174.40,13174.40,15.45,175.00,174.40
73,11231.22,47223.68,47606.16,2912.13,374171.00,23171.00,64.18,174.40,171.00
74,11228.39,47125.93,47522.10,2909.77,1488169.90,46169.90,250.54,171.00,169.90
75,?,?,?,?,?,?,?,169.90,?
76,?,?,?,?,?,?,?,?,?
77,11190.20,46668.41,47094.18,2900.59,147169.00,12169.00,24.79,?,169.00
78,11135.62,46029.35,46473.62,2868.24,1560167.20,17167.20,261.76,169.00,167.20
79,11168.63,46068.24,46511.62,2874.75,147169.00,10169.00,24.59,167.20,169.00
80,11069.03,45580.47,46017.88,2833.61,13168.80,2168.80,2.19,169.00,168.80
81,10908.77,45066.18,45473.08,2800.67,176165.00,21165.00,29.13,168.80,165.00
82,?,?,?,?,?,?,?,165.00,?
83,?,?,?,?,?,?,?,?,?
84,10899.26,44585.10,44946.32,2780.21,3560164.00,18164.00,590.60,?,164.00
85,10815.43,44724.88,45119.16,2774.13,129163.50,8163.50,20.86,164.00,163.50
86,10867.86,45247.90,45644.09,2785.46,54159.00,2159.00,8.61,163.50,159.00
87,10938.55,45147.57,45528.85,2797.31,985167.00,17167.00,162.47,159.00,167.00
88,?,?,?,?,?,?,?,167.00,?
89,?,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?,?
92,10998.70,45304.74,45679.51,2814.33,1083179.00,22179.00,176.09,?,179.00
93,10809.87,44604.61,44940.36,2769.02,261168.00,6168.00,44.66,179.00,168.00
94,10817.23,44623.89,44980.62,2766.19,1065168.00,6168.00,178.84,168.00,168.00
95,10803.99,44597.66,44960.02,2760.91,1667165.00,11165.00,274.95,168.00,165.00
96,?,?,?,?,?,?,?,165.00,?
97,?,?,?,?,?,?,?,?,?
98,10819.93,44590.97,44963.96,2764.28,40160.50,4160.50,6.42,?,160.50
99,10820.89,44725.03,45096.35,2767.26,78171.90,6171.90,13.03,160.50,171.90
100,10845.27,45091.63,45495.34,2780.21,111166.00,5166.00,18.47,171.90,166.00
101,10908.65,45688.48,46131.66,2794.43,16166.00,6166.00,2.67,166.00,166.00
102,10807.45,45525.92,45960.10,2783.53,8165.50,2165.50,1.32,166.00,165.50
103,?,?,?,?,?,?,?,165.50,?
104,?,?,?,?,?,?,?,?,?
105,10663.67,44724.14,45167.65,2754.91,141160.50,7160.50,22.81,?,160.50
106,?,?,?,?,?,?,?,160.50,?
107,10431.02,43916.24,44404.81,2705.88,21163.00,6163.00,3.42,?,163.00
108,10415.53,43364.70,43850.06,2695.55,20110165.00,12165.00,3318.15,163.00,165.00
109,10373.60,43447.75,43993.98,2685.57,555163.00,6163.00,90.14,165.00,163.00
110,?,?,?,?,?,?,?,163.00,?
111,?,?,?,?,?,?,?,?,?
112,10335.77,43360.30,43892.82,2660.28,1189163.00,6163.00,193.84,?,163.00
113,10282.22,43159.57,43707.88,2624.40,86161.60,4161.60,13.90,163.00,161.60
114,10264.95,43356.73,43908.95,2636.70,91161.00,4161.00,14.66,161.60,161.00
115,10327.20,43482.18,44027.03,2658.57,225161.50,5161.50,36.34,161.00,161.50
116,10407.26,43665.21,44226.06,2669.93,257161.60,7161.60,41.55,161.50,161.60
117,?,?,?,?,?,?,?,161.60,?
118,?,?,?,?,?,?,?,?,?
119,10465.41,43882.16,44420.22,2685.14,182160.50,10160.50,29.46,?,160.50
120,10511.46,44162.18,44653.34,2704.84,59160.50,3160.50,9.47,160.50,160.50
121,?,?,?,?,?,?,?,160.50,?
122,10554.34,43991.51,44466.89,2695.22,7160.50,1160.50,1.12,?,160.50
123,?,?,?,?,?,?,?,160.50,?
124,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?
126,10605.72,44541.73,45060.80,2714.72,250164.90,14164.90,41.44,?,164.90
127,10618.63,44742.22,45244.29,2733.96,716163.00,4163.00,116.70,164.90,163.00
128,10692.81,45117.94,45647.76,2752.14,212163.00,5163.00,34.56,163.00,163.00
129,10714.80,44943.16,45475.08,2760.20,80166.00,5166.00,13.33,163.00,166.00
130,10758.03,44895.35,45408.06,2769.85,164170.30,6170.30,27.88,166.00,170.30
131,?,?,?,?,?,?,?,170.30,?
132,?,?,?,?,?,?,?,?,?
133,10762.74,45207.84,45746.01,2790.62,19167.00,3167.00,3.17,?,167.00
134,10819.27,45771.11,46336.62,2822.41,2413170.00,10170.00,409.88,167.00,170.00
135,10913.18,46102.42,46676.61,2848.38,26173.00,6173.00,4.48,170.00,173.00
136,10976.80,45992.03,46581.16,2871.70,7645175.00,15175.00,1322.73,173.00,175.00
137,10991.63,46078.68,46646.58,2885.19,0175.00,0175.00,0.00,175.00,175.00
138,?,?,?,?,?,?,?,175.00,?
139,?,?,?,?,?,?,?,?,?
140,11070.23,46041.35,46615.31,2921.95,102179.00,11179.00,18.02,?,179.00
141,11089.17,45851.80,46439.10,2893.12,114172.00,13172.00,19.86,179.00,172.00
142,11082.19,45933.66,46529.96,2912.70,11696174.00,16174.00,1988.72,172.00,174.00
143,11050.12,45687.76,46311.26,2894.53,43170.00,7170.00,7.29,174.00,170.00
144,11130.47,46145.44,46783.61,2929.62,144170.00,6170.00,24.44,170.00,170.00
145,?,?,?,?,?,?,?,170.00,?
146,?,?,?,?,?,?,?,?,?
147,11329.88,47277.10,47957.54,2976.83,217166.00,19166.00,36.16,?,166.00
148,11439.53,47579.87,48258.02,2997.81,45170.00,4170.00,7.55,166.00,170.00
149,11434.08,47476.64,48138.07,3000.58,54168.00,6168.00,9.10,170.00,168.00
150,?,?,?,?,?,?,?,168.00,?
151,11518.87,47806.34,48503.87,2994.25,131166.40,8166.40,21.97,?,166.40
152,?,?,?,?,?,?,?,166.40,?
153,?,?,?,?,?,?,?,?,?
154,11428.58,47175.79,47868.36,2970.24,72168.00,8168.00,12.10,?,168.00
155,11527.78,47620.68,48323.88,2998.79,288166.40,6166.40,47.92,168.00,166.40
156,11566.33,47805.94,48513.29,3026.87,1022169.50,7169.50,173.18,166.40,169.50
157,11598.90,47573.66,48259.19,3020.15,727167.50,19167.50,121.77,169.50,167.50
158,11721.20,48209.65,48918.37,3044.38,211168.00,7168.00,35.76,167.50,168.00
159,?,?,?,?,?,?,?,168.00,?
160,?,?,?,?,?,?,?,?,?
161,11855.82,48495.01,49207.65,3065.91,3074170.00,10170.00,522.62,?,170.00
162,11906.69,48324.52,49050.96,3074.89,58170.00,6170.00,9.86,170.00,170.00
163,12044.12,48383.93,49098.70,3098.83,257170.00,11170.00,43.68,170.00,170.00
164,11997.09,48152.82,48890.47,3089.32,608170.00,10170.00,104.50,170.00,170.00
165,11980.74,48273.42,49057.66,3092.65,484169.00,11169.00,82.37,170.00,169.00
166,?,?,?,?,?,?,?,169.00,?
167,?,?,?,?,?,?,?,?,?
168,11950.70,48131.61,48917.56,3100.24,225174.00,8174.00,38.96,?,174.00
169,12001.25,48119.72,48891.04,3120.39,1322178.00,18178.00,235.78,174.00,178.00
170,11995.61,47743.10,48509.84,3122.21,625179.00,10179.00,111.78,178.00,179.00
171,11755.38,45870.00,46587.68,3038.18,246170.00,14170.00,42.03,179.00,170.00
172,11698.05,44732.92,45456.77,3001.68,473167.00,11167.00,79.41,170.00,167.00
173,?,?,?,?,?,?,?,167.00,?
174,?,?,?,?,?,?,?,?,?
175,11694.70,44824.62,45531.46,2990.89,125170.00,6170.00,21.00,?,170.00
176,11846.22,44966.09,45672.10,2999.31,71170.20,5170.20,12.20,170.00,170.20
177,11772.39,44893.99,45601.51,2972.55,223168.00,7168.00,37.89,170.20,168.00
178,11665.86,43667.37,44326.49,2915.58,615155.00,29155.00,99.47,168.00,155.00
179,11716.43,44747.79,45442.51,2948.80,204162.00,17162.00,32.15,155.00,162.00
180,?,?,?,?,?,?,?,162.00,?
181,?,?,?,?,?,?,?,?,?
182,11756.83,44769.00,45461.06,2963.91,62165.00,6165.00,10.08,?,165.00
183,11805.57,45533.94,46254.71,2981.48,117166.60,9166.60,19.38,165.00,166.60
184,11736.24,45184.98,45899.36,2971.57,0166.60,0166.60,0.00,166.60,166.60
185,11820.50,45613.75,46344.42,2988.19,19164.20,6164.20,3.12,166.60,164.20
186,11822.63,45110.89,45805.34,2977.06,13164.20,2164.20,2.13,164.20,164.20
187,?,?,?,?,?,?,?,164.20,?
188,?,?,?,?,?,?,?,?,?
189,11711.98,44534.34,45172.40,2948.16,12163.00,2163.00,1.96,?,163.00
190,11610.73,44342.23,44969.23,2924.69,105160.00,9160.00,16.94,163.00,160.00
191,11643.94,45068.55,45727.71,2962.09,2157.00,2157.00,0.32,160.00,157.00
192,11739.32,45712.72,46390.36,2992.86,7160.00,2160.00,1.12,157.00,160.00
193,11784.60,46150.78,46839.89,3017.66,176164.00,12164.00,28.65,160.00,164.00
194,?,?,?,?,?,?,?,164.00,?
195,?,?,?,?,?,?,?,?,?
196,11770.78,46218.05,46922.43,3022.70,73165.00,8165.00,11.98,?,165.00
197,11753.20,46155.10,46860.35,3017.11,4159.00,2159.00,0.64,165.00,159.00
198,11768.81,46287.08,47003.76,3021.27,18160.00,2160.00,2.88,159.00,160.00
199,11813.42,46221.23,46919.83,3023.16,17163.00,3163.00,2.74,160.00,163.00
200,11837.95,46399.74,47120.88,3019.85,10160.00,2160.00,1.60,163.00,160.00
201,?,?,?,?,?,?,?,160.00,?
202,?,?,?,?,?,?,?,?,?
203,11864.19,46361.70,47075.43,3021.70,20158.00,2158.00,3.16,?,158.00
204,11905.16,46714.43,47454.90,3029.97,8158.50,2158.50,1.27,158.00,158.50
205,11975.99,46835.98,47575.74,3050.63,8158.50,2158.50,1.27,158.50,158.50
206,11939.68,46713.02,47446.69,3036.16,36159.00,4159.00,5.73,158.50,159.00
207,11930.54,46258.91,46981.22,3015.00,294160.00,5160.00,46.96,159.00,160.00
208,?,?,?,?,?,?,?,160.00,?
209,?,?,?,?,?,?,?,?,?
210,11917.93,46480.62,47214.30,3032.94,21157.10,2157.10,3.31,?,157.10
211,11914.45,46663.41,47398.08,3038.42,9161.90,3161.90,1.42,157.10,161.90
212,11934.08,46925.65,47676.43,3046.08,0161.90,0161.90,0.00,161.90,161.90
213,12025.60,47370.81,48147.76,3060.17,150157.10,12157.10,23.58,161.90,157.10
214,12096.51,48325.33,49133.14,3110.79,674171.00,43171.00,112.27,157.10,171.00
215,?,?,?,?,?,?,?,171.00,?
216,?,?,?,?,?,?,?,?,?
217,12181.61,48458.44,49272.86,3127.41,114170.00,7170.00,19.64,?,170.00
218,12213.07,47942.81,48742.34,3127.38,518170.00,2170.00,88.06,170.00,170.00
219,12294.72,48306.55,49124.78,3168.23,392178.90,11178.90,69.09,170.00,178.90
220,12425.78,48862.88,49700.18,3190.86,545184.00,38184.00,99.76,178.90,184.00
221,12524.35,49125.36,49994.77,3206.86,445187.60,19187.60,82.82,184.00,187.60
222,?,?,?,?,?,?,?,187.60,?
223,?,?,?,?,?,?,?,?,?
224,12613.68,49580.16,50476.37,3225.79,153187.00,16187.00,28.60,?,187.00
225,12783.95,49747.66,50646.05,3233.22,221186.60,13186.60,41.28,187.00,186.60
226,12961.14,50223.95,51152.95,3271.49,177192.00,8192.00,33.46,186.60,192.00
227,?,?,?,?,?,?,?,192.00,?
228,12933.31,49976.48,50906.11,3253.28,136193.00,17193.00,26.15,?,193.00
229,?,?,?,?,?,?,?,193.00,?
230,?,?,?,?,?,?,?,?,?
