%310
@RELATION PLSLRCP00021
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
1,?,?,?,?,?,?,?,?,?
2,782.35,48107.89,48389.84,2835.52,120446.00,176.00,66.93,?,6.00
3,783.15,48222.72,48505.50,2832.46,169795.64,465.64,101.15,6.00,5.64
4,781.69,47888.16,48143.94,2814.73,64565.95,195.95,38.01,5.64,5.95
5,?,?,?,?,?,?,?,5.95,?
6,?,?,?,?,?,?,?,?,?
7,781.76,47589.33,47820.24,2793.31,60875.92,115.92,35.47,?,5.92
8,780.70,47379.63,47624.67,2790.64,22095.65,85.65,12.51,5.92,5.65
9,784.82,47407.28,47668.58,2784.62,255.70,15.70,0.14,5.65,5.70
10,788.85,47546.91,47798.66,2800.96,41705.80,125.80,24.19,5.70,5.80
11,795.36,47440.80,47690.97,2815.88,78935.60,205.60,44.76,5.80,5.60
12,?,?,?,?,?,?,?,5.60,?
13,?,?,?,?,?,?,?,?,?
14,797.42,47470.12,47724.95,2820.74,27655.54,105.54,15.20,?,5.54
15,794.59,47086.54,47346.41,2817.16,22545.45,105.45,12.32,5.54,5.45
16,796.34,47521.39,47794.60,2825.40,523295.46,65.46,287.80,5.45,5.46
17,803.56,47661.37,47936.81,2848.09,91595.55,145.55,50.22,5.46,5.55
18,807.72,47813.69,48104.67,2864.72,2025855.55,135.55,1114.19,5.55,5.55
19,?,?,?,?,?,?,?,5.55,?
20,?,?,?,?,?,?,?,?,?
21,809.27,47936.61,48184.37,2890.14,64665.46,165.46,34.75,?,5.46
22,808.23,47872.80,48127.89,2892.80,935.46,15.46,0.51,5.46,5.46
23,808.40,47733.24,47999.21,2890.57,18885.47,75.47,10.32,5.46,5.47
24,811.80,47942.04,48203.43,2898.85,319685.19,465.19,163.97,5.47,5.19
25,812.99,47613.95,47851.99,2897.93,151445.03,365.03,74.94,5.19,5.03
26,?,?,?,?,?,?,?,5.03,?
27,?,?,?,?,?,?,?,?,?
28,813.38,47324.06,47553.14,2886.17,78584.80,284.80,37.90,?,4.80
29,815.93,47328.40,47565.10,2878.58,20894.96,54.96,10.17,4.80,4.96
30,815.59,46917.19,47113.08,2876.68,120755.00,155.00,60.25,4.96,5.00
31,817.14,46840.15,47011.43,2880.57,40994.85,94.85,20.14,5.00,4.85
32,818.68,46945.58,47121.08,2883.81,115124.69,224.69,54.48,4.85,4.69
33,?,?,?,?,?,?,?,4.69,?
34,?,?,?,?,?,?,?,?,?
35,818.05,46556.55,46735.25,2856.17,262814.60,264.60,120.18,?,4.60
36,816.68,46674.78,46862.43,2843.49,58714.53,194.53,26.69,4.60,4.53
37,813.75,46149.14,46341.54,2811.05,12854.59,44.59,5.87,4.53,4.59
38,811.13,46329.66,46512.72,2815.91,484.62,24.62,0.22,4.59,4.62
39,813.77,46741.54,46931.40,2825.70,04.62,04.62,0.00,4.62,4.62
40,?,?,?,?,?,?,?,4.62,?
41,?,?,?,?,?,?,?,?,?
42,817.03,46786.74,46988.04,2826.84,227814.70,194.70,107.70,?,4.70
43,817.32,46399.26,46564.61,2821.25,35364.69,94.69,16.60,4.70,4.69
44,817.35,46406.74,46569.81,2825.02,27754.53,124.53,12.79,4.69,4.53
45,818.81,46211.54,46360.51,2825.15,670344.50,114.50,303.65,4.53,4.50
46,826.73,46370.13,46523.63,2838.22,34324.60,64.60,15.69,4.50,4.60
47,?,?,?,?,?,?,?,4.60,?
48,?,?,?,?,?,?,?,?,?
49,830.85,46508.27,46665.39,2848.48,10704.60,54.60,4.95,?,4.60
50,832.30,46490.89,46652.19,2843.90,3504.60,24.60,1.60,4.60,4.60
51,830.62,46051.76,46198.42,2831.71,04.60,04.60,0.00,4.60,4.60
52,823.32,45879.90,46050.52,2801.83,2064.60,24.60,0.95,4.60,4.60
53,826.66,45948.12,46124.82,2817.57,4084.60,24.60,1.88,4.60,4.60
54,?,?,?,?,?,?,?,4.60,?
55,?,?,?,?,?,?,?,?,?
56,829.61,46286.28,46487.05,2840.57,30314.60,84.60,14.03,?,4.60
57,828.81,45868.35,46065.85,2831.16,48614.51,84.51,21.93,4.60,4.51
58,836.69,46241.92,46459.99,2855.69,80714.50,104.50,36.64,4.51,4.50
59,844.08,46280.36,46510.83,2865.27,876125.15,1345.15,447.40,4.50,5.15
60,842.02,46341.14,46622.90,2859.05,1175534.98,354.98,576.98,5.15,4.98
61,?,?,?,?,?,?,?,4.98,?
62,?,?,?,?,?,?,?,?,?
63,838.26,46137.70,46454.13,2860.68,50115.30,125.30,26.14,?,5.30
64,845.88,46676.09,47001.38,2868.06,293615.23,305.23,155.33,5.30,5.23
65,849.88,46762.65,47090.49,2872.90,79675.52,245.52,43.33,5.23,5.52
66,855.99,46745.26,47060.66,2873.49,712975.89,1315.89,427.40,5.52,5.89
67,861.67,47074.39,47436.21,2906.74,127395.72,645.72,71.87,5.89,5.72
68,?,?,?,?,?,?,?,5.72,?
69,?,?,?,?,?,?,?,?,?
70,863.89,46933.03,47269.75,2914.24,99505.61,255.61,54.99,?,5.61
71,866.79,47010.40,47340.43,2911.38,129895.50,225.50,71.38,5.61,5.50
72,872.90,46888.37,47235.72,2901.67,37145.50,195.50,20.35,5.50,5.50
73,871.52,47223.68,47606.16,2912.13,482026.50,996.50,290.75,5.50,6.50
74,873.21,47125.93,47522.10,2909.77,337416.30,906.30,209.89,6.50,6.30
75,?,?,?,?,?,?,?,6.30,?
76,?,?,?,?,?,?,?,?,?
77,868.37,46668.41,47094.18,2900.59,170496.10,616.10,107.05,?,6.10
78,864.73,46029.35,46473.62,2868.24,83896.21,316.21,52.99,6.10,6.21
79,862.97,46068.24,46511.62,2874.75,387556.61,1096.61,261.78,6.21,6.61
80,850.86,45580.47,46017.88,2833.61,238616.60,516.60,162.45,6.61,6.60
81,845.32,45066.18,45473.08,2800.67,432265.65,865.65,249.60,6.60,5.65
82,?,?,?,?,?,?,?,5.65,?
83,?,?,?,?,?,?,?,?,?
84,839.36,44585.10,44946.32,2780.21,152025.80,265.80,88.89,?,5.80
85,830.80,44724.88,45119.16,2774.13,138905.38,265.38,75.60,5.80,5.38
86,835.51,45247.90,45644.09,2785.46,209805.24,375.24,109.44,5.38,5.24
87,839.42,45147.57,45528.85,2797.31,230724.80,374.80,116.72,5.24,4.80
88,?,?,?,?,?,?,?,4.80,?
89,?,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?,?
92,840.31,45304.74,45679.51,2814.33,179324.98,364.98,87.25,?,4.98
93,828.79,44604.61,44940.36,2769.02,33665.25,105.25,16.79,4.98,5.25
94,824.35,44623.89,44980.62,2766.19,20185.16,55.16,10.58,5.25,5.16
95,819.73,44597.66,44960.02,2760.91,8005.04,35.04,4.05,5.16,5.04
96,?,?,?,?,?,?,?,5.04,?
97,?,?,?,?,?,?,?,?,?
98,818.75,44590.97,44963.96,2764.28,18335.18,95.18,9.34,?,5.18
99,815.74,44725.03,45096.35,2767.26,33175.41,135.41,18.32,5.18,5.41
100,820.16,45091.63,45495.34,2780.21,37525.49,105.49,20.28,5.41,5.49
101,824.04,45688.48,46131.66,2794.43,95535.65,255.65,53.03,5.49,5.65
102,819.29,45525.92,45960.10,2783.53,31145.60,145.60,16.72,5.65,5.60
103,?,?,?,?,?,?,?,5.60,?
104,?,?,?,?,?,?,?,?,?
105,814.07,44724.14,45167.65,2754.91,7315.56,85.56,3.89,?,5.56
106,?,?,?,?,?,?,?,5.56,?
107,796.68,43916.24,44404.81,2705.88,3355.30,75.30,1.79,?,5.30
108,787.39,43364.70,43850.06,2695.55,9965.27,125.27,5.10,5.30,5.27
109,783.37,43447.75,43993.98,2685.57,44645.27,95.27,22.83,5.27,5.27
110,?,?,?,?,?,?,?,5.27,?
111,?,?,?,?,?,?,?,?,?
112,776.37,43360.30,43892.82,2660.28,48435.00,125.00,24.11,?,5.00
113,769.16,43159.57,43707.88,2624.40,26724.95,84.95,13.31,5.00,4.95
114,769.82,43356.73,43908.95,2636.70,7535.19,65.19,3.81,4.95,5.19
115,774.88,43482.18,44027.03,2658.57,82175.19,115.19,42.14,5.19,5.19
116,777.86,43665.21,44226.06,2669.93,65.19,15.19,0.03,5.19,5.19
117,?,?,?,?,?,?,?,5.19,?
118,?,?,?,?,?,?,?,?,?
119,779.98,43882.16,44420.22,2685.14,2305.03,35.03,1.17,?,5.03
120,784.81,44162.18,44653.34,2704.84,45315.48,165.48,23.24,5.03,5.48
121,?,?,?,?,?,?,?,5.48,?
122,787.45,43991.51,44466.89,2695.22,22335.48,85.48,12.04,?,5.48
123,?,?,?,?,?,?,?,5.48,?
124,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?
126,786.57,44541.73,45060.80,2714.72,35495.48,95.48,19.57,?,5.48
127,793.09,44742.22,45244.29,2733.96,13795.55,55.55,7.64,5.48,5.55
128,798.10,45117.94,45647.76,2752.14,28155.30,65.30,15.08,5.55,5.30
129,800.71,44943.16,45475.08,2760.20,8125.45,55.45,4.27,5.30,5.45
130,800.42,44895.35,45408.06,2769.85,20055.43,55.43,10.85,5.45,5.43
131,?,?,?,?,?,?,?,5.43,?
132,?,?,?,?,?,?,?,?,?
133,802.74,45207.84,45746.01,2790.62,105845.46,265.46,58.89,?,5.46
134,804.49,45771.11,46336.62,2822.41,9705.70,65.70,5.44,5.46,5.70
135,802.28,46102.42,46676.61,2848.38,40865.75,215.75,22.73,5.70,5.75
136,806.45,45992.03,46581.16,2871.70,22615.52,65.52,12.03,5.75,5.52
137,810.69,46078.68,46646.58,2885.19,65605.19,195.19,33.73,5.52,5.19
138,?,?,?,?,?,?,?,5.19,?
139,?,?,?,?,?,?,?,?,?
140,815.60,46041.35,46615.31,2921.95,21525.20,105.20,10.94,?,5.20
141,819.76,45851.80,46439.10,2893.12,8105.19,35.19,4.05,5.20,5.19
142,818.82,45933.66,46529.96,2912.70,60405.00,175.00,30.44,5.19,5.00
143,814.69,45687.76,46311.26,2894.53,24305.00,105.00,12.14,5.00,5.00
144,820.11,46145.44,46783.61,2929.62,8905.14,55.14,4.53,5.00,5.14
145,?,?,?,?,?,?,?,5.14,?
146,?,?,?,?,?,?,?,?,?
147,828.12,47277.10,47957.54,2976.83,6175.28,65.28,3.15,?,5.28
148,838.40,47579.87,48258.02,2997.81,13515.28,75.28,7.04,5.28,5.28
149,842.72,47476.64,48138.07,3000.58,115405.05,315.05,58.21,5.28,5.05
150,?,?,?,?,?,?,?,5.05,?
151,841.72,47806.34,48503.87,2994.25,40815.00,115.00,20.52,?,5.00
152,?,?,?,?,?,?,?,5.00,?
153,?,?,?,?,?,?,?,?,?
154,839.57,47175.79,47868.36,2970.24,24355.00,115.00,12.60,?,5.00
155,854.67,47620.68,48323.88,2998.79,81905.26,215.26,42.01,5.00,5.26
156,859.35,47805.94,48513.29,3026.87,33485.35,95.35,17.71,5.26,5.35
157,864.95,47573.66,48259.19,3020.15,1975.15,45.15,1.05,5.35,5.15
158,866.67,48209.65,48918.37,3044.38,110975.16,155.16,56.35,5.15,5.16
159,?,?,?,?,?,?,?,5.16,?
160,?,?,?,?,?,?,?,?,?
161,870.65,48495.01,49207.65,3065.91,47875.09,145.09,24.42,?,5.09
162,870.60,48324.52,49050.96,3074.89,30155.13,195.13,15.19,5.09,5.13
163,878.91,48383.93,49098.70,3098.83,534565.05,265.05,271.52,5.13,5.05
164,877.48,48152.82,48890.47,3089.32,11425.13,115.13,5.71,5.05,5.13
165,880.65,48273.42,49057.66,3092.65,34515.05,125.05,17.34,5.13,5.05
166,?,?,?,?,?,?,?,5.05,?
167,?,?,?,?,?,?,?,?,?
168,883.59,48131.61,48917.56,3100.24,10654.96,74.96,5.37,?,4.96
169,886.71,48119.72,48891.04,3120.39,11754.93,74.93,5.82,4.96,4.93
170,885.25,47743.10,48509.84,3122.21,9104.80,84.80,4.40,4.93,4.80
171,864.38,45870.00,46587.68,3038.18,33644.80,84.80,16.15,4.80,4.80
172,855.18,44732.92,45456.77,3001.68,100034.61,214.61,46.97,4.80,4.61
173,?,?,?,?,?,?,?,4.61,?
174,?,?,?,?,?,?,?,?,?
175,857.74,44824.62,45531.46,2990.89,56884.62,174.62,26.66,?,4.62
176,863.23,44966.09,45672.10,2999.31,8104.68,44.68,3.76,4.62,4.68
177,858.05,44893.99,45601.51,2972.55,4844.89,54.89,2.29,4.68,4.89
178,847.97,43667.37,44326.49,2915.58,33554.75,74.75,15.91,4.89,4.75
179,848.08,44747.79,45442.51,2948.80,2304.75,34.75,1.09,4.75,4.75
180,?,?,?,?,?,?,?,4.75,?
181,?,?,?,?,?,?,?,?,?
182,848.80,44769.00,45461.06,2963.91,2264.70,34.70,1.06,?,4.70
183,853.37,45533.94,46254.71,2981.48,6294.76,44.76,2.99,4.70,4.76
184,850.45,45184.98,45899.36,2971.57,504.75,34.75,0.24,4.76,4.75
185,855.94,45613.75,46344.42,2988.19,24604.72,94.72,11.76,4.75,4.72
186,851.88,45110.89,45805.34,2977.06,25684.62,134.62,11.96,4.72,4.62
187,?,?,?,?,?,?,?,4.62,?
188,?,?,?,?,?,?,?,?,?
189,849.30,44534.34,45172.40,2948.16,48634.81,94.81,23.51,?,4.81
190,842.60,44342.23,44969.23,2924.69,53994.66,104.66,25.92,4.81,4.66
191,844.03,45068.55,45727.71,2962.09,114174.78,224.78,54.82,4.66,4.78
192,845.84,45712.72,46390.36,2992.86,9834.78,74.78,4.82,4.78,4.78
193,849.99,46150.78,46839.89,3017.66,4414.82,74.82,2.14,4.78,4.82
194,?,?,?,?,?,?,?,4.82,?
195,?,?,?,?,?,?,?,?,?
196,850.04,46218.05,46922.43,3022.70,13524.95,54.95,6.69,?,4.95
197,847.84,46155.10,46860.35,3017.11,89384.93,104.93,43.12,4.95,4.93
198,845.85,46287.08,47003.76,3021.27,67944.71,204.71,33.13,4.93,4.71
199,845.70,46221.23,46919.83,3023.16,10104.77,34.77,4.82,4.71,4.77
200,848.06,46399.74,47120.88,3019.85,1048454.80,154.80,507.25,4.77,4.80
201,?,?,?,?,?,?,?,4.80,?
202,?,?,?,?,?,?,?,?,?
203,849.27,46361.70,47075.43,3021.70,42194.80,64.80,20.09,?,4.80
204,852.44,46714.43,47454.90,3029.97,39084.84,94.84,18.72,4.80,4.84
205,858.02,46835.98,47575.74,3050.63,10174.87,64.87,4.82,4.84,4.87
206,858.31,46713.02,47446.69,3036.16,54134.80,134.80,25.93,4.87,4.80
207,858.83,46258.91,46981.22,3015.00,1023664.94,144.94,491.36,4.80,4.94
208,?,?,?,?,?,?,?,4.94,?
209,?,?,?,?,?,?,?,?,?
210,862.18,46480.62,47214.30,3032.94,105644.94,74.94,51.71,?,4.94
211,870.15,46663.41,47398.08,3038.42,50104.90,44.90,24.54,4.94,4.90
212,878.25,46925.65,47676.43,3046.08,23094.81,64.81,11.23,4.90,4.81
213,881.30,47370.81,48147.76,3060.17,30014.91,54.91,14.37,4.81,4.91
214,884.10,48325.33,49133.14,3110.79,15404.94,44.94,7.61,4.91,4.94
215,?,?,?,?,?,?,?,4.94,?
216,?,?,?,?,?,?,?,?,?
217,891.59,48458.44,49272.86,3127.41,49674.90,104.90,24.40,?,4.90
218,891.86,47942.81,48742.34,3127.38,10804.95,74.95,5.28,4.90,4.95
219,898.91,48306.55,49124.78,3168.23,9084.89,34.89,4.45,4.95,4.89
220,903.85,48862.88,49700.18,3190.86,9174.96,94.96,4.51,4.89,4.96
221,909.96,49125.36,49994.77,3206.86,1584.95,24.95,0.78,4.96,4.95
222,?,?,?,?,?,?,?,4.95,?
223,?,?,?,?,?,?,?,?,?
224,918.93,49580.16,50476.37,3225.79,32584.90,104.90,16.17,?,4.90
225,922.16,49747.66,50646.05,3233.22,248954.91,494.91,122.93,4.90,4.91
226,928.58,50223.95,51152.95,3271.49,365454.98,484.98,181.53,4.91,4.98
227,?,?,?,?,?,?,?,4.98,?
228,928.83,49976.48,50906.11,3253.28,136435.07,265.07,68.90,?,5.07
229,?,?,?,?,?,?,?,5.07,?
230,?,?,?,?,?,?,?,?,?
231,919.57,49772.46,50713.14,3237.31,179105.04,215.04,90.71,?,5.04
232,914.58,49162.16,50077.30,3210.57,27645.10,125.10,13.90,5.04,5.10
233,920.30,49128.05,50032.45,3221.87,369285.20,305.20,190.41,5.10,5.20
234,931.73,49846.48,50780.47,3260.69,851395.87,1375.87,478.93,5.20,5.87
235,930.27,49895.10,50836.47,3260.35,1472724.69,2694.69,741.59,5.87,4.69
236,?,?,?,?,?,?,?,4.69,?
237,?,?,?,?,?,?,?,?,?
238,927.73,49818.48,50756.86,3255.45,879034.29,1724.29,384.75,?,4.29
239,921.40,48833.58,49731.02,3197.48,358004.11,654.11,153.09,4.29,4.11
240,919.00,48537.65,49421.50,3183.87,67294.29,194.29,28.46,4.11,4.29
241,924.88,48676.45,49569.11,3204.20,258514.34,364.34,112.74,4.29,4.34
242,925.91,48871.98,49771.98,3196.27,155104.30,234.30,66.66,4.34,4.30
243,?,?,?,?,?,?,?,4.30,?
244,?,?,?,?,?,?,?,?,?
245,929.89,49187.22,50099.55,3230.20,60124.33,144.33,26.11,?,4.33
246,926.93,48968.87,49861.54,3226.75,44284.40,144.40,19.42,4.33,4.40
247,918.91,47919.09,48781.63,3174.71,15004.38,84.38,6.61,4.40,4.38
