%310
@RELATION mWIG40
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE djia NUMERIC 
@ATTRIBUTE nasdaq NUMERIC 
@ATTRIBUTE eurostoxx NUMERIC 
@ATTRIBUTE dollar NUMERIC 
@ATTRIBUTE euro NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
39,13992.97,3193.87,3193.87,3.1056,3.1056,77428.78,2587.53
40,?,?,?,?,?,?,?
41,?,?,?,?,?,?,?
42,13971.24,3192.00,3192.00,3.0991,3.0991,38212.03,2593.63
43,14018.70,3186.49,3186.49,3.1159,3.1159,117739.08,2581.18
44,13982.91,3196.88,3196.88,3.1012,3.1012,155586.10,2576.84
45,13973.39,3198.66,3198.66,3.1209,3.1209,69683.86,2578.13
46,13981.76,3192.03,3192.03,3.1398,3.1398,53799.07,2570.25
47,?,?,?,?,?,?,?
48,?,?,?,?,?,?,?
49,?,?,?,3.1410,3.1410,201110.27,2580.46
50,14035.67,3213.59,3213.59,3.1360,3.1360,117224.32,2566.72
51,13927.54,3164.41,3164.41,3.1002,3.1002,73517.21,2577.60
52,13880.62,3131.49,3131.49,3.1633,3.1633,79931.87,2566.08
53,14000.57,3161.82,3161.82,3.1443,3.1443,65810.68,2577.64
54,?,?,?,?,?,?,?
55,?,?,?,?,?,?,?
56,13784.17,3116.25,3116.25,3.1412,3.1412,101699.19,2602.92
57,13900.13,3129.65,3129.65,3.1733,3.1733,69968.70,2589.15
58,14075.37,3162.26,3162.26,3.1841,3.1841,81074.09,2608.94
59,14054.49,3160.19,3160.19,3.1679,3.1679,114818.64,2608.20
60,14089.66,3169.74,3169.74,3.1769,3.1769,64749.38,2626.22
61,?,?,?,?,?,?,?
62,?,?,?,?,?,?,?
63,14127.82,3182.03,3182.03,3.1837,3.1837,64362.37,2623.37
64,14253.77,3224.13,3224.13,3.1665,3.1665,69793.47,2628.44
65,14296.24,3222.36,3222.36,3.1660,3.1660,87231.13,2632.38
66,14329.49,3232.09,3232.09,3.1808,3.1808,74321.92,2653.74
67,14397.07,3244.37,3244.37,3.1690,3.1690,102060.74,2675.88
68,?,?,?,?,?,?,?
69,?,?,?,?,?,?,?
70,14447.29,3252.87,3252.87,3.1828,3.1828,60960.10,2678.09
71,14450.06,3242.32,3242.32,3.1887,3.1887,72785.79,2689.51
72,14455.28,3245.12,3245.12,3.1863,3.1863,104684.22,2687.66
73,14539.14,3258.93,3258.93,3.2000,3.2000,62118.94,2687.81
74,14514.11,3249.07,3249.07,3.1868,3.1868,200235.20,2708.28
75,?,?,?,?,?,?,?
76,?,?,?,?,?,?,?
77,14452.06,3237.59,3237.59,3.2015,3.2015,51627.69,2718.31
78,14455.82,3229.10,3229.10,3.2055,3.2055,72095.19,2658.94
79,14511.73,3254.19,3254.19,3.2169,3.2169,73216.32,2663.64
80,14421.49,3222.60,3222.60,3.2387,3.2387,91573.55,2635.54
81,14512.03,3245.00,3245.00,3.2361,3.2361,66733.71,2596.69
82,?,?,?,?,?,?,?
83,?,?,?,?,?,?,?
84,14447.75,3235.30,3235.30,3.1950,3.1950,60037.02,2576.73
85,14559.65,3252.48,3252.48,3.2427,3.2427,71927.68,2578.94
86,14526.16,3256.52,3256.52,3.2635,3.2635,75455.65,2601.44
87,14578.54,3267.52,3267.52,3.2773,3.2773,71536.54,2624.74
88,?,?,?,3.2590,3.2590,?,?
89,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?
91,14572.85,3239.17,3239.17,?,?,?,?
92,14662.01,3254.86,3254.86,3.2552,3.2552,47367.53,2643.63
93,14550.35,3218.60,3218.60,3.2693,3.2693,50496.18,2608.26
94,14606.11,3224.98,3224.98,3.2750,3.2750,47554.28,2594.74
95,14565.25,3203.86,3203.86,3.2358,3.2358,60008.04,2572.61
96,?,?,?,?,?,?,?
97,?,?,?,?,?,?,?
98,14613.48,3222.25,3222.25,3.1893,3.1893,66840.60,2582.59
99,14673.46,3237.86,3237.86,3.1696,3.1696,59146.22,2592.09
100,14802.24,3297.25,3297.25,3.1405,3.1405,73637.57,2601.25
101,14865.14,3300.16,3300.16,3.1382,3.1382,49864.05,2623.22
102,14865.06,3294.95,3294.95,3.1537,3.1537,42833.56,2630.40
103,?,?,?,?,?,?,?
104,?,?,?,?,?,?,?
105,14599.20,3216.49,3216.49,3.1502,3.1502,33813.14,2587.31
106,14756.78,3264.63,3264.63,3.1559,3.1559,?,?
107,14618.59,3204.67,3204.67,3.1159,3.1159,95935.53,2555.73
108,14537.14,3166.36,3166.36,3.1529,3.1529,69226.15,2520.54
109,14547.51,3206.06,3206.06,3.1409,3.1409,41307.83,2522.32
110,?,?,?,?,?,?,?
111,?,?,?,?,?,?,?
112,14567.17,3233.55,3233.55,3.1448,3.1448,30695.57,2499.84
113,14719.46,3269.33,3269.33,3.1811,3.1811,72979.23,2471.39
114,14676.30,3269.65,3269.65,3.1823,3.1823,49399.97,2472.28
115,14700.80,3289.99,3289.99,3.1792,3.1792,57746.30,2492.91
116,14712.55,3279.26,3279.26,3.1943,3.1943,41130.29,2520.03
117,?,?,?,?,?,?,?
118,?,?,?,?,?,?,?
119,14818.75,3307.02,3307.02,3.1712,3.1712,21496.15,2537.81
120,14839.80,3328.79,3328.79,3.1721,3.1721,43894.09,2550.91
121,14700.95,3299.13,3299.13,?,?,?,?
122,14831.58,3340.62,3340.62,3.1492,3.1492,28075.42,2543.60
123,14973.96,3378.63,3378.63,?,?,?,?
124,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?
126,14968.89,3392.97,3392.97,3.1646,3.1646,38150.72,2568.68
127,15056.20,3396.63,3396.63,3.1767,3.1767,84521.85,2587.84
128,15105.12,3413.27,3413.27,3.1609,3.1609,96480.39,2610.73
129,15082.62,3409.17,3409.17,3.1392,3.1392,69374.18,2630.10
130,15118.49,3436.58,3436.58,3.1861,3.1861,58707.08,2654.43
131,?,?,?,?,?,?,?
132,?,?,?,?,?,?,?
133,15091.68,3438.79,3438.79,3.2051,3.2051,72075.82,2678.95
134,15215.25,3462.61,3462.61,3.1998,3.1998,77000.91,2713.50
135,15275.69,3471.62,3471.62,3.2340,3.2340,80307.59,2720.73
136,15233.22,3465.24,3465.24,3.2521,3.2521,112695.35,2740.12
137,15354.40,3498.97,3498.97,3.2520,3.2520,90849.42,2751.78
138,?,?,?,?,?,?,?
139,?,?,?,?,?,?,?
140,15335.28,3496.43,3496.43,3.2380,3.2380,72886.46,2788.61
141,15387.58,3502.12,3502.12,3.2490,3.2490,108814.76,2759.55
142,15307.17,3463.30,3463.30,3.2322,3.2322,85800.02,2771.55
143,15294.50,3459.42,3459.42,3.2587,3.2587,135038.86,2756.32
144,15303.10,3459.14,3459.14,3.2400,3.2400,110236.82,2776.52
145,?,?,?,?,?,?,?
146,?,?,?,?,?,?,?
147,?,?,?,3.2416,3.2416,66744.83,2828.89
148,15409.39,3488.89,3488.89,3.2465,3.2465,106629.08,2829.62
149,15302.80,3467.52,3467.52,3.2831,3.2831,109597.12,2809.70
150,15324.53,3491.30,3491.30,?,?,?,?
151,15115.57,3455.91,3455.91,3.2953,3.2953,332754.50,2812.75
152,?,?,?,?,?,?,?
153,?,?,?,?,?,?,?
154,15254.03,3465.37,3465.37,3.2865,3.2865,108417.08,2796.00
155,15177.54,3445.26,3445.26,3.2524,3.2524,151889.41,2837.22
156,14960.59,3401.48,3401.48,3.2421,3.2421,124635.43,2888.79
157,15040.62,3424.05,3424.05,3.2564,3.2564,95812.41,2875.78
158,15248.12,3469.22,3469.22,3.2545,3.2545,84055.52,2886.30
159,?,?,?,?,?,?,?
160,?,?,?,?,?,?,?
161,15238.59,3473.77,3473.77,3.2210,3.2210,91312.66,2904.56
162,15122.02,3436.95,3436.95,3.2201,3.2201,114170.81,2931.48
163,14995.23,3400.43,3400.43,3.2002,3.2002,84868.85,2943.65
164,15176.08,3445.36,3445.36,3.2000,3.2000,86151.92,2925.31
165,15070.18,3423.56,3423.56,3.1654,3.1654,81407.29,2942.25
166,?,?,?,?,?,?,?
167,?,?,?,?,?,?,?
168,15179.85,3452.13,3452.13,3.1719,3.1719,106771.49,2956.40
169,15318.23,3482.18,3482.18,3.1682,3.1682,93388.40,2979.55
170,15112.19,3443.20,3443.20,3.1777,3.1777,84662.44,2974.95
171,14758.32,3364.64,3364.64,3.2693,3.2693,111418.73,2905.31
172,14799.40,3357.25,3357.25,3.2743,3.2743,141461.27,2844.16
173,?,?,?,?,?,?,?
174,?,?,?,?,?,?,?
175,14659.56,3320.76,3320.76,3.3137,3.3137,68089.40,2824.47
176,14760.31,3347.89,3347.89,3.2840,3.2840,48215.33,2821.05
177,14910.14,3376.22,3376.22,3.3239,3.3239,97092.07,2807.75
178,15024.49,3401.86,3401.86,3.3241,3.3241,108219.86,2736.47
179,14909.60,3403.25,3403.25,3.3175,3.3175,132621.28,2776.93
180,?,?,?,?,?,?,?
181,?,?,?,?,?,?,?
182,14974.96,3434.49,3434.49,3.3210,3.3210,100238.05,2809.58
183,14932.41,3433.40,3433.40,3.3222,3.3222,87276.87,2832.22
184,14988.55,3443.67,3443.67,3.3516,3.3516,73437.25,2815.62
185,?,?,?,3.3246,3.3246,55265.72,2833.65
186,15135.84,3479.38,3479.38,3.3245,3.3245,113953.47,2823.50
187,?,?,?,?,?,?,?
188,?,?,?,?,?,?,?
189,15224.69,3484.83,3484.83,3.3576,3.3576,42375.99,2780.48
190,15300.34,3504.26,3504.26,3.3588,3.3588,60985.77,2753.06
191,15291.66,3520.76,3520.76,3.3724,3.3724,90827.45,2792.18
192,15460.92,3578.30,3578.30,3.3225,3.3225,52317.23,2830.11
193,15464.30,3600.08,3600.08,3.3201,3.3201,86096.82,2859.48
194,?,?,?,?,?,?,?
195,?,?,?,?,?,?,?
196,15484.26,3607.49,3607.49,3.2955,3.2955,62498.25,2869.26
197,15451.85,3598.50,3598.50,3.2735,3.2735,73279.05,2865.65
198,15470.52,3610.00,3610.00,3.2410,3.2410,105888.74,2869.34
199,15548.54,3611.28,3611.28,3.2362,3.2362,97890.78,2886.09
200,15543.74,3587.61,3587.61,3.2348,3.2348,61294.29,2881.70
201,?,?,?,?,?,?,?
202,?,?,?,?,?,?,?
203,15545.55,3600.39,3600.39,3.2142,3.2142,50782.60,2871.14
204,15567.74,3579.27,3579.27,3.2001,3.2001,137745.50,2908.96
205,15542.24,3579.60,3579.60,3.1800,3.1800,76833.21,2923.77
206,15555.61,3605.19,3605.19,3.2143,3.2143,96521.73,2914.72
207,15558.83,3613.16,3613.16,3.1831,3.1831,75828.65,2886.24
208,?,?,?,?,?,?,?
209,?,?,?,?,?,?,?
210,15521.97,3599.14,3599.14,3.1859,3.1859,56692.78,2914.05
211,15520.59,3616.47,3616.47,3.1798,3.1798,63169.67,2928.38
212,15499.54,3626.37,3626.37,3.1929,3.1929,89009.11,2924.02
213,15628.02,3675.74,3675.74,3.1961,3.1961,109013.45,2945.73
214,15658.36,3689.59,3689.59,3.2201,3.2201,143332.77,3020.01
215,?,?,?,?,?,?,?
216,?,?,?,?,?,?,?
217,15612.13,3692.95,3692.95,3.1771,3.1771,70193.39,3032.65
218,15518.74,3665.77,3665.77,3.1744,3.1744,78963.14,3037.01
219,15470.67,3654.01,3654.01,3.1725,3.1725,179448.54,3084.81
220,15498.32,3669.12,3669.12,3.1503,3.1503,128735.93,3128.68
221,15425.51,3660.11,3660.11,3.1336,3.1336,97106.67,3163.87
222,?,?,?,?,?,?,?
223,?,?,?,?,?,?,?
224,15419.68,3669.95,3669.95,3.1510,3.1510,77797.65,3182.23
225,15451.01,3684.44,3684.44,3.1489,3.1489,109098.36,3202.74
226,15337.66,3669.27,3669.27,3.1643,3.1643,123985.63,3253.52
227,15112.19,3606.12,3606.12,?,?,?,?
228,15081.47,3602.78,3602.78,3.1665,3.1665,61237.98,3239.52
229,?,?,?,?,?,?,?
230,?,?,?,?,?,?,?
231,15010.74,3589.09,3589.09,3.1873,3.1873,78009.03,3222.20
232,15002.99,3613.59,3613.59,3.1761,3.1761,92387.84,3180.64
233,14897.55,3599.79,3599.79,3.1698,3.1698,105130.00,3168.92
234,14963.74,3638.71,3638.71,3.1811,3.1811,82821.37,3209.11
235,15010.51,3657.79,3657.79,3.1673,3.1673,112779.33,3231.44
236,?,?,?,?,?,?,?
237,?,?,?,?,?,?,?
238,14946.46,3657.57,3657.57,3.1658,3.1658,74828.53,3205.90
239,14776.13,3578.52,3578.52,3.1849,3.1849,99515.36,3147.92
240,14824.51,3593.35,3593.35,3.1840,3.1840,98922.27,3091.84
241,14840.95,3620.30,3620.30,3.2269,3.2269,90123.02,3095.55
242,14810.31,3589.87,3589.87,3.2209,3.2209,120468.32,3087.13
243,?,?,?,?,?,?,?
244,?,?,?,?,?,?,?
245,?,?,?,3.2164,3.2164,67393.64,3129.09
246,14833.96,3612.61,3612.61,3.2433,3.2433,118069.11,3139.25
247,14930.87,3649.04,3649.04,3.2387,3.2387,112907.21,3092.12
248,14937.48,3658.78,3658.78,3.2463,3.2463,170510.14,2958.80
249,14922.50,3660.01,3660.01,3.2732,3.2732,139601.52,3043.50
250,?,?,?,?,?,?,?
251,?,?,?,?,?,?,?
252,15063.12,3706.18,3706.18,3.2357,3.2357,75345.34,3124.36
253,15191.06,3729.02,3729.02,3.2181,3.2181,112557.53,3166.39
254,15326.60,3725.01,3725.01,3.1955,3.1955,85072.37,3194.64
255,15300.64,3715.97,3715.97,3.1782,3.1782,91810.40,3213.18
256,15376.06,3722.18,3722.18,3.1696,3.1696,74544.85,3183.67
257,?,?,?,?,?,?,?
258,?,?,?,?,?,?,?
259,15494.78,3717.85,3717.85,3.1435,3.1435,82632.22,3135.12
260,15529.73,3745.70,3745.70,3.1552,3.1552,72492.00,3156.03
261,15676.94,3783.64,3783.64,3.1689,3.1689,100599.83,3157.83
262,15636.55,3789.38,3789.38,3.0833,3.0833,129387.96,3222.54
263,15451.09,3774.73,3774.73,3.1152,3.1152,76148.38,3229.62
264,?,?,?,?,?,?,?
265,?,?,?,?,?,?,?
266,15401.38,3765.29,3765.29,3.1260,3.1260,102666.19,3217.71
267,15334.59,3768.25,3768.25,3.1338,3.1338,87973.69,3194.37
268,15273.26,3761.10,3761.10,3.1234,3.1234,104393.50,3236.84
269,15328.30,3787.43,3787.43,3.1277,3.1277,99337.77,3290.09
270,15258.24,3781.59,3781.59,3.1328,3.1328,81105.68,3296.37
271,?,?,?,?,?,?,?
272,?,?,?,?,?,?,?
273,15129.67,3771.48,3771.48,3.1227,3.1227,86317.62,3275.69
274,15191.70,3817.98,3817.98,3.1170,3.1170,73421.54,3315.88
275,15133.14,3815.02,3815.02,3.1212,3.1212,56213.07,3320.03
276,14996.48,3774.34,3774.34,3.0951,3.0951,104331.38,3338.30
277,15072.58,3807.75,3807.75,3.0902,3.0902,81473.82,3322.87
278,?,?,?,?,?,?,?
279,?,?,?,?,?,?,?
280,14936.24,3770.38,3770.38,3.0976,3.0976,70527.93,3307.23
281,14776.53,3694.83,3694.83,3.0873,3.0873,66073.87,3285.49
282,14802.98,3677.78,3677.78,3.1057,3.1057,111568.90,3299.43
283,15126.07,3760.75,3760.75,3.0994,3.0994,124886.29,3371.00
284,15237.11,3791.87,3791.87,3.0850,3.0850,110327.31,3402.39
285,?,?,?,?,?,?,?
286,?,?,?,?,?,?,?
287,15301.26,3815.28,3815.28,3.0936,3.0936,72520.40,3447.55
288,15168.01,3794.01,3794.01,3.0893,3.0893,224745.45,3490.38
289,15373.83,3839.43,3839.43,3.0854,3.0854,112030.55,3511.41
290,15371.65,3863.15,3863.15,3.0625,3.0625,130394.07,3514.54
291,15399.65,3914.28,3914.28,3.0506,3.0506,332407.44,3452.12
292,?,?,?,?,?,?,?
293,?,?,?,?,?,?,?
294,15392.20,3920.05,3920.05,3.0620,3.0620,162146.43,3528.36
295,15467.66,3929.57,3929.57,3.0564,3.0564,121601.42,3534.57
296,15413.33,3907.07,3907.07,3.0385,3.0385,79870.17,3522.13
297,15509.21,3928.96,3928.96,3.0323,3.0323,97904.01,3563.56
298,15570.28,3943.36,3943.36,3.0326,3.0326,86430.82,3567.78
299,?,?,?,?,?,?,?
300,?,?,?,?,?,?,?
301,15568.93,3940.13,3940.13,3.0271,3.0271,81932.37,3559.25
302,15680.35,3952.34,3952.34,3.0436,3.0436,91353.50,3572.51
303,15618.76,3930.62,3930.62,3.0433,3.0433,131760.98,3531.31
304,15545.75,3919.71,3919.71,3.0507,3.0507,75649.28,3488.69
305,15615.55,3922.04,3922.04,?,?,?,?
306,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?
308,15619.64,3943.52,3943.52,3.0436,3.0436,97442.38,3514.71
309,15630.45,3941.67,3941.67,3.0981,3.0981,92283.04,3493.80
310,15733.62,3928.06,3928.06,3.0896,3.0896,77289.57,3512.17
340,15773.258690459654,3955.732892747954,3006.5164887559176,3.242646836230678,4.274749244608683,?,?
370,15916.432538019446,4014.2969659541477,3038.5361136515453,3.243445977637349,4.281527215426011,?,?
400,16059.606385579236,4072.8610391603415,3070.555738547173,3.2442451190440202,4.288305186243338,?,?
490,16489.127928258607,4248.553258778922,3166.614613234056,3.2466425432640333,4.308639098695322,?,?
670,17348.17101361735,4599.937698016085,3358.7323626078214,3.2514373917040587,4.349306923599286,?,?
