%310
@RELATION PLFSING00010
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
1,?,?,?,?,?,?,?,?,?
2,782.35,48107.89,48389.84,2835.52,58226.96,1026.96,15.42,?,26.96
3,783.15,48222.72,48505.50,2832.46,456526.58,5526.58,118.95,26.96,26.58
4,781.69,47888.16,48143.94,2814.73,747026.01,3926.01,194.33,26.58,26.01
5,?,?,?,?,?,?,?,26.01,?
6,?,?,?,?,?,?,?,?,?
7,781.76,47589.33,47820.24,2793.31,130226.20,1526.20,33.95,?,26.20
8,780.70,47379.63,47624.67,2790.64,695725.20,5325.20,178.32,26.20,25.20
9,784.82,47407.28,47668.58,2784.62,592924.55,4324.55,146.80,25.20,24.55
10,788.85,47546.91,47798.66,2800.96,480524.90,3824.90,118.73,24.55,24.90
11,795.36,47440.80,47690.97,2815.88,163824.93,3124.93,40.07,24.90,24.93
12,?,?,?,?,?,?,?,24.93,?
13,?,?,?,?,?,?,?,?,?
14,797.42,47470.12,47724.95,2820.74,149724.80,2624.80,36.85,?,24.80
15,794.59,47086.54,47346.41,2817.16,749925.64,4325.64,193.59,24.80,25.64
16,796.34,47521.39,47794.60,2825.40,61625.05,1525.05,15.55,25.64,25.05
17,803.56,47661.37,47936.81,2848.09,200325.40,1925.40,50.20,25.05,25.40
18,807.72,47813.69,48104.67,2864.72,313024.48,4324.48,77.34,25.40,24.48
19,?,?,?,?,?,?,?,24.48,?
20,?,?,?,?,?,?,?,?,?
21,809.27,47936.61,48184.37,2890.14,1105823.17,8723.17,263.13,?,23.17
22,808.23,47872.80,48127.89,2892.80,1375324.19,6224.19,322.09,23.17,24.19
23,808.40,47733.24,47999.21,2890.57,580023.85,4523.85,137.33,24.19,23.85
24,811.80,47942.04,48203.43,2898.85,78823.71,1023.71,18.64,23.85,23.71
25,812.99,47613.95,47851.99,2897.93,261523.85,2323.85,61.25,23.71,23.85
26,?,?,?,?,?,?,?,23.85,?
27,?,?,?,?,?,?,?,?,?
28,813.38,47324.06,47553.14,2886.17,88223.70,1923.70,20.78,?,23.70
29,815.93,47328.40,47565.10,2878.58,222323.30,2423.30,51.88,23.70,23.30
30,815.59,46917.19,47113.08,2876.68,281822.36,2522.36,64.85,23.30,22.36
31,817.14,46840.15,47011.43,2880.57,630922.59,5022.59,140.18,22.36,22.59
32,818.68,46945.58,47121.08,2883.81,325123.93,2023.93,74.22,22.59,23.93
33,?,?,?,?,?,?,?,23.93,?
34,?,?,?,?,?,?,?,?,?
35,818.05,46556.55,46735.25,2856.17,78023.60,1623.60,18.45,?,23.60
36,816.68,46674.78,46862.43,2843.49,58123.50,1123.50,13.72,23.60,23.50
37,813.75,46149.14,46341.54,2811.05,181223.60,1223.60,41.74,23.50,23.60
