%310
@RELATION PLZUE0000015
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-BUDOW NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
58,836.69,46241.92,1848.22,46459.99,2855.69,50076.29,116.29,31.21,6.08,6.29
59,844.08,46280.36,1866.67,46510.83,2865.27,69926.37,176.37,44.50,6.29,6.37
60,842.02,46341.14,1880.05,46622.90,2859.05,2006.37,16.37,1.27,6.37,6.37
61,?,?,?,?,?,?,?,?,6.37,?
62,?,?,?,?,?,?,?,?,?,?
63,838.26,46137.70,1870.04,46454.13,2860.68,06.37,06.37,0.00,?,6.37
64,845.88,46676.09,1867.84,47001.38,2868.06,86.27,16.27,0.05,6.37,6.27
65,849.88,46762.65,1848.50,47090.49,2872.90,5506.30,26.30,3.46,6.27,6.30
66,855.99,46745.26,1870.22,47060.66,2873.49,21076.30,56.30,13.27,6.30,6.30
67,861.67,47074.39,1871.59,47436.21,2906.74,728886.30,186.30,459.19,6.30,6.30
68,?,?,?,?,?,?,?,?,6.30,?
69,?,?,?,?,?,?,?,?,?,?
70,863.89,46933.03,1873.37,47269.75,2914.24,5006.28,36.28,3.14,?,6.28
71,866.79,47010.40,1865.43,47340.43,2911.38,125006.30,36.30,78.75,6.28,6.30
72,872.90,46888.37,1864.62,47235.72,2901.67,134256.30,86.30,84.58,6.30,6.30
73,871.52,47223.68,1848.14,47606.16,2912.13,403706.30,146.30,254.33,6.30,6.30
74,873.21,47125.93,1849.89,47522.10,2909.77,14566.30,26.30,9.17,6.30,6.30
75,?,?,?,?,?,?,?,?,6.30,?
76,?,?,?,?,?,?,?,?,?,?
77,868.37,46668.41,1834.95,47094.18,2900.59,8006.25,16.25,5.00,?,6.25
78,864.73,46029.35,1794.48,46473.62,2868.24,86.25,16.25,0.05,6.25,6.25
79,862.97,46068.24,1801.52,46511.62,2874.75,4506.25,26.25,2.81,6.25,6.25
80,850.86,45580.47,1769.42,46017.88,2833.61,806.25,16.25,0.50,6.25,6.25
81,845.32,45066.18,1707.83,45473.08,2800.67,127876.12,96.12,78.67,6.25,6.12
82,?,?,?,?,?,?,?,?,6.12,?
83,?,?,?,?,?,?,?,?,?,?
84,839.36,44585.10,1660.44,44946.32,2780.21,6906.25,36.25,4.31,?,6.25
85,830.80,44724.88,1648.36,45119.16,2774.13,24566.25,86.25,15.35,6.25,6.25
86,835.51,45247.90,1653.10,45644.09,2785.46,10006.25,46.25,6.25,6.25,6.25
87,839.42,45147.57,1677.23,45528.85,2797.31,5426.33,66.33,3.39,6.25,6.33
88,?,?,?,?,?,?,?,?,6.33,?
89,?,?,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?,?,?
92,840.31,45304.74,1656.40,45679.51,2814.33,10706.25,36.25,6.72,?,6.25
93,828.79,44604.61,1620.82,44940.36,2769.02,7666.30,56.30,4.77,6.25,6.30
94,824.35,44623.89,1588.07,44980.62,2766.19,06.30,06.30,0.00,6.30,6.30
95,819.73,44597.66,1585.00,44960.02,2760.91,06.30,06.30,0.00,6.30,6.30
96,?,?,?,?,?,?,?,?,6.30,?
97,?,?,?,?,?,?,?,?,?,?
98,818.75,44590.97,1584.03,44963.96,2764.28,06.30,06.30,0.00,?,6.30
99,815.74,44725.03,1600.11,45096.35,2767.26,12246.37,36.37,7.64,6.30,6.37
100,820.16,45091.63,1609.16,45495.34,2780.21,06.37,06.37,0.00,6.37,6.37
101,824.04,45688.48,1647.89,46131.66,2794.43,06.37,06.37,0.00,6.37,6.37
102,819.29,45525.92,1602.65,45960.10,2783.53,2286.40,36.40,1.42,6.37,6.40
103,?,?,?,?,?,?,?,?,6.40,?
104,?,?,?,?,?,?,?,?,?,?
105,814.07,44724.14,1590.14,45167.65,2754.91,306.49,16.49,0.19,?,6.49
106,?,?,?,?,?,?,?,?,6.49,?
107,796.68,43916.24,1578.30,44404.81,2705.88,06.49,06.49,0.00,?,6.49
108,787.39,43364.70,1582.90,43850.06,2695.55,106.49,16.49,0.06,6.49,6.49
109,783.37,43447.75,1551.70,43993.98,2685.57,06.49,06.49,0.00,6.49,6.49
110,?,?,?,?,?,?,?,?,6.49,?
111,?,?,?,?,?,?,?,?,?,?
112,776.37,43360.30,1572.53,43892.82,2660.28,206.47,16.47,0.13,?,6.47
113,769.16,43159.57,1577.62,43707.88,2624.40,11896.31,16.31,7.50,6.47,6.31
114,769.82,43356.73,1568.91,43908.95,2636.70,12076.27,26.27,7.57,6.31,6.27
115,774.88,43482.18,1578.90,44027.03,2658.57,06.27,06.27,0.00,6.27,6.27
116,777.86,43665.21,1567.21,44226.06,2669.93,5106.26,26.26,3.12,6.27,6.26
117,?,?,?,?,?,?,?,?,6.26,?
118,?,?,?,?,?,?,?,?,?,?
119,779.98,43882.16,1568.27,44420.22,2685.14,06.26,06.26,0.00,?,6.26
120,784.81,44162.18,1577.58,44653.34,2704.84,3106.26,16.26,1.94,6.26,6.26
121,?,?,?,?,?,?,?,?,6.26,?
122,787.45,43991.51,1593.50,44466.89,2695.22,06.26,06.26,0.00,?,6.26
123,?,?,?,?,?,?,?,?,6.26,?
124,?,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?,?
126,786.57,44541.73,1610.11,45060.80,2714.72,206.25,16.25,0.13,?,6.25
127,793.09,44742.22,1618.85,45244.29,2733.96,06.25,06.25,0.00,6.25,6.25
128,798.10,45117.94,1640.06,45647.76,2752.14,206.25,16.25,0.13,6.25,6.25
129,800.71,44943.16,1640.84,45475.08,2760.20,06.25,06.25,0.00,6.25,6.25
130,800.42,44895.35,1627.28,45408.06,2769.85,2206.12,26.12,1.35,6.25,6.12
131,?,?,?,?,?,?,?,?,6.12,?
132,?,?,?,?,?,?,?,?,?,?
133,802.74,45207.84,1680.51,45746.01,2790.62,617396.00,46.00,370.44,?,6.00
134,804.49,45771.11,1669.79,46336.62,2822.41,706.10,16.10,0.43,6.00,6.10
135,802.28,46102.42,1662.38,46676.61,2848.38,51005.96,55.96,30.39,6.10,5.96
136,806.45,45992.03,1668.63,46581.16,2871.70,2006.10,16.10,1.22,5.96,6.10
137,810.69,46078.68,1720.89,46646.58,2885.19,106.14,16.14,0.06,6.10,6.14
138,?,?,?,?,?,?,?,?,6.14,?
139,?,?,?,?,?,?,?,?,?,?
140,815.60,46041.35,1720.79,46615.31,2921.95,54995.97,135.97,32.93,?,5.97
141,819.76,45851.80,1715.41,46439.10,2893.12,6015.98,75.98,3.59,5.97,5.98
142,818.82,45933.66,1721.17,46529.96,2912.70,13206.00,36.00,7.92,5.98,6.00
143,814.69,45687.76,1700.24,46311.26,2894.53,7546.19,56.19,4.51,6.00,6.19
144,820.11,46145.44,1717.23,46783.61,2929.62,06.19,06.19,0.00,6.19,6.19
145,?,?,?,?,?,?,?,?,6.19,?
146,?,?,?,?,?,?,?,?,?,?
147,828.12,47277.10,1770.93,47957.54,2976.83,206.18,16.18,0.12,?,6.18
148,838.40,47579.87,1794.53,48258.02,2997.81,2676.03,26.03,1.61,6.18,6.03
149,842.72,47476.64,1826.11,48138.07,3000.58,5516.15,36.15,3.31,6.03,6.15
150,?,?,?,?,?,?,?,?,6.15,?
151,841.72,47806.34,1832.70,48503.87,2994.25,176.00,16.00,0.10,?,6.00
152,?,?,?,?,?,?,?,?,6.00,?
153,?,?,?,?,?,?,?,?,?,?
154,839.57,47175.79,1796.86,47868.36,2970.24,836.00,16.00,0.50,?,6.00
155,854.67,47620.68,1812.04,48323.88,2998.79,2176.00,36.00,1.29,6.00,6.00
156,859.35,47805.94,1846.56,48513.29,3026.87,2105.90,25.90,1.25,6.00,5.90
157,864.95,47573.66,1856.88,48259.19,3020.15,3706.18,56.18,2.28,5.90,6.18
158,866.67,48209.65,1849.90,48918.37,3044.38,06.18,06.18,0.00,6.18,6.18
159,?,?,?,?,?,?,?,?,6.18,?
160,?,?,?,?,?,?,?,?,?,?
161,870.65,48495.01,1856.85,49207.65,3065.91,06.18,06.18,0.00,?,6.18
162,870.60,48324.52,1866.45,49050.96,3074.89,06.18,06.18,0.00,6.18,6.18
163,878.91,48383.93,1901.79,49098.70,3098.83,506.15,16.15,0.31,6.18,6.15
164,877.48,48152.82,1913.84,48890.47,3089.32,5940786.06,126.06,3600.04,6.15,6.06
165,880.65,48273.42,1917.53,49057.66,3092.65,12106.07,46.07,7.37,6.06,6.07
166,?,?,?,?,?,?,?,?,6.07,?
167,?,?,?,?,?,?,?,?,?,?
168,883.59,48131.61,1911.93,48917.56,3100.24,9736.15,66.15,5.92,?,6.15
169,886.71,48119.72,1917.62,48891.04,3120.39,113166.19,46.19,69.49,6.15,6.19
170,885.25,47743.10,1923.19,48509.84,3122.21,193436.20,146.20,119.57,6.19,6.20
171,864.38,45870.00,1891.03,46587.68,3038.18,3506.30,56.30,2.21,6.20,6.30
172,855.18,44732.92,1879.16,45456.77,3001.68,21516.05,116.05,13.14,6.30,6.05
173,?,?,?,?,?,?,?,?,6.05,?
174,?,?,?,?,?,?,?,?,?,?
175,857.74,44824.62,1899.94,45531.46,2990.89,101336.15,56.15,62.31,?,6.15
176,863.23,44966.09,1919.70,45672.10,2999.31,106.28,16.28,0.06,6.15,6.28
177,858.05,44893.99,1923.12,45601.51,2972.55,7286.18,86.18,4.51,6.28,6.18
178,847.97,43667.37,1881.89,44326.49,2915.58,8386.10,46.10,5.12,6.18,6.10
179,848.08,44747.79,1851.41,45442.51,2948.80,06.10,06.10,0.00,6.10,6.10
180,?,?,?,?,?,?,?,?,6.10,?
181,?,?,?,?,?,?,?,?,?,?
182,848.80,44769.00,1835.70,45461.06,2963.91,06.10,06.10,0.00,?,6.10
183,853.37,45533.94,1831.78,46254.71,2981.48,06.10,06.10,0.00,6.10,6.10
184,850.45,45184.98,1823.41,45899.36,2971.57,106.19,16.19,0.06,6.10,6.19
185,855.94,45613.75,1818.75,46344.42,2988.19,06.19,06.19,0.00,6.19,6.19
186,851.88,45110.89,1805.32,45805.34,2977.06,06.19,06.19,0.00,6.19,6.19
187,?,?,?,?,?,?,?,?,6.19,?
188,?,?,?,?,?,?,?,?,?,?
189,849.30,44534.34,1768.95,45172.40,2948.16,1400506.18,46.18,865.51,?,6.18
190,842.60,44342.23,1782.40,44969.23,2924.69,06.18,06.18,0.00,6.18,6.18
191,844.03,45068.55,1817.53,45727.71,2962.09,06.18,06.18,0.00,6.18,6.18
192,845.84,45712.72,1810.46,46390.36,2992.86,806.20,26.20,0.49,6.18,6.20
193,849.99,46150.78,1837.14,46839.89,3017.66,896.10,16.10,0.54,6.20,6.10
194,?,?,?,?,?,?,?,?,6.10,?
195,?,?,?,?,?,?,?,?,?,?
196,850.04,46218.05,1814.28,46922.43,3022.70,06.10,06.10,0.00,?,6.10
197,847.84,46155.10,1823.37,46860.35,3017.11,506.10,16.10,0.31,6.10,6.10
198,845.85,46287.08,1818.62,47003.76,3021.27,06.10,06.10,0.00,6.10,6.10
199,845.70,46221.23,1819.97,46919.83,3023.16,1300006.10,16.10,793.00,6.10,6.10
200,848.06,46399.74,1818.57,47120.88,3019.85,06.10,06.10,0.00,6.10,6.10
201,?,?,?,?,?,?,?,?,6.10,?
202,?,?,?,?,?,?,?,?,?,?
203,849.27,46361.70,1824.40,47075.43,3021.70,46426.00,176.00,26.92,?,6.00
204,852.44,46714.43,1824.74,47454.90,3029.97,06.00,06.00,0.00,6.00,6.00
205,858.02,46835.98,1835.56,47575.74,3050.63,06.00,06.00,0.00,6.00,6.00
206,858.31,46713.02,1829.12,47446.69,3036.16,1305.99,25.99,0.76,6.00,5.99
207,858.83,46258.91,1830.71,46981.22,3015.00,625.99,45.99,0.37,5.99,5.99
208,?,?,?,?,?,?,?,?,5.99,?
209,?,?,?,?,?,?,?,?,?,?
210,862.18,46480.62,1842.00,47214.30,3032.94,3366.00,26.00,2.01,?,6.00
211,870.15,46663.41,1839.88,47398.08,3038.42,1936.08,26.08,1.17,6.00,6.08
212,878.25,46925.65,1831.05,47676.43,3046.08,16916.09,26.09,10.30,6.08,6.09
213,881.30,47370.81,1808.90,48147.76,3060.17,06.09,06.09,0.00,6.09,6.09
214,884.10,48325.33,1853.85,49133.14,3110.79,103506.15,86.15,63.69,6.09,6.15
215,?,?,?,?,?,?,?,?,6.15,?
216,?,?,?,?,?,?,?,?,?,?
217,891.59,48458.44,1867.91,49272.86,3127.41,06.15,06.15,0.00,?,6.15
218,891.86,47942.81,1866.84,48742.34,3127.38,6186.31,56.31,3.88,6.15,6.31
219,898.91,48306.55,1881.25,49124.78,3168.23,15046.41,36.41,9.47,6.31,6.41
220,903.85,48862.88,1886.72,49700.18,3190.86,06.41,06.41,0.00,6.41,6.41
221,909.96,49125.36,1893.84,49994.77,3206.86,607236.40,76.40,388.64,6.41,6.40
222,?,?,?,?,?,?,?,?,6.40,?
223,?,?,?,?,?,?,?,?,?,?
224,918.93,49580.16,1919.56,50476.37,3225.79,06.40,06.40,0.00,?,6.40
225,922.16,49747.66,1936.51,50646.05,3233.22,19386.40,86.40,12.40,6.40,6.40
226,928.58,50223.95,1962.38,51152.95,3271.49,7246.47,46.47,4.68,6.40,6.47
227,?,?,?,?,?,?,?,?,6.47,?
228,928.83,49976.48,1966.79,50906.11,3253.28,06.47,06.47,0.00,?,6.47
229,?,?,?,?,?,?,?,?,6.47,?
230,?,?,?,?,?,?,?,?,?,?
231,919.57,49772.46,1945.70,50713.14,3237.31,06.47,06.47,0.00,?,6.47
232,914.58,49162.16,1917.73,50077.30,3210.57,1056.31,16.31,0.66,6.47,6.31
233,920.30,49128.05,1916.46,50032.45,3221.87,06.31,06.31,0.00,6.31,6.31
234,931.73,49846.48,1919.07,50780.47,3260.69,1586.39,16.39,1.01,6.31,6.39
235,930.27,49895.10,1931.18,50836.47,3260.35,3356.40,36.40,2.14,6.39,6.40
236,?,?,?,?,?,?,?,?,6.40,?
237,?,?,?,?,?,?,?,?,?,?
238,927.73,49818.48,1930.40,50756.86,3255.45,108716.11,26.11,66.51,?,6.11
239,921.40,48833.58,1906.94,49731.02,3197.48,10706.69,36.69,6.85,6.11,6.69
240,919.00,48537.65,1893.65,49421.50,3183.87,606.59,16.59,0.40,6.69,6.59
241,924.88,48676.45,1898.85,49569.11,3204.20,06.59,06.59,0.00,6.59,6.59
242,925.91,48871.98,1888.37,49771.98,3196.27,1006.69,16.69,0.67,6.59,6.69
243,?,?,?,?,?,?,?,?,6.69,?
244,?,?,?,?,?,?,?,?,?,?
245,929.89,49187.22,1867.21,50099.55,3230.20,152008.29,578.29,116.12,?,8.29
246,926.93,48968.87,1863.87,49861.54,3226.75,114338.28,448.28,94.73,8.29,8.28
247,918.91,47919.09,1824.69,48781.63,3174.71,62237.90,227.90,50.32,8.28,7.90
248,890.19,45830.66,1761.23,46598.42,3061.25,156317.70,497.70,117.34,7.90,7.70
249,902.70,46717.04,1820.13,47514.09,3142.61,46197.85,197.85,36.72,7.70,7.85
250,?,?,?,?,?,?,?,?,7.85,?
251,?,?,?,?,?,?,?,?,?,?
252,916.76,47808.90,1848.42,48651.54,3199.68,35548.10,188.10,28.54,?,8.10
253,931.39,48961.51,1921.50,49839.90,3256.85,81158.38,408.38,67.39,8.10,8.38
254,934.25,49437.02,1935.28,50312.63,3285.29,3208.37,38.37,2.59,8.38,8.37
255,943.52,49771.55,1981.13,50644.38,3303.55,5828.30,68.30,4.84,8.37,8.30
256,948.06,49348.61,1986.17,50196.31,3285.49,1108.29,38.29,0.90,8.30,8.29
257,?,?,?,?,?,?,?,?,8.29,?
258,?,?,?,?,?,?,?,?,?,?
259,956.00,48917.85,1997.16,49741.35,3260.05,34668.30,128.30,28.71,?,8.30
260,960.97,49434.46,1994.79,50258.11,3286.61,2108.30,28.30,1.72,8.30,8.30
261,957.28,49413.33,1985.11,50227.43,3277.41,1138.35,28.35,0.93,8.30,8.35
262,963.32,50300.53,2000.89,51171.25,3316.59,14478.35,118.35,12.12,8.35,8.35
263,962.49,50308.19,2005.00,51202.75,3316.08,8938.30,48.30,7.40,8.35,8.30
264,?,?,?,?,?,?,?,?,8.30,?
265,?,?,?,?,?,?,?,?,?,?
266,959.46,49955.87,1988.08,50869.00,3291.57,08.30,08.30,0.00,?,8.30
267,957.44,49979.47,1972.58,50887.67,3275.67,4328.30,68.30,3.54,8.30,8.30
268,961.02,50301.69,1979.81,51221.45,3299.72,17428.21,88.21,14.30,8.30,8.21
269,969.92,50936.34,1986.14,51846.54,3336.44,29618.35,98.35,24.55,8.21,8.35
270,977.10,50819.81,1999.08,51704.53,3352.18,23008.31,38.31,19.09,8.35,8.31
271,?,?,?,?,?,?,?,?,8.31,?
272,?,?,?,?,?,?,?,?,?,?
273,983.39,50301.85,2010.06,51191.50,3349.29,49408.23,108.23,41.16,?,8.23
274,984.17,50782.48,2007.69,51691.24,3351.68,37158.35,78.35,30.96,8.23,8.35
275,987.01,50803.40,2016.99,51709.58,3364.40,29248.30,58.30,24.40,8.35,8.30
276,988.62,50982.03,2073.65,51911.61,3383.62,27488.28,58.28,22.80,8.30,8.28
277,992.25,50601.24,2097.98,51511.63,3381.52,53838.59,128.59,45.43,8.28,8.59
278,?,?,?,?,?,?,?,?,8.59,?
279,?,?,?,?,?,?,?,?,?,?
280,995.75,50338.71,2120.60,51239.47,3383.60,47649.30,319.30,42.49,?,9.30
281,993.38,50137.88,2131.10,51021.26,3368.14,21789.44,209.44,20.49,9.30,9.44
282,996.97,50335.02,2126.57,51215.99,3379.96,8719.02,169.02,7.98,9.44,9.02
283,1011.15,51806.83,2150.38,52744.48,3454.41,48559.40,369.40,45.66,9.02,9.40
284,1024.81,52230.47,2175.63,53193.87,3477.04,33089.97,329.97,31.52,9.40,9.97
285,?,?,?,?,?,?,?,?,9.97,?
286,?,?,?,?,?,?,?,?,?,?
287,1029.64,52520.91,2196.86,53498.97,3508.85,40549.60,209.60,38.60,?,9.60
288,1039.64,52590.73,2249.42,53588.87,3544.07,9459.80,99.80,9.32,9.60,9.80
289,1036.86,52861.41,2267.93,53918.41,3548.14,5019.80,99.80,4.84,9.80,9.80
290,1049.92,52573.59,2280.53,53571.90,3572.96,12039.80,89.80,11.63,9.80,9.80
291,1051.86,52587.24,2320.78,53572.92,3535.97,63939.75,229.75,60.82,9.80,9.75
292,?,?,?,?,?,?,?,?,9.75,?
293,?,?,?,?,?,?,?,?,?,?
294,1066.25,53853.55,2342.90,54903.39,3606.06,9409.72,59.72,9.04,?,9.72
295,1078.51,53781.81,2351.77,54818.06,3615.60,6899.51,79.51,6.62,9.72,9.51
296,1074.66,53389.74,2357.93,54433.41,3596.10,19559.33,149.33,18.47,9.51,9.33
297,1083.34,53994.46,2411.97,55063.75,3637.76,92969.70,179.70,88.50,9.33,9.70
298,1095.80,53887.13,2452.72,55023.42,3651.19,5679.60,79.60,5.42,9.70,9.60
299,?,?,?,?,?,?,?,?,9.60,?
300,?,?,?,?,?,?,?,?,?,?
301,1105.65,54180.04,2458.33,55362.19,3660.45,21009.33,109.33,19.92,?,9.33
302,1114.63,54536.95,2476.37,55688.45,3688.57,10339.82,109.82,9.74,9.33,9.82
303,1107.62,54095.32,2472.94,55240.01,3660.80,28499.40,159.40,27.41,9.82,9.40
304,1109.36,53607.86,2475.98,54734.18,3628.73,16759.36,109.36,15.47,9.40,9.36
305,?,?,?,?,?,?,?,?,9.36,?
306,?,?,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?,?,?
308,1108.16,53989.37,2482.39,55121.60,3668.56,4629,30,42.58,?,9.25
309,1101.37,53504.47,2450.55,54600.05,3645.18,500,4,4.61,9.25,9.20
310,1106.35,53924.01,2477.66,55035.36,3650.27,7444,30,71.02,9.20,9.70
340,991.5027484429278,45857.110734846676,2077.6816212987255,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,1011.5865587108091,46189.882480874876,2130.4556810728736,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,1031.6703689786905,46522.654226903076,2183.229740847022,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,1091.9217997823343,47520.969464987684,2341.551920169468,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,1212.4246613896223,49517.5999411569,2658.1962788143587,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
