%310
@RELATION WIG20lev
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE djia NUMERIC 
@ATTRIBUTE nasdaq NUMERIC 
@ATTRIBUTE eurostoxx NUMERIC 
@ATTRIBUTE dollar NUMERIC 
@ATTRIBUTE euro NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
65,14296.24,3222.36,3222.36,3.1660,3.1660,0.00,1031.15
66,14329.49,3232.09,3232.09,3.1808,3.1808,0.00,1025.52
67,14397.07,3244.37,3244.37,3.1690,3.1690,0.00,1038.69
68,?,?,?,?,?,?,?
69,?,?,?,?,?,?,?
70,14447.29,3252.87,3252.87,3.1828,3.1828,0.00,1028.81
71,14450.06,3242.32,3242.32,3.1887,3.1887,0.00,1031.36
72,14455.28,3245.12,3245.12,3.1863,3.1863,0.00,1024.25
73,14539.14,3258.93,3258.93,3.2000,3.2000,0.00,1044.77
74,14514.11,3249.07,3249.07,3.1868,3.1868,0.00,1034.19
75,?,?,?,?,?,?,?
76,?,?,?,?,?,?,?
77,14452.06,3237.59,3237.59,3.2015,3.2015,0.00,1006.96
78,14455.82,3229.10,3229.10,3.2055,3.2055,0.00,980.64
79,14511.73,3254.19,3254.19,3.2169,3.2169,0.00,981.09
80,14421.49,3222.60,3222.60,3.2387,3.2387,0.00,959.31
81,14512.03,3245.00,3245.00,3.2361,3.2361,0.00,938.56
82,?,?,?,?,?,?,?
83,?,?,?,?,?,?,?
84,14447.75,3235.30,3235.30,3.1950,3.1950,0.00,914.11
85,14559.65,3252.48,3252.48,3.2427,3.2427,0.00,924.91
86,14526.16,3256.52,3256.52,3.2635,3.2635,0.00,949.87
87,14578.54,3267.52,3267.52,3.2773,3.2773,0.00,937.67
88,?,?,?,3.2590,3.2590,?,?
89,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?
91,14572.85,3239.17,3239.17,?,?,?,?
92,14662.01,3254.86,3254.86,3.2552,3.2552,0.00,941.67
93,14550.35,3218.60,3218.60,3.2693,3.2693,0.00,910.49
94,14606.11,3224.98,3224.98,3.2750,3.2750,0.00,915.23
95,14565.25,3203.86,3203.86,3.2358,3.2358,0.00,918.06
96,?,?,?,?,?,?,?
97,?,?,?,?,?,?,?
98,14613.48,3222.25,3222.25,3.1893,3.1893,0.00,916.52
99,14673.46,3237.86,3237.86,3.1696,3.1696,0.00,918.30
100,14802.24,3297.25,3297.25,3.1405,3.1405,0.00,936.53
101,14865.14,3300.16,3300.16,3.1382,3.1382,0.00,966.88
102,14865.06,3294.95,3294.95,3.1537,3.1537,0.00,957.21
103,?,?,?,?,?,?,?
104,?,?,?,?,?,?,?
105,14599.20,3216.49,3216.49,3.1502,3.1502,0.00,919.42
106,14756.78,3264.63,3264.63,3.1559,3.1559,?,?
107,14618.59,3204.67,3204.67,3.1159,3.1159,0.00,883.66
108,14537.14,3166.36,3166.36,3.1529,3.1529,0.00,856.46
109,14547.51,3206.06,3206.06,3.1409,3.1409,0.00,862.79
110,?,?,?,?,?,?,?
111,?,?,?,?,?,?,?
112,14567.17,3233.55,3233.55,3.1448,3.1448,0.00,862.85
113,14719.46,3269.33,3269.33,3.1811,3.1811,0.00,859.30
114,14676.30,3269.65,3269.65,3.1823,3.1823,0.00,869.24
115,14700.80,3289.99,3289.99,3.1792,3.1792,0.00,870.22
116,14712.55,3279.26,3279.26,3.1943,3.1943,0.00,874.69
117,?,?,?,?,?,?,?
118,?,?,?,?,?,?,?
119,14818.75,3307.02,3307.02,3.1712,3.1712,0.00,881.49
120,14839.80,3328.79,3328.79,3.1721,3.1721,0.00,893.63
121,14700.95,3299.13,3299.13,?,?,?,?
122,14831.58,3340.62,3340.62,3.1492,3.1492,0.00,883.26
123,14973.96,3378.63,3378.63,?,?,?,?
124,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?
126,14968.89,3392.97,3392.97,3.1646,3.1646,0.00,908.49
127,15056.20,3396.63,3396.63,3.1767,3.1767,0.00,915.09
128,15105.12,3413.27,3413.27,3.1609,3.1609,0.00,930.67
129,15082.62,3409.17,3409.17,3.1392,3.1392,0.00,915.69
130,15118.49,3436.58,3436.58,3.1861,3.1861,0.00,907.20
131,?,?,?,?,?,?,?
132,?,?,?,?,?,?,?
133,15091.68,3438.79,3438.79,3.2051,3.2051,0.00,919.53
134,15215.25,3462.61,3462.61,3.1998,3.1998,0.00,944.82
135,15275.69,3471.62,3471.62,3.2340,3.2340,0.00,962.20
136,15233.22,3465.24,3465.24,3.2521,3.2521,0.00,947.31
137,15354.40,3498.97,3498.97,3.2520,3.2520,0.00,947.82
138,?,?,?,?,?,?,?
139,?,?,?,?,?,?,?
140,15335.28,3496.43,3496.43,3.2380,3.2380,0.00,936.25
141,15387.58,3502.12,3502.12,3.2490,3.2490,0.00,931.08
142,15307.17,3463.30,3463.30,3.2322,3.2322,0.00,932.28
143,15294.50,3459.42,3459.42,3.2587,3.2587,0.00,922.36
144,15303.10,3459.14,3459.14,3.2400,3.2400,0.00,941.95
145,?,?,?,?,?,?,?
146,?,?,?,?,?,?,?
147,?,?,?,3.2416,3.2416,0.00,994.24
148,15409.39,3488.89,3488.89,3.2465,3.2465,0.00,1009.01
149,15302.80,3467.52,3467.52,3.2831,3.2831,0.00,1004.02
150,15324.53,3491.30,3491.30,?,?,?,?
151,15115.57,3455.91,3455.91,3.2953,3.2953,0.00,1021.89
152,?,?,?,?,?,?,?
153,?,?,?,?,?,?,?
154,15254.03,3465.37,3465.37,3.2865,3.2865,0.00,987.23
155,15177.54,3445.26,3445.26,3.2524,3.2524,0.00,1002.72
156,14960.59,3401.48,3401.48,3.2421,3.2421,0.00,1001.49
157,15040.62,3424.05,3424.05,3.2564,3.2564,0.00,989.03
158,15248.12,3469.22,3469.22,3.2545,3.2545,0.00,1023.36
159,?,?,?,?,?,?,?
160,?,?,?,?,?,?,?
161,15238.59,3473.77,3473.77,3.2210,3.2210,0.00,1035.11
162,15122.02,3436.95,3436.95,3.2201,3.2201,0.00,1019.07
163,14995.23,3400.43,3400.43,3.2002,3.2002,0.00,1016.93
164,15176.08,3445.36,3445.36,3.2000,3.2000,0.00,1009.60
165,15070.18,3423.56,3423.56,3.1654,3.1654,0.00,1014.16
166,?,?,?,?,?,?,?
167,?,?,?,?,?,?,?
168,15179.85,3452.13,3452.13,3.1719,3.1719,0.00,1001.61
169,15318.23,3482.18,3482.18,3.1682,3.1682,0.00,994.85
170,15112.19,3443.20,3443.20,3.1777,3.1777,0.00,960.94
171,14758.32,3364.64,3364.64,3.2693,3.2693,0.00,868.90
172,14799.40,3357.25,3357.25,3.2743,3.2743,0.00,820.24
173,?,?,?,?,?,?,?
174,?,?,?,?,?,?,?
175,14659.56,3320.76,3320.76,3.3137,3.3137,0.00,827.89
176,14760.31,3347.89,3347.89,3.2840,3.2840,0.00,829.62
177,14910.14,3376.22,3376.22,3.3239,3.3239,0.00,829.54
178,15024.49,3401.86,3401.86,3.3241,3.3241,0.00,778.07
179,14909.60,3403.25,3403.25,3.3175,3.3175,0.00,827.09
180,?,?,?,?,?,?,?
181,?,?,?,?,?,?,?
182,14974.96,3434.49,3434.49,3.3210,3.3210,0.00,820.73
183,14932.41,3433.40,3433.40,3.3222,3.3222,0.00,855.54
184,14988.55,3443.67,3443.67,3.3516,3.3516,0.00,839.13
185,?,?,?,3.3246,3.3246,0.00,857.33
186,15135.84,3479.38,3479.38,3.3245,3.3245,0.00,831.76
187,?,?,?,?,?,?,?
188,?,?,?,?,?,?,?
189,15224.69,3484.83,3484.83,3.3576,3.3576,0.00,809.29
190,15300.34,3504.26,3504.26,3.3588,3.3588,0.00,805.95
191,15291.66,3520.76,3520.76,3.3724,3.3724,0.00,824.68
192,15460.92,3578.30,3578.30,3.3225,3.3225,0.00,849.94
193,15464.30,3600.08,3600.08,3.3201,3.3201,0.00,867.57
194,?,?,?,?,?,?,?
195,?,?,?,?,?,?,?
196,15484.26,3607.49,3607.49,3.2955,3.2955,0.00,869.63
197,15451.85,3598.50,3598.50,3.2735,3.2735,0.00,867.51
198,15470.52,3610.00,3610.00,3.2410,3.2410,0.00,872.53
199,15548.54,3611.28,3611.28,3.2362,3.2362,0.00,865.32
200,15543.74,3587.61,3587.61,3.2348,3.2348,0.00,875.03
201,?,?,?,?,?,?,?
202,?,?,?,?,?,?,?
203,15545.55,3600.39,3600.39,3.2142,3.2142,0.00,873.48
204,15567.74,3579.27,3579.27,3.2001,3.2001,0.00,885.37
205,15542.24,3579.60,3579.60,3.1800,3.1800,0.00,882.96
206,15555.61,3605.19,3605.19,3.2143,3.2143,0.00,878.07
207,15558.83,3613.16,3613.16,3.1831,3.1831,0.00,857.79
208,?,?,?,?,?,?,?
209,?,?,?,?,?,?,?
210,15521.97,3599.14,3599.14,3.1859,3.1859,0.00,863.78
211,15520.59,3616.47,3616.47,3.1798,3.1798,0.00,870.15
212,15499.54,3626.37,3626.37,3.1929,3.1929,0.00,884.27
213,15628.02,3675.74,3675.74,3.1961,3.1961,0.00,902.88
214,15658.36,3689.59,3689.59,3.2201,3.2201,0.00,941.76
215,?,?,?,?,?,?,?
216,?,?,?,?,?,?,?
217,15612.13,3692.95,3692.95,3.1771,3.1771,0.00,944.62
218,15518.74,3665.77,3665.77,3.1744,3.1744,0.00,913.94
219,15470.67,3654.01,3654.01,3.1725,3.1725,0.00,924.13
220,15498.32,3669.12,3669.12,3.1503,3.1503,0.00,944.56
221,15425.51,3660.11,3660.11,3.1336,3.1336,0.00,950.68
222,?,?,?,?,?,?,?
223,?,?,?,?,?,?,?
224,15419.68,3669.95,3669.95,3.1510,3.1510,0.00,970.78
225,15451.01,3684.44,3684.44,3.1489,3.1489,0.00,972.51
226,15337.66,3669.27,3669.27,3.1643,3.1643,0.00,987.52
227,15112.19,3606.12,3606.12,?,?,?,?
228,15081.47,3602.78,3602.78,3.1665,3.1665,0.00,974.85
229,?,?,?,?,?,?,?
230,?,?,?,?,?,?,?
231,15010.74,3589.09,3589.09,3.1873,3.1873,0.00,969.25
232,15002.99,3613.59,3613.59,3.1761,3.1761,0.00,942.55
233,14897.55,3599.79,3599.79,3.1698,3.1698,0.00,925.11
234,14963.74,3638.71,3638.71,3.1811,3.1811,0.00,954.19
235,15010.51,3657.79,3657.79,3.1673,3.1673,0.00,951.40
236,?,?,?,?,?,?,?
237,?,?,?,?,?,?,?
238,14946.46,3657.57,3657.57,3.1658,3.1658,0.00,951.74
239,14776.13,3578.52,3578.52,3.1849,3.1849,0.00,912.09
240,14824.51,3593.35,3593.35,3.1840,3.1840,0.00,907.58
241,14840.95,3620.30,3620.30,3.2269,3.2269,0.00,912.12
242,14810.31,3589.87,3589.87,3.2209,3.2209,0.00,924.68
243,?,?,?,?,?,?,?
244,?,?,?,?,?,?,?
245,?,?,?,3.2164,3.2164,0.00,932.77
246,14833.96,3612.61,3612.61,3.2433,3.2433,0.00,911.35
247,14930.87,3649.04,3649.04,3.2387,3.2387,0.00,865.83
248,14937.48,3658.78,3658.78,3.2463,3.2463,0.00,785.55
249,14922.50,3660.01,3660.01,3.2732,3.2732,0.00,812.25
250,?,?,?,?,?,?,?
251,?,?,?,?,?,?,?
252,15063.12,3706.18,3706.18,3.2357,3.2357,0.00,849.73
253,15191.06,3729.02,3729.02,3.2181,3.2181,0.00,898.92
254,15326.60,3725.01,3725.01,3.1955,3.1955,0.00,916.22
255,15300.64,3715.97,3715.97,3.1782,3.1782,0.00,930.96
256,15376.06,3722.18,3722.18,3.1696,3.1696,0.00,912.44
257,?,?,?,?,?,?,?
258,?,?,?,?,?,?,?
259,15494.78,3717.85,3717.85,3.1435,3.1435,0.00,896.29
260,15529.73,3745.70,3745.70,3.1552,3.1552,0.00,904.37
261,15676.94,3783.64,3783.64,3.1689,3.1689,0.00,903.10
262,15636.55,3789.38,3789.38,3.0833,3.0833,0.00,939.06
263,15451.09,3774.73,3774.73,3.1152,3.1152,0.00,936.85
264,?,?,?,?,?,?,?
265,?,?,?,?,?,?,?
266,15401.38,3765.29,3765.29,3.1260,3.1260,0.00,921.49
267,15334.59,3768.25,3768.25,3.1338,3.1338,0.00,924.82
268,15273.26,3761.10,3761.10,3.1234,3.1234,0.00,935.63
269,15328.30,3787.43,3787.43,3.1277,3.1277,0.00,957.89
270,15258.24,3781.59,3781.59,3.1328,3.1328,0.00,947.31
271,?,?,?,?,?,?,?
272,?,?,?,?,?,?,?
273,15129.67,3771.48,3771.48,3.1227,3.1227,0.00,922.92
274,15191.70,3817.98,3817.98,3.1170,3.1170,0.00,939.57
275,15133.14,3815.02,3815.02,3.1212,3.1212,0.00,938.88
276,14996.48,3774.34,3774.34,3.0951,3.0951,0.00,944.89
277,15072.58,3807.75,3807.75,3.0902,3.0902,0.00,924.86
278,?,?,?,?,?,?,?
279,?,?,?,?,?,?,?
280,14936.24,3770.38,3770.38,3.0976,3.0976,0.00,913.55
281,14776.53,3694.83,3694.83,3.0873,3.0873,0.00,908.15
282,14802.98,3677.78,3677.78,3.1057,3.1057,0.00,916.56
283,15126.07,3760.75,3760.75,3.0994,3.0994,0.00,981.39
284,15237.11,3791.87,3791.87,3.0850,3.0850,0.00,997.97
285,?,?,?,?,?,?,?
286,?,?,?,?,?,?,?
287,15301.26,3815.28,3815.28,3.0936,3.0936,0.00,1005.09
288,15168.01,3794.01,3794.01,3.0893,3.0893,0.00,998.24
289,15373.83,3839.43,3839.43,3.0854,3.0854,0.00,1010.09
290,15371.65,3863.15,3863.15,3.0625,3.0625,0.00,985.60
291,15399.65,3914.28,3914.28,3.0506,3.0506,0.00,993.67
292,?,?,?,?,?,?,?
293,?,?,?,?,?,?,?
294,15392.20,3920.05,3920.05,3.0620,3.0620,0.00,1049.04
295,15467.66,3929.57,3929.57,3.0564,3.0564,0.00,1040.64
296,15413.33,3907.07,3907.07,3.0385,3.0385,0.00,1023.29
297,15509.21,3928.96,3928.96,3.0323,3.0323,0.00,1046.02
298,15570.28,3943.36,3943.36,3.0326,3.0326,0.00,1034.64
299,?,?,?,?,?,?,?
300,?,?,?,?,?,?,?
301,15568.93,3940.13,3940.13,3.0271,3.0271,0.00,1050.91
302,15680.35,3952.34,3952.34,3.0436,3.0436,0.00,1064.67
303,15618.76,3930.62,3930.62,3.0433,3.0433,0.00,1047.16
304,15545.75,3919.71,3919.71,3.0507,3.0507,0.00,1026.96
305,15615.55,3922.04,3922.04,?,?,?,?
306,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?
308,15619.64,3943.52,3943.52,3.0436,3.0436,0.00,1042.25
309,15630.45,3941.67,3941.67,3.0981,3.0981,0.00,1020.30
310,15733.62,3928.06,3928.06,3.0896,3.0896,0.00,1040.68
340,15773.258690459654,3955.732892747954,3006.5164887559176,3.242646836230678,4.274749244608683,?,?
370,15916.432538019446,4014.2969659541477,3038.5361136515453,3.243445977637349,4.281527215426011,?,?
400,16059.606385579236,4072.8610391603415,3070.555738547173,3.2442451190440202,4.288305186243338,?,?
490,16489.127928258607,4248.553258778922,3166.614613234056,3.2466425432640333,4.308639098695322,?,?
670,17348.17101361735,4599.937698016085,3358.7323626078214,3.2514373917040587,4.349306923599286,?,?
