%310
@RELATION PLINTSP00038
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
179,848.08,44747.79,45442.51,201.96,11.96,0.04,1.95,1.96
180,?,?,?,?,?,?,1.96,?
181,?,?,?,?,?,?,?,?
182,848.80,44769.00,45461.06,5201.95,31.95,1.01,?,1.95
183,853.37,45533.94,46254.71,10301.94,21.94,2.00,1.95,1.94
184,850.45,45184.98,45899.36,1251.92,21.92,0.24,1.94,1.92
185,855.94,45613.75,46344.42,101.92,11.92,0.02,1.92,1.92
186,851.88,45110.89,45805.34,201.92,11.92,0.04,1.92,1.92
187,?,?,?,?,?,?,1.92,?
188,?,?,?,?,?,?,?,?
189,849.30,44534.34,45172.40,2111.91,51.91,0.40,?,1.91
190,842.60,44342.23,44969.23,161.91,21.91,0.03,1.91,1.91
191,844.03,45068.55,45727.71,43271.80,71.80,7.83,1.91,1.80
192,845.84,45712.72,46390.36,116751.73,241.73,20.25,1.80,1.73
193,849.99,46150.78,46839.89,19911.76,51.76,3.47,1.73,1.76
194,?,?,?,?,?,?,1.76,?
195,?,?,?,?,?,?,?,?
196,850.04,46218.05,46922.43,22111.77,51.77,3.90,?,1.77
197,847.84,46155.10,46860.35,27701.76,51.76,4.86,1.77,1.76
198,845.85,46287.08,47003.76,25101.75,71.75,4.31,1.76,1.75
199,845.70,46221.23,46919.83,11001.75,21.75,1.93,1.75,1.75
200,848.06,46399.74,47120.88,71651.77,71.77,12.58,1.75,1.77
201,?,?,?,?,?,?,1.77,?
202,?,?,?,?,?,?,?,?
203,849.27,46361.70,47075.43,501.84,11.84,0.09,?,1.84
204,852.44,46714.43,47454.90,4101.86,31.86,0.76,1.84,1.86
205,858.02,46835.98,47575.74,201.90,11.90,0.04,1.86,1.90
206,858.31,46713.02,47446.69,201.89,11.89,0.04,1.90,1.89
207,858.83,46258.91,46981.22,34421.90,51.90,6.60,1.89,1.90
208,?,?,?,?,?,?,1.90,?
209,?,?,?,?,?,?,?,?
210,862.18,46480.62,47214.30,5141.90,61.90,0.98,?,1.90
211,870.15,46663.41,47398.08,33701.89,41.89,6.27,1.90,1.89
212,878.25,46925.65,47676.43,101.90,11.90,0.02,1.89,1.90
213,881.30,47370.81,48147.76,6581.86,61.86,1.22,1.90,1.86
214,884.10,48325.33,49133.14,293782.01,262.01,55.24,1.86,2.01
215,?,?,?,?,?,?,2.01,?
216,?,?,?,?,?,?,?,?
217,891.59,48458.44,49272.86,91592.01,142.01,18.08,?,2.01
218,891.86,47942.81,48742.34,40201.93,31.93,7.60,2.01,1.93
219,898.91,48306.55,49124.78,31901.93,61.93,6.16,1.93,1.93
220,903.85,48862.88,49700.18,49871.90,31.90,9.49,1.93,1.90
221,909.96,49125.36,49994.77,55321.99,91.99,10.81,1.90,1.99
222,?,?,?,?,?,?,1.99,?
223,?,?,?,?,?,?,?,?
224,918.93,49580.16,50476.37,29791.99,91.99,5.86,?,1.99
225,922.16,49747.66,50646.05,101.99,11.99,0.02,1.99,1.99
226,928.58,50223.95,51152.95,91391.99,81.99,18.24,1.99,1.99
227,?,?,?,?,?,?,1.99,?
228,928.83,49976.48,50906.11,49201.99,91.99,9.79,?,1.99
229,?,?,?,?,?,?,1.99,?
230,?,?,?,?,?,?,?,?
231,919.57,49772.46,50713.14,27181.99,41.99,5.41,?,1.99
232,914.58,49162.16,50077.30,201.97,11.97,0.04,1.99,1.97
233,920.30,49128.05,50032.45,131.96,41.96,0.03,1.97,1.96
234,931.73,49846.48,50780.47,2201.97,21.97,0.43,1.96,1.97
235,930.27,49895.10,50836.47,401.97,21.97,0.08,1.97,1.97
236,?,?,?,?,?,?,1.97,?
237,?,?,?,?,?,?,?,?
238,927.73,49818.48,50756.86,4861.97,31.97,0.96,?,1.97
239,921.40,48833.58,49731.02,201.98,11.98,0.04,1.97,1.98
240,919.00,48537.65,49421.50,10101.91,21.91,1.93,1.98,1.91
241,924.88,48676.45,49569.11,11671.88,51.88,2.22,1.91,1.88
242,925.91,48871.98,49771.98,201.93,11.93,0.04,1.88,1.93
243,?,?,?,?,?,?,1.93,?
244,?,?,?,?,?,?,?,?
245,929.89,49187.22,50099.55,2001.93,11.93,0.39,?,1.93
246,926.93,48968.87,49861.54,2001.94,11.94,0.39,1.93,1.94
247,918.91,47919.09,48781.63,11501.94,41.94,2.23,1.94,1.94
248,890.19,45830.66,46598.42,12101.95,71.95,2.36,1.94,1.95
249,902.70,46717.04,47514.09,101.96,11.96,0.02,1.95,1.96
250,?,?,?,?,?,?,1.96,?
251,?,?,?,?,?,?,?,?
252,916.76,47808.90,48651.54,73732.14,142.14,14.71,?,2.14
253,931.39,48961.51,49839.90,446722.37,382.37,100.43,2.14,2.37
254,934.25,49437.02,50312.63,27772.30,72.30,6.37,2.37,2.30
255,943.52,49771.55,50644.38,212.32,22.32,0.05,2.30,2.32
256,948.06,49348.61,50196.31,2122.30,62.30,0.48,2.32,2.30
257,?,?,?,?,?,?,2.30,?
258,?,?,?,?,?,?,?,?
259,956.00,48917.85,49741.35,16002.30,52.30,3.69,?,2.30
260,960.97,49434.46,50258.11,8632.24,52.24,1.93,2.30,2.24
261,957.28,49413.33,50227.43,4462.24,102.24,1.00,2.24,2.24
262,963.32,50300.53,51171.25,20012.20,22.20,4.40,2.24,2.20
263,962.49,50308.19,51202.75,4552.20,22.20,1.00,2.20,2.20
264,?,?,?,?,?,?,2.20,?
265,?,?,?,?,?,?,?,?
266,959.46,49955.87,50869.00,132.20,42.20,0.03,?,2.20
267,957.44,49979.47,50887.67,17392.24,42.24,3.86,2.20,2.24
268,961.02,50301.69,51221.45,7112.16,52.16,1.55,2.24,2.16
269,969.92,50936.34,51846.54,452.16,72.16,0.10,2.16,2.16
270,977.10,50819.81,51704.53,132.17,12.17,0.03,2.16,2.17
271,?,?,?,?,?,?,2.17,?
272,?,?,?,?,?,?,?,?
273,983.39,50301.85,51191.50,1862.23,42.23,0.41,?,2.23
274,984.17,50782.48,51691.24,402.25,32.25,0.09,2.23,2.25
275,987.01,50803.40,51709.58,85882.48,152.48,20.46,2.25,2.48
276,988.62,50982.03,51911.61,135312.57,212.57,33.84,2.48,2.57
277,992.25,50601.24,51511.63,371982.63,272.63,96.85,2.57,2.63
278,?,?,?,?,?,?,2.63,?
279,?,?,?,?,?,?,?,?
280,995.75,50338.71,51239.47,176212.60,162.60,45.84,?,2.60
281,993.38,50137.88,51021.26,216112.72,262.72,58.12,2.60,2.72
282,996.97,50335.02,51215.99,98322.70,172.70,26.23,2.72,2.70
283,1011.15,51806.83,52744.48,97712.75,132.75,26.84,2.70,2.75
284,1024.81,52230.47,53193.87,89152.76,142.76,24.33,2.75,2.76
285,?,?,?,?,?,?,2.76,?
286,?,?,?,?,?,?,?,?
287,1029.64,52520.91,53498.97,25102.79,42.79,7.00,?,2.79
288,1039.64,52590.73,53588.87,160602.80,212.80,44.01,2.79,2.80
289,1036.86,52861.41,53918.41,510592.70,312.70,139.95,2.80,2.70
290,1049.92,52573.59,53571.90,99882.73,92.73,26.97,2.70,2.73
291,1051.86,52587.24,53572.92,110532.70,112.70,29.82,2.73,2.70
292,?,?,?,?,?,?,2.70,?
293,?,?,?,?,?,?,?,?
294,1066.25,53853.55,54903.39,13432.69,122.69,3.50,?,2.69
295,1078.51,53781.81,54818.06,137302.69,252.69,36.10,2.69,2.69
296,1074.66,53389.74,54433.41,4872.69,82.69,1.31,2.69,2.69
297,1083.34,53994.46,55063.75,15982.70,92.70,4.29,2.69,2.70
298,1095.80,53887.13,55023.42,412.69,42.69,0.11,2.70,2.69
299,?,?,?,?,?,?,2.69,?
300,?,?,?,?,?,?,?,?
301,1105.65,54180.04,55362.19,11192.69,42.69,2.99,?,2.69
302,1114.63,54536.95,55688.45,25032.67,102.67,6.59,2.69,2.67
303,1107.62,54095.32,55240.01,182.67,42.67,0.05,2.67,2.67
304,1109.36,53607.86,54734.18,54592.64,82.64,14.43,2.67,2.64
305,?,?,?,?,?,?,2.64,?
306,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?
308,1108.16,53989.37,55121.60,31585,29,88.94,?,2.85
309,1101.37,53504.47,54600.05,8735,11,24.61,2.85,2.80
310,1106.35,53924.01,55035.36,8171,14,22.55,2.80,2.79
340,991.5027484429278,45857.110734846676,47106.0108522239,?,?,?,?,?,? 
370,1011.5865587108091,46189.882480874876,47398.32393415799,?,?,?,?,?,? 
400,1031.6703689786905,46522.654226903076,47690.63701609208,?,?,?,?,?,? 
490,1091.9217997823343,47520.969464987684,48567.57626189435,?,?,?,?,?,? 
670,1212.4246613896223,49517.5999411569,50321.45475349891,?,?,?,?,?,? 
