%310
@RELATION PLWRKSR00019
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE sWIG80 NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
229,?,?,?,?,?,?,?,10.50,?
230,?,?,?,?,?,?,?,?,?
231,12877.73,49772.46,50713.14,3237.31,263110.38,710.38,27.33,?,10.38
232,12831.52,49162.16,50077.30,3210.57,398410.38,1610.38,41.06,10.38,10.38
233,12826.21,49128.05,50032.45,3221.87,399710.27,1410.27,40.61,10.38,10.27
234,12985.38,49846.48,50780.47,3260.69,49389.99,159.99,49.40,10.27,9.99
235,13050.37,49895.10,50836.47,3260.35,41179.97,169.97,41.08,9.99,9.97
236,?,?,?,?,?,?,?,9.97,?
237,?,?,?,?,?,?,?,?,?
238,13056.86,49818.48,50756.86,3255.45,31349.95,109.95,31.30,?,9.95
239,12781.02,48833.58,49731.02,3197.48,721910.14,2610.14,72.18,9.95,10.14
240,12706.26,48537.65,49421.50,3183.87,119299.69,409.69,116.13,10.14,9.69
241,12801.41,48676.45,49569.11,3204.20,188719.75,319.75,183.23,9.69,9.75
242,12801.04,48871.98,49771.98,3196.27,218139.60,319.60,209.28,9.75,9.60
243,?,?,?,?,?,?,?,9.60,?
244,?,?,?,?,?,?,?,?,?
245,12870.44,49187.22,50099.55,3230.20,25869.50,149.50,24.65,?,9.50
246,12843.19,48968.87,49861.54,3226.75,1749399.54,479.54,1642.87,9.50,9.54
247,12637.81,47919.09,48781.63,3174.71,147239.78,409.78,141.30,9.54,9.78
248,12178.22,45830.66,46598.42,3061.25,242589.41,349.41,221.18,9.78,9.41
249,12457.22,46717.04,47514.09,3142.61,145089.79,289.79,138.51,9.41,9.79
250,?,?,?,?,?,?,?,9.79,?
251,?,?,?,?,?,?,?,?,?
252,12726.39,47808.90,48651.54,3199.68,214489.78,249.78,208.77,?,9.78
253,12962.91,48961.51,49839.90,3256.85,46259.88,99.88,45.88,9.78,9.88
254,12983.95,49437.02,50312.63,3285.29,271710.02,710.02,26.96,9.88,10.02
255,13011.41,49771.55,50644.38,3303.55,212010.08,510.08,21.26,10.02,10.08
256,12998.59,49348.61,50196.31,3285.49,22769.93,79.93,22.67,10.08,9.93
257,?,?,?,?,?,?,?,9.93,?
258,?,?,?,?,?,?,?,?,?
259,13003.37,48917.85,49741.35,3260.05,65579.62,129.62,63.24,?,9.62
260,13085.22,49434.46,50258.11,3286.61,168029.65,179.65,163.38,9.62,9.65
261,13049.76,49413.33,50227.43,3277.41,40719.93,79.93,39.40,9.65,9.93
262,13124.47,50300.53,51171.25,3316.59,28559610.03,4010.03,2870.27,9.93,10.03
263,13140.38,50308.19,51202.75,3316.08,6535910.38,2410.38,667.08,10.03,10.38
264,?,?,?,?,?,?,?,10.38,?
265,?,?,?,?,?,?,?,?,?
266,13089.15,49955.87,50869.00,3291.57,1510910.55,1910.55,159.30,?,10.55
267,13131.43,49979.47,50887.67,3275.67,11298510.59,6810.59,1187.26,10.55,10.59
268,13114.91,50301.69,51221.45,3299.72,823810.76,1610.76,89.06,10.59,10.76
269,13233.88,50936.34,51846.54,3336.44,336111.70,2111.70,38.38,10.76,11.70
270,13346.97,50819.81,51704.53,3352.18,477911.67,2011.67,54.58,11.70,11.67
271,?,?,?,?,?,?,?,11.67,?
272,?,?,?,?,?,?,?,?,?
273,13314.68,50301.85,51191.50,3349.29,1346611.60,1611.60,155.79,?,11.60
274,13338.19,50782.48,51691.24,3351.68,497611.85,2211.85,59.28,11.60,11.85
275,13386.01,50803.40,51709.58,3364.40,202511.80,1611.80,23.91,11.85,11.80
276,13476.11,50982.03,51911.61,3383.62,669411.50,1911.50,78.60,11.80,11.50
277,13513.64,50601.24,51511.63,3381.52,4429511.50,1211.50,509.39,11.50,11.50
278,?,?,?,?,?,?,?,11.50,?
279,?,?,?,?,?,?,?,?,?
280,13477.58,50338.71,51239.47,3383.60,131611.40,1011.40,14.99,?,11.40
281,13399.64,50137.88,51021.26,3368.14,324611.02,1311.02,36.42,11.40,11.02
282,13361.98,50335.02,51215.99,3379.96,14718111.50,7411.50,1689.35,11.02,11.50
283,13589.27,51806.83,52744.48,3454.41,13425311.51,6311.51,1548.62,11.50,11.51
284,13638.56,52230.47,53193.87,3477.04,18246411.56,2911.56,2102.07,11.51,11.56
285,?,?,?,?,?,?,?,11.56,?
286,?,?,?,?,?,?,?,?,?
287,13701.85,52520.91,53498.97,3508.85,90211.72,1011.72,10.54,?,11.72
288,13824.94,52590.73,53588.87,3544.07,1671412.35,6112.35,200.92,11.72,12.35
289,13886.79,52861.41,53918.41,3548.14,3899512.00,9012.00,478.63,12.35,12.00
290,14155.74,52573.59,53571.90,3572.96,1491111.90,4811.90,179.07,12.00,11.90
291,14253.72,52587.24,53572.92,3535.97,1419412.00,2012.00,168.01,11.90,12.00
292,?,?,?,?,?,?,?,12.00,?
293,?,?,?,?,?,?,?,?,?
294,14459.56,53853.55,54903.39,3606.06,4385812.10,4912.10,538.34,?,12.10
295,14512.68,53781.81,54818.06,3615.60,2178512.19,6612.19,264.67,12.10,12.19
296,14327.32,53389.74,54433.41,3596.10,2356011.98,3111.98,283.24,12.19,11.98
297,14572.10,53994.46,55063.75,3637.76,429812.00,2412.00,51.06,11.98,12.00
298,14753.57,53887.13,55023.42,3651.19,3269012.00,1312.00,392.18,12.00,12.00
299,?,?,?,?,?,?,?,12.00,?
300,?,?,?,?,?,?,?,?,?
301,14896.01,54180.04,55362.19,3660.45,412111.90,1411.90,48.99,?,11.90
302,14994.44,54536.95,55688.45,3688.57,6712011.95,1311.95,801.20,11.90,11.95
303,14942.82,54095.32,55240.01,3660.80,305011.95,511.95,36.45,11.95,11.95
304,14928.63,53607.86,54734.18,3628.73,868011.92,3311.92,103.37,11.95,11.92
305,?,?,?,?,?,?,?,11.92,?
306,?,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?,?
308,15023.33,53989.37,55121.60,3668.56,11661,36,135.43,?,11.70
309,14877.29,53504.47,54600.05,3645.18,50465,19,593.76,11.70,11.75
310,14860.69,53924.01,55035.36,3650.27,126606,18,1481.60,11.75,11.80
340,13476.564027366672,45857.110734846676,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,13789.514663168062,46189.882480874876,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,14102.465298969453,46522.654226903076,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,15041.317206373624,47520.969464987684,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,16919.02102118197,49517.5999411569,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
