%310
@RELATION PLZSTAL00012
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
1,?,?,?,?,?,?,?,?,?
2,782.35,48107.89,48389.84,2835.52,585932.00,602.00,115.74,?,2.00
3,783.15,48222.72,48505.50,2832.46,357462.01,412.01,72.11,2.00,2.01
4,781.69,47888.16,48143.94,2814.73,1676172.07,1132.07,344.19,2.01,2.07
5,?,?,?,?,?,?,?,2.07,?
6,?,?,?,?,?,?,?,?,?
7,781.76,47589.33,47820.24,2793.31,677642.08,592.08,140.91,?,2.08
8,780.70,47379.63,47624.67,2790.64,1825662.12,1522.12,385.17,2.08,2.12
9,784.82,47407.28,47668.58,2784.62,1109062.05,892.05,232.63,2.12,2.05
10,788.85,47546.91,47798.66,2800.96,2112031.95,1541.95,412.73,2.05,1.95
11,795.36,47440.80,47690.97,2815.88,1702661.96,811.96,329.34,1.95,1.96
12,?,?,?,?,?,?,?,1.96,?
13,?,?,?,?,?,?,?,?,?
14,797.42,47470.12,47724.95,2820.74,1392581.93,721.93,270.24,?,1.93
15,794.59,47086.54,47346.41,2817.16,1353541.88,821.88,252.97,1.93,1.88
16,796.34,47521.39,47794.60,2825.40,1065361.97,681.97,205.93,1.88,1.97
17,803.56,47661.37,47936.81,2848.09,2289071.97,1201.97,455.38,1.97,1.97
18,807.72,47813.69,48104.67,2864.72,1562211.98,1061.98,306.92,1.97,1.98
19,?,?,?,?,?,?,?,1.98,?
20,?,?,?,?,?,?,?,?,?
21,809.27,47936.61,48184.37,2890.14,1647811.95,911.95,325.33,?,1.95
22,808.23,47872.80,48127.89,2892.80,1088501.93,711.93,212.58,1.95,1.93
23,808.40,47733.24,47999.21,2890.57,726981.92,551.92,139.42,1.93,1.92
24,811.80,47942.04,48203.43,2898.85,368561.93,261.93,69.81,1.92,1.93
25,812.99,47613.95,47851.99,2897.93,707421.94,561.94,134.54,1.93,1.94
26,?,?,?,?,?,?,?,1.94,?
27,?,?,?,?,?,?,?,?,?
28,813.38,47324.06,47553.14,2886.17,1120541.86,721.86,212.65,?,1.86
29,815.93,47328.40,47565.10,2878.58,591741.88,481.88,109.67,1.86,1.88
30,815.59,46917.19,47113.08,2876.68,965961.80,821.80,175.10,1.88,1.80
31,817.14,46840.15,47011.43,2880.57,369831.83,391.83,66.65,1.80,1.83
32,818.68,46945.58,47121.08,2883.81,315731.82,341.82,56.60,1.83,1.82
33,?,?,?,?,?,?,?,1.82,?
34,?,?,?,?,?,?,?,?,?
35,818.05,46556.55,46735.25,2856.17,1965221.72,1691.72,341.03,?,1.72
36,816.68,46674.78,46862.43,2843.49,588171.75,681.75,104.40,1.72,1.75
37,813.75,46149.14,46341.54,2811.05,375581.73,461.73,66.08,1.75,1.73
38,811.13,46329.66,46512.72,2815.91,824171.77,591.77,142.29,1.73,1.77
39,813.77,46741.54,46931.40,2825.70,1517061.71,971.71,259.29,1.77,1.71
40,?,?,?,?,?,?,?,1.71,?
41,?,?,?,?,?,?,?,?,?
42,817.03,46786.74,46988.04,2826.84,514131.73,411.73,88.48,?,1.73
43,817.32,46399.26,46564.61,2821.25,362641.69,381.69,61.81,1.73,1.69
44,817.35,46406.74,46569.81,2825.02,1645531.53,1411.53,261.65,1.69,1.53
45,818.81,46211.54,46360.51,2825.15,2614731.63,1521.63,401.45,1.53,1.63
46,826.73,46370.13,46523.63,2838.22,1386581.70,891.70,226.89,1.63,1.70
47,?,?,?,?,?,?,?,1.70,?
48,?,?,?,?,?,?,?,?,?
49,830.85,46508.27,46665.39,2848.48,980321.75,951.75,170.92,?,1.75
50,832.30,46490.89,46652.19,2843.90,1580791.69,1181.69,264.82,1.75,1.69
51,830.62,46051.76,46198.42,2831.71,467791.67,421.67,76.72,1.69,1.67
52,823.32,45879.90,46050.52,2801.83,498691.74,451.74,83.92,1.67,1.74
53,826.66,45948.12,46124.82,2817.57,1930191.80,1391.80,346.93,1.74,1.80
54,?,?,?,?,?,?,?,1.80,?
55,?,?,?,?,?,?,?,?,?
56,829.61,46286.28,46487.05,2840.57,1765041.85,1431.85,327.96,?,1.85
57,828.81,45868.35,46065.85,2831.16,1073381.87,901.87,196.57,1.85,1.87
58,836.69,46241.92,46459.99,2855.69,923671.94,711.94,174.92,1.87,1.94
59,844.08,46280.36,46510.83,2865.27,729431.95,751.95,141.66,1.94,1.95
60,842.02,46341.14,46622.90,2859.05,6700232.07,4482.07,1382.99,1.95,2.07
61,?,?,?,?,?,?,?,2.07,?
62,?,?,?,?,?,?,?,?,?
63,838.26,46137.70,46454.13,2860.68,3777551.95,2781.95,752.37,?,1.95
64,845.88,46676.09,47001.38,2868.06,3581891.85,3151.85,660.85,1.95,1.85
65,849.88,46762.65,47090.49,2872.90,1936611.75,1921.75,342.33,1.85,1.75
66,855.99,46745.26,47060.66,2873.49,1135251.74,1001.74,200.60,1.75,1.74
67,861.67,47074.39,47436.21,2906.74,1607961.81,1051.81,290.57,1.74,1.81
68,?,?,?,?,?,?,?,1.81,?
69,?,?,?,?,?,?,?,?,?
70,863.89,46933.03,47269.75,2914.24,577171.79,511.79,103.55,?,1.79
71,866.79,47010.40,47340.43,2911.38,2391681.91,2071.91,454.45,1.79,1.91
72,872.90,46888.37,47235.72,2901.67,2287101.96,1871.96,453.20,1.91,1.96
73,871.52,47223.68,47606.16,2912.13,957391.98,911.98,188.18,1.96,1.98
74,873.21,47125.93,47522.10,2909.77,677841.92,621.92,131.48,1.98,1.92
75,?,?,?,?,?,?,?,1.92,?
76,?,?,?,?,?,?,?,?,?
77,868.37,46668.41,47094.18,2900.59,862351.90,851.90,159.39,?,1.90
78,864.73,46029.35,46473.62,2868.24,427481.89,431.89,81.28,1.90,1.89
79,862.97,46068.24,46511.62,2874.75,308071.90,391.90,57.62,1.89,1.90
80,850.86,45580.47,46017.88,2833.61,438901.84,431.84,82.04,1.90,1.84
81,845.32,45066.18,45473.08,2800.67,681901.85,511.85,123.60,1.84,1.85
82,?,?,?,?,?,?,?,1.85,?
83,?,?,?,?,?,?,?,?,?
84,839.36,44585.10,44946.32,2780.21,1992881.80,1101.80,372.57,?,1.80
85,830.80,44724.88,45119.16,2774.13,730141.75,611.75,127.22,1.80,1.75
86,835.51,45247.90,45644.09,2785.46,623661.80,621.80,111.47,1.75,1.80
87,839.42,45147.57,45528.85,2797.31,1385841.90,821.90,256.79,1.80,1.90
88,?,?,?,?,?,?,?,1.90,?
89,?,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?,?
92,840.31,45304.74,45679.51,2814.33,254201.86,341.86,48.28,?,1.86
93,828.79,44604.61,44940.36,2769.02,431841.80,541.80,78.89,1.86,1.80
94,824.35,44623.89,44980.62,2766.19,100771.82,171.82,18.05,1.80,1.82
95,819.73,44597.66,44960.02,2760.91,86051.84,221.84,15.72,1.82,1.84
96,?,?,?,?,?,?,?,1.84,?
97,?,?,?,?,?,?,?,?,?
98,818.75,44590.97,44963.96,2764.28,887961.85,461.85,165.58,?,1.85
