%310
@RELATION PLGRAAL00022
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-SPOZYW NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
66,855.99,46745.26,3558.65,47060.66,2873.49,3970611.93,18311.93,468.84,12.00,11.93
67,861.67,47074.39,3529.57,47436.21,2906.74,2330711.90,10411.90,275.44,11.93,11.90
68,?,?,?,?,?,?,?,?,11.90,?
69,?,?,?,?,?,?,?,?,?,?
70,863.89,46933.03,3595.74,47269.75,2914.24,7899312.18,31212.18,976.27,?,12.18
71,866.79,47010.40,3613.57,47340.43,2911.38,6245111.80,21911.80,748.49,12.18,11.80
72,872.90,46888.37,3595.65,47235.72,2901.67,2813811.66,19111.66,323.23,11.80,11.66
73,871.52,47223.68,3593.14,47606.16,2912.13,1631011.69,6811.69,190.75,11.66,11.69
74,873.21,47125.93,3575.34,47522.10,2909.77,1869211.40,10311.40,215.15,11.69,11.40
75,?,?,?,?,?,?,?,?,11.40,?
76,?,?,?,?,?,?,?,?,?,?
77,868.37,46668.41,3531.93,47094.18,2900.59,5577611.00,30311.00,602.08,?,11.00
78,864.73,46029.35,3446.97,46473.62,2868.24,1466510.92,7210.92,159.76,11.00,10.92
79,862.97,46068.24,3416.12,46511.62,2874.75,1285111.35,7911.35,144.48,10.92,11.35
80,850.86,45580.47,3320.24,46017.88,2833.61,1268811.09,6211.09,141.20,11.35,11.09
81,845.32,45066.18,3327.55,45473.08,2800.67,2815310.80,12710.80,301.02,11.09,10.80
82,?,?,?,?,?,?,?,?,10.80,?
83,?,?,?,?,?,?,?,?,?,?
84,839.36,44585.10,3387.98,44946.32,2780.21,3067110.61,9810.61,331.64,?,10.61
85,830.80,44724.88,3369.87,45119.16,2774.13,5916410.03,24810.03,593.99,10.61,10.03
86,835.51,45247.90,3430.06,45644.09,2785.46,3702810.10,11610.10,368.95,10.03,10.10
87,839.42,45147.57,3478.60,45528.85,2797.31,2744910.93,13010.93,296.61,10.10,10.93
88,?,?,?,?,?,?,?,?,10.93,?
89,?,?,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?,?,?
92,840.31,45304.74,3523.68,45679.51,2814.33,1576110.78,7210.78,171.07,?,10.78
93,828.79,44604.61,3482.18,44940.36,2769.02,1750210.10,10410.10,182.26,10.78,10.10
94,824.35,44623.89,3486.55,44980.62,2766.19,975510.10,6010.10,97.98,10.10,10.10
95,819.73,44597.66,3479.32,44960.02,2760.91,411210.20,3910.20,41.86,10.10,10.20
96,?,?,?,?,?,?,?,?,10.20,?
97,?,?,?,?,?,?,?,?,?,?
98,818.75,44590.97,3450.97,44963.96,2764.28,697810.40,6110.40,72.45,?,10.40
99,815.74,44725.03,3474.49,45096.35,2767.26,801010.75,6210.75,85.06,10.40,10.75
100,820.16,45091.63,3463.81,45495.34,2780.21,1889711.39,11911.39,209.38,10.75,11.39
101,824.04,45688.48,3504.28,46131.66,2794.43,1255411.67,7611.67,142.55,11.39,11.67
102,819.29,45525.92,3481.04,45960.10,2783.53,1475411.70,7911.70,170.93,11.67,11.70
103,?,?,?,?,?,?,?,?,11.70,?
104,?,?,?,?,?,?,?,?,?,?
105,814.07,44724.14,3368.83,45167.65,2754.91,693311.35,4911.35,79.65,?,11.35
106,?,?,?,?,?,?,?,?,11.35,?
107,796.68,43916.24,3195.69,44404.81,2705.88,958110.89,7310.89,105.62,?,10.89
108,787.39,43364.70,3142.65,43850.06,2695.55,1302810.71,7910.71,137.16,10.89,10.71
109,783.37,43447.75,2992.95,43993.98,2685.57,891810.90,3810.90,97.57,10.71,10.90
110,?,?,?,?,?,?,?,?,10.90,?
111,?,?,?,?,?,?,?,?,?,?
112,776.37,43360.30,3007.40,43892.82,2660.28,459410.94,5110.94,49.77,?,10.94
113,769.16,43159.57,3011.64,43707.88,2624.40,694610.90,6410.90,74.62,10.94,10.90
114,769.82,43356.73,3012.77,43908.95,2636.70,604510.99,4210.99,66.07,10.90,10.99
115,774.88,43482.18,2993.56,44027.03,2658.57,726410.92,4410.92,78.08,10.99,10.92
116,777.86,43665.21,3051.09,44226.06,2669.93,775610.89,5310.89,84.40,10.92,10.89
117,?,?,?,?,?,?,?,?,10.89,?
118,?,?,?,?,?,?,?,?,?,?
119,779.98,43882.16,3107.87,44420.22,2685.14,466510.89,3110.89,50.43,?,10.89
120,784.81,44162.18,3270.96,44653.34,2704.84,539410.90,2310.90,58.74,10.89,10.90
121,?,?,?,?,?,?,?,?,10.90,?
122,787.45,43991.51,3273.77,44466.89,2695.22,694310.99,3810.99,75.24,?,10.99
123,?,?,?,?,?,?,?,?,10.99,?
124,?,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?,?
126,786.57,44541.73,3221.83,45060.80,2714.72,322511.43,2711.43,36.44,?,11.43
127,793.09,44742.22,3278.44,45244.29,2733.96,1368811.96,7811.96,161.56,11.43,11.96
128,798.10,45117.94,3274.88,45647.76,2752.14,1117112.25,8312.25,135.68,11.96,12.25
129,800.71,44943.16,3287.31,45475.08,2760.20,1146412.15,5712.15,138.22,12.25,12.15
130,800.42,44895.35,3305.97,45408.06,2769.85,948212.34,6112.34,115.81,12.15,12.34
131,?,?,?,?,?,?,?,?,12.34,?
132,?,?,?,?,?,?,?,?,?,?
133,802.74,45207.84,3331.03,45746.01,2790.62,969712.30,5912.30,119.43,?,12.30
134,804.49,45771.11,3344.63,46336.62,2822.41,1155212.39,7012.39,142.28,12.30,12.39
135,802.28,46102.42,3424.41,46676.61,2848.38,619612.32,2712.32,76.33,12.39,12.32
136,806.45,45992.03,3377.14,46581.16,2871.70,3563812.90,15112.90,456.94,12.32,12.90
137,810.69,46078.68,3435.39,46646.58,2885.19,706512.70,6512.70,91.71,12.90,12.70
138,?,?,?,?,?,?,?,?,12.70,?
139,?,?,?,?,?,?,?,?,?,?
140,815.60,46041.35,3466.14,46615.31,2921.95,1266612.97,4412.97,162.41,?,12.97
141,819.76,45851.80,3392.40,46439.10,2893.12,3732113.55,14413.55,490.00,12.97,13.55
142,818.82,45933.66,3344.53,46529.96,2912.70,4669913.40,11313.40,634.92,13.55,13.40
143,814.69,45687.76,3276.68,46311.26,2894.53,1487913.00,9613.00,195.23,13.40,13.00
144,820.11,46145.44,3277.81,46783.61,2929.62,719813.05,3813.05,94.94,13.00,13.05
145,?,?,?,?,?,?,?,?,13.05,?
146,?,?,?,?,?,?,?,?,?,?
147,828.12,47277.10,3325.92,47957.54,2976.83,665013.25,3413.25,86.92,?,13.25
148,838.40,47579.87,3377.00,48258.02,2997.81,1229213.50,7113.50,164.76,13.25,13.50
149,842.72,47476.64,3410.78,48138.07,3000.58,198213.50,1513.50,26.57,13.50,13.50
150,?,?,?,?,?,?,?,?,13.50,?
151,841.72,47806.34,3339.97,48503.87,2994.25,706713.50,2013.50,95.37,?,13.50
152,?,?,?,?,?,?,?,?,13.50,?
153,?,?,?,?,?,?,?,?,?,?
154,839.57,47175.79,3252.24,47868.36,2970.24,391813.59,3113.59,52.61,?,13.59
155,854.67,47620.68,3283.47,48323.88,2998.79,2753114.05,12014.05,383.35,13.59,14.05
156,859.35,47805.94,3301.92,48513.29,3026.87,2594214.45,11214.45,371.68,14.05,14.45
157,864.95,47573.66,3301.52,48259.19,3020.15,1295214.55,6714.55,187.34,14.45,14.55
158,866.67,48209.65,3325.43,48918.37,3044.38,337614.48,2614.48,48.85,14.55,14.48
159,?,?,?,?,?,?,?,?,14.48,?
160,?,?,?,?,?,?,?,?,?,?
161,870.65,48495.01,3341.26,49207.65,3065.91,1968313.97,12013.97,277.66,?,13.97
162,870.60,48324.52,3317.02,49050.96,3074.89,1720813.45,11813.45,232.55,13.97,13.45
163,878.91,48383.93,3337.95,49098.70,3098.83,3095313.60,14713.60,408.50,13.45,13.60
164,877.48,48152.82,3294.79,48890.47,3089.32,1106313.80,3813.80,151.51,13.60,13.80
165,880.65,48273.42,3261.51,49057.66,3092.65,870213.81,4313.81,119.59,13.80,13.81
166,?,?,?,?,?,?,?,?,13.81,?
167,?,?,?,?,?,?,?,?,?,?
168,883.59,48131.61,3221.03,48917.56,3100.24,516913.60,3913.60,70.90,?,13.60
169,886.71,48119.72,3243.93,48891.04,3120.39,582313.69,3313.69,79.06,13.60,13.69
170,885.25,47743.10,3245.92,48509.84,3122.21,757413.60,3013.60,102.40,13.69,13.60
171,864.38,45870.00,3150.91,46587.68,3038.18,1379612.76,7512.76,178.74,13.60,12.76
172,855.18,44732.92,3055.25,45456.77,3001.68,1925412.50,9412.50,242.23,12.76,12.50
173,?,?,?,?,?,?,?,?,12.50,?
174,?,?,?,?,?,?,?,?,?,?
175,857.74,44824.62,3144.77,45531.46,2990.89,376212.21,2912.21,46.46,?,12.21
176,863.23,44966.09,3152.21,45672.10,2999.31,974512.33,5612.33,118.61,12.21,12.33
177,858.05,44893.99,3120.81,45601.51,2972.55,445912.46,3012.46,54.52,12.33,12.46
178,847.97,43667.37,3067.07,44326.49,2915.58,450812.32,3012.32,56.65,12.46,12.32
179,848.08,44747.79,3103.44,45442.51,2948.80,534112.15,3012.15,64.30,12.32,12.15
180,?,?,?,?,?,?,?,?,12.15,?
181,?,?,?,?,?,?,?,?,?,?
182,848.80,44769.00,3106.66,45461.06,2963.91,392212.40,3712.40,48.22,?,12.40
183,853.37,45533.94,3110.28,46254.71,2981.48,791812.65,3312.65,99.45,12.40,12.65
184,850.45,45184.98,3116.57,45899.36,2971.57,429612.95,3412.95,55.37,12.65,12.95
185,855.94,45613.75,3145.35,46344.42,2988.19,297713.10,2413.10,38.73,12.95,13.10
186,851.88,45110.89,3176.37,45805.34,2977.06,487213.12,3213.12,63.48,13.10,13.12
187,?,?,?,?,?,?,?,?,13.12,?
188,?,?,?,?,?,?,?,?,?,?
189,849.30,44534.34,3202.26,45172.40,2948.16,770612.71,3912.71,98.74,?,12.71
190,842.60,44342.23,3223.44,44969.23,2924.69,525912.70,3212.70,66.56,12.71,12.70
191,844.03,45068.55,3278.06,45727.71,2962.09,262213.19,2513.19,33.88,12.70,13.19
192,845.84,45712.72,3306.79,46390.36,2992.86,450013.22,3413.22,59.32,13.19,13.22
193,849.99,46150.78,3344.00,46839.89,3017.66,216813.18,1913.18,28.46,13.22,13.18
194,?,?,?,?,?,?,?,?,13.18,?
195,?,?,?,?,?,?,?,?,?,?
196,850.04,46218.05,3318.87,46922.43,3022.70,140113.19,1613.19,18.44,?,13.19
197,847.84,46155.10,3320.24,46860.35,3017.11,497813.19,2213.19,65.27,13.19,13.19
198,845.85,46287.08,3333.09,47003.76,3021.27,594513.20,3013.20,77.96,13.19,13.20
199,845.70,46221.23,3389.39,46919.83,3023.16,1069113.24,5813.24,139.75,13.20,13.24
200,848.06,46399.74,3370.14,47120.88,3019.85,486413.25,2813.25,63.79,13.24,13.25
201,?,?,?,?,?,?,?,?,13.25,?
202,?,?,?,?,?,?,?,?,?,?
203,849.27,46361.70,3363.21,47075.43,3021.70,800113.45,4413.45,106.95,?,13.45
204,852.44,46714.43,3398.88,47454.90,3029.97,2314313.99,9813.99,319.46,13.45,13.99
205,858.02,46835.98,3451.39,47575.74,3050.63,1660514.26,8014.26,234.28,13.99,14.26
206,858.31,46713.02,3417.55,47446.69,3036.16,687514.00,3214.00,96.77,14.26,14.00
207,858.83,46258.91,3376.81,46981.22,3015.00,159813.80,1813.80,21.91,14.00,13.80
208,?,?,?,?,?,?,?,?,13.80,?
209,?,?,?,?,?,?,?,?,?,?
210,862.18,46480.62,3407.34,47214.30,3032.94,619513.99,3113.99,85.58,?,13.99
211,870.15,46663.41,3422.75,47398.08,3038.42,665413.95,3013.95,92.74,13.99,13.95
212,878.25,46925.65,3384.71,47676.43,3046.08,650814.15,3314.15,91.09,13.95,14.15
213,881.30,47370.81,3341.99,48147.76,3060.17,356514.16,1814.16,50.47,14.15,14.16
214,884.10,48325.33,3426.64,49133.14,3110.79,1797114.20,8314.20,255.33,14.16,14.20
215,?,?,?,?,?,?,?,?,14.20,?
216,?,?,?,?,?,?,?,?,?,?
217,891.59,48458.44,3483.43,49272.86,3127.41,685914.34,4614.34,98.07,?,14.34
218,891.86,47942.81,3486.01,48742.34,3127.38,541114.34,2314.34,77.25,14.34,14.34
219,898.91,48306.55,3527.25,49124.78,3168.23,716314.20,3514.20,101.40,14.34,14.20
220,903.85,48862.88,3579.17,49700.18,3190.86,742314.25,3514.25,105.51,14.20,14.25
221,909.96,49125.36,3499.45,49994.77,3206.86,982214.14,3714.14,137.49,14.25,14.14
222,?,?,?,?,?,?,?,?,14.14,?
223,?,?,?,?,?,?,?,?,?,?
224,918.93,49580.16,3519.19,50476.37,3225.79,984514.20,4714.20,138.74,?,14.20
225,922.16,49747.66,3538.38,50646.05,3233.22,1686514.20,5014.20,239.37,14.20,14.20
226,928.58,50223.95,3530.29,51152.95,3271.49,1000414.17,2914.17,141.92,14.20,14.17
227,?,?,?,?,?,?,?,?,14.17,?
228,928.83,49976.48,3459.16,50906.11,3253.28,874514.16,2614.16,123.34,?,14.16
229,?,?,?,?,?,?,?,?,14.16,?
230,?,?,?,?,?,?,?,?,?,?
231,919.57,49772.46,3428.34,50713.14,3237.31,767113.99,3313.99,106.74,?,13.99
232,914.58,49162.16,3400.95,50077.30,3210.57,1235914.05,4514.05,171.91,13.99,14.05
233,920.30,49128.05,3447.66,50032.45,3221.87,248414.00,1814.00,34.90,14.05,14.00
234,931.73,49846.48,3478.42,50780.47,3260.69,1068214.14,1814.14,149.96,14.00,14.14
235,930.27,49895.10,3467.02,50836.47,3260.35,215713.99,1513.99,30.08,14.14,13.99
236,?,?,?,?,?,?,?,?,13.99,?
237,?,?,?,?,?,?,?,?,?,?
238,927.73,49818.48,3495.18,50756.86,3255.45,823414.00,4914.00,114.83,?,14.00
239,921.40,48833.58,3423.51,49731.02,3197.48,635813.83,3313.83,88.11,14.00,13.83
240,919.00,48537.65,3384.22,49421.50,3183.87,1700513.45,5413.45,228.09,13.83,13.45
241,924.88,48676.45,3385.51,49569.11,3204.20,405513.38,2613.38,54.17,13.45,13.38
242,925.91,48871.98,3363.18,49771.98,3196.27,555813.47,3813.47,74.05,13.38,13.47
243,?,?,?,?,?,?,?,?,13.47,?
244,?,?,?,?,?,?,?,?,?,?
245,929.89,49187.22,3393.26,50099.55,3230.20,1029813.88,5013.88,140.03,?,13.88
246,926.93,48968.87,3405.95,49861.54,3226.75,1384814.11,7014.11,194.78,13.88,14.11
247,918.91,47919.09,3338.86,48781.63,3174.71,743513.70,4813.70,101.87,14.11,13.70
248,890.19,45830.66,3280.10,46598.42,3061.25,1464013.21,9813.21,189.99,13.70,13.21
249,902.70,46717.04,3320.52,47514.09,3142.61,114913.42,1113.42,15.25,13.21,13.42
250,?,?,?,?,?,?,?,?,13.42,?
251,?,?,?,?,?,?,?,?,?,?
252,916.76,47808.90,3374.64,48651.54,3199.68,465213.45,3013.45,62.38,?,13.45
253,931.39,48961.51,3449.10,49839.90,3256.85,417313.65,3213.65,56.54,13.45,13.65
254,934.25,49437.02,3502.00,50312.63,3285.29,569313.85,3013.85,77.71,13.65,13.85
255,943.52,49771.55,3561.86,50644.38,3303.55,398113.84,1513.84,54.81,13.85,13.84
256,948.06,49348.61,3556.85,50196.31,3285.49,392214.00,3114.00,54.60,13.84,14.00
257,?,?,?,?,?,?,?,?,14.00,?
258,?,?,?,?,?,?,?,?,?,?
259,956.00,48917.85,3498.14,49741.35,3260.05,2573214.50,11014.50,363.55,?,14.50
260,960.97,49434.46,3583.06,50258.11,3286.61,3598415.36,18515.36,546.07,14.50,15.36
261,957.28,49413.33,3581.84,50227.43,3277.41,3024215.35,8615.35,462.92,15.36,15.35
262,963.32,50300.53,3605.94,51171.25,3316.59,830515.32,4015.32,128.11,15.35,15.32
263,962.49,50308.19,3585.84,51202.75,3316.08,1046514.69,5014.69,157.06,15.32,14.69
264,?,?,?,?,?,?,?,?,14.69,?
265,?,?,?,?,?,?,?,?,?,?
266,959.46,49955.87,3517.39,50869.00,3291.57,1487014.21,8414.21,214.26,?,14.21
267,957.44,49979.47,3512.70,50887.67,3275.67,544214.40,2814.40,77.77,14.21,14.40
268,961.02,50301.69,3515.41,51221.45,3299.72,846914.69,4014.69,123.09,14.40,14.69
269,969.92,50936.34,3538.09,51846.54,3336.44,295414.55,1614.55,43.08,14.69,14.55
270,977.10,50819.81,3532.05,51704.53,3352.18,3173215.24,10315.24,479.27,14.55,15.24
271,?,?,?,?,?,?,?,?,15.24,?
272,?,?,?,?,?,?,?,?,?,?
273,983.39,50301.85,3494.36,51191.50,3349.29,1479315.28,6715.28,226.01,?,15.28
274,984.17,50782.48,3499.03,51691.24,3351.68,1756315.90,8615.90,269.00,15.28,15.90
275,987.01,50803.40,3513.56,51709.58,3364.40,1840816.26,12716.26,296.27,15.90,16.26
276,988.62,50982.03,3525.92,51911.61,3383.62,1752216.25,6116.25,285.40,16.26,16.25
277,992.25,50601.24,3510.90,51511.63,3381.52,1119916.35,6016.35,182.87,16.25,16.35
278,?,?,?,?,?,?,?,?,16.35,?
279,?,?,?,?,?,?,?,?,?,?
280,995.75,50338.71,3501.94,51239.47,3383.60,490516.40,3616.40,79.49,?,16.40
281,993.38,50137.88,3519.36,51021.26,3368.14,230915.98,1915.98,36.91,16.40,15.98
282,996.97,50335.02,3561.38,51215.99,3379.96,796815.70,6515.70,123.59,15.98,15.70
283,1011.15,51806.83,3648.78,52744.48,3454.41,644716.20,3216.20,102.83,15.70,16.20
284,1024.81,52230.47,3656.01,53193.87,3477.04,616616.30,2916.30,100.15,16.20,16.30
285,?,?,?,?,?,?,?,?,16.30,?
286,?,?,?,?,?,?,?,?,?,?
287,1029.64,52520.91,3648.47,53498.97,3508.85,499215.71,3115.71,78.71,?,15.71
288,1039.64,52590.73,3614.40,53588.87,3544.07,2814615.80,7715.80,445.21,15.71,15.80
289,1036.86,52861.41,3568.21,53918.41,3548.14,1101716.10,5416.10,176.57,15.80,16.10
290,1049.92,52573.59,3637.13,53571.90,3572.96,1307016.50,8816.50,215.23,16.10,16.50
291,1051.86,52587.24,3669.50,53572.92,3535.97,734716.48,4116.48,120.52,16.50,16.48
292,?,?,?,?,?,?,?,?,16.48,?
293,?,?,?,?,?,?,?,?,?,?
294,1066.25,53853.55,3737.21,54903.39,3606.06,140116.16,1516.16,22.85,?,16.16
295,1078.51,53781.81,3771.51,54818.06,3615.60,424016.36,1516.36,69.63,16.16,16.36
296,1074.66,53389.74,3696.25,54433.41,3596.10,375716.33,3216.33,61.25,16.36,16.33
297,1083.34,53994.46,3739.61,55063.75,3637.76,816015.92,4515.92,130.35,16.33,15.92
298,1095.80,53887.13,3516.88,55023.42,3651.19,453715.86,2615.86,72.19,15.92,15.86
299,?,?,?,?,?,?,?,?,15.86,?
300,?,?,?,?,?,?,?,?,?,?
301,1105.65,54180.04,3427.82,55362.19,3660.45,642416.00,4016.00,102.55,?,16.00
302,1114.63,54536.95,3478.84,55688.45,3688.57,343415.95,2615.95,54.79,16.00,15.95
303,1107.62,54095.32,3394.12,55240.01,3660.80,119815.80,1515.80,19.03,15.95,15.80
304,1109.36,53607.86,3362.26,54734.18,3628.73,1082115.13,7415.13,165.51,15.80,15.13
305,?,?,?,?,?,?,?,?,15.13,?
306,?,?,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?,?,?
308,1108.16,53989.37,3422.88,55121.60,3668.56,3932,31,59.94,?,15.20
309,1101.37,53504.47,3437.50,54600.05,3645.18,3952,37,60.09,15.20,15.20
310,1106.35,53924.01,3426.03,55035.36,3650.27,4141,27,62.28,15.20,15.15
340,991.5027484429278,45857.110734846676,2864.893371122059,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,1011.5865587108091,46189.882480874876,2842.611796073331,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,1031.6703689786905,46522.654226903076,2820.330221024603,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,1091.9217997823343,47520.969464987684,2753.4854958784194,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,1212.4246613896223,49517.5999411569,2619.796045586054,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
