%310
@RELATION PLSELNA00010
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
149,47476.64,48138.07,3000.58,25012.69,112.69,3.17,12.70,12.69
150,?,?,?,?,?,?,12.69,?
151,47806.34,48503.87,2994.25,47712.45,512.45,5.89,?,12.45
152,?,?,?,?,?,?,12.45,?
153,?,?,?,?,?,?,?,?
154,47175.79,47868.36,2970.24,22112.30,412.30,2.68,?,12.30
155,47620.68,48323.88,2998.79,012.30,012.30,0.00,12.30,12.30
156,47805.94,48513.29,3026.87,1712.28,112.28,0.21,12.30,12.28
157,47573.66,48259.19,3020.15,143212.20,812.20,16.82,12.28,12.20
158,48209.65,48918.37,3044.38,5062012.79,1512.79,610.74,12.20,12.79
159,?,?,?,?,?,?,12.79,?
160,?,?,?,?,?,?,?,?
161,48495.01,49207.65,3065.91,212612.50,1412.50,25.71,?,12.50
162,48324.52,49050.96,3074.89,15012.40,112.40,1.86,12.50,12.40
163,48383.93,49098.70,3098.83,54512.50,412.50,6.55,12.40,12.50
164,48152.82,48890.47,3089.32,70312.34,812.34,8.44,12.50,12.34
165,48273.42,49057.66,3092.65,5112.39,212.39,0.63,12.34,12.39
166,?,?,?,?,?,?,12.39,?
167,?,?,?,?,?,?,?,?
168,48131.61,48917.56,3100.24,127812.30,912.30,15.40,?,12.30
169,48119.72,48891.04,3120.39,18712.28,212.28,2.21,12.30,12.28
170,47743.10,48509.84,3122.21,268112.28,1012.28,32.32,12.28,12.28
171,45870.00,46587.68,3038.18,711111.98,1811.98,84.57,12.28,11.98
172,44732.92,45456.77,3001.68,52411.97,411.97,6.19,11.98,11.97
173,?,?,?,?,?,?,11.97,?
174,?,?,?,?,?,?,?,?
175,44824.62,45531.46,2990.89,14512.30,412.30,1.75,?,12.30
176,44966.09,45672.10,2999.31,477812.79,1512.79,58.25,12.30,12.79
177,44893.99,45601.51,2972.55,012.79,012.79,0.00,12.79,12.79
178,43667.37,44326.49,2915.58,10433412.80,2612.80,1309.40,12.79,12.80
179,44747.79,45442.51,2948.80,5029412.94,412.94,628.80,12.80,12.94
180,?,?,?,?,?,?,12.94,?
181,?,?,?,?,?,?,?,?
182,44769.00,45461.06,2963.91,1030512.80,312.80,131.93,?,12.80
183,45533.94,46254.71,2981.48,507113.02,1413.02,65.26,12.80,13.02
184,45184.98,45899.36,2971.57,934313.47,3313.47,125.30,13.02,13.47
185,45613.75,46344.42,2988.19,221813.38,1113.38,29.69,13.47,13.38
186,45110.89,45805.34,2977.06,386012.55,2712.55,50.14,13.38,12.55
187,?,?,?,?,?,?,12.55,?
188,?,?,?,?,?,?,?,?
189,44534.34,45172.40,2948.16,25013.70,413.70,3.43,?,13.70
190,44342.23,44969.23,2924.69,182413.00,813.00,24.04,13.70,13.00
191,45068.55,45727.71,2962.09,10813.39,413.39,1.44,13.00,13.39
192,45712.72,46390.36,2992.86,72613.43,913.43,9.68,13.39,13.43
193,46150.78,46839.89,3017.66,54413.30,613.30,7.25,13.43,13.30
194,?,?,?,?,?,?,13.30,?
195,?,?,?,?,?,?,?,?
196,46218.05,46922.43,3022.70,25513.22,413.22,3.37,?,13.22
197,46155.10,46860.35,3017.11,36813.23,413.23,4.85,13.22,13.23
198,46287.08,47003.76,3021.27,4016113.20,613.20,522.10,13.23,13.20
199,46221.23,46919.83,3023.16,2113.23,413.23,0.27,13.20,13.23
200,46399.74,47120.88,3019.85,1200513.65,1613.65,158.62,13.23,13.65
201,?,?,?,?,?,?,13.65,?
202,?,?,?,?,?,?,?,?
203,46361.70,47075.43,3021.70,344013.38,713.38,45.96,?,13.38
204,46714.43,47454.90,3029.97,3470913.61,1113.61,468.51,13.38,13.61
205,46835.98,47575.74,3050.63,66013.61,313.61,8.98,13.61,13.61
206,46713.02,47446.69,3036.16,396313.70,2913.70,55.36,13.61,13.70
207,46258.91,46981.22,3015.00,24013.64,213.64,3.27,13.70,13.64
208,?,?,?,?,?,?,13.64,?
209,?,?,?,?,?,?,?,?
210,46480.62,47214.30,3032.94,195014.09,1214.09,26.75,?,14.09
211,46663.41,47398.08,3038.42,259814.30,1914.30,36.74,14.09,14.30
212,46925.65,47676.43,3046.08,166014.47,1114.47,23.96,14.30,14.47
213,47370.81,48147.76,3060.17,60514.98,814.98,9.07,14.47,14.98
214,48325.33,49133.14,3110.79,62415.14,715.14,9.38,14.98,15.14
215,?,?,?,?,?,?,15.14,?
216,?,?,?,?,?,?,?,?
217,48458.44,49272.86,3127.41,129415.10,1415.10,19.48,?,15.10
218,47942.81,48742.34,3127.38,5314.41,214.41,0.76,15.10,14.41
219,48306.55,49124.78,3168.23,45915.05,615.05,6.79,14.41,15.05
220,48862.88,49700.18,3190.86,167415.05,1115.05,25.20,15.05,15.05
221,49125.36,49994.77,3206.86,17514.90,414.90,2.55,15.05,14.90
222,?,?,?,?,?,?,14.90,?
223,?,?,?,?,?,?,?,?
224,49580.16,50476.37,3225.79,19814.46,714.46,2.94,?,14.46
225,49747.66,50646.05,3233.22,132015.08,915.08,19.68,14.46,15.08
226,50223.95,51152.95,3271.49,281515.10,615.10,42.25,15.08,15.10
227,?,?,?,?,?,?,15.10,?
228,49976.48,50906.11,3253.28,34615.59,515.59,5.22,?,15.59
229,?,?,?,?,?,?,15.59,?
230,?,?,?,?,?,?,?,?
231,49772.46,50713.14,3237.31,36015.30,615.30,5.52,?,15.30
232,49162.16,50077.30,3210.57,404615.28,1115.28,61.67,15.30,15.28
233,49128.05,50032.45,3221.87,241215.59,1315.59,36.37,15.28,15.59
234,49846.48,50780.47,3260.69,90215.88,715.88,14.02,15.59,15.88
235,49895.10,50836.47,3260.35,27015.70,715.70,4.14,15.88,15.70
236,?,?,?,?,?,?,15.70,?
237,?,?,?,?,?,?,?,?
238,49818.48,50756.86,3255.45,1715.70,415.70,0.27,?,15.70
239,48833.58,49731.02,3197.48,249914.60,1714.60,37.26,15.70,14.60
240,48537.65,49421.50,3183.87,160414.50,1314.50,23.27,14.60,14.50
241,48676.45,49569.11,3204.20,13114.50,414.50,1.90,14.50,14.50
242,48871.98,49771.98,3196.27,147314.50,1014.50,20.99,14.50,14.50
243,?,?,?,?,?,?,14.50,?
244,?,?,?,?,?,?,?,?
245,49187.22,50099.55,3230.20,406715.80,2115.80,63.80,?,15.80
246,48968.87,49861.54,3226.75,368315.80,1115.80,57.35,15.80,15.80
247,47919.09,48781.63,3174.71,1550615.93,2215.93,245.58,15.80,15.93
248,45830.66,46598.42,3061.25,252314.50,1614.50,36.84,15.93,14.50
249,46717.04,47514.09,3142.61,4046115.78,1115.78,618.85,14.50,15.78
250,?,?,?,?,?,?,15.78,?
251,?,?,?,?,?,?,?,?
252,47808.90,48651.54,3199.68,142915.70,1415.70,22.74,?,15.70
253,48961.51,49839.90,3256.85,228416.75,2116.75,36.62,15.70,16.75
254,49437.02,50312.63,3285.29,302517.70,3717.70,51.87,16.75,17.70
255,49771.55,50644.38,3303.55,616218.00,3618.00,112.18,17.70,18.00
256,49348.61,50196.31,3285.49,95718.00,1318.00,17.11,18.00,18.00
257,?,?,?,?,?,?,18.00,?
258,?,?,?,?,?,?,?,?
259,48917.85,49741.35,3260.05,334117.00,2617.00,57.72,?,17.00
260,49434.46,50258.11,3286.61,270717.10,1717.10,45.58,17.00,17.10
261,49413.33,50227.43,3277.41,97316.90,1216.90,16.35,17.10,16.90
262,50300.53,51171.25,3316.59,437616.90,3116.90,72.52,16.90,16.90
263,50308.19,51202.75,3316.08,213016.55,1016.55,35.09,16.90,16.55
264,?,?,?,?,?,?,16.55,?
265,?,?,?,?,?,?,?,?
266,49955.87,50869.00,3291.57,192317.20,1217.20,31.81,?,17.20
267,49979.47,50887.67,3275.67,39917.84,917.84,6.84,17.20,17.84
268,50301.69,51221.45,3299.72,41617.80,617.80,7.38,17.84,17.80
269,50936.34,51846.54,3336.44,39517.69,1017.69,6.88,17.80,17.69
270,50819.81,51704.53,3352.18,59117.20,1117.20,10.38,17.69,17.20
271,?,?,?,?,?,?,17.20,?
272,?,?,?,?,?,?,?,?
273,50301.85,51191.50,3349.29,61216.95,916.95,10.39,?,16.95
274,50782.48,51691.24,3351.68,23917.50,317.50,4.15,16.95,17.50
275,50803.40,51709.58,3364.40,752119.09,3619.09,136.29,17.50,19.09
276,50982.03,51911.61,3383.62,16018.90,1018.90,2.98,19.09,18.90
277,50601.24,51511.63,3381.52,176519.40,1219.40,33.55,18.90,19.40
278,?,?,?,?,?,?,19.40,?
279,?,?,?,?,?,?,?,?
280,50338.71,51239.47,3383.60,206519.80,2719.80,40.78,?,19.80
281,50137.88,51021.26,3368.14,524519.51,2119.51,103.14,19.80,19.51
282,50335.02,51215.99,3379.96,111319.20,1519.20,21.77,19.51,19.20
283,51806.83,52744.48,3454.41,682320.90,2620.90,140.34,19.20,20.90
284,52230.47,53193.87,3477.04,453022.45,3922.45,99.34,20.90,22.45
285,?,?,?,?,?,?,22.45,?
286,?,?,?,?,?,?,?,?
287,52520.91,53498.97,3508.85,250421.98,1921.98,54.99,?,21.98
288,52590.73,53588.87,3544.07,3666320.05,5920.05,787.10,21.98,20.05
289,52861.41,53918.41,3548.14,1336421.00,4821.00,279.12,20.05,21.00
290,52573.59,53571.90,3572.96,146720.99,1720.99,30.87,21.00,20.99
291,52587.24,53572.92,3535.97,824420.60,1720.60,170.97,20.99,20.60
292,?,?,?,?,?,?,20.60,?
293,?,?,?,?,?,?,?,?
294,53853.55,54903.39,3606.06,1506820.95,4320.95,307.97,?,20.95
295,53781.81,54818.06,3615.60,1653421.40,1021.40,352.95,20.95,21.40
296,53389.74,54433.41,3596.10,1776021.65,2421.65,386.89,21.40,21.65
297,53994.46,55063.75,3637.76,88122.20,622.20,19.55,21.65,22.20
298,53887.13,55023.42,3651.19,441222.45,2422.45,97.30,22.20,22.45
299,?,?,?,?,?,?,22.45,?
300,?,?,?,?,?,?,?,?
301,54180.04,55362.19,3660.45,27022.80,1122.80,6.13,?,22.80
302,54536.95,55688.45,3688.57,3370622.98,2822.98,768.07,22.80,22.98
303,54095.32,55240.01,3660.80,126522.99,2022.99,29.01,22.98,22.99
304,53607.86,54734.18,3628.73,180322.80,1722.80,40.86,22.99,22.80
305,?,?,?,?,?,?,22.80,?
306,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?
308,53989.37,55121.60,3668.56,268,12,6.11,?,22.95
309,53504.47,54600.05,3645.18,1180,25,26.02,22.95,21.41
310,53924.01,55035.36,3650.27,1448,24,31.21,21.41,22.05
340,45857.110734846676,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,46189.882480874876,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,46522.654226903076,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,47520.969464987684,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,49517.5999411569,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
