%310
@RELATION PLPMWRM00012
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE sWIG80 NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
99,10820.89,44725.03,45096.35,2767.26,613713.11,1023.11,189.90,3.00,3.11
100,10845.27,45091.63,45495.34,2780.21,2229233.34,2883.34,734.39,3.11,3.34
101,10908.65,45688.48,46131.66,2794.43,1502923.32,1313.32,499.56,3.34,3.32
102,10807.45,45525.92,45960.10,2783.53,557383.25,783.25,181.18,3.32,3.25
103,?,?,?,?,?,?,?,3.25,?
104,?,?,?,?,?,?,?,?,?
105,10663.67,44724.14,45167.65,2754.91,1212563.32,1433.32,401.24,?,3.32
106,?,?,?,?,?,?,?,3.32,?
107,10431.02,43916.24,44404.81,2705.88,809723.24,893.24,266.16,?,3.24
108,10415.53,43364.70,43850.06,2695.55,857573.17,1283.17,277.00,3.24,3.17
109,10373.60,43447.75,43993.98,2685.57,926243.10,1443.10,285.95,3.17,3.10
110,?,?,?,?,?,?,?,3.10,?
111,?,?,?,?,?,?,?,?,?
112,10335.77,43360.30,43892.82,2660.28,296413.10,783.10,93.27,?,3.10
113,10282.22,43159.57,43707.88,2624.40,837673.02,1303.02,252.46,3.10,3.02
114,10264.95,43356.73,43908.95,2636.70,830392.98,1162.98,247.60,3.02,2.98
115,10327.20,43482.18,44027.03,2658.57,1253172.97,1682.97,366.76,2.98,2.97
116,10407.26,43665.21,44226.06,2669.93,1935182.97,2502.97,589.54,2.97,2.97
117,?,?,?,?,?,?,?,2.97,?
118,?,?,?,?,?,?,?,?,?
119,10465.41,43882.16,44420.22,2685.14,2745253.00,2493.00,823.87,?,3.00
120,10511.46,44162.18,44653.34,2704.84,854323.00,1343.00,252.42,3.00,3.00
121,?,?,?,?,?,?,?,3.00,?
122,10554.34,43991.51,44466.89,2695.22,345422.96,542.96,102.85,?,2.96
123,?,?,?,?,?,?,?,2.96,?
124,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?
126,10605.72,44541.73,45060.80,2714.72,711653.00,893.00,210.48,?,3.00
127,10618.63,44742.22,45244.29,2733.96,6849322.67,6562.67,1877.05,3.00,2.67
128,10692.81,45117.94,45647.76,2752.14,2486862.49,3532.49,644.46,2.67,2.49
129,10714.80,44943.16,45475.08,2760.20,7098252.63,7462.63,1732.82,2.49,2.63
130,10758.03,44895.35,45408.06,2769.85,2713132.54,3182.54,688.43,2.63,2.54
131,?,?,?,?,?,?,?,2.54,?
132,?,?,?,?,?,?,?,?,?
133,10762.74,45207.84,45746.01,2790.62,839122.54,1512.54,210.27,?,2.54
134,10819.27,45771.11,46336.62,2822.41,3610142.48,3672.48,897.55,2.54,2.48
135,10913.18,46102.42,46676.61,2848.38,7783562.31,6472.31,1792.91,2.48,2.31
136,10976.80,45992.03,46581.16,2871.70,5477602.51,5292.51,1319.63,2.31,2.51
137,10991.63,46078.68,46646.58,2885.19,2405412.47,2582.47,606.86,2.51,2.47
138,?,?,?,?,?,?,?,2.47,?
139,?,?,?,?,?,?,?,?,?
140,11070.23,46041.35,46615.31,2921.95,887632.52,1062.52,222.16,?,2.52
141,11089.17,45851.80,46439.10,2893.12,297492.49,652.49,74.35,2.52,2.49
142,11082.19,45933.66,46529.96,2912.70,921192.40,952.40,223.84,2.49,2.40
143,11050.12,45687.76,46311.26,2894.53,996372.40,952.40,233.96,2.40,2.40
144,11130.47,46145.44,46783.61,2929.62,1282522.50,1502.50,315.63,2.40,2.50
145,?,?,?,?,?,?,?,2.50,?
146,?,?,?,?,?,?,?,?,?
147,11329.88,47277.10,47957.54,2976.83,3450492.78,3262.78,916.11,?,2.78
148,11439.53,47579.87,48258.02,2997.81,3586302.79,4192.79,1007.50,2.78,2.79
149,11434.08,47476.64,48138.07,3000.58,1019852.75,1582.75,279.27,2.79,2.75
150,?,?,?,?,?,?,?,2.75,?
151,11518.87,47806.34,48503.87,2994.25,421662.75,602.75,114.94,?,2.75
152,?,?,?,?,?,?,?,2.75,?
153,?,?,?,?,?,?,?,?,?
154,11428.58,47175.79,47868.36,2970.24,1422822.61,1602.61,377.60,?,2.61
155,11527.78,47620.68,48323.88,2998.79,791882.63,1292.63,206.60,2.61,2.63
156,11566.33,47805.94,48513.29,3026.87,1525602.70,1822.70,410.03,2.63,2.70
157,11598.90,47573.66,48259.19,3020.15,4157982.86,3812.86,1187.69,2.70,2.86
158,11721.20,48209.65,48918.37,3044.38,3745372.93,3882.93,1103.91,2.86,2.93
159,?,?,?,?,?,?,?,2.93,?
160,?,?,?,?,?,?,?,?,?
161,11855.82,48495.01,49207.65,3065.91,3787803.04,3653.04,1152.03,?,3.04
162,11906.69,48324.52,49050.96,3074.89,1039813.00,1573.00,311.70,3.04,3.00
163,12044.12,48383.93,49098.70,3098.83,1066042.93,1162.93,315.15,3.00,2.93
164,11997.09,48152.82,48890.47,3089.32,1223462.95,1592.95,355.64,2.93,2.95
165,11980.74,48273.42,49057.66,3092.65,926162.98,1292.98,275.79,2.95,2.98
166,?,?,?,?,?,?,?,2.98,?
167,?,?,?,?,?,?,?,?,?
168,11950.70,48131.61,48917.56,3100.24,614073.02,913.02,182.88,?,3.02
169,12001.25,48119.72,48891.04,3120.39,825522.95,992.95,244.60,3.02,2.95
170,11995.61,47743.10,48509.84,3122.21,386652.92,662.92,112.37,2.95,2.92
171,11755.38,45870.00,46587.68,3038.18,1353712.72,1982.72,370.90,2.92,2.72
172,11698.05,44732.92,45456.77,3001.68,1324522.58,1882.58,345.01,2.72,2.58
173,?,?,?,?,?,?,?,2.58,?
174,?,?,?,?,?,?,?,?,?
175,11694.70,44824.62,45531.46,2990.89,1049872.62,1392.62,276.66,?,2.62
176,11846.22,44966.09,45672.10,2999.31,341602.66,612.66,91.25,2.62,2.66
177,11772.39,44893.99,45601.51,2972.55,487352.59,732.59,126.60,2.66,2.59
178,11665.86,43667.37,44326.49,2915.58,1502242.47,1412.47,375.49,2.59,2.47
179,11716.43,44747.79,45442.51,2948.80,524322.48,752.48,128.34,2.47,2.48
180,?,?,?,?,?,?,?,2.48,?
181,?,?,?,?,?,?,?,?,?
182,11756.83,44769.00,45461.06,2963.91,734442.73,1232.73,191.77,?,2.73
183,11805.57,45533.94,46254.71,2981.48,445102.72,752.72,120.58,2.73,2.72
184,11736.24,45184.98,45899.36,2971.57,97712.71,282.71,26.11,2.72,2.71
185,11820.50,45613.75,46344.42,2988.19,303692.72,372.72,82.66,2.71,2.72
186,11822.63,45110.89,45805.34,2977.06,783512.76,1182.76,217.06,2.72,2.76
187,?,?,?,?,?,?,?,2.76,?
188,?,?,?,?,?,?,?,?,?
189,11711.98,44534.34,45172.40,2948.16,189402.72,522.72,51.12,?,2.72
190,11610.73,44342.23,44969.23,2924.69,2425612.55,2792.55,613.42,2.72,2.55
191,11643.94,45068.55,45727.71,2962.09,911362.54,1212.54,225.32,2.55,2.54
192,11739.32,45712.72,46390.36,2992.86,808182.53,1072.53,203.28,2.54,2.53
193,11784.60,46150.78,46839.89,3017.66,627862.50,942.50,159.38,2.53,2.50
194,?,?,?,?,?,?,?,2.50,?
195,?,?,?,?,?,?,?,?,?
196,11770.78,46218.05,46922.43,3022.70,426732.52,732.52,107.47,?,2.52
197,11753.20,46155.10,46860.35,3017.11,596542.49,882.49,147.87,2.52,2.49
198,11768.81,46287.08,47003.76,3021.27,155242.50,312.50,38.25,2.49,2.50
199,11813.42,46221.23,46919.83,3023.16,327632.47,452.47,80.35,2.50,2.47
200,11837.95,46399.74,47120.88,3019.85,536822.47,362.47,132.59,2.47,2.47
201,?,?,?,?,?,?,?,2.47,?
202,?,?,?,?,?,?,?,?,?
203,11864.19,46361.70,47075.43,3021.70,858882.42,822.42,206.79,?,2.42
204,11905.16,46714.43,47454.90,3029.97,382232.41,532.41,92.26,2.42,2.41
205,11975.99,46835.98,47575.74,3050.63,275232.42,442.42,66.54,2.41,2.42
206,11939.68,46713.02,47446.69,3036.16,703402.40,872.40,170.02,2.42,2.40
207,11930.54,46258.91,46981.22,3015.00,414732.42,582.42,99.89,2.40,2.42
208,?,?,?,?,?,?,?,2.42,?
209,?,?,?,?,?,?,?,?,?
210,11917.93,46480.62,47214.30,3032.94,716182.40,672.40,171.59,?,2.40
211,11914.45,46663.41,47398.08,3038.42,1265312.39,1262.39,300.31,2.40,2.39
212,11934.08,46925.65,47676.43,3046.08,1349972.23,2412.23,307.00,2.39,2.23
213,12025.60,47370.81,48147.76,3060.17,2565032.42,2862.42,612.52,2.23,2.42
214,12096.51,48325.33,49133.14,3110.79,1084522.37,1502.37,265.00,2.42,2.37
215,?,?,?,?,?,?,?,2.37,?
216,?,?,?,?,?,?,?,?,?
217,12181.61,48458.44,49272.86,3127.41,1311252.40,1492.40,308.21,?,2.40
218,12213.07,47942.81,48742.34,3127.38,852622.41,872.41,206.03,2.40,2.41
219,12294.72,48306.55,49124.78,3168.23,449672.41,582.41,107.37,2.41,2.41
220,12425.78,48862.88,49700.18,3190.86,1901402.48,2102.48,470.76,2.41,2.48
221,12524.35,49125.36,49994.77,3206.86,884472.52,1322.52,223.73,2.48,2.52
222,?,?,?,?,?,?,?,2.52,?
223,?,?,?,?,?,?,?,?,?
224,12613.68,49580.16,50476.37,3225.79,1247822.54,1232.54,317.34,?,2.54
225,12783.95,49747.66,50646.05,3233.22,620232.50,902.50,155.84,2.54,2.50
226,12961.14,50223.95,51152.95,3271.49,800532.49,1132.49,197.41,2.50,2.49
227,?,?,?,?,?,?,?,2.49,?
228,12933.31,49976.48,50906.11,3253.28,1039602.43,1142.43,250.56,?,2.43
229,?,?,?,?,?,?,?,2.43,?
230,?,?,?,?,?,?,?,?,?
231,12877.73,49772.46,50713.14,3237.31,1021022.37,1302.37,242.53,?,2.37
232,12831.52,49162.16,50077.30,3210.57,1268702.31,1842.31,287.57,2.37,2.31
233,12826.21,49128.05,50032.45,3221.87,989072.29,902.29,227.86,2.31,2.29
234,12985.38,49846.48,50780.47,3260.69,1216672.32,1332.32,285.88,2.29,2.32
235,13050.37,49895.10,50836.47,3260.35,992012.38,992.38,234.65,2.32,2.38
236,?,?,?,?,?,?,?,2.38,?
237,?,?,?,?,?,?,?,?,?
238,13056.86,49818.48,50756.86,3255.45,540942.31,712.31,126.01,?,2.31
239,12781.02,48833.58,49731.02,3197.48,1261502.23,1652.23,282.92,2.31,2.23
240,12706.26,48537.65,49421.50,3183.87,465212.30,662.30,105.87,2.23,2.30
241,12801.41,48676.45,49569.11,3204.20,1203172.35,1252.35,278.93,2.30,2.35
242,12801.04,48871.98,49771.98,3196.27,617832.26,762.26,141.69,2.35,2.26
243,?,?,?,?,?,?,?,2.26,?
244,?,?,?,?,?,?,?,?,?
245,12870.44,49187.22,50099.55,3230.20,8755132.02,8602.02,1742.31,?,2.02
246,12843.19,48968.87,49861.54,3226.75,2546131.92,2521.92,496.43,2.02,1.92
247,12637.81,47919.09,48781.63,3174.71,4650621.77,5191.77,844.19,1.92,1.77
248,12178.22,45830.66,46598.42,3061.25,2204391.78,2781.78,388.36,1.77,1.78
249,12457.22,46717.04,47514.09,3142.61,832081.78,1111.78,147.78,1.78,1.78
250,?,?,?,?,?,?,?,1.78,?
251,?,?,?,?,?,?,?,?,?
252,12726.39,47808.90,48651.54,3199.68,2818941.88,2161.88,517.72,?,1.88
253,12962.91,48961.51,49839.90,3256.85,990261.84,1401.84,183.77,1.88,1.84
254,12983.95,49437.02,50312.63,3285.29,478291.83,591.83,87.23,1.84,1.83
255,13011.41,49771.55,50644.38,3303.55,1272581.80,1441.80,227.46,1.83,1.80
256,12998.59,49348.61,50196.31,3285.49,1447801.75,1971.75,253.40,1.80,1.75
257,?,?,?,?,?,?,?,1.75,?
258,?,?,?,?,?,?,?,?,?
259,13003.37,48917.85,49741.35,3260.05,2645521.67,3381.67,448.97,?,1.67
260,13085.22,49434.46,50258.11,3286.61,6079741.87,5191.87,1082.49,1.67,1.87
261,13049.76,49413.33,50227.43,3277.41,9125451.95,4591.95,1752.95,1.87,1.95
262,13124.47,50300.53,51171.25,3316.59,1555871.90,1271.90,300.30,1.95,1.90
263,13140.38,50308.19,51202.75,3316.08,511531.93,681.93,96.07,1.90,1.93
264,?,?,?,?,?,?,?,1.93,?
265,?,?,?,?,?,?,?,?,?
266,13089.15,49955.87,50869.00,3291.57,808111.95,771.95,157.05,?,1.95
267,13131.43,49979.47,50887.67,3275.67,32049763.40,23073.40,9394.06,1.95,3.40
268,13114.91,50301.69,51221.45,3299.72,52081113.43,48273.43,19473.41,3.40,3.43
269,13233.88,50936.34,51846.54,3336.44,18779303.44,16593.44,6717.92,3.43,3.44
270,13346.97,50819.81,51704.53,3352.18,16243303.16,13113.16,5291.58,3.44,3.16
271,?,?,?,?,?,?,?,3.16,?
272,?,?,?,?,?,?,?,?,?
273,13314.68,50301.85,51191.50,3349.29,16746982.95,16942.95,5042.50,?,2.95
274,13338.19,50782.48,51691.24,3351.68,15027903.10,15013.10,4619.50,2.95,3.10
275,13386.01,50803.40,51709.58,3364.40,3572333.07,4093.07,1117.97,3.10,3.07
276,13476.11,50982.03,51911.61,3383.62,2598382.98,3792.98,780.62,3.07,2.98
277,13513.64,50601.24,51511.63,3381.52,2274052.93,2652.93,665.94,2.98,2.93
278,?,?,?,?,?,?,?,2.93,?
279,?,?,?,?,?,?,?,?,?
280,13477.58,50338.71,51239.47,3383.60,4741783.15,5893.15,1443.94,?,3.15
281,13399.64,50137.88,51021.26,3368.14,8293033.24,7463.24,2706.90,3.15,3.24
282,13361.98,50335.02,51215.99,3379.96,3268103.08,4193.08,1019.08,3.24,3.08
283,13589.27,51806.83,52744.48,3454.41,3447153.14,3023.14,1082.99,3.08,3.14
284,13638.56,52230.47,53193.87,3477.04,6459053.23,5003.23,2115.69,3.14,3.23
285,?,?,?,?,?,?,?,3.23,?
286,?,?,?,?,?,?,?,?,?
287,13701.85,52520.91,53498.97,3508.85,4011563.31,3723.31,1329.58,?,3.31
288,13824.94,52590.73,53588.87,3544.07,8889353.46,7103.46,3072.07,3.31,3.46
289,13886.79,52861.41,53918.41,3548.14,3997683.42,3873.42,1380.88,3.46,3.42
290,14155.74,52573.59,53571.90,3572.96,2231733.35,2133.35,759.33,3.42,3.35
291,14253.72,52587.24,53572.92,3535.97,2022273.30,2143.30,671.65,3.35,3.30
292,?,?,?,?,?,?,?,3.30,?
293,?,?,?,?,?,?,?,?,?
294,14459.56,53853.55,54903.39,3606.06,1177283.38,1343.38,395.26,?,3.38
295,14512.68,53781.81,54818.06,3615.60,864173.37,1193.37,290.67,3.38,3.37
296,14327.32,53389.74,54433.41,3596.10,1007843.33,1273.33,337.76,3.37,3.33
297,14572.10,53994.46,55063.75,3637.76,1428113.31,1613.31,472.93,3.33,3.31
298,14753.57,53887.13,55023.42,3651.19,2832993.18,3823.18,901.88,3.31,3.18
299,?,?,?,?,?,?,?,3.18,?
300,?,?,?,?,?,?,?,?,?
301,14896.01,54180.04,55362.19,3660.45,1759943.32,2533.32,568.19,?,3.32
302,14994.44,54536.95,55688.45,3688.57,1810983.26,2013.26,602.81,3.32,3.26
303,14942.82,54095.32,55240.01,3660.80,1764433.20,1773.20,567.41,3.26,3.20
304,14928.63,53607.86,54734.18,3628.73,555983.19,1013.19,177.89,3.20,3.19
305,?,?,?,?,?,?,?,3.19,?
306,?,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?,?
308,15023.33,53989.37,55121.60,3668.56,119615,168,375.97,?,3.16
309,14877.29,53504.47,54600.05,3645.18,71285,129,226.71,3.16,3.14
310,14860.69,53924.01,55035.36,3650.27,98338,162,319.48,3.14,3.29
340,13476.564027366672,45857.110734846676,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,13789.514663168062,46189.882480874876,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,14102.465298969453,46522.654226903076,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,15041.317206373624,47520.969464987684,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,16919.02102118197,49517.5999411569,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
