%310
@RELATION PLPTNTS00019
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
1,?,?,?,?,?,?,?,?,?
2,782.35,48107.89,48389.84,2835.52,221961.87,221.87,42.02,?,1.87
3,783.15,48222.72,48505.50,2832.46,386261.85,501.85,68.99,1.87,1.85
4,781.69,47888.16,48143.94,2814.73,156291.82,241.82,28.00,1.85,1.82
5,?,?,?,?,?,?,?,1.82,?
6,?,?,?,?,?,?,?,?,?
7,781.76,47589.33,47820.24,2793.31,6441.81,31.81,1.15,?,1.81
8,780.70,47379.63,47624.67,2790.64,12801.80,51.80,2.23,1.81,1.80
9,784.82,47407.28,47668.58,2784.62,36361.80,81.80,6.48,1.80,1.80
10,788.85,47546.91,47798.66,2800.96,65601.80,91.80,11.69,1.80,1.80
11,795.36,47440.80,47690.97,2815.88,370041.80,351.80,66.60,1.80,1.80
12,?,?,?,?,?,?,?,1.80,?
13,?,?,?,?,?,?,?,?,?
14,797.42,47470.12,47724.95,2820.74,127951.76,221.76,22.51,?,1.76
15,794.59,47086.54,47346.41,2817.16,20001.80,51.80,3.59,1.76,1.80
16,796.34,47521.39,47794.60,2825.40,55451.80,81.80,9.98,1.80,1.80
17,803.56,47661.37,47936.81,2848.09,579851.80,371.80,104.31,1.80,1.80
18,807.72,47813.69,48104.67,2864.72,61971.80,81.80,11.10,1.80,1.80
19,?,?,?,?,?,?,?,1.80,?
20,?,?,?,?,?,?,?,?,?
21,809.27,47936.61,48184.37,2890.14,459121.77,381.77,81.49,?,1.77
22,808.23,47872.80,48127.89,2892.80,223681.76,221.76,39.78,1.77,1.76
23,808.40,47733.24,47999.21,2890.57,121641.79,141.79,21.68,1.76,1.79
24,811.80,47942.04,48203.43,2898.85,157181.78,211.78,28.20,1.79,1.78
25,812.99,47613.95,47851.99,2897.93,1888901.80,341.80,340.97,1.78,1.80
26,?,?,?,?,?,?,?,1.80,?
27,?,?,?,?,?,?,?,?,?
28,813.38,47324.06,47553.14,2886.17,249521.79,261.79,44.87,?,1.79
29,815.93,47328.40,47565.10,2878.58,94891.80,131.80,17.03,1.79,1.80
30,815.59,46917.19,47113.08,2876.68,84691.79,151.79,14.89,1.80,1.79
31,817.14,46840.15,47011.43,2880.57,125721.78,141.78,21.98,1.79,1.78
32,818.68,46945.58,47121.08,2883.81,685731.75,181.75,119.97,1.78,1.75
33,?,?,?,?,?,?,?,1.75,?
34,?,?,?,?,?,?,?,?,?
35,818.05,46556.55,46735.25,2856.17,66251.72,151.72,11.45,?,1.72
36,816.68,46674.78,46862.43,2843.49,82901.72,151.72,14.00,1.72,1.72
37,813.75,46149.14,46341.54,2811.05,1029571.81,961.81,181.66,1.72,1.81
38,811.13,46329.66,46512.72,2815.91,838291.81,921.81,154.15,1.81,1.81
39,813.77,46741.54,46931.40,2825.70,120951.81,231.81,21.76,1.81,1.81
40,?,?,?,?,?,?,?,1.81,?
41,?,?,?,?,?,?,?,?,?
42,817.03,46786.74,46988.04,2826.84,211021.79,201.79,37.75,?,1.79
43,817.32,46399.26,46564.61,2821.25,1200501.78,251.78,210.70,1.79,1.78
44,817.35,46406.74,46569.81,2825.02,111951.75,231.75,19.47,1.78,1.75
45,818.81,46211.54,46360.51,2825.15,233261.75,141.75,40.81,1.75,1.75
46,826.73,46370.13,46523.63,2838.22,104571.75,141.75,18.09,1.75,1.75
47,?,?,?,?,?,?,?,1.75,?
48,?,?,?,?,?,?,?,?,?
49,830.85,46508.27,46665.39,2848.48,124521.78,131.78,21.86,?,1.78
50,832.30,46490.89,46652.19,2843.90,552801.79,481.79,99.74,1.78,1.79
51,830.62,46051.76,46198.42,2831.71,134861.76,181.76,23.71,1.79,1.76
52,823.32,45879.90,46050.52,2801.83,14841.76,51.76,2.61,1.76,1.76
53,826.66,45948.12,46124.82,2817.57,25991.76,91.76,4.63,1.76,1.76
54,?,?,?,?,?,?,?,1.76,?
55,?,?,?,?,?,?,?,?,?
56,829.61,46286.28,46487.05,2840.57,76301.79,131.79,13.51,?,1.79
57,828.81,45868.35,46065.85,2831.16,28431.79,61.79,5.09,1.79,1.79
58,836.69,46241.92,46459.99,2855.69,80331.80,91.80,14.26,1.79,1.80
59,844.08,46280.36,46510.83,2865.27,377681.81,351.81,68.55,1.80,1.81
60,842.02,46341.14,46622.90,2859.05,70941.81,151.81,12.71,1.81,1.81
61,?,?,?,?,?,?,?,1.81,?
62,?,?,?,?,?,?,?,?,?
63,838.26,46137.70,46454.13,2860.68,111971.80,101.80,19.68,?,1.80
64,845.88,46676.09,47001.38,2868.06,71651.80,111.80,12.76,1.80,1.80
65,849.88,46762.65,47090.49,2872.90,66831.80,91.80,11.96,1.80,1.80
66,855.99,46745.26,47060.66,2873.49,261641.78,351.78,47.14,1.80,1.78
67,861.67,47074.39,47436.21,2906.74,197211.82,211.82,35.62,1.78,1.82
68,?,?,?,?,?,?,?,1.82,?
69,?,?,?,?,?,?,?,?,?
70,863.89,46933.03,47269.75,2914.24,140251.80,191.80,25.19,?,1.80
71,866.79,47010.40,47340.43,2911.38,333621.79,301.79,59.90,1.80,1.79
72,872.90,46888.37,47235.72,2901.67,54691.80,101.80,9.78,1.79,1.80
73,871.52,47223.68,47606.16,2912.13,284911.79,291.79,50.49,1.80,1.79
74,873.21,47125.93,47522.10,2909.77,309471.80,301.80,55.72,1.79,1.80
75,?,?,?,?,?,?,?,1.80,?
76,?,?,?,?,?,?,?,?,?
77,868.37,46668.41,47094.18,2900.59,42761.80,111.80,7.67,?,1.80
78,864.73,46029.35,46473.62,2868.24,338521.83,331.83,61.36,1.80,1.83
79,862.97,46068.24,46511.62,2874.75,1018901.96,1311.96,196.61,1.83,1.96
80,850.86,45580.47,46017.88,2833.61,3363542.05,2652.05,695.05,1.96,2.05
81,845.32,45066.18,45473.08,2800.67,472751.98,731.98,92.77,2.05,1.98
82,?,?,?,?,?,?,?,1.98,?
83,?,?,?,?,?,?,?,?,?
84,839.36,44585.10,44946.32,2780.21,5458252.20,1902.20,1175.03,?,2.20
85,830.80,44724.88,45119.16,2774.13,3781442.18,2902.18,868.21,2.20,2.18
86,835.51,45247.90,45644.09,2785.46,663902.29,902.29,151.04,2.18,2.29
