%310
@RELATION WIG-SUROWC
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE djia NUMERIC 
@ATTRIBUTE nasdaq NUMERIC 
@ATTRIBUTE eurostoxx NUMERIC 
@ATTRIBUTE dollar NUMERIC 
@ATTRIBUTE euro NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
81,14512.03,3245.00,3245.00,3.2361,3.2361,295041.64,5216.09
82,?,?,?,?,?,?,?
83,?,?,?,?,?,?,?
84,14447.75,3235.30,3235.30,3.1950,3.1950,170397.54,5051.96
85,14559.65,3252.48,3252.48,3.2427,3.2427,147392.81,5048.24
86,14526.16,3256.52,3256.52,3.2635,3.2635,126535.00,5147.97
87,14578.54,3267.52,3267.52,3.2773,3.2773,134788.97,5156.59
88,?,?,?,3.2590,3.2590,?,?
89,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?
91,14572.85,3239.17,3239.17,?,?,?,?
92,14662.01,3254.86,3254.86,3.2552,3.2552,118623.14,5142.81
93,14550.35,3218.60,3218.60,3.2693,3.2693,145863.91,5090.88
94,14606.11,3224.98,3224.98,3.2750,3.2750,192169.37,5208.86
95,14565.25,3203.86,3203.86,3.2358,3.2358,264835.77,5159.17
96,?,?,?,?,?,?,?
97,?,?,?,?,?,?,?
98,14613.48,3222.25,3222.25,3.1893,3.1893,198499.79,5122.37
99,14673.46,3237.86,3237.86,3.1696,3.1696,237913.94,5118.69
100,14802.24,3297.25,3297.25,3.1405,3.1405,314918.72,5231.33
101,14865.14,3300.16,3300.16,3.1382,3.1382,162088.10,5334.64
102,14865.06,3294.95,3294.95,3.1537,3.1537,176360.15,5213.56
103,?,?,?,?,?,?,?
104,?,?,?,?,?,?,?
105,14599.20,3216.49,3216.49,3.1502,3.1502,224751.55,4963.73
106,14756.78,3264.63,3264.63,3.1559,3.1559,?,?
107,14618.59,3204.67,3204.67,3.1159,3.1159,347606.30,4678.37
108,14537.14,3166.36,3166.36,3.1529,3.1529,257162.92,4622.98
109,14547.51,3206.06,3206.06,3.1409,3.1409,122497.55,4679.92
110,?,?,?,?,?,?,?
111,?,?,?,?,?,?,?
112,14567.17,3233.55,3233.55,3.1448,3.1448,153165.14,4746.73
113,14719.46,3269.33,3269.33,3.1811,3.1811,247009.61,4653.36
114,14676.30,3269.65,3269.65,3.1823,3.1823,144922.34,4689.33
115,14700.80,3289.99,3289.99,3.1792,3.1792,208223.80,4760.15
116,14712.55,3279.26,3279.26,3.1943,3.1943,157243.79,4780.99
117,?,?,?,?,?,?,?
118,?,?,?,?,?,?,?
119,14818.75,3307.02,3307.02,3.1712,3.1712,98787.29,4713.54
120,14839.80,3328.79,3328.79,3.1721,3.1721,172469.19,4803.70
121,14700.95,3299.13,3299.13,?,?,?,?
122,14831.58,3340.62,3340.62,3.1492,3.1492,118489.14,4678.10
123,14973.96,3378.63,3378.63,?,?,?,?
124,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?
126,14968.89,3392.97,3392.97,3.1646,3.1646,154398.25,4747.64
127,15056.20,3396.63,3396.63,3.1767,3.1767,197701.17,4761.71
128,15105.12,3413.27,3413.27,3.1609,3.1609,171117.09,4795.34
129,15082.62,3409.17,3409.17,3.1392,3.1392,123283.91,4741.73
130,15118.49,3436.58,3436.58,3.1861,3.1861,96737.20,4715.62
131,?,?,?,?,?,?,?
132,?,?,?,?,?,?,?
133,15091.68,3438.79,3438.79,3.2051,3.2051,87578.82,4699.83
134,15215.25,3462.61,3462.61,3.1998,3.1998,163569.71,4716.17
135,15275.69,3471.62,3471.62,3.2340,3.2340,167007.64,4659.72
136,15233.22,3465.24,3465.24,3.2521,3.2521,129666.88,4587.76
137,15354.40,3498.97,3498.97,3.2520,3.2520,128102.70,4609.98
138,?,?,?,?,?,?,?
139,?,?,?,?,?,?,?
140,15335.28,3496.43,3496.43,3.2380,3.2380,101267.65,4539.09
141,15387.58,3502.12,3502.12,3.2490,3.2490,141233.50,4591.43
142,15307.17,3463.30,3463.30,3.2322,3.2322,156934.41,4633.44
143,15294.50,3459.42,3459.42,3.2587,3.2587,188168.51,4520.63
144,15303.10,3459.14,3459.14,3.2400,3.2400,123140.46,4568.53
145,?,?,?,?,?,?,?
146,?,?,?,?,?,?,?
147,?,?,?,3.2416,3.2416,83311.63,4703.65
148,15409.39,3488.89,3488.89,3.2465,3.2465,104376.31,4806.05
149,15302.80,3467.52,3467.52,3.2831,3.2831,118314.51,4811.60
150,15324.53,3491.30,3491.30,?,?,?,?
151,15115.57,3455.91,3455.91,3.2953,3.2953,234618.29,4817.27
152,?,?,?,?,?,?,?
153,?,?,?,?,?,?,?
154,15254.03,3465.37,3465.37,3.2865,3.2865,97515.11,4701.48
155,15177.54,3445.26,3445.26,3.2524,3.2524,141514.60,4725.87
156,14960.59,3401.48,3401.48,3.2421,3.2421,138791.78,4759.81
157,15040.62,3424.05,3424.05,3.2564,3.2564,149029.12,4735.72
158,15248.12,3469.22,3469.22,3.2545,3.2545,165162.02,4845.23
159,?,?,?,?,?,?,?
160,?,?,?,?,?,?,?
161,15238.59,3473.77,3473.77,3.2210,3.2210,177059.46,4881.56
162,15122.02,3436.95,3436.95,3.2201,3.2201,197375.95,4800.45
163,14995.23,3400.43,3400.43,3.2002,3.2002,147675.07,4828.25
164,15176.08,3445.36,3445.36,3.2000,3.2000,201386.44,4809.32
165,15070.18,3423.56,3423.56,3.1654,3.1654,191372.72,4877.46
166,?,?,?,?,?,?,?
167,?,?,?,?,?,?,?
168,15179.85,3452.13,3452.13,3.1719,3.1719,198052.94,4835.78
169,15318.23,3482.18,3482.18,3.1682,3.1682,124366.23,4820.50
170,15112.19,3443.20,3443.20,3.1777,3.1777,386286.50,4567.42
171,14758.32,3364.64,3364.64,3.2693,3.2693,563019.78,4249.27
172,14799.40,3357.25,3357.25,3.2743,3.2743,611398.74,4064.76
173,?,?,?,?,?,?,?
174,?,?,?,?,?,?,?
175,14659.56,3320.76,3320.76,3.3137,3.3137,134820.72,4020.20
176,14760.31,3347.89,3347.89,3.2840,3.2840,203418.55,4011.87
177,14910.14,3376.22,3376.22,3.3239,3.3239,212818.03,3913.90
178,15024.49,3401.86,3401.86,3.3241,3.3241,255920.89,3796.33
179,14909.60,3403.25,3403.25,3.3175,3.3175,307509.15,3880.97
180,?,?,?,?,?,?,?
181,?,?,?,?,?,?,?
182,14974.96,3434.49,3434.49,3.3210,3.3210,143655.24,4011.01
183,14932.41,3433.40,3433.40,3.3222,3.3222,214820.03,4064.72
184,14988.55,3443.67,3443.67,3.3516,3.3516,170198.88,4073.17
185,?,?,?,3.3246,3.3246,151264.25,4138.72
186,15135.84,3479.38,3479.38,3.3245,3.3245,137196.36,4008.86
187,?,?,?,?,?,?,?
188,?,?,?,?,?,?,?
189,15224.69,3484.83,3484.83,3.3576,3.3576,99484.07,3991.61
190,15300.34,3504.26,3504.26,3.3588,3.3588,145360.53,3910.79
191,15291.66,3520.76,3520.76,3.3724,3.3724,161533.24,3966.34
192,15460.92,3578.30,3578.30,3.3225,3.3225,177852.82,4080.45
193,15464.30,3600.08,3600.08,3.3201,3.3201,112970.97,4144.87
194,?,?,?,?,?,?,?
195,?,?,?,?,?,?,?
196,15484.26,3607.49,3607.49,3.2955,3.2955,105258.60,4179.18
197,15451.85,3598.50,3598.50,3.2735,3.2735,90393.66,4063.03
198,15470.52,3610.00,3610.00,3.2410,3.2410,136724.56,3981.41
199,15548.54,3611.28,3611.28,3.2362,3.2362,203560.80,3959.28
200,15543.74,3587.61,3587.61,3.2348,3.2348,98524.56,3987.11
201,?,?,?,?,?,?,?
202,?,?,?,?,?,?,?
203,15545.55,3600.39,3600.39,3.2142,3.2142,65331.57,3993.27
204,15567.74,3579.27,3579.27,3.2001,3.2001,74331.90,4051.92
205,15542.24,3579.60,3579.60,3.1800,3.1800,115199.36,4062.65
206,15555.61,3605.19,3605.19,3.2143,3.2143,102236.48,4001.36
207,15558.83,3613.16,3613.16,3.1831,3.1831,64806.02,3912.76
208,?,?,?,?,?,?,?
209,?,?,?,?,?,?,?
210,15521.97,3599.14,3599.14,3.1859,3.1859,59009.42,3970.94
211,15520.59,3616.47,3616.47,3.1798,3.1798,66194.65,3928.72
212,15499.54,3626.37,3626.37,3.1929,3.1929,124138.97,3936.54
213,15628.02,3675.74,3675.74,3.1961,3.1961,109151.06,3980.96
214,15658.36,3689.59,3689.59,3.2201,3.2201,140700.20,4108.42
215,?,?,?,?,?,?,?
216,?,?,?,?,?,?,?
217,15612.13,3692.95,3692.95,3.1771,3.1771,81700.00,4134.16
218,15518.74,3665.77,3665.77,3.1744,3.1744,98809.30,4061.29
219,15470.67,3654.01,3654.01,3.1725,3.1725,55275.10,4054.65
220,15498.32,3669.12,3669.12,3.1503,3.1503,197092.83,4143.81
221,15425.51,3660.11,3660.11,3.1336,3.1336,224407.91,4312.39
222,?,?,?,?,?,?,?
223,?,?,?,?,?,?,?
224,15419.68,3669.95,3669.95,3.1510,3.1510,218325.82,4419.65
225,15451.01,3684.44,3684.44,3.1489,3.1489,145443.59,4414.11
226,15337.66,3669.27,3669.27,3.1643,3.1643,272619.41,4371.50
227,15112.19,3606.12,3606.12,?,?,?,?
228,15081.47,3602.78,3602.78,3.1665,3.1665,81807.52,4336.24
229,?,?,?,?,?,?,?
230,?,?,?,?,?,?,?
231,15010.74,3589.09,3589.09,3.1873,3.1873,111189.90,4299.28
232,15002.99,3613.59,3613.59,3.1761,3.1761,125324.84,4302.28
233,14897.55,3599.79,3599.79,3.1698,3.1698,86921.89,4313.00
234,14963.74,3638.71,3638.71,3.1811,3.1811,166341.45,4462.85
235,15010.51,3657.79,3657.79,3.1673,3.1673,133358.83,4466.95
236,?,?,?,?,?,?,?
237,?,?,?,?,?,?,?
238,14946.46,3657.57,3657.57,3.1658,3.1658,105697.04,4457.99
239,14776.13,3578.52,3578.52,3.1849,3.1849,154529.20,4316.93
240,14824.51,3593.35,3593.35,3.1840,3.1840,123151.09,4322.64
241,14840.95,3620.30,3620.30,3.2269,3.2269,77116.33,4303.45
242,14810.31,3589.87,3589.87,3.2209,3.2209,148153.76,4290.81
243,?,?,?,?,?,?,?
244,?,?,?,?,?,?,?
245,?,?,?,3.2164,3.2164,101461.54,4451.93
246,14833.96,3612.61,3612.61,3.2433,3.2433,85564.50,4377.58
247,14930.87,3649.04,3649.04,3.2387,3.2387,147688.32,4261.35
248,14937.48,3658.78,3658.78,3.2463,3.2463,229112.54,4059.19
249,14922.50,3660.01,3660.01,3.2732,3.2732,188886.80,4182.81
250,?,?,?,?,?,?,?
251,?,?,?,?,?,?,?
252,15063.12,3706.18,3706.18,3.2357,3.2357,166278.43,4369.93
253,15191.06,3729.02,3729.02,3.2181,3.2181,223907.43,4419.81
254,15326.60,3725.01,3725.01,3.1955,3.1955,110446.46,4467.69
255,15300.64,3715.97,3715.97,3.1782,3.1782,170482.51,4501.11
256,15376.06,3722.18,3722.18,3.1696,3.1696,95786.40,4405.30
257,?,?,?,?,?,?,?
258,?,?,?,?,?,?,?
259,15494.78,3717.85,3717.85,3.1435,3.1435,133051.77,4337.57
260,15529.73,3745.70,3745.70,3.1552,3.1552,72755.00,4382.03
261,15676.94,3783.64,3783.64,3.1689,3.1689,66046.75,4378.55
262,15636.55,3789.38,3789.38,3.0833,3.0833,282020.03,4495.59
263,15451.09,3774.73,3774.73,3.1152,3.1152,198854.87,4503.40
264,?,?,?,?,?,?,?
265,?,?,?,?,?,?,?
266,15401.38,3765.29,3765.29,3.1260,3.1260,93780.50,4429.94
267,15334.59,3768.25,3768.25,3.1338,3.1338,109367.57,4396.21
268,15273.26,3761.10,3761.10,3.1234,3.1234,71418.56,4411.46
269,15328.30,3787.43,3787.43,3.1277,3.1277,198631.82,4463.83
270,15258.24,3781.59,3781.59,3.1328,3.1328,120497.85,4388.92
271,?,?,?,?,?,?,?
272,?,?,?,?,?,?,?
273,15129.67,3771.48,3771.48,3.1227,3.1227,77616.91,4345.14
274,15191.70,3817.98,3817.98,3.1170,3.1170,203368.97,4308.44
275,15133.14,3815.02,3815.02,3.1212,3.1212,269836.62,4270.63
276,14996.48,3774.34,3774.34,3.0951,3.0951,101796.97,4280.82
277,15072.58,3807.75,3807.75,3.0902,3.0902,148316.49,4286.03
278,?,?,?,?,?,?,?
279,?,?,?,?,?,?,?
280,14936.24,3770.38,3770.38,3.0976,3.0976,144078.47,4244.15
281,14776.53,3694.83,3694.83,3.0873,3.0873,67506.72,4249.38
282,14802.98,3677.78,3677.78,3.1057,3.1057,78887.43,4258.31
283,15126.07,3760.75,3760.75,3.0994,3.0994,138250.20,4412.17
284,15237.11,3791.87,3791.87,3.0850,3.0850,188877.82,4363.96
285,?,?,?,?,?,?,?
286,?,?,?,?,?,?,?
287,15301.26,3815.28,3815.28,3.0936,3.0936,95937.66,4327.55
288,15168.01,3794.01,3794.01,3.0893,3.0893,157719.38,4350.59
289,15373.83,3839.43,3839.43,3.0854,3.0854,132919.01,4343.41
290,15371.65,3863.15,3863.15,3.0625,3.0625,89463.24,4284.10
291,15399.65,3914.28,3914.28,3.0506,3.0506,123890.47,4263.18
292,?,?,?,?,?,?,?
293,?,?,?,?,?,?,?
294,15392.20,3920.05,3920.05,3.0620,3.0620,154287.12,4345.53
295,15467.66,3929.57,3929.57,3.0564,3.0564,180747.18,4331.86
296,15413.33,3907.07,3907.07,3.0385,3.0385,141920.56,4266.84
297,15509.21,3928.96,3928.96,3.0323,3.0323,91346.63,4328.17
298,15570.28,3943.36,3943.36,3.0326,3.0326,84527.24,4290.07
299,?,?,?,?,?,?,?
300,?,?,?,?,?,?,?
301,15568.93,3940.13,3940.13,3.0271,3.0271,82213.17,4342.14
302,15680.35,3952.34,3952.34,3.0436,3.0436,107592.45,4366.47
303,15618.76,3930.62,3930.62,3.0433,3.0433,142434.74,4360.52
304,15545.75,3919.71,3919.71,3.0507,3.0507,205272.41,4340.10
305,15615.55,3922.04,3922.04,?,?,?,?
306,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?
308,15619.64,3943.52,3943.52,3.0436,3.0436,119338.17,4353.09
309,15630.45,3941.67,3941.67,3.0981,3.0981,138870.92,4310.52
310,15733.62,3928.06,3928.06,3.0896,3.0896,77492.36,4357.74
340,15773.258690459654,3955.732892747954,3006.5164887559176,3.242646836230678,4.274749244608683,?,?
370,15916.432538019446,4014.2969659541477,3038.5361136515453,3.243445977637349,4.281527215426011,?,?
400,16059.606385579236,4072.8610391603415,3070.555738547173,3.2442451190440202,4.288305186243338,?,?
490,16489.127928258607,4248.553258778922,3166.614613234056,3.2466425432640333,4.308639098695322,?,?
670,17348.17101361735,4599.937698016085,3358.7323626078214,3.2514373917040587,4.349306923599286,?,?
