%310
@RELATION PLPANVA00013
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-BUDOW NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
94,824.35,44623.89,1588.07,44980.62,2766.19,144217.50,1517.50,26.19,19.10,17.50
95,819.73,44597.66,1585.00,44960.02,2760.91,85718.00,2118.00,14.40,17.50,18.00
96,?,?,?,?,?,?,?,?,18.00,?
97,?,?,?,?,?,?,?,?,?,?
98,818.75,44590.97,1584.03,44963.96,2764.28,80017.00,717.00,13.60,?,17.00
99,815.74,44725.03,1600.11,45096.35,2767.26,13517.00,217.00,2.29,17.00,17.00
100,820.16,45091.63,1609.16,45495.34,2780.21,352215.50,3115.50,56.72,17.00,15.50
101,824.04,45688.48,1647.89,46131.66,2794.43,31716.49,716.49,5.02,15.50,16.49
102,819.29,45525.92,1602.65,45960.10,2783.53,14916.49,516.49,2.46,16.49,16.49
103,?,?,?,?,?,?,?,?,16.49,?
104,?,?,?,?,?,?,?,?,?,?
105,814.07,44724.14,1590.14,45167.65,2754.91,4516.70,116.70,0.75,?,16.70
106,?,?,?,?,?,?,?,?,16.70,?
107,796.68,43916.24,1578.30,44404.81,2705.88,73216.87,916.87,12.08,?,16.87
108,787.39,43364.70,1582.90,43850.06,2695.55,240016.50,1616.50,38.63,16.87,16.50
109,783.37,43447.75,1551.70,43993.98,2685.57,188515.60,615.60,29.69,16.50,15.60
110,?,?,?,?,?,?,?,?,15.60,?
111,?,?,?,?,?,?,?,?,?,?
112,776.37,43360.30,1572.53,43892.82,2660.28,25016.50,316.50,4.13,?,16.50
113,769.16,43159.57,1577.62,43707.88,2624.40,34115.59,615.59,5.28,16.50,15.59
114,769.82,43356.73,1568.91,43908.95,2636.70,1916.48,316.48,0.30,15.59,16.48
115,774.88,43482.18,1578.90,44027.03,2658.57,12416.50,216.50,2.04,16.48,16.50
116,777.86,43665.21,1567.21,44226.06,2669.93,18117.00,217.00,2.98,16.50,17.00
117,?,?,?,?,?,?,?,?,17.00,?
118,?,?,?,?,?,?,?,?,?,?
119,779.98,43882.16,1568.27,44420.22,2685.14,5517.00,117.00,0.94,?,17.00
120,784.81,44162.18,1577.58,44653.34,2704.84,017.00,017.00,0.00,17.00,17.00
121,?,?,?,?,?,?,?,?,17.00,?
122,787.45,43991.51,1593.50,44466.89,2695.22,11617.00,217.00,1.97,?,17.00
123,?,?,?,?,?,?,?,?,17.00,?
124,?,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?,?
126,786.57,44541.73,1610.11,45060.80,2714.72,017.00,017.00,0.00,?,17.00
127,793.09,44742.22,1618.85,45244.29,2733.96,1245617.00,317.00,211.75,17.00,17.00
128,798.10,45117.94,1640.06,45647.76,2752.14,017.00,017.00,0.00,17.00,17.00
129,800.71,44943.16,1640.84,45475.08,2760.20,65616.20,316.20,10.63,17.00,16.20
130,800.42,44895.35,1627.28,45408.06,2769.85,546015.43,3315.43,81.82,16.20,15.43
131,?,?,?,?,?,?,?,?,15.43,?
132,?,?,?,?,?,?,?,?,?,?
133,802.74,45207.84,1680.51,45746.01,2790.62,311516.97,516.97,48.67,?,16.97
134,804.49,45771.11,1669.79,46336.62,2822.41,1216.79,116.79,0.20,16.97,16.79
135,802.28,46102.42,1662.38,46676.61,2848.38,432116.00,916.00,67.22,16.79,16.00
136,806.45,45992.03,1668.63,46581.16,2871.70,016.00,016.00,0.00,16.00,16.00
137,810.69,46078.68,1720.89,46646.58,2885.19,016.00,016.00,0.00,16.00,16.00
138,?,?,?,?,?,?,?,?,16.00,?
139,?,?,?,?,?,?,?,?,?,?
140,815.60,46041.35,1720.79,46615.31,2921.95,016.00,016.00,0.00,?,16.00
141,819.76,45851.80,1715.41,46439.10,2893.12,2116.50,116.50,0.35,16.00,16.50
142,818.82,45933.66,1721.17,46529.96,2912.70,016.50,016.50,0.00,16.50,16.50
143,814.69,45687.76,1700.24,46311.26,2894.53,016.50,016.50,0.00,16.50,16.50
144,820.11,46145.44,1717.23,46783.61,2929.62,2559516.50,316.50,422.32,16.50,16.50
145,?,?,?,?,?,?,?,?,16.50,?
146,?,?,?,?,?,?,?,?,?,?
147,828.12,47277.10,1770.93,47957.54,2976.83,203216.80,616.80,34.12,?,16.80
148,838.40,47579.87,1794.53,48258.02,2997.81,25317.50,1317.50,4.30,16.80,17.50
149,842.72,47476.64,1826.11,48138.07,3000.58,4617.50,817.50,0.81,17.50,17.50
150,?,?,?,?,?,?,?,?,17.50,?
151,841.72,47806.34,1832.70,48503.87,2994.25,2217.50,717.50,0.39,?,17.50
152,?,?,?,?,?,?,?,?,17.50,?
153,?,?,?,?,?,?,?,?,?,?
154,839.57,47175.79,1796.86,47868.36,2970.24,5417.00,1117.00,0.92,?,17.00
155,854.67,47620.68,1812.04,48323.88,2998.79,3218.00,1018.00,0.53,17.00,18.00
156,859.35,47805.94,1846.56,48513.29,3026.87,4418.50,318.50,0.79,18.00,18.50
157,864.95,47573.66,1856.88,48259.19,3020.15,141118.68,2018.68,24.45,18.50,18.68
158,866.67,48209.65,1849.90,48918.37,3044.38,75418.50,2518.50,13.78,18.68,18.50
159,?,?,?,?,?,?,?,?,18.50,?
160,?,?,?,?,?,?,?,?,?,?
161,870.65,48495.01,1856.85,49207.65,3065.91,46718.80,3018.80,8.51,?,18.80
162,870.60,48324.52,1866.45,49050.96,3074.89,507119.00,3519.00,96.30,18.80,19.00
163,878.91,48383.93,1901.79,49098.70,3098.83,30019.30,119.30,5.79,19.00,19.30
164,877.48,48152.82,1913.84,48890.47,3089.32,1056319.50,4719.50,202.51,19.30,19.50
165,880.65,48273.42,1917.53,49057.66,3092.65,104320.00,2220.00,20.97,19.50,20.00
166,?,?,?,?,?,?,?,?,20.00,?
167,?,?,?,?,?,?,?,?,?,?
168,883.59,48131.61,1911.93,48917.56,3100.24,60118.50,2418.50,11.58,?,18.50
169,886.71,48119.72,1917.62,48891.04,3120.39,34820.00,1120.00,6.93,18.50,20.00
170,885.25,47743.10,1923.19,48509.84,3122.21,31119.95,1319.95,6.08,20.00,19.95
171,864.38,45870.00,1891.03,46587.68,3038.18,019.95,019.95,0.00,19.95,19.95
172,855.18,44732.92,1879.16,45456.77,3001.68,82319.80,2019.80,15.67,19.95,19.80
173,?,?,?,?,?,?,?,?,19.80,?
174,?,?,?,?,?,?,?,?,?,?
175,857.74,44824.62,1899.94,45531.46,2990.89,79619.39,2819.39,14.97,?,19.39
176,863.23,44966.09,1919.70,45672.10,2999.31,18318.99,1518.99,3.47,19.39,18.99
177,858.05,44893.99,1923.12,45601.51,2972.55,40318.90,2118.90,7.65,18.99,18.90
178,847.97,43667.37,1881.89,44326.49,2915.58,018.90,018.90,0.00,18.90,18.90
179,848.08,44747.79,1851.41,45442.51,2948.80,25419.59,1319.59,4.97,18.90,19.59
180,?,?,?,?,?,?,?,?,19.59,?
181,?,?,?,?,?,?,?,?,?,?
182,848.80,44769.00,1835.70,45461.06,2963.91,4419.59,119.59,0.86,?,19.59
183,853.37,45533.94,1831.78,46254.71,2981.48,019.59,019.59,0.00,19.59,19.59
184,850.45,45184.98,1823.41,45899.36,2971.57,81218.15,1218.15,14.86,19.59,18.15
185,855.94,45613.75,1818.75,46344.42,2988.19,25718.77,818.77,4.68,18.15,18.77
186,851.88,45110.89,1805.32,45805.34,2977.06,118.75,118.75,0.02,18.77,18.75
187,?,?,?,?,?,?,?,?,18.75,?
188,?,?,?,?,?,?,?,?,?,?
189,849.30,44534.34,1768.95,45172.40,2948.16,226017.65,517.65,40.70,?,17.65
190,842.60,44342.23,1782.40,44969.23,2924.69,12418.00,218.00,2.19,17.65,18.00
191,844.03,45068.55,1817.53,45727.71,2962.09,117.65,117.65,0.02,18.00,17.65
192,845.84,45712.72,1810.46,46390.36,2992.86,29117.70,317.70,5.16,17.65,17.70
193,849.99,46150.78,1837.14,46839.89,3017.66,17017.70,117.70,3.01,17.70,17.70
194,?,?,?,?,?,?,?,?,17.70,?
195,?,?,?,?,?,?,?,?,?,?
196,850.04,46218.05,1814.28,46922.43,3022.70,44618.00,1418.00,7.96,?,18.00
197,847.84,46155.10,1823.37,46860.35,3017.11,21018.49,318.49,3.86,18.00,18.49
198,845.85,46287.08,1818.62,47003.76,3021.27,018.49,018.49,0.00,18.49,18.49
199,845.70,46221.23,1819.97,46919.83,3023.16,6118.89,418.89,1.13,18.49,18.89
200,848.06,46399.74,1818.57,47120.88,3019.85,110218.80,618.80,20.72,18.89,18.80
201,?,?,?,?,?,?,?,?,18.80,?
202,?,?,?,?,?,?,?,?,?,?
203,849.27,46361.70,1824.40,47075.43,3021.70,118.50,118.50,0.02,?,18.50
204,852.44,46714.43,1824.74,47454.90,3029.97,018.50,018.50,0.00,18.50,18.50
205,858.02,46835.98,1835.56,47575.74,3050.63,48218.20,418.20,8.64,18.50,18.20
206,858.31,46713.02,1829.12,47446.69,3036.16,270317.85,1817.85,48.18,18.20,17.85
207,858.83,46258.91,1830.71,46981.22,3015.00,017.85,017.85,0.00,17.85,17.85
208,?,?,?,?,?,?,?,?,17.85,?
209,?,?,?,?,?,?,?,?,?,?
210,862.18,46480.62,1842.00,47214.30,3032.94,7117.50,417.50,1.25,?,17.50
211,870.15,46663.41,1839.88,47398.08,3038.42,017.50,017.50,0.00,17.50,17.50
212,878.25,46925.65,1831.05,47676.43,3046.08,76417.87,1017.87,13.14,17.50,17.87
213,881.30,47370.81,1808.90,48147.76,3060.17,7817.41,717.41,1.36,17.87,17.41
214,884.10,48325.33,1853.85,49133.14,3110.79,017.41,017.41,0.00,17.41,17.41
215,?,?,?,?,?,?,?,?,17.41,?
216,?,?,?,?,?,?,?,?,?,?
217,891.59,48458.44,1867.91,49272.86,3127.41,017.41,017.41,0.00,?,17.41
218,891.86,47942.81,1866.84,48742.34,3127.38,6517.40,117.40,1.13,17.41,17.40
219,898.91,48306.55,1881.25,49124.78,3168.23,4517.23,117.23,0.78,17.40,17.23
220,903.85,48862.88,1886.72,49700.18,3190.86,53917.87,717.87,9.17,17.23,17.87
221,909.96,49125.36,1893.84,49994.77,3206.86,017.87,017.87,0.00,17.87,17.87
222,?,?,?,?,?,?,?,?,17.87,?
223,?,?,?,?,?,?,?,?,?,?
224,918.93,49580.16,1919.56,50476.37,3225.79,017.87,017.87,0.00,?,17.87
225,922.16,49747.66,1936.51,50646.05,3233.22,361718.40,2218.40,65.67,17.87,18.40
226,928.58,50223.95,1962.38,51152.95,3271.49,382419.25,2419.25,72.07,18.40,19.25
227,?,?,?,?,?,?,?,?,19.25,?
228,928.83,49976.48,1966.79,50906.11,3253.28,317720.00,1720.00,62.01,?,20.00
229,?,?,?,?,?,?,?,?,20.00,?
230,?,?,?,?,?,?,?,?,?,?
231,919.57,49772.46,1945.70,50713.14,3237.31,22019.50,219.50,4.31,?,19.50
232,914.58,49162.16,1917.73,50077.30,3210.57,019.50,019.50,0.00,19.50,19.50
233,920.30,49128.05,1916.46,50032.45,3221.87,12218.50,418.50,2.28,19.50,18.50
234,931.73,49846.48,1919.07,50780.47,3260.69,43918.20,118.20,7.99,18.50,18.20
235,930.27,49895.10,1931.18,50836.47,3260.35,36219.99,1819.99,7.09,18.20,19.99
236,?,?,?,?,?,?,?,?,19.99,?
237,?,?,?,?,?,?,?,?,?,?
238,927.73,49818.48,1930.40,50756.86,3255.45,143219.90,1519.90,28.32,?,19.90
239,921.40,48833.58,1906.94,49731.02,3197.48,019.90,019.90,0.00,19.90,19.90
240,919.00,48537.65,1893.65,49421.50,3183.87,27818.21,1018.21,5.10,19.90,18.21
241,924.88,48676.45,1898.85,49569.11,3204.20,7518.30,118.30,1.37,18.21,18.30
242,925.91,48871.98,1888.37,49771.98,3196.27,3618.30,618.30,0.66,18.30,18.30
243,?,?,?,?,?,?,?,?,18.30,?
244,?,?,?,?,?,?,?,?,?,?
245,929.89,49187.22,1867.21,50099.55,3230.20,7518.48,318.48,1.38,?,18.48
246,926.93,48968.87,1863.87,49861.54,3226.75,14618.55,2518.55,2.82,18.48,18.55
247,918.91,47919.09,1824.69,48781.63,3174.71,65318.55,2018.55,12.21,18.55,18.55
248,890.19,45830.66,1761.23,46598.42,3061.25,108919.00,4219.00,20.29,18.55,19.00
249,902.70,46717.04,1820.13,47514.09,3142.61,142118.90,3318.90,26.37,19.00,18.90
250,?,?,?,?,?,?,?,?,18.90,?
251,?,?,?,?,?,?,?,?,?,?
252,916.76,47808.90,1848.42,48651.54,3199.68,213918.95,2218.95,40.50,?,18.95
253,931.39,48961.51,1921.50,49839.90,3256.85,123119.00,1519.00,23.41,18.95,19.00
254,934.25,49437.02,1935.28,50312.63,3285.29,118718.97,2118.97,22.22,19.00,18.97
255,943.52,49771.55,1981.13,50644.38,3303.55,31219.30,919.30,6.02,18.97,19.30
256,948.06,49348.61,1986.17,50196.31,3285.49,38419.39,3219.39,7.42,19.30,19.39
257,?,?,?,?,?,?,?,?,19.39,?
258,?,?,?,?,?,?,?,?,?,?
259,956.00,48917.85,1997.16,49741.35,3260.05,33019.90,4019.90,6.49,?,19.90
260,960.97,49434.46,1994.79,50258.11,3286.61,67219.90,3019.90,12.93,19.90,19.90
261,957.28,49413.33,1985.11,50227.43,3277.41,83119.00,3219.00,16.14,19.90,19.00
262,963.32,50300.53,2000.89,51171.25,3316.59,45019.70,2819.70,8.72,19.00,19.70
263,962.49,50308.19,2005.00,51202.75,3316.08,10719.69,1819.69,2.11,19.70,19.69
264,?,?,?,?,?,?,?,?,19.69,?
265,?,?,?,?,?,?,?,?,?,?
266,959.46,49955.87,1988.08,50869.00,3291.57,87919.20,4119.20,16.90,?,19.20
267,957.44,49979.47,1972.58,50887.67,3275.67,47819.60,2419.60,9.33,19.20,19.60
268,961.02,50301.69,1979.81,51221.45,3299.72,19019.60,919.60,3.72,19.60,19.60
269,969.92,50936.34,1986.14,51846.54,3336.44,27419.60,1819.60,5.37,19.60,19.60
270,977.10,50819.81,1999.08,51704.53,3352.18,11019.50,1219.50,2.15,19.60,19.50
271,?,?,?,?,?,?,?,?,19.50,?
272,?,?,?,?,?,?,?,?,?,?
273,983.39,50301.85,2010.06,51191.50,3349.29,16219.51,1219.51,3.14,?,19.51
274,984.17,50782.48,2007.69,51691.24,3351.68,3119.50,219.50,0.60,19.51,19.50
275,987.01,50803.40,2016.99,51709.58,3364.40,20019.30,119.30,3.86,19.50,19.30
276,988.62,50982.03,2073.65,51911.61,3383.62,54719.11,1019.11,10.40,19.30,19.11
277,992.25,50601.24,2097.98,51511.63,3381.52,379120.29,2020.29,74.59,19.11,20.29
278,?,?,?,?,?,?,?,?,20.29,?
279,?,?,?,?,?,?,?,?,?,?
280,995.75,50338.71,2120.60,51239.47,3383.60,1742820.80,2920.80,353.94,?,20.80
281,993.38,50137.88,2131.10,51021.26,3368.14,480521.00,3021.00,102.38,20.80,21.00
282,996.97,50335.02,2126.57,51215.99,3379.96,28321.00,1021.00,5.89,21.00,21.00
283,1011.15,51806.83,2150.38,52744.48,3454.41,59821.48,621.48,12.42,21.00,21.48
284,1024.81,52230.47,2175.63,53193.87,3477.04,62820.46,1120.46,13.12,21.48,20.46
285,?,?,?,?,?,?,?,?,20.46,?
286,?,?,?,?,?,?,?,?,?,?
287,1029.64,52520.91,2196.86,53498.97,3508.85,114521.45,721.45,23.66,?,21.45
288,1039.64,52590.73,2249.42,53588.87,3544.07,92420.99,1720.99,19.18,21.45,20.99
289,1036.86,52861.41,2267.93,53918.41,3548.14,2920.90,320.90,0.61,20.99,20.90
290,1049.92,52573.59,2280.53,53571.90,3572.96,65021.00,421.00,13.61,20.90,21.00
291,1051.86,52587.24,2320.78,53572.92,3535.97,16620.98,420.98,3.45,21.00,20.98
292,?,?,?,?,?,?,?,?,20.98,?
293,?,?,?,?,?,?,?,?,?,?
294,1066.25,53853.55,2342.90,54903.39,3606.06,50221.21,1421.21,10.55,?,21.21
295,1078.51,53781.81,2351.77,54818.06,3615.60,1048721.99,1421.99,229.22,21.21,21.99
296,1074.66,53389.74,2357.93,54433.41,3596.10,179521.99,821.99,39.94,21.99,21.99
297,1083.34,53994.46,2411.97,55063.75,3637.76,10821.21,321.21,2.28,21.99,21.21
298,1095.80,53887.13,2452.72,55023.42,3651.19,1505022.00,1322.00,331.06,21.21,22.00
299,?,?,?,?,?,?,?,?,22.00,?
300,?,?,?,?,?,?,?,?,?,?
301,1105.65,54180.04,2458.33,55362.19,3660.45,591221.97,1721.97,129.37,?,21.97
302,1114.63,54536.95,2476.37,55688.45,3688.57,134721.65,1121.65,28.53,21.97,21.65
303,1107.62,54095.32,2472.94,55240.01,3660.80,58321.37,921.37,12.66,21.65,21.37
304,1109.36,53607.86,2475.98,54734.18,3628.73,23421.40,121.40,5.01,21.37,21.40
305,?,?,?,?,?,?,?,?,21.40,?
306,?,?,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?,?,?
308,1108.16,53989.37,2482.39,55121.60,3668.56,17,1,0.36,?,21.19
309,1101.37,53504.47,2450.55,54600.05,3645.18,205,2,4.24,21.19,20.70
310,1106.35,53924.01,2477.66,55035.36,3650.27,213,17,4.44,20.70,21.02
340,991.5027484429278,45857.110734846676,2077.6816212987255,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,1011.5865587108091,46189.882480874876,2130.4556810728736,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,1031.6703689786905,46522.654226903076,2183.229740847022,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,1091.9217997823343,47520.969464987684,2341.551920169468,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,1212.4246613896223,49517.5999411569,2658.1962788143587,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
