%310
@RELATION PLREDAN00019
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
32,818.68,46945.58,47121.08,346860.91,380.91,31.26,0.88,0.91
33,?,?,?,?,?,?,0.91,?
34,?,?,?,?,?,?,?,?
35,818.05,46556.55,46735.25,740020.89,550.89,65.49,?,0.89
36,816.68,46674.78,46862.43,1298100.95,710.95,121.05,0.89,0.95
37,813.75,46149.14,46341.54,295740.91,330.91,27.01,0.95,0.91
38,811.13,46329.66,46512.72,130160.91,150.91,11.92,0.91,0.91
39,813.77,46741.54,46931.40,388190.90,310.90,35.13,0.91,0.90
40,?,?,?,?,?,?,0.90,?
41,?,?,?,?,?,?,?,?
42,817.03,46786.74,46988.04,9010.92,40.92,0.83,?,0.92
43,817.32,46399.26,46564.61,182910.92,170.92,16.77,0.92,0.92
44,817.35,46406.74,46569.81,200520.94,250.94,18.61,0.92,0.94
45,818.81,46211.54,46360.51,734440.90,500.90,66.25,0.94,0.90
46,826.73,46370.13,46523.63,613720.87,460.87,52.96,0.90,0.87
47,?,?,?,?,?,?,0.87,?
48,?,?,?,?,?,?,?,?
49,830.85,46508.27,46665.39,383760.87,340.87,32.54,?,0.87
50,832.30,46490.89,46652.19,343830.85,220.85,29.08,0.87,0.85
51,830.62,46051.76,46198.42,315150.85,280.85,26.87,0.85,0.85
52,823.32,45879.90,46050.52,1395120.89,900.89,123.70,0.85,0.89
53,826.66,45948.12,46124.82,271960.86,200.86,23.54,0.89,0.86
54,?,?,?,?,?,?,0.86,?
55,?,?,?,?,?,?,?,?
56,829.61,46286.28,46487.05,188270.85,260.85,15.88,?,0.85
57,828.81,45868.35,46065.85,306620.85,250.85,25.64,0.85,0.85
58,836.69,46241.92,46459.99,2254520.93,1520.93,206.88,0.85,0.93
59,844.08,46280.36,46510.83,16901581.03,7031.03,1811.79,0.93,1.03
60,842.02,46341.14,46622.90,7602831.00,3511.00,780.87,1.03,1.00
61,?,?,?,?,?,?,1.00,?
62,?,?,?,?,?,?,?,?
63,838.26,46137.70,46454.13,4504761.05,2391.05,460.18,?,1.05
64,845.88,46676.09,47001.38,12201261.22,5741.22,1409.77,1.05,1.22
65,849.88,46762.65,47090.49,14626271.40,6751.40,1869.05,1.22,1.40
66,855.99,46745.26,47060.66,12425401.33,7731.33,1802.25,1.40,1.33
67,861.67,47074.39,47436.21,6421061.38,4221.38,881.56,1.33,1.38
68,?,?,?,?,?,?,1.38,?
69,?,?,?,?,?,?,?,?
70,863.89,46933.03,47269.75,4561591.45,3491.45,654.24,?,1.45
71,866.79,47010.40,47340.43,14464701.53,8321.53,2342.53,1.45,1.53
72,872.90,46888.37,47235.72,6593631.58,4831.58,1040.22,1.53,1.58
73,871.52,47223.68,47606.16,2251561.60,1791.60,362.67,1.58,1.60
74,873.21,47125.93,47522.10,2171311.61,1471.61,349.90,1.60,1.61
75,?,?,?,?,?,?,1.61,?
76,?,?,?,?,?,?,?,?
77,868.37,46668.41,47094.18,910291.56,1021.56,140.90,?,1.56
78,864.73,46029.35,46473.62,2112111.53,1641.53,330.16,1.56,1.53
79,862.97,46068.24,46511.62,3076911.36,2081.36,450.07,1.53,1.36
80,850.86,45580.47,46017.88,12549051.02,7191.02,1423.07,1.36,1.02
81,845.32,45066.18,45473.08,3922040.97,2270.97,382.94,1.02,0.97
82,?,?,?,?,?,?,0.97,?
83,?,?,?,?,?,?,?,?
84,839.36,44585.10,44946.32,1812440.93,990.93,166.65,?,0.93
85,830.80,44724.88,45119.16,1068410.91,690.91,98.30,0.93,0.91
86,835.51,45247.90,45644.09,2501700.92,1670.92,225.55,0.91,0.92
87,839.42,45147.57,45528.85,10417560.96,4450.96,1042.45,0.92,0.96
88,?,?,?,?,?,?,0.96,?
89,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?
92,840.31,45304.74,45679.51,2663271.03,1901.03,268.38,?,1.03
93,828.79,44604.61,44940.36,1337450.99,730.99,132.66,1.03,0.99
94,824.35,44623.89,44980.62,1349130.95,820.95,127.36,0.99,0.95
95,819.73,44597.66,44960.02,369660.93,280.93,34.27,0.95,0.93
96,?,?,?,?,?,?,0.93,?
97,?,?,?,?,?,?,?,?
98,818.75,44590.97,44963.96,673300.91,500.91,61.73,?,0.91
99,815.74,44725.03,45096.35,762030.91,410.91,68.42,0.91,0.91
100,820.16,45091.63,45495.34,1202240.97,800.97,113.37,0.91,0.97
101,824.04,45688.48,46131.66,912910.98,510.98,87.67,0.97,0.98
102,819.29,45525.92,45960.10,853440.97,290.97,81.65,0.98,0.97
103,?,?,?,?,?,?,0.97,?
104,?,?,?,?,?,?,?,?
105,814.07,44724.14,45167.65,1341171.02,511.02,132.42,?,1.02
106,?,?,?,?,?,?,1.02,?
107,796.68,43916.24,44404.81,1027590.95,460.95,99.42,?,0.95
108,787.39,43364.70,43850.06,197640.95,180.95,18.41,0.95,0.95
109,783.37,43447.75,43993.98,569640.96,370.96,54.68,0.95,0.96
110,?,?,?,?,?,?,0.96,?
111,?,?,?,?,?,?,?,?
112,776.37,43360.30,43892.82,982610.90,470.90,90.69,?,0.90
113,769.16,43159.57,43707.88,199750.91,120.91,18.50,0.90,0.91
114,769.82,43356.73,43908.95,24370.93,50.93,2.22,0.91,0.93
115,774.88,43482.18,44027.03,63910.91,60.91,5.78,0.93,0.91
116,777.86,43665.21,44226.06,127560.92,160.92,11.67,0.91,0.92
117,?,?,?,?,?,?,0.92,?
118,?,?,?,?,?,?,?,?
119,779.98,43882.16,44420.22,205600.93,150.93,19.29,?,0.93
120,784.81,44162.18,44653.34,81160.94,70.94,7.55,0.93,0.94
121,?,?,?,?,?,?,0.94,?
122,787.45,43991.51,44466.89,176420.93,110.93,16.24,?,0.93
123,?,?,?,?,?,?,0.93,?
124,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?
126,786.57,44541.73,45060.80,239280.93,140.93,21.82,?,0.93
127,793.09,44742.22,45244.29,242260.95,210.95,22.23,0.93,0.95
128,798.10,45117.94,45647.76,976881.00,451.00,94.74,0.95,1.00
129,800.71,44943.16,45475.08,7218821.16,3701.16,819.32,1.00,1.16
130,800.42,44895.35,45408.06,2496701.09,1301.09,276.96,1.16,1.09
131,?,?,?,?,?,?,1.09,?
132,?,?,?,?,?,?,?,?
133,802.74,45207.84,45746.01,3317061.10,1511.10,367.63,?,1.10
134,804.49,45771.11,46336.62,11023621.18,6141.18,1425.27,1.10,1.18
135,802.28,46102.42,46676.61,2705041.10,2081.10,318.01,1.18,1.10
136,806.45,45992.03,46581.16,1890541.08,1031.08,203.37,1.10,1.08
137,810.69,46078.68,46646.58,872911.09,781.09,96.04,1.08,1.09
138,?,?,?,?,?,?,1.09,?
139,?,?,?,?,?,?,?,?
140,815.60,46041.35,46615.31,995121.09,681.09,108.82,?,1.09
141,819.76,45851.80,46439.10,707411.12,511.12,78.86,1.09,1.12
142,818.82,45933.66,46529.96,858611.09,421.09,92.91,1.12,1.09
143,814.69,45687.76,46311.26,719271.04,551.04,75.27,1.09,1.04
144,820.11,46145.44,46783.61,308601.05,341.05,32.08,1.04,1.05
145,?,?,?,?,?,?,1.05,?
146,?,?,?,?,?,?,?,?
147,828.12,47277.10,47957.54,1233951.07,811.07,128.21,?,1.07
148,838.40,47579.87,48258.02,3393371.23,2241.23,390.55,1.07,1.23
149,842.72,47476.64,48138.07,2340251.15,1451.15,274.21,1.23,1.15
150,?,?,?,?,?,?,1.15,?
151,841.72,47806.34,48503.87,1116371.16,661.16,130.36,?,1.16
152,?,?,?,?,?,?,1.16,?
153,?,?,?,?,?,?,?,?
154,839.57,47175.79,47868.36,535961.14,461.14,60.69,?,1.14
155,854.67,47620.68,48323.88,1045541.16,651.16,120.16,1.14,1.16
156,859.35,47805.94,48513.29,3041661.16,1601.16,357.26,1.16,1.16
157,864.95,47573.66,48259.19,2212051.15,1101.15,257.72,1.16,1.15
158,866.67,48209.65,48918.37,4523811.25,2521.25,547.54,1.15,1.25
159,?,?,?,?,?,?,1.25,?
160,?,?,?,?,?,?,?,?
161,870.65,48495.01,49207.65,1725361.22,1171.22,211.15,?,1.22
162,870.60,48324.52,49050.96,1222521.19,751.19,146.40,1.22,1.19
163,878.91,48383.93,49098.70,730871.20,631.20,87.56,1.19,1.20
164,877.48,48152.82,48890.47,882411.18,691.18,103.31,1.20,1.18
165,880.65,48273.42,49057.66,268881.19,301.19,31.85,1.18,1.19
166,?,?,?,?,?,?,1.19,?
167,?,?,?,?,?,?,?,?
168,883.59,48131.61,48917.56,1601061.14,771.14,181.82,?,1.14
169,886.71,48119.72,48891.04,757901.15,641.15,86.45,1.14,1.15
170,885.25,47743.10,48509.84,246341.12,241.12,27.62,1.15,1.12
171,864.38,45870.00,46587.68,840991.08,831.08,90.25,1.12,1.08
172,855.18,44732.92,45456.77,428891.07,371.07,45.08,1.08,1.07
173,?,?,?,?,?,?,1.07,?
174,?,?,?,?,?,?,?,?
175,857.74,44824.62,45531.46,579971.08,421.08,61.17,?,1.08
176,863.23,44966.09,45672.10,936961.12,711.12,102.27,1.08,1.12
177,858.05,44893.99,45601.51,301421.08,171.08,32.56,1.12,1.08
178,847.97,43667.37,44326.49,688171.10,501.10,75.02,1.08,1.10
179,848.08,44747.79,45442.51,157851.10,121.10,17.46,1.10,1.10
180,?,?,?,?,?,?,1.10,?
181,?,?,?,?,?,?,?,?
182,848.80,44769.00,45461.06,244261.11,281.11,26.25,?,1.11
183,853.37,45533.94,46254.71,590001.09,431.09,63.10,1.11,1.09
184,850.45,45184.98,45899.36,285981.09,181.09,31.01,1.09,1.09
185,855.94,45613.75,46344.42,891181.14,571.14,100.42,1.09,1.14
186,851.88,45110.89,45805.34,3755861.16,1701.16,443.50,1.14,1.16
187,?,?,?,?,?,?,1.16,?
188,?,?,?,?,?,?,?,?
189,849.30,44534.34,45172.40,846181.20,621.20,98.58,?,1.20
190,842.60,44342.23,44969.23,269821.17,251.17,31.25,1.20,1.17
191,844.03,45068.55,45727.71,720061.17,341.17,84.57,1.17,1.17
192,845.84,45712.72,46390.36,400701.19,341.19,47.24,1.17,1.19
193,849.99,46150.78,46839.89,7902091.30,3361.30,1006.69,1.19,1.30
194,?,?,?,?,?,?,1.30,?
195,?,?,?,?,?,?,?,?
196,850.04,46218.05,46922.43,2314221.32,1391.32,303.35,?,1.32
197,847.84,46155.10,46860.35,2220081.27,1551.27,296.22,1.32,1.27
198,845.85,46287.08,47003.76,971941.24,631.24,121.31,1.27,1.24
199,845.70,46221.23,46919.83,916221.24,641.24,111.39,1.24,1.24
200,848.06,46399.74,47120.88,356361.19,1151.19,42.44,1.24,1.19
201,?,?,?,?,?,?,1.19,?
202,?,?,?,?,?,?,?,?
203,849.27,46361.70,47075.43,721151.19,361.19,84.88,?,1.19
204,852.44,46714.43,47454.90,684911.16,481.16,78.92,1.19,1.16
205,858.02,46835.98,47575.74,2432021.20,1041.20,292.73,1.16,1.20
206,858.31,46713.02,47446.69,1775581.28,941.28,219.62,1.20,1.28
207,858.83,46258.91,46981.22,630111.30,371.30,81.06,1.28,1.30
208,?,?,?,?,?,?,1.30,?
209,?,?,?,?,?,?,?,?
210,862.18,46480.62,47214.30,374871.27,211.27,47.66,?,1.27
211,870.15,46663.41,47398.08,583201.25,491.25,72.01,1.27,1.25
212,878.25,46925.65,47676.43,3957451.31,2561.31,528.54,1.25,1.31
213,881.30,47370.81,48147.76,1506441.34,1201.34,201.08,1.31,1.34
214,884.10,48325.33,49133.14,1586991.29,1081.29,208.36,1.34,1.29
215,?,?,?,?,?,?,1.29,?
216,?,?,?,?,?,?,?,?
217,891.59,48458.44,49272.86,358021.31,321.31,46.97,?,1.31
218,891.86,47942.81,48742.34,3710181.41,1671.41,515.02,1.31,1.41
219,898.91,48306.55,49124.78,2179621.41,1481.41,313.19,1.41,1.41
220,903.85,48862.88,49700.18,1660901.42,851.42,235.06,1.41,1.42
221,909.96,49125.36,49994.77,3093791.48,1381.48,459.80,1.42,1.48
222,?,?,?,?,?,?,1.48,?
223,?,?,?,?,?,?,?,?
224,918.93,49580.16,50476.37,1326951.56,1121.56,204.50,?,1.56
225,922.16,49747.66,50646.05,1099291.50,1041.50,167.58,1.56,1.50
226,928.58,50223.95,51152.95,2479931.56,1451.56,385.58,1.50,1.56
227,?,?,?,?,?,?,1.56,?
228,928.83,49976.48,50906.11,456671.54,281.54,70.88,?,1.54
229,?,?,?,?,?,?,1.54,?
230,?,?,?,?,?,?,?,?
231,919.57,49772.46,50713.14,1247601.45,991.45,186.56,?,1.45
232,914.58,49162.16,50077.30,2064171.44,1061.44,291.76,1.45,1.44
233,920.30,49128.05,50032.45,927601.45,571.45,134.52,1.44,1.45
234,931.73,49846.48,50780.47,2084091.56,1681.56,315.18,1.45,1.56
235,930.27,49895.10,50836.47,2565271.49,1661.49,398.08,1.56,1.49
236,?,?,?,?,?,?,1.49,?
237,?,?,?,?,?,?,?,?
238,927.73,49818.48,50756.86,595111.46,681.46,88.07,?,1.46
239,921.40,48833.58,49731.02,1749611.35,1361.35,241.59,1.46,1.35
240,919.00,48537.65,49421.50,383301.35,441.35,50.92,1.35,1.35
241,924.88,48676.45,49569.11,624901.41,551.41,87.17,1.35,1.41
242,925.91,48871.98,49771.98,365061.45,341.45,52.20,1.41,1.45
243,?,?,?,?,?,?,1.45,?
244,?,?,?,?,?,?,?,?
245,929.89,49187.22,50099.55,1462121.54,1091.54,222.74,?,1.54
246,926.93,48968.87,49861.54,496941.51,361.51,75.08,1.54,1.51
247,918.91,47919.09,48781.63,495121.50,481.50,73.60,1.51,1.50
248,890.19,45830.66,46598.42,930221.40,941.40,129.54,1.50,1.40
249,902.70,46717.04,47514.09,1109751.47,741.47,162.20,1.40,1.47
250,?,?,?,?,?,?,1.47,?
251,?,?,?,?,?,?,?,?
252,916.76,47808.90,48651.54,815951.53,561.53,122.91,?,1.53
253,931.39,48961.51,49839.90,2540301.55,1721.55,400.02,1.53,1.55
254,934.25,49437.02,50312.63,723701.54,541.54,111.48,1.55,1.54
255,943.52,49771.55,50644.38,332701.54,221.54,51.38,1.54,1.54
256,948.06,49348.61,50196.31,226261.55,241.55,34.88,1.54,1.55
257,?,?,?,?,?,?,1.55,?
258,?,?,?,?,?,?,?,?
259,956.00,48917.85,49741.35,693061.56,371.56,107.46,?,1.56
260,960.97,49434.46,50258.11,1455811.67,1171.67,235.54,1.56,1.67
261,957.28,49413.33,50227.43,1033701.66,811.66,173.18,1.67,1.66
262,963.32,50300.53,51171.25,1676681.75,1111.75,293.57,1.66,1.75
263,962.49,50308.19,51202.75,713091.75,461.75,123.64,1.75,1.75
264,?,?,?,?,?,?,1.75,?
265,?,?,?,?,?,?,?,?
266,959.46,49955.87,50869.00,289501.75,231.75,49.73,?,1.75
267,957.44,49979.47,50887.67,2443991.89,1761.89,454.28,1.75,1.89
268,961.02,50301.69,51221.45,2449432.10,2322.10,507.18,1.89,2.10
269,969.92,50936.34,51846.54,1310852.05,1232.05,265.76,2.10,2.05
270,977.10,50819.81,51704.53,799332.10,802.10,168.08,2.05,2.10
271,?,?,?,?,?,?,2.10,?
272,?,?,?,?,?,?,?,?
273,983.39,50301.85,51191.50,2715712.36,1792.36,608.46,?,2.36
274,984.17,50782.48,51691.24,3721712.29,3302.29,839.40,2.36,2.29
275,987.01,50803.40,51709.58,1687652.23,1402.23,375.88,2.29,2.23
276,988.62,50982.03,51911.61,1133582.28,1002.28,257.57,2.23,2.28
277,992.25,50601.24,51511.63,816532.23,952.23,179.53,2.28,2.23
278,?,?,?,?,?,?,2.23,?
279,?,?,?,?,?,?,?,?
280,995.75,50338.71,51239.47,1307532.20,1292.20,289.40,?,2.20
281,993.38,50137.88,51021.26,1424392.07,1502.07,301.22,2.20,2.07
282,996.97,50335.02,51215.99,457502.08,642.08,94.11,2.07,2.08
283,1011.15,51806.83,52744.48,1290942.23,1332.23,284.93,2.08,2.23
284,1024.81,52230.47,53193.87,744432.23,1542.23,165.95,2.23,2.23
285,?,?,?,?,?,?,2.23,?
286,?,?,?,?,?,?,?,?
287,1029.64,52520.91,53498.97,648212.25,802.25,146.51,?,2.25
288,1039.64,52590.73,53588.87,846832.36,862.36,196.44,2.25,2.36
289,1036.86,52861.41,53918.41,869842.30,1102.30,199.22,2.36,2.30
290,1049.92,52573.59,53571.90,728992.27,862.27,165.81,2.30,2.27
291,1051.86,52587.24,53572.92,445692.22,482.22,98.62,2.27,2.22
292,?,?,?,?,?,?,2.22,?
293,?,?,?,?,?,?,?,?
294,1066.25,53853.55,54903.39,866562.34,792.34,199.48,?,2.34
295,1078.51,53781.81,54818.06,2114262.43,1602.43,509.62,2.34,2.43
296,1074.66,53389.74,54433.41,1457742.56,2172.56,369.11,2.43,2.56
297,1083.34,53994.46,55063.75,1795432.70,1722.70,480.13,2.56,2.70
298,1095.80,53887.13,55023.42,945052.72,1282.72,255.04,2.70,2.72
299,?,?,?,?,?,?,2.72,?
300,?,?,?,?,?,?,?,?
301,1105.65,54180.04,55362.19,1043052.72,1272.72,278.67,?,2.72
302,1114.63,54536.95,55688.45,490502.67,702.67,131.00,2.72,2.67
303,1107.62,54095.32,55240.01,602512.63,852.63,161.26,2.67,2.63
304,1109.36,53607.86,54734.18,485582.57,782.57,126.95,2.63,2.57
305,?,?,?,?,?,?,2.57,?
306,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?
308,1108.16,53989.37,55121.60,31632,45,82.37,?,2.63
309,1101.37,53504.47,54600.05,59134,67,156.83,2.63,2.63
310,1106.35,53924.01,55035.36,3583,11,9.40,2.63,2.64
340,991.5027484429278,45857.110734846676,47106.0108522239,?,?,?,?,?,? 
370,1011.5865587108091,46189.882480874876,47398.32393415799,?,?,?,?,?,? 
400,1031.6703689786905,46522.654226903076,47690.63701609208,?,?,?,?,?,? 
490,1091.9217997823343,47520.969464987684,48567.57626189435,?,?,?,?,?,? 
670,1212.4246613896223,49517.5999411569,50321.45475349891,?,?,?,?,?,? 
