%310
@RELATION PLMNRTR00012
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE sWIG80 NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
293,?,?,?,?,?,?,?,?,?
294,14459.56,53853.55,54903.39,3606.06,824716.50,1016.50,536.40,?,6.50
295,14512.68,53781.81,54818.06,3615.60,1486616.45,1486.45,963.52,6.50,6.45
296,14327.32,53389.74,54433.41,3596.10,401336.38,556.38,258.02,6.45,6.38
297,14572.10,53994.46,55063.75,3637.76,470506.50,816.50,302.60,6.38,6.50
298,14753.57,53887.13,55023.42,3651.19,392376.46,536.46,254.08,6.50,6.46
299,?,?,?,?,?,?,?,6.46,?
300,?,?,?,?,?,?,?,?,?
301,14896.01,54180.04,55362.19,3660.45,465256.46,906.46,298.87,?,6.46
302,14994.44,54536.95,55688.45,3688.57,1188736.59,1496.59,775.32,6.46,6.59
303,14942.82,54095.32,55240.01,3660.80,4203096.97,6006.97,2902.67,6.59,6.97
304,14928.63,53607.86,54734.18,3628.73,751816.90,1786.90,519.62,6.97,6.90
305,?,?,?,?,?,?,?,6.90,?
306,?,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?,?
308,15023.33,53989.37,55121.60,3668.56,293666,575,2152.24,?,7.59
309,14877.29,53504.47,54600.05,3645.18,193122,375,1432.41,7.59,7.30
310,14860.69,53924.01,55035.36,3650.27,96748,119,702.90,7.30,7.30
340,13476.564027366672,45857.110734846676,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,13789.514663168062,46189.882480874876,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,14102.465298969453,46522.654226903076,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,15041.317206373624,47520.969464987684,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,16919.02102118197,49517.5999411569,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
