%310
@RELATION PLCTINT00018
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE sWIG80 NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-INFO NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
55,?,?,?,?,?,?,?,?,?,?
56,11033.69,46286.28,1137.44,46487.05,2840.57,2342925.83,19925.83,601.25,?,25.83
57,10972.28,45868.35,1126.88,46065.85,2831.16,828425.78,9425.78,211.71,25.83,25.78
58,11039.20,46241.92,1126.96,46459.99,2855.69,898225.70,7025.70,230.64,25.78,25.70
59,11052.03,46280.36,1140.99,46510.83,2865.27,1765326.61,10726.61,466.60,25.70,26.61
60,11010.83,46341.14,1150.40,46622.90,2859.05,1230727.16,12127.16,334.23,26.61,27.16
61,?,?,?,?,?,?,?,?,27.16,?
62,?,?,?,?,?,?,?,?,?,?
63,10998.55,46137.70,1147.38,46454.13,2860.68,6672327.45,13427.45,1805.58,?,27.45
64,10997.33,46676.09,1156.77,47001.38,2868.06,9131527.59,31127.59,2533.86,27.45,27.59
65,11042.47,46762.65,1150.07,47090.49,2872.90,2283527.68,9027.68,631.01,27.59,27.68
66,11042.08,46745.26,1155.43,47060.66,2873.49,1996627.40,9927.40,545.92,27.68,27.40
67,11119.06,47074.39,1164.85,47436.21,2906.74,4794127.46,12527.46,1314.58,27.40,27.46
68,?,?,?,?,?,?,?,?,27.46,?
69,?,?,?,?,?,?,?,?,?,?
70,11133.10,46933.03,1184.08,47269.75,2914.24,6121728.62,19528.62,1702.73,?,28.62
71,11150.86,47010.40,1185.21,47340.43,2911.38,5719228.00,29728.00,1611.52,28.62,28.00
72,11194.08,46888.37,1178.50,47235.72,2901.67,2768927.71,12827.71,772.71,28.00,27.71
73,11231.22,47223.68,1177.46,47606.16,2912.13,5191927.37,27627.37,1399.98,27.71,27.37
74,11228.39,47125.93,1176.61,47522.10,2909.77,3755927.37,10827.37,1016.56,27.37,27.37
75,?,?,?,?,?,?,?,?,27.37,?
76,?,?,?,?,?,?,?,?,?,?
77,11190.20,46668.41,1163.52,47094.18,2900.59,3597026.29,15826.29,952.07,?,26.29
78,11135.62,46029.35,1143.53,46473.62,2868.24,25127922.69,127522.69,5653.37,26.29,22.69
79,11168.63,46068.24,1121.08,46511.62,2874.75,4532823.20,36723.20,1060.84,22.69,23.20
80,11069.03,45580.47,1110.00,46017.88,2833.61,1493823.30,12023.30,347.17,23.20,23.30
81,10908.77,45066.18,1091.98,45473.08,2800.67,778123.45,6623.45,180.86,23.30,23.45
82,?,?,?,?,?,?,?,?,23.45,?
83,?,?,?,?,?,?,?,?,?,?
84,10899.26,44585.10,1091.47,44946.32,2780.21,2332622.25,15822.25,525.77,?,22.25
85,10815.43,44724.88,1081.75,45119.16,2774.13,2894921.90,20221.90,609.41,22.25,21.90
86,10867.86,45247.90,1090.32,45644.09,2785.46,273822.01,3922.01,60.46,21.90,22.01
87,10938.55,45147.57,1091.06,45528.85,2797.31,557522.00,4122.00,121.88,22.01,22.00
88,?,?,?,?,?,?,?,?,22.00,?
89,?,?,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?,?,?
92,10998.70,45304.74,1102.99,45679.51,2814.33,372922.36,4922.36,82.38,?,22.36
93,10809.87,44604.61,1070.68,44940.36,2769.02,1848522.85,4422.85,410.56,22.36,22.85
94,10817.23,44623.89,1070.17,44980.62,2766.19,1429223.92,13923.92,333.18,22.85,23.92
95,10803.99,44597.66,1086.26,44960.02,2760.91,1208924.19,10224.19,294.18,23.92,24.19
96,?,?,?,?,?,?,?,?,24.19,?
97,?,?,?,?,?,?,?,?,?,?
98,10819.93,44590.97,1086.13,44963.96,2764.28,1892324.10,14624.10,465.75,?,24.10
99,10820.89,44725.03,1084.77,45096.35,2767.26,1297123.49,8923.49,305.29,24.10,23.49
100,10845.27,45091.63,1089.08,45495.34,2780.21,303623.38,3323.38,70.76,23.49,23.38
101,10908.65,45688.48,1095.29,46131.66,2794.43,6366923.36,4323.36,1477.32,23.38,23.36
102,10807.45,45525.92,1102.49,45960.10,2783.53,953823.00,1523.00,219.39,23.36,23.00
103,?,?,?,?,?,?,?,?,23.00,?
104,?,?,?,?,?,?,?,?,?,?
105,10663.67,44724.14,1097.10,45167.65,2754.91,7971223.10,4023.10,1841.74,?,23.10
106,?,?,?,?,?,?,?,?,23.10,?
107,10431.02,43916.24,1090.97,44404.81,2705.88,1213523.00,5223.00,278.55,?,23.00
108,10415.53,43364.70,1089.24,43850.06,2695.55,1152422.50,3722.50,262.10,23.00,22.50
109,10373.60,43447.75,1086.50,43993.98,2685.57,507822.47,3222.47,113.36,22.50,22.47
110,?,?,?,?,?,?,?,?,22.47,?
111,?,?,?,?,?,?,?,?,?,?
112,10335.77,43360.30,1090.01,43892.82,2660.28,428822.47,3122.47,96.18,?,22.47
113,10282.22,43159.57,1070.14,43707.88,2624.40,270521.53,1721.53,58.35,22.47,21.53
114,10264.95,43356.73,1084.85,43908.95,2636.70,529121.39,4521.39,112.44,21.53,21.39
115,10327.20,43482.18,1076.35,44027.03,2658.57,4724021.20,21021.20,953.26,21.39,21.20
116,10407.26,43665.21,1081.14,44226.06,2669.93,1825021.20,6021.20,382.26,21.20,21.20
117,?,?,?,?,?,?,?,?,21.20,?
118,?,?,?,?,?,?,?,?,?,?
119,10465.41,43882.16,1086.18,44420.22,2685.14,938721.50,5721.50,198.31,?,21.50
120,10511.46,44162.18,1096.22,44653.34,2704.84,1168321.00,5921.00,245.11,21.50,21.00
121,?,?,?,?,?,?,?,?,21.00,?
122,10554.34,43991.51,1077.28,44466.89,2695.22,388120.80,2420.80,81.61,?,20.80
123,?,?,?,?,?,?,?,?,20.80,?
124,?,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?,?
126,10605.72,44541.73,1104.54,45060.80,2714.72,575920.54,3020.54,118.73,?,20.54
127,10618.63,44742.22,1111.64,45244.29,2733.96,955820.54,5320.54,195.83,20.54,20.54
128,10692.81,45117.94,1106.26,45647.76,2752.14,835222.19,8322.19,177.06,20.54,22.19
129,10714.80,44943.16,1111.55,45475.08,2760.20,814922.46,7922.46,181.18,22.19,22.46
130,10758.03,44895.35,1118.53,45408.06,2769.85,3270021.08,26021.08,717.48,22.46,21.08
131,?,?,?,?,?,?,?,?,21.08,?
132,?,?,?,?,?,?,?,?,?,?
133,10762.74,45207.84,1126.14,45746.01,2790.62,5961819.50,42719.50,1138.31,?,19.50
134,10819.27,45771.11,1157.28,46336.62,2822.41,1439019.10,15619.10,272.29,19.50,19.10
135,10913.18,46102.42,1180.62,46676.61,2848.38,690318.45,7718.45,129.03,19.10,18.45
136,10976.80,45992.03,1159.61,46581.16,2871.70,3080217.90,14417.90,555.43,18.45,17.90
137,10991.63,46078.68,1125.40,46646.58,2885.19,1655617.25,13817.25,291.95,17.90,17.25
138,?,?,?,?,?,?,?,?,17.25,?
139,?,?,?,?,?,?,?,?,?,?
140,11070.23,46041.35,1137.52,46615.31,2921.95,1941617.51,11917.51,343.03,?,17.51
141,11089.17,45851.80,1125.99,46439.10,2893.12,424417.73,4817.73,74.76,17.51,17.73
142,11082.19,45933.66,1125.44,46529.96,2912.70,770018.20,6718.20,139.07,17.73,18.20
143,11050.12,45687.76,1120.21,46311.26,2894.53,550717.50,5017.50,97.31,18.20,17.50
144,11130.47,46145.44,1124.91,46783.61,2929.62,1155017.65,8117.65,204.64,17.50,17.65
145,?,?,?,?,?,?,?,?,17.65,?
146,?,?,?,?,?,?,?,?,?,?
147,11329.88,47277.10,1142.01,47957.54,2976.83,11493317.60,9317.60,2024.34,?,17.60
148,11439.53,47579.87,1154.78,48258.02,2997.81,3391517.70,15317.70,604.98,17.60,17.70
149,11434.08,47476.64,1171.08,48138.07,3000.58,13393617.00,59617.00,2234.77,17.70,17.00
150,?,?,?,?,?,?,?,?,17.00,?
151,11518.87,47806.34,1165.26,48503.87,2994.25,1236116.55,10816.55,205.07,?,16.55
152,?,?,?,?,?,?,?,?,16.55,?
153,?,?,?,?,?,?,?,?,?,?
154,11428.58,47175.79,1165.63,47868.36,2970.24,920316.68,7416.68,152.64,?,16.68
155,11527.78,47620.68,1159.94,48323.88,2998.79,2293916.55,13316.55,376.99,16.68,16.55
156,11566.33,47805.94,1151.72,48513.29,3026.87,1622416.50,10016.50,267.61,16.55,16.50
157,11598.90,47573.66,1162.00,48259.19,3020.15,12066216.50,15516.50,1944.17,16.50,16.50
158,11721.20,48209.65,1181.72,48918.37,3044.38,4297916.89,16916.89,724.41,16.50,16.89
159,?,?,?,?,?,?,?,?,16.89,?
160,?,?,?,?,?,?,?,?,?,?
161,11855.82,48495.01,1181.70,49207.65,3065.91,1646516.80,8616.80,278.06,?,16.80
162,11906.69,48324.52,1178.63,49050.96,3074.89,1853416.09,12616.09,303.12,16.80,16.09
163,12044.12,48383.93,1192.84,49098.70,3098.83,2007716.44,11016.44,325.90,16.09,16.44
164,11997.09,48152.82,1194.64,48890.47,3089.32,1973616.50,7416.50,324.07,16.44,16.50
165,11980.74,48273.42,1193.40,49057.66,3092.65,26903616.75,84716.75,4607.31,16.50,16.75
166,?,?,?,?,?,?,?,?,16.75,?
167,?,?,?,?,?,?,?,?,?,?
168,11950.70,48131.61,1195.82,48917.56,3100.24,2450616.90,14916.90,416.61,?,16.90
169,12001.25,48119.72,1195.92,48891.04,3120.39,5936116.90,23016.90,988.85,16.90,16.90
170,11995.61,47743.10,1196.01,48509.84,3122.21,1641516.04,9916.04,268.54,16.90,16.04
171,11755.38,45870.00,1146.73,46587.68,3038.18,4366815.55,29315.55,673.91,16.04,15.55
172,11698.05,44732.92,1176.34,45456.77,3001.68,810415.70,6115.70,126.00,15.55,15.70
173,?,?,?,?,?,?,?,?,15.70,?
174,?,?,?,?,?,?,?,?,?,?
175,11694.70,44824.62,1173.52,45531.46,2990.89,1436415.70,11015.70,222.41,?,15.70
176,11846.22,44966.09,1180.90,45672.10,2999.31,1554115.90,6415.90,243.61,15.70,15.90
177,11772.39,44893.99,1166.57,45601.51,2972.55,504816.00,6016.00,80.95,15.90,16.00
178,11665.86,43667.37,1139.46,44326.49,2915.58,1141215.60,3615.60,178.40,16.00,15.60
179,11716.43,44747.79,1160.39,45442.51,2948.80,853715.40,6515.40,133.71,15.60,15.40
180,?,?,?,?,?,?,?,?,15.40,?
181,?,?,?,?,?,?,?,?,?,?
182,11756.83,44769.00,1150.94,45461.06,2963.91,130515.50,1815.50,20.13,?,15.50
183,11805.57,45533.94,1175.36,46254.71,2981.48,657815.90,3715.90,103.80,15.50,15.90
184,11736.24,45184.98,1196.30,45899.36,2971.57,480115.87,3415.87,75.50,15.90,15.87
185,11820.50,45613.75,1189.64,46344.42,2988.19,251615.90,3515.90,40.14,15.87,15.90
186,11822.63,45110.89,1161.10,45805.34,2977.06,445216.15,3216.15,71.86,15.90,16.15
187,?,?,?,?,?,?,?,?,16.15,?
188,?,?,?,?,?,?,?,?,?,?
189,11711.98,44534.34,1167.58,45172.40,2948.16,290416.15,2516.15,47.02,?,16.15
190,11610.73,44342.23,1165.35,44969.23,2924.69,770616.49,5216.49,126.29,16.15,16.49
191,11643.94,45068.55,1180.80,45727.71,2962.09,2616116.39,11616.39,440.45,16.49,16.39
192,11739.32,45712.72,1192.09,46390.36,2992.86,1950215.85,10015.85,308.08,16.39,15.85
193,11784.60,46150.78,1209.79,46839.89,3017.66,690915.80,3815.80,108.63,15.85,15.80
194,?,?,?,?,?,?,?,?,15.80,?
195,?,?,?,?,?,?,?,?,?,?
196,11770.78,46218.05,1196.78,46922.43,3022.70,176415.80,2215.80,28.16,?,15.80
197,11753.20,46155.10,1214.42,46860.35,3017.11,604815.80,3815.80,94.63,15.80,15.80
198,11768.81,46287.08,1215.81,47003.76,3021.27,432115.90,1815.90,68.10,15.80,15.90
199,11813.42,46221.23,1211.51,46919.83,3023.16,936315.99,6415.99,149.25,15.90,15.99
200,11837.95,46399.74,1210.19,47120.88,3019.85,1268616.15,2916.15,204.34,15.99,16.15
201,?,?,?,?,?,?,?,?,16.15,?
202,?,?,?,?,?,?,?,?,?,?
203,11864.19,46361.70,1235.07,47075.43,3021.70,103616.02,1716.02,16.67,?,16.02
204,11905.16,46714.43,1232.24,47454.90,3029.97,528716.08,716.08,84.99,16.02,16.08
205,11975.99,46835.98,1222.66,47575.74,3050.63,578016.15,3116.15,92.89,16.08,16.15
206,11939.68,46713.02,1219.75,47446.69,3036.16,583016.10,1816.10,93.75,16.15,16.10
207,11930.54,46258.91,1209.19,46981.22,3015.00,931815.95,5815.95,146.93,16.10,15.95
208,?,?,?,?,?,?,?,?,15.95,?
209,?,?,?,?,?,?,?,?,?,?
210,11917.93,46480.62,1199.78,47214.30,3032.94,1933115.97,4515.97,306.67,?,15.97
211,11914.45,46663.41,1213.77,47398.08,3038.42,127715.90,2115.90,20.38,15.97,15.90
212,11934.08,46925.65,1223.90,47676.43,3046.08,761315.89,4115.89,117.90,15.90,15.89
213,12025.60,47370.81,1222.52,48147.76,3060.17,318615.95,1115.95,51.08,15.89,15.95
214,12096.51,48325.33,1231.68,49133.14,3110.79,945415.95,5415.95,152.14,15.95,15.95
215,?,?,?,?,?,?,?,?,15.95,?
216,?,?,?,?,?,?,?,?,?,?
217,12181.61,48458.44,1230.24,49272.86,3127.41,95516.08,1616.08,15.14,?,16.08
218,12213.07,47942.81,1233.34,48742.34,3127.38,4805316.66,6516.66,770.80,16.08,16.66
219,12294.72,48306.55,1236.11,49124.78,3168.23,4018216.76,16516.76,674.76,16.66,16.76
220,12425.78,48862.88,1227.93,49700.18,3190.86,1228216.66,5616.66,205.95,16.76,16.66
221,12524.35,49125.36,1228.51,49994.77,3206.86,3483917.05,7817.05,579.01,16.66,17.05
222,?,?,?,?,?,?,?,?,17.05,?
223,?,?,?,?,?,?,?,?,?,?
224,12613.68,49580.16,1249.41,50476.37,3225.79,5558717.40,19417.40,967.38,?,17.40
225,12783.95,49747.66,1253.14,50646.05,3233.22,1497917.15,9517.15,259.37,17.40,17.15
226,12961.14,50223.95,1260.91,51152.95,3271.49,1343317.15,6417.15,232.39,17.15,17.15
227,?,?,?,?,?,?,?,?,17.15,?
228,12933.31,49976.48,1262.98,50906.11,3253.28,685716.95,5216.95,115.13,?,16.95
229,?,?,?,?,?,?,?,?,16.95,?
230,?,?,?,?,?,?,?,?,?,?
231,12877.73,49772.46,1251.04,50713.14,3237.31,1067716.25,6916.25,173.90,?,16.25
232,12831.52,49162.16,1247.19,50077.30,3210.57,2025516.35,14316.35,323.04,16.25,16.35
233,12826.21,49128.05,1248.67,50032.45,3221.87,5132517.20,17217.20,882.45,16.35,17.20
234,12985.38,49846.48,1258.64,50780.47,3260.69,6915717.80,21817.80,1213.68,17.20,17.80
235,13050.37,49895.10,1247.33,50836.47,3260.35,1745517.71,13517.71,310.15,17.80,17.71
236,?,?,?,?,?,?,?,?,17.71,?
237,?,?,?,?,?,?,?,?,?,?
238,13056.86,49818.48,1237.10,50756.86,3255.45,3279617.39,19917.39,566.66,?,17.39
239,12781.02,48833.58,1229.04,49731.02,3197.48,6997917.00,35117.00,1247.12,17.39,17.00
240,12706.26,48537.65,1239.92,49421.50,3183.87,6677717.30,15717.30,1136.52,17.00,17.30
241,12801.41,48676.45,1251.80,49569.11,3204.20,1836117.45,8917.45,321.37,17.30,17.45
242,12801.04,48871.98,1261.01,49771.98,3196.27,1862517.50,8817.50,320.90,17.45,17.50
243,?,?,?,?,?,?,?,?,17.50,?
244,?,?,?,?,?,?,?,?,?,?
245,12870.44,49187.22,1259.01,50099.55,3230.20,2897417.71,12817.71,511.63,?,17.71
246,12843.19,48968.87,1257.15,49861.54,3226.75,1753017.50,7317.50,309.58,17.71,17.50
247,12637.81,47919.09,1243.35,48781.63,3174.71,2218016.74,17316.74,374.21,17.50,16.74
248,12178.22,45830.66,1185.76,46598.42,3061.25,2429716.20,20816.20,387.36,16.74,16.20
249,12457.22,46717.04,1237.06,47514.09,3142.61,1528616.60,9116.60,252.96,16.20,16.60
250,?,?,?,?,?,?,?,?,16.60,?
251,?,?,?,?,?,?,?,?,?,?
252,12726.39,47808.90,1243.34,48651.54,3199.68,407816.50,3616.50,68.27,?,16.50
253,12962.91,48961.51,1250.38,49839.90,3256.85,679516.50,5116.50,112.89,16.50,16.50
254,12983.95,49437.02,1263.62,50312.63,3285.29,3396515.88,13015.88,545.20,16.50,15.88
255,13011.41,49771.55,1276.66,50644.38,3303.55,1376516.05,8216.05,220.34,15.88,16.05
256,12998.59,49348.61,1298.01,50196.31,3285.49,435216.37,2716.37,70.75,16.05,16.37
257,?,?,?,?,?,?,?,?,16.37,?
258,?,?,?,?,?,?,?,?,?,?
259,13003.37,48917.85,1275.46,49741.35,3260.05,4981116.90,10516.90,832.07,?,16.90
260,13085.22,49434.46,1297.54,50258.11,3286.61,2228117.59,9317.59,388.50,16.90,17.59
261,13049.76,49413.33,1284.43,50227.43,3277.41,3298917.40,7517.40,576.18,17.59,17.40
262,13124.47,50300.53,1287.16,51171.25,3316.59,3140517.02,9017.02,553.88,17.40,17.02
263,13140.38,50308.19,1303.27,51202.75,3316.08,487617.05,4317.05,83.59,17.02,17.05
264,?,?,?,?,?,?,?,?,17.05,?
265,?,?,?,?,?,?,?,?,?,?
266,13089.15,49955.87,1279.78,50869.00,3291.57,156217.05,2717.05,26.84,?,17.05
267,13131.43,49979.47,1298.17,50887.67,3275.67,545017.05,4717.05,92.69,17.05,17.05
268,13114.91,50301.69,1316.37,51221.45,3299.72,1810217.45,7117.45,316.15,17.05,17.45
269,13233.88,50936.34,1330.10,51846.54,3336.44,1756916.95,9116.95,297.75,17.45,16.95
270,13346.97,50819.81,1345.84,51704.53,3352.18,824516.51,6116.51,136.81,16.95,16.51
271,?,?,?,?,?,?,?,?,16.51,?
272,?,?,?,?,?,?,?,?,?,?
273,13314.68,50301.85,1344.48,51191.50,3349.29,1193816.50,9316.50,193.02,?,16.50
274,13338.19,50782.48,1340.21,51691.24,3351.68,343016.25,4416.25,55.26,16.50,16.25
275,13386.01,50803.40,1343.11,51709.58,3364.40,911616.22,6116.22,148.13,16.25,16.22
276,13476.11,50982.03,1339.95,51911.61,3383.62,1057016.04,8916.04,168.37,16.22,16.04
277,13513.64,50601.24,1323.45,51511.63,3381.52,220616.05,3416.05,35.02,16.04,16.05
278,?,?,?,?,?,?,?,?,16.05,?
279,?,?,?,?,?,?,?,?,?,?
280,13477.58,50338.71,1339.98,51239.47,3383.60,2484815.64,13915.64,383.06,?,15.64
281,13399.64,50137.88,1327.31,51021.26,3368.14,782715.49,7415.49,119.89,15.64,15.49
282,13361.98,50335.02,1320.08,51215.99,3379.96,973014.90,7714.90,147.73,15.49,14.90
283,13589.27,51806.83,1352.10,52744.48,3454.41,8411113.00,49913.00,1134.97,14.90,13.00
284,13638.56,52230.47,1345.83,53193.87,3477.04,23915611.00,101811.00,2737.06,13.00,11.00
285,?,?,?,?,?,?,?,?,11.00,?
286,?,?,?,?,?,?,?,?,?,?
287,13701.85,52520.91,1348.18,53498.97,3508.85,6075511.74,28611.74,704.09,?,11.74
288,13824.94,52590.73,1382.18,53588.87,3544.07,7804311.27,29811.27,874.39,11.74,11.27
289,13886.79,52861.41,1368.16,53918.41,3548.14,4386410.98,17710.98,489.24,11.27,10.98
290,14155.74,52573.59,1375.02,53571.90,3572.96,5994810.68,32610.68,627.31,10.98,10.68
291,14253.72,52587.24,1361.11,53572.92,3535.97,869339.00,4889.00,798.50,10.68,9.00
292,?,?,?,?,?,?,?,?,9.00,?
293,?,?,?,?,?,?,?,?,?,?
294,14459.56,53853.55,1389.98,54903.39,3606.06,583239.55,3309.55,555.32,?,9.55
295,14512.68,53781.81,1383.79,54818.06,3615.60,149339.55,959.55,140.14,9.55,9.55
296,14327.32,53389.74,1387.21,54433.41,3596.10,145679.50,799.50,138.76,9.55,9.50
297,14572.10,53994.46,1392.05,55063.75,3637.76,136609.57,759.57,132.65,9.50,9.57
298,14753.57,53887.13,1408.73,55023.42,3651.19,80609.49,569.49,76.11,9.57,9.49
299,?,?,?,?,?,?,?,?,9.49,?
300,?,?,?,?,?,?,?,?,?,?
301,14896.01,54180.04,1424.20,55362.19,3660.45,154829.35,709.35,144.10,?,9.35
302,14994.44,54536.95,1415.96,55688.45,3688.57,221109.15,1049.15,202.12,9.35,9.15
303,14942.82,54095.32,1435.46,55240.01,3660.80,397928.79,1878.79,352.20,9.15,8.79
304,14928.63,53607.86,1416.41,54734.18,3628.73,246938.99,1658.99,215.26,8.79,8.99
305,?,?,?,?,?,?,?,?,8.99,?
306,?,?,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?,?,?
308,15023.33,53989.37,1446.55,55121.60,3668.56,9588,62,84.66,?,8.96
309,14877.29,53504.47,1441.92,54600.05,3645.18,28813,124,264.14,8.96,9.30
310,14860.69,53924.01,1445.73,55035.36,3650.27,65621,296,644.40,9.30,10.28
340,13476.564027366672,45857.110734846676,1298.5945247741247,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,13789.514663168062,46189.882480874876,1325.4888178463666,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,14102.465298969453,46522.654226903076,1352.3831109186085,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,15041.317206373624,47520.969464987684,1433.0659901353345,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,16919.02102118197,49517.5999411569,1594.4317485687864,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
