%310
@RELATION PLBNFTS00018
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE sWIG80 NUMERIC 
@ATTRIBUTE WIGdiv NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
31,11245.80,1070.81,46840.15,47011.43,2880.57,324263.90,29263.90,85.67,264.00,263.90
32,11241.00,1073.47,46945.58,47121.08,2883.81,3520270.00,71270.00,943.75,263.90,270.00
33,?,?,?,?,?,?,?,?,270.00,?
34,?,?,?,?,?,?,?,?,?,?
35,11191.08,1061.01,46556.55,46735.25,2856.17,2242260.00,142260.00,613.15,?,260.00
36,11060.84,1066.05,46674.78,46862.43,2843.49,1036260.00,49260.00,272.63,260.00,260.00
37,10953.57,1054.01,46149.14,46341.54,2811.05,1897261.70,50261.70,499.93,260.00,261.70
38,10950.03,1057.65,46329.66,46512.72,2815.91,424259.70,53259.70,108.60,261.70,259.70
39,10986.53,1068.97,46741.54,46931.40,2825.70,974257.00,32257.00,252.95,259.70,257.00
40,?,?,?,?,?,?,?,?,257.00,?
41,?,?,?,?,?,?,?,?,?,?
42,10947.75,1067.80,46786.74,46988.04,2826.84,964265.50,41265.50,251.13,?,265.50
43,10981.98,1038.81,46399.26,46564.61,2821.25,715271.50,56271.50,190.48,265.50,271.50
44,11022.58,1034.74,46406.74,46569.81,2825.02,4084270.00,46270.00,1122.90,271.50,270.00
45,11017.48,1024.61,46211.54,46360.51,2825.15,403279.00,31279.00,112.06,270.00,279.00
46,11071.18,1029.14,46370.13,46523.63,2838.22,269279.00,30279.00,74.86,279.00,279.00
47,?,?,?,?,?,?,?,?,279.00,?
48,?,?,?,?,?,?,?,?,?,?
49,11089.91,1033.03,46508.27,46665.39,2848.48,864284.00,72284.00,246.74,?,284.00
50,11119.72,1028.99,46490.89,46652.19,2843.90,313285.50,35285.50,89.26,284.00,285.50
51,11014.53,1013.84,46051.76,46198.42,2831.71,327282.40,42282.40,93.31,285.50,282.40
52,10948.88,1009.79,45879.90,46050.52,2801.83,441276.90,48276.90,122.31,282.40,276.90
53,10985.79,1008.41,45948.12,46124.82,2817.57,1538277.70,28277.70,427.14,276.90,277.70
54,?,?,?,?,?,?,?,?,277.70,?
55,?,?,?,?,?,?,?,?,?,?
56,11033.69,1013.72,46286.28,46487.05,2840.57,1053274.00,62274.00,288.78,?,274.00
57,10972.28,1007.53,45868.35,46065.85,2831.16,208273.60,21273.60,56.00,274.00,273.60
58,11039.20,1014.91,46241.92,46459.99,2855.69,413266.00,37266.00,111.27,273.60,266.00
59,11052.03,1015.09,46280.36,46510.83,2865.27,241269.90,21269.90,64.05,266.00,269.90
60,11010.83,1019.44,46341.14,46622.90,2859.05,345262.60,49262.60,91.20,269.90,262.60
61,?,?,?,?,?,?,?,?,262.60,?
62,?,?,?,?,?,?,?,?,?,?
63,10998.55,1017.25,46137.70,46454.13,2860.68,244265.80,34265.80,64.58,?,265.80
64,10997.33,1023.77,46676.09,47001.38,2868.06,284265.90,28265.90,75.22,265.80,265.90
65,11042.47,1022.74,46762.65,47090.49,2872.90,508265.40,33265.40,134.62,265.90,265.40
66,11042.08,1022.01,46745.26,47060.66,2873.49,199268.10,23268.10,53.32,265.40,268.10
67,11119.06,1029.77,47074.39,47436.21,2906.74,353271.80,26271.80,94.66,268.10,271.80
68,?,?,?,?,?,?,?,?,271.80,?
69,?,?,?,?,?,?,?,?,?,?
70,11133.10,1029.96,46933.03,47269.75,2914.24,88272.00,11272.00,23.90,?,272.00
71,11150.86,1027.64,47010.40,47340.43,2911.38,618270.00,24270.00,166.95,272.00,270.00
72,11194.08,1026.57,46888.37,47235.72,2901.67,658273.00,27273.00,179.02,270.00,273.00
73,11231.22,1033.40,47223.68,47606.16,2912.13,163273.00,13273.00,44.47,273.00,273.00
74,11228.39,1030.99,47125.93,47522.10,2909.77,277272.00,16272.00,75.39,273.00,272.00
75,?,?,?,?,?,?,?,?,272.00,?
76,?,?,?,?,?,?,?,?,?,?
77,11190.20,1019.65,46668.41,47094.18,2900.59,67270.00,14270.00,18.12,?,270.00
78,11135.62,1004.18,46029.35,46473.62,2868.24,104271.00,14271.00,27.97,270.00,271.00
79,11168.63,1001.19,46068.24,46511.62,2874.75,712266.00,46266.00,188.63,271.00,266.00
80,11069.03,992.85,45580.47,46017.88,2833.61,1043260.00,27260.00,273.59,266.00,260.00
81,10908.77,982.63,45066.18,45473.08,2800.67,605250.00,45250.00,150.04,260.00,250.00
82,?,?,?,?,?,?,?,?,250.00,?
83,?,?,?,?,?,?,?,?,?,?
84,10899.26,971.44,44585.10,44946.32,2780.21,2815238.00,93238.00,676.80,?,238.00
85,10815.43,974.15,44724.88,45119.16,2774.13,1586225.00,68225.00,365.58,238.00,225.00
86,10867.86,981.90,45247.90,45644.09,2785.46,1321238.00,74238.00,309.47,225.00,238.00
87,10938.55,986.42,45147.57,45528.85,2797.31,343252.90,20252.90,83.86,238.00,252.90
88,?,?,?,?,?,?,?,?,252.90,?
89,?,?,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?,?,?
92,10998.70,988.58,45304.74,45679.51,2814.33,496259.00,25259.00,124.13,?,259.00
93,10809.87,974.84,44604.61,44940.36,2769.02,1385259.00,56259.00,363.57,259.00,259.00
94,10817.23,976.20,44623.89,44980.62,2766.19,136259.90,17259.90,35.33,259.00,259.90
95,10803.99,975.85,44597.66,44960.02,2760.91,206262.00,28262.00,52.83,259.90,262.00
96,?,?,?,?,?,?,?,?,262.00,?
97,?,?,?,?,?,?,?,?,?,?
98,10819.93,975.73,44590.97,44963.96,2764.28,663263.70,17263.70,172.36,?,263.70
99,10820.89,975.68,44725.03,45096.35,2767.26,66267.00,9267.00,17.64,263.70,267.00
100,10845.27,979.74,45091.63,45495.34,2780.21,24267.00,7267.00,6.41,267.00,267.00
101,10908.65,994.45,45688.48,46131.66,2794.43,56268.00,13268.00,14.92,267.00,268.00
102,10807.45,991.42,45525.92,45960.10,2783.53,81267.40,9267.40,21.33,268.00,267.40
103,?,?,?,?,?,?,?,?,267.40,?
104,?,?,?,?,?,?,?,?,?,?
105,10663.67,976.98,44724.14,45167.65,2754.91,61261.00,9261.00,16.13,?,261.00
106,?,?,?,?,?,?,?,?,261.00,?
107,10431.02,961.16,43916.24,44404.81,2705.88,95264.00,12264.00,25.00,?,264.00
108,10415.53,947.88,43364.70,43850.06,2695.55,125254.85,15254.85,31.28,264.00,254.85
109,10373.60,953.25,43447.75,43993.98,2685.57,93256.50,19256.50,23.04,254.85,256.50
110,?,?,?,?,?,?,?,?,256.50,?
111,?,?,?,?,?,?,?,?,?,?
112,10335.77,957.00,43360.30,43892.82,2660.28,83256.50,11256.50,20.90,?,256.50
113,10282.22,956.98,43159.57,43707.88,2624.40,99255.00,10255.00,24.80,256.50,255.00
114,10264.95,956.07,43356.73,43908.95,2636.70,22550252.00,10252.00,5592.59,255.00,252.00
115,10327.20,957.91,43482.18,44027.03,2658.57,114251.00,14251.00,28.12,252.00,251.00
116,10407.26,957.94,43665.21,44226.06,2669.93,526250.80,14250.80,131.39,251.00,250.80
117,?,?,?,?,?,?,?,?,250.80,?
118,?,?,?,?,?,?,?,?,?,?
119,10465.41,960.13,43882.16,44420.22,2685.14,36250.40,5250.40,8.84,?,250.40
120,10511.46,967.66,44162.18,44653.34,2704.84,4249.95,2249.95,1.00,250.40,249.95
121,?,?,?,?,?,?,?,?,249.95,?
122,10554.34,969.80,43991.51,44466.89,2695.22,32254.00,7254.00,8.08,?,254.00
123,?,?,?,?,?,?,?,?,254.00,?
124,?,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?,?
126,10605.72,985.04,44541.73,45060.80,2714.72,358262.80,37262.80,92.51,?,262.80
127,10618.63,983.62,44742.22,45244.29,2733.96,211261.50,17261.50,54.89,262.80,261.50
128,10692.81,989.70,45117.94,45647.76,2752.14,456260.95,11260.95,117.67,261.50,260.95
129,10714.80,982.95,44943.16,45475.08,2760.20,97256.20,10256.20,24.93,260.95,256.20
130,10758.03,983.43,44895.35,45408.06,2769.85,365252.50,23252.50,91.94,256.20,252.50
131,?,?,?,?,?,?,?,?,252.50,?
132,?,?,?,?,?,?,?,?,?,?
133,10762.74,990.06,45207.84,45746.01,2790.62,149261.90,23261.90,38.49,?,261.90
134,10819.27,1004.51,45771.11,46336.62,2822.41,133258.45,21258.45,34.55,261.90,258.45
135,10913.18,1009.60,46102.42,46676.61,2848.38,328258.00,20258.00,83.83,258.45,258.00
136,10976.80,1005.91,45992.03,46581.16,2871.70,106259.00,10259.00,27.26,258.00,259.00
137,10991.63,1003.88,46078.68,46646.58,2885.19,743259.00,22259.00,190.34,259.00,259.00
138,?,?,?,?,?,?,?,?,259.00,?
139,?,?,?,?,?,?,?,?,?,?
140,11070.23,999.39,46041.35,46615.31,2921.95,226258.00,34258.00,57.84,?,258.00
141,11089.17,996.01,45851.80,46439.10,2893.12,3724257.00,11257.00,957.05,258.00,257.00
142,11082.19,995.72,45933.66,46529.96,2912.70,66259.00,17259.00,16.91,257.00,259.00
143,11050.12,990.26,45687.76,46311.26,2894.53,49257.85,12257.85,12.53,259.00,257.85
144,11130.47,999.44,46145.44,46783.61,2929.62,121261.40,12261.40,31.48,257.85,261.40
145,?,?,?,?,?,?,?,?,261.40,?
146,?,?,?,?,?,?,?,?,?,?
147,11329.88,1021.35,47277.10,47957.54,2976.83,107262.00,15262.00,28.04,?,262.00
148,11439.53,1028.33,47579.87,48258.02,2997.81,92262.00,9262.00,23.99,262.00,262.00
149,11434.08,1032.73,47476.64,48138.07,3000.58,598251.90,65251.90,148.81,262.00,251.90
150,?,?,?,?,?,?,?,?,251.90,?
151,11518.87,1043.83,47806.34,48503.87,2994.25,114251.00,24251.00,28.62,?,251.00
152,?,?,?,?,?,?,?,?,251.00,?
153,?,?,?,?,?,?,?,?,?,?
154,11428.58,1025.46,47175.79,47868.36,2970.24,52250.80,6250.80,12.85,?,250.80
155,11527.78,1028.91,47620.68,48323.88,2998.79,91250.80,8250.80,22.72,250.80,250.80
156,11566.33,1031.84,47805.94,48513.29,3026.87,96250.00,17250.00,23.88,250.80,250.00
157,11598.90,1025.43,47573.66,48259.19,3020.15,290249.90,25249.90,72.33,250.00,249.90
158,11721.20,1036.26,48209.65,48918.37,3044.38,54252.00,6252.00,13.64,249.90,252.00
159,?,?,?,?,?,?,?,?,252.00,?
160,?,?,?,?,?,?,?,?,?,?
161,11855.82,1043.13,48495.01,49207.65,3065.91,53251.75,8251.75,13.35,?,251.75
162,11906.69,1038.53,48324.52,49050.96,3074.89,107247.70,13247.70,26.32,251.75,247.70
163,12044.12,1039.02,48383.93,49098.70,3098.83,1222253.50,29253.50,304.09,247.70,253.50
164,11997.09,1039.63,48152.82,48890.47,3089.32,53251.85,7251.85,13.09,253.50,251.85
165,11980.74,1041.54,48273.42,49057.66,3092.65,2497263.00,95263.00,656.40,251.85,263.00
166,?,?,?,?,?,?,?,?,263.00,?
167,?,?,?,?,?,?,?,?,?,?
168,11950.70,1038.28,48131.61,48917.56,3100.24,26041264.00,89264.00,6700.51,?,264.00
169,12001.25,1038.59,48119.72,48891.04,3120.39,862266.45,49266.45,229.25,264.00,266.45
170,11995.61,1034.52,47743.10,48509.84,3122.21,368267.70,31267.70,98.59,266.45,267.70
171,11755.38,998.13,45870.00,46587.68,3038.18,387263.00,49263.00,101.92,267.70,263.00
172,11698.05,976.71,44732.92,45456.77,3001.68,73262.50,15262.50,19.12,263.00,262.50
173,?,?,?,?,?,?,?,?,262.50,?
174,?,?,?,?,?,?,?,?,?,?
175,11694.70,975.16,44824.62,45531.46,2990.89,357263.30,16263.30,93.92,?,263.30
176,11846.22,979.40,44966.09,45672.10,2999.31,93262.50,16262.50,24.37,263.30,262.50
177,11772.39,972.28,44893.99,45601.51,2972.55,94263.00,13263.00,24.59,262.50,263.00
178,11665.86,940.51,43667.37,44326.49,2915.58,181261.80,31261.80,45.81,263.00,261.80
179,11716.43,962.64,44747.79,45442.51,2948.80,12478264.00,28264.00,3247.37,261.80,264.00
180,?,?,?,?,?,?,?,?,264.00,?
181,?,?,?,?,?,?,?,?,?,?
182,11756.83,960.62,44769.00,45461.06,2963.91,27265.00,8265.00,7.18,?,265.00
183,11805.57,976.14,45533.94,46254.71,2981.48,5617274.00,29274.00,1516.67,265.00,274.00
184,11736.24,975.88,45184.98,45899.36,2971.57,275275.00,30275.00,75.29,274.00,275.00
185,11820.50,982.38,45613.75,46344.42,2988.19,71274.90,9274.90,19.63,275.00,274.90
186,11822.63,971.06,45110.89,45805.34,2977.06,141274.80,19274.80,38.43,274.90,274.80
187,?,?,?,?,?,?,?,?,274.80,?
188,?,?,?,?,?,?,?,?,?,?
189,11711.98,960.34,44534.34,45172.40,2948.16,5295274.50,14274.50,1442.93,?,274.50
190,11610.73,955.08,44342.23,44969.23,2924.69,8275.00,4275.00,2.19,274.50,275.00
191,11643.94,971.81,45068.55,45727.71,2962.09,111274.80,8274.80,30.51,275.00,274.80
192,11739.32,986.53,45712.72,46390.36,2992.86,123274.40,16274.40,33.55,274.80,274.40
193,11784.60,996.18,46150.78,46839.89,3017.66,140275.00,11275.00,38.48,274.40,275.00
194,?,?,?,?,?,?,?,?,275.00,?
195,?,?,?,?,?,?,?,?,?,?
196,11770.78,997.90,46218.05,46922.43,3022.70,733284.00,43284.00,205.17,?,284.00
197,11753.20,997.68,46155.10,46860.35,3017.11,554287.70,43287.70,158.50,284.00,287.70
198,11768.81,1002.01,46287.08,47003.76,3021.27,753292.00,32292.00,218.61,287.70,292.00
199,11813.42,999.65,46221.23,46919.83,3023.16,149289.00,19289.00,43.12,292.00,289.00
200,11837.95,1004.40,46399.74,47120.88,3019.85,196284.40,30284.40,55.29,289.00,284.40
201,?,?,?,?,?,?,?,?,284.40,?
202,?,?,?,?,?,?,?,?,?,?
203,11864.19,1008.29,46361.70,47075.43,3021.70,163287.90,19287.90,46.29,?,287.90
204,11905.16,1013.36,46714.43,47454.90,3029.97,43287.50,6287.50,12.37,287.90,287.50
205,11975.99,1013.85,46835.98,47575.74,3050.63,99288.85,12288.85,28.57,287.50,288.85
206,11939.68,1009.47,46713.02,47446.69,3036.16,23288.00,4288.00,6.64,288.85,288.00
207,11930.54,999.82,46258.91,46981.22,3015.00,120287.50,11287.50,34.54,288.00,287.50
208,?,?,?,?,?,?,?,?,287.50,?
209,?,?,?,?,?,?,?,?,?,?
210,11917.93,1005.01,46480.62,47214.30,3032.94,587287.50,16287.50,168.95,?,287.50
211,11914.45,1006.09,46663.41,47398.08,3038.42,471288.95,14288.95,135.47,287.50,288.95
212,11934.08,1008.66,46925.65,47676.43,3046.08,754288.00,4288.00,216.44,288.95,288.00
213,12025.60,1020.15,47370.81,48147.76,3060.17,1379285.00,20285.00,396.71,288.00,285.00
214,12096.51,1042.34,48325.33,49133.14,3110.79,204287.00,13287.00,58.22,285.00,287.00
215,?,?,?,?,?,?,?,?,287.00,?
216,?,?,?,?,?,?,?,?,?,?
217,12181.61,1046.18,48458.44,49272.86,3127.41,135283.90,18283.90,38.15,?,283.90
218,12213.07,1029.49,47942.81,48742.34,3127.38,2062280.40,40280.40,583.15,283.90,280.40
219,12294.72,1032.76,48306.55,49124.78,3168.23,95278.00,14278.00,26.19,280.40,278.00
220,12425.78,1043.81,48862.88,49700.18,3190.86,364280.50,29280.50,101.37,278.00,280.50
221,12524.35,1049.50,49125.36,49994.77,3206.86,868279.45,24279.45,238.71,280.50,279.45
222,?,?,?,?,?,?,?,?,279.45,?
223,?,?,?,?,?,?,?,?,?,?
224,12613.68,1065.87,49580.16,50476.37,3225.79,507278.00,30278.00,142.88,?,278.00
225,12783.95,1067.80,49747.66,50646.05,3233.22,725280.95,21280.95,199.97,278.00,280.95
226,12961.14,1077.48,50223.95,51152.95,3271.49,41282.00,8282.00,11.58,280.95,282.00
227,?,?,?,?,?,?,?,?,282.00,?
228,12933.31,1070.04,49976.48,50906.11,3253.28,27284.00,6284.00,7.66,?,284.00
229,?,?,?,?,?,?,?,?,284.00,?
230,?,?,?,?,?,?,?,?,?,?
231,12877.73,1068.34,49772.46,50713.14,3237.31,66284.00,9284.00,18.64,?,284.00
232,12831.52,1058.51,49162.16,50077.30,3210.57,55283.65,12283.65,15.39,284.00,283.65
233,12826.21,1059.12,49128.05,50032.45,3221.87,1208277.00,15277.00,334.37,283.65,277.00
234,12985.38,1076.61,49846.48,50780.47,3260.69,181281.00,26281.00,51.11,277.00,281.00
235,13050.37,1075.72,49895.10,50836.47,3260.35,5344283.90,8283.90,1480.51,281.00,283.90
236,?,?,?,?,?,?,?,?,283.90,?
237,?,?,?,?,?,?,?,?,?,?
238,13056.86,1073.76,49818.48,50756.86,3255.45,51281.00,5281.00,14.34,?,281.00
239,12781.02,1056.82,48833.58,49731.02,3197.48,142280.00,7280.00,39.51,281.00,280.00
240,12706.26,1057.65,48537.65,49421.50,3183.87,1685255.00,82255.00,432.27,280.00,255.00
241,12801.41,1059.09,48676.45,49569.11,3204.20,342261.50,32261.50,87.69,255.00,261.50
242,12801.04,1066.99,48871.98,49771.98,3196.27,16898257.00,30257.00,4307.85,261.50,257.00
243,?,?,?,?,?,?,?,?,257.00,?
244,?,?,?,?,?,?,?,?,?,?
245,12870.44,1072.50,49187.22,50099.55,3230.20,10706250.00,44250.00,2686.90,?,250.00
246,12843.19,1068.28,48968.87,49861.54,3226.75,428251.00,18251.00,108.21,250.00,251.00
247,12637.81,1050.12,47919.09,48781.63,3174.71,11244245.05,28245.05,2757.71,251.00,245.05
248,12178.22,1001.99,45830.66,46598.42,3061.25,562250.00,47250.00,134.17,245.05,250.00
249,12457.22,1022.64,46717.04,47514.09,3142.61,114250.00,14250.00,28.36,250.00,250.00
250,?,?,?,?,?,?,?,?,250.00,?
251,?,?,?,?,?,?,?,?,?,?
252,12726.39,1046.43,47808.90,48651.54,3199.68,383260.10,27260.10,99.57,?,260.10
253,12962.91,1073.73,48961.51,49839.90,3256.85,88270.00,9270.00,24.05,260.10,270.00
254,12983.95,1082.59,49437.02,50312.63,3285.29,41276.00,4276.00,10.90,270.00,276.00
255,13011.41,1091.91,49771.55,50644.38,3303.55,65266.00,7266.00,17.36,276.00,266.00
256,12998.59,1085.54,49348.61,50196.31,3285.49,48273.00,5273.00,13.03,266.00,273.00
257,?,?,?,?,?,?,?,?,273.00,?
258,?,?,?,?,?,?,?,?,?,?
259,13003.37,1075.00,48917.85,49741.35,3260.05,281271.00,21271.00,73.95,?,271.00
260,13085.22,1083.52,49434.46,50258.11,3286.61,156273.85,16273.85,42.52,271.00,273.85
261,13049.76,1082.59,49413.33,50227.43,3277.41,26270.00,4270.00,7.05,273.85,270.00
262,13124.47,1101.90,50300.53,51171.25,3316.59,379275.95,26275.95,102.82,270.00,275.95
263,13140.38,1102.87,50308.19,51202.75,3316.08,27270.85,6270.85,7.32,275.95,270.85
264,?,?,?,?,?,?,?,?,270.85,?
265,?,?,?,?,?,?,?,?,?,?
266,13089.15,1092.34,49955.87,50869.00,3291.57,276274.95,12274.95,76.06,?,274.95
267,13131.43,1090.75,49979.47,50887.67,3275.67,37274.00,5274.00,9.98,274.95,274.00
268,13114.91,1100.93,50301.69,51221.45,3299.72,34273.90,8273.90,9.20,274.00,273.90
269,13233.88,1114.22,50936.34,51846.54,3336.44,70263.00,6263.00,18.77,273.90,263.00
270,13346.97,1114.37,50819.81,51704.53,3352.18,968270.00,15270.00,261.35,263.00,270.00
271,?,?,?,?,?,?,?,?,270.00,?
272,?,?,?,?,?,?,?,?,?,?
273,13314.68,1101.87,50301.85,51191.50,3349.29,116269.10,9269.10,31.08,?,269.10
274,13338.19,1107.49,50782.48,51691.24,3351.68,49269.00,3269.00,13.19,269.10,269.00
275,13386.01,1106.60,50803.40,51709.58,3364.40,176269.00,20269.00,46.74,269.00,269.00
276,13476.11,1106.08,50982.03,51911.61,3383.62,979265.90,25265.90,260.69,269.00,265.90
277,13513.64,1100.03,50601.24,51511.63,3381.52,21947287.45,311287.45,6302.40,265.90,287.45
278,?,?,?,?,?,?,?,?,287.45,?
279,?,?,?,?,?,?,?,?,?,?
280,13477.58,1099.18,50338.71,51239.47,3383.60,2352288.00,103288.00,682.88,?,288.00
281,13399.64,1094.43,50137.88,51021.26,3368.14,1032284.15,50284.15,295.58,288.00,284.15
282,13361.98,1099.62,50335.02,51215.99,3379.96,1252281.75,54281.75,350.31,284.15,281.75
283,13589.27,1133.79,51806.83,52744.48,3454.41,10138289.20,46289.20,2920.80,281.75,289.20
284,13638.56,1145.75,52230.47,53193.87,3477.04,1415285.00,124285.00,409.57,289.20,285.00
285,?,?,?,?,?,?,?,?,285.00,?
286,?,?,?,?,?,?,?,?,?,?
287,13701.85,1149.36,52520.91,53498.97,3508.85,374286.00,23286.00,107.87,?,286.00
288,13824.94,1155.55,52590.73,53588.87,3544.07,1000289.10,38289.10,289.92,286.00,289.10
289,13886.79,1157.21,52861.41,53918.41,3548.14,447284.00,32284.00,128.04,289.10,284.00
290,14155.74,1145.47,52573.59,53571.90,3572.96,458286.00,20286.00,131.39,284.00,286.00
291,14253.72,1149.25,52587.24,53572.92,3535.97,999285.00,36285.00,284.09,286.00,285.00
292,?,?,?,?,?,?,?,?,285.00,?
293,?,?,?,?,?,?,?,?,?,?
294,14459.56,1183.23,53853.55,54903.39,3606.06,634286.95,40286.95,181.27,?,286.95
295,14512.68,1179.93,53781.81,54818.06,3615.60,2856286.95,34286.95,816.47,286.95,286.95
296,14327.32,1168.29,53389.74,54433.41,3596.10,64285.50,8285.50,18.30,286.95,285.50
297,14572.10,1183.43,53994.46,55063.75,3637.76,202285.50,13285.50,57.92,285.50,285.50
298,14753.57,1179.30,53887.13,55023.42,3651.19,8933288.00,29288.00,2559.46,285.50,288.00
299,?,?,?,?,?,?,?,?,288.00,?
300,?,?,?,?,?,?,?,?,?,?
301,14896.01,1192.58,54180.04,55362.19,3660.45,2310316.00,94316.00,682.98,?,316.00
302,14994.44,1198.39,54536.95,55688.45,3688.57,2040327.00,64327.00,663.01,316.00,327.00
303,14942.82,1190.55,54095.32,55240.01,3660.80,177317.00,26317.00,56.87,327.00,317.00
304,14928.63,1179.94,53607.86,54734.18,3628.73,634320.05,36320.05,202.13,317.00,320.05
305,?,?,?,?,?,?,?,?,320.05,?
306,?,?,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?,?,?
308,15023.33,1187.46,53989.37,55121.60,3668.56,416,44,135.33,?,324.90
309,14877.29,1170.73,53504.47,54600.05,3645.18,186,11,60.18,324.90,323.00
310,14860.69,1181.53,53924.01,55035.36,3650.27,5475,20,1751.23,323.00,320.00
340,13476.564027366672,940.5391915423164,45857.110734846676,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,13789.514663168062,941.0590531479316,46189.882480874876,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,14102.465298969453,941.578914753547,46522.654226903076,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,15041.317206373624,943.1384995703929,47520.969464987684,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,16919.02102118197,946.2576692040852,49517.5999411569,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
