%310
@RELATION PLODLPL00013
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
1,?,?,?,?,?,?,?,?,?
2,782.35,48107.89,48389.84,2835.52,20901.98,81.98,4.08,?,1.98
3,783.15,48222.72,48505.50,2832.46,01.98,01.98,0.00,1.98,1.98
4,781.69,47888.16,48143.94,2814.73,75922.03,82.03,15.21,1.98,2.03
5,?,?,?,?,?,?,?,2.03,?
6,?,?,?,?,?,?,?,?,?
7,781.76,47589.33,47820.24,2793.31,26002.03,32.03,5.28,?,2.03
8,780.70,47379.63,47624.67,2790.64,5032.03,22.03,1.01,2.03,2.03
9,784.82,47407.28,47668.58,2784.62,2172.00,32.00,0.44,2.03,2.00
10,788.85,47546.91,47798.66,2800.96,21.99,21.99,0.00,2.00,1.99
11,795.36,47440.80,47690.97,2815.88,49362.00,112.00,9.65,1.99,2.00
12,?,?,?,?,?,?,?,2.00,?
13,?,?,?,?,?,?,?,?,?
14,797.42,47470.12,47724.95,2820.74,9802.00,32.00,1.91,?,2.00
15,794.59,47086.54,47346.41,2817.16,1002.00,22.00,0.20,2.00,2.00
16,796.34,47521.39,47794.60,2825.40,02.00,02.00,0.00,2.00,2.00
17,803.56,47661.37,47936.81,2848.09,6251.99,21.99,1.24,2.00,1.99
18,807.72,47813.69,48104.67,2864.72,132781.94,241.94,25.64,1.99,1.94
19,?,?,?,?,?,?,?,1.94,?
20,?,?,?,?,?,?,?,?,?
21,809.27,47936.61,48184.37,2890.14,40421.96,111.96,7.74,?,1.96
22,808.23,47872.80,48127.89,2892.80,42651.95,71.95,8.11,1.96,1.95
23,808.40,47733.24,47999.21,2890.57,61981.90,101.90,11.66,1.95,1.90
24,811.80,47942.04,48203.43,2898.85,221101.88,211.88,40.50,1.90,1.88
25,812.99,47613.95,47851.99,2897.93,4001.85,11.85,0.74,1.88,1.85
26,?,?,?,?,?,?,?,1.85,?
27,?,?,?,?,?,?,?,?,?
28,813.38,47324.06,47553.14,2886.17,46691.85,61.85,8.60,?,1.85
29,815.93,47328.40,47565.10,2878.58,01.85,01.85,0.00,1.85,1.85
30,815.59,46917.19,47113.08,2876.68,61431.82,61.82,11.18,1.85,1.82
31,817.14,46840.15,47011.43,2880.57,8301.83,21.83,1.52,1.82,1.83
32,818.68,46945.58,47121.08,2883.81,55961.81,41.81,10.19,1.83,1.81
33,?,?,?,?,?,?,?,1.81,?
34,?,?,?,?,?,?,?,?,?
35,818.05,46556.55,46735.25,2856.17,298041.98,291.98,57.83,?,1.98
36,816.68,46674.78,46862.43,2843.49,95402.00,142.00,19.03,1.98,2.00
37,813.75,46149.14,46341.54,2811.05,63581.96,101.96,12.42,2.00,1.96
38,811.13,46329.66,46512.72,2815.91,40401.96,61.96,7.68,1.96,1.96
39,813.77,46741.54,46931.40,2825.70,56731.99,81.99,11.03,1.96,1.99
40,?,?,?,?,?,?,?,1.99,?
41,?,?,?,?,?,?,?,?,?
42,817.03,46786.74,46988.04,2826.84,111612.02,142.02,22.33,?,2.02
43,817.32,46399.26,46564.61,2821.25,66851.99,61.99,13.19,2.02,1.99
44,817.35,46406.74,46569.81,2825.02,44161.99,61.99,8.57,1.99,1.99
45,818.81,46211.54,46360.51,2825.15,28901.99,51.99,5.75,1.99,1.99
46,826.73,46370.13,46523.63,2838.22,14781.99,41.99,2.88,1.99,1.99
47,?,?,?,?,?,?,?,1.99,?
48,?,?,?,?,?,?,?,?,?
49,830.85,46508.27,46665.39,2848.48,69502.00,102.00,13.79,?,2.00
50,832.30,46490.89,46652.19,2843.90,691092.11,512.11,141.58,2.00,2.11
51,830.62,46051.76,46198.42,2831.71,317652.08,322.08,67.32,2.11,2.08
52,823.32,45879.90,46050.52,2801.83,56392.06,202.06,11.73,2.08,2.06
53,826.66,45948.12,46124.82,2817.57,27652.12,62.12,5.69,2.06,2.12
54,?,?,?,?,?,?,?,2.12,?
55,?,?,?,?,?,?,?,?,?
56,829.61,46286.28,46487.05,2840.57,58002.06,52.06,12.11,?,2.06
57,828.81,45868.35,46065.85,2831.16,11802.02,42.02,2.38,2.06,2.02
58,836.69,46241.92,46459.99,2855.69,34202.15,72.15,7.14,2.02,2.15
59,844.08,46280.36,46510.83,2865.27,195942.24,312.24,42.94,2.15,2.24
60,842.02,46341.14,46622.90,2859.05,64932.19,82.19,13.99,2.24,2.19
61,?,?,?,?,?,?,?,2.19,?
62,?,?,?,?,?,?,?,?,?
63,838.26,46137.70,46454.13,2860.68,24702.10,62.10,5.12,?,2.10
64,845.88,46676.09,47001.38,2868.06,50102.06,82.06,10.08,2.10,2.06
65,849.88,46762.65,47090.49,2872.90,43502.06,72.06,8.75,2.06,2.06
66,855.99,46745.26,47060.66,2873.49,17002.05,32.05,3.37,2.06,2.05
67,861.67,47074.39,47436.21,2906.74,1002.10,12.10,0.21,2.05,2.10
68,?,?,?,?,?,?,?,2.10,?
69,?,?,?,?,?,?,?,?,?
70,863.89,46933.03,47269.75,2914.24,10052.05,62.05,2.03,?,2.05
71,866.79,47010.40,47340.43,2911.38,31602.05,82.05,6.45,2.05,2.05
72,872.90,46888.37,47235.72,2901.67,24902.09,52.09,5.10,2.05,2.09
73,871.52,47223.68,47606.16,2912.13,39922.07,142.07,8.10,2.09,2.07
74,873.21,47125.93,47522.10,2909.77,101622.05,92.05,20.43,2.07,2.05
75,?,?,?,?,?,?,?,2.05,?
76,?,?,?,?,?,?,?,?,?
77,868.37,46668.41,47094.18,2900.59,3412.05,42.05,0.70,?,2.05
78,864.73,46029.35,46473.62,2868.24,4922.01,22.01,0.98,2.05,2.01
79,862.97,46068.24,46511.62,2874.75,181181.89,211.89,35.15,2.01,1.89
80,850.86,45580.47,46017.88,2833.61,139051.96,151.96,26.77,1.89,1.96
81,845.32,45066.18,45473.08,2800.67,33051.91,41.91,6.33,1.96,1.91
82,?,?,?,?,?,?,?,1.91,?
83,?,?,?,?,?,?,?,?,?
84,839.36,44585.10,44946.32,2780.21,13001.91,31.91,2.50,?,1.91
85,830.80,44724.88,45119.16,2774.13,20001.91,31.91,3.82,1.91,1.91
86,835.51,45247.90,45644.09,2785.46,34151.90,61.90,6.52,1.91,1.90
87,839.42,45147.57,45528.85,2797.31,60001.89,31.89,11.34,1.90,1.89
88,?,?,?,?,?,?,?,1.89,?
89,?,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?,?
92,840.31,45304.74,45679.51,2814.33,10001.93,41.93,1.93,?,1.93
93,828.79,44604.61,44940.36,2769.02,5401.91,21.91,1.03,1.93,1.91
94,824.35,44623.89,44980.62,2766.19,129541.80,151.80,23.69,1.91,1.80
95,819.73,44597.66,44960.02,2760.91,106431.82,91.82,19.60,1.80,1.82
96,?,?,?,?,?,?,?,1.82,?
97,?,?,?,?,?,?,?,?,?
98,818.75,44590.97,44963.96,2764.28,2081.89,21.89,0.38,?,1.89
99,815.74,44725.03,45096.35,2767.26,123091.84,101.84,22.41,1.89,1.84
100,820.16,45091.63,45495.34,2780.21,5001.79,11.79,0.90,1.84,1.79
101,824.04,45688.48,46131.66,2794.43,101.84,11.84,0.02,1.79,1.84
102,819.29,45525.92,45960.10,2783.53,1351.84,11.84,0.25,1.84,1.84
103,?,?,?,?,?,?,?,1.84,?
104,?,?,?,?,?,?,?,?,?
105,814.07,44724.14,45167.65,2754.91,01.84,01.84,0.00,?,1.84
106,?,?,?,?,?,?,?,1.84,?
107,796.68,43916.24,44404.81,2705.88,9321.80,41.80,1.68,?,1.80
108,787.39,43364.70,43850.06,2695.55,20181.79,51.79,3.62,1.80,1.79
109,783.37,43447.75,43993.98,2685.57,28551.76,41.76,5.05,1.79,1.76
110,?,?,?,?,?,?,?,1.76,?
111,?,?,?,?,?,?,?,?,?
112,776.37,43360.30,43892.82,2660.28,21.84,11.84,0.00,?,1.84
113,769.16,43159.57,43707.88,2624.40,5551.84,21.84,0.98,1.84,1.84
114,769.82,43356.73,43908.95,2636.70,10101.84,21.84,1.78,1.84,1.84
115,774.88,43482.18,44027.03,2658.57,8001.84,21.84,1.47,1.84,1.84
116,777.86,43665.21,44226.06,2669.93,01.84,01.84,0.00,1.84,1.84
117,?,?,?,?,?,?,?,1.84,?
118,?,?,?,?,?,?,?,?,?
119,779.98,43882.16,44420.22,2685.14,01.84,01.84,0.00,?,1.84
120,784.81,44162.18,44653.34,2704.84,10611.84,21.84,1.95,1.84,1.84
121,?,?,?,?,?,?,?,1.84,?
122,787.45,43991.51,44466.89,2695.22,28111.80,51.80,5.14,?,1.80
123,?,?,?,?,?,?,?,1.80,?
124,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?
126,786.57,44541.73,45060.80,2714.72,01.80,01.80,0.00,?,1.80
127,793.09,44742.22,45244.29,2733.96,28771.90,51.90,5.46,1.80,1.90
128,798.10,45117.94,45647.76,2752.14,93501.93,101.93,18.05,1.90,1.93
129,800.71,44943.16,45475.08,2760.20,69401.90,41.90,13.24,1.93,1.90
130,800.42,44895.35,45408.06,2769.85,22001.90,21.90,4.18,1.90,1.90
131,?,?,?,?,?,?,?,1.90,?
132,?,?,?,?,?,?,?,?,?
133,802.74,45207.84,45746.01,2790.62,1001.90,11.90,0.19,?,1.90
134,804.49,45771.11,46336.62,2822.41,10001.94,11.94,1.94,1.90,1.94
135,802.28,46102.42,46676.61,2848.38,5001.92,11.92,0.96,1.94,1.92
136,806.45,45992.03,46581.16,2871.70,29081.90,31.90,5.54,1.92,1.90
137,810.69,46078.68,46646.58,2885.19,4611.92,31.92,0.89,1.90,1.92
138,?,?,?,?,?,?,?,1.92,?
139,?,?,?,?,?,?,?,?,?
140,815.60,46041.35,46615.31,2921.95,11101.91,31.91,2.12,?,1.91
141,819.76,45851.80,46439.10,2893.12,22921.91,31.91,4.38,1.91,1.91
142,818.82,45933.66,46529.96,2912.70,67181.91,61.91,12.86,1.91,1.91
143,814.69,45687.76,46311.26,2894.53,6251.90,41.90,1.19,1.91,1.90
144,820.11,46145.44,46783.61,2929.62,801.90,11.90,0.15,1.90,1.90
145,?,?,?,?,?,?,?,1.90,?
146,?,?,?,?,?,?,?,?,?
147,828.12,47277.10,47957.54,2976.83,11.95,11.95,0.00,?,1.95
148,838.40,47579.87,48258.02,2997.81,01.95,01.95,0.00,1.95,1.95
149,842.72,47476.64,48138.07,3000.58,01.95,01.95,0.00,1.95,1.95
150,?,?,?,?,?,?,?,1.95,?
151,841.72,47806.34,48503.87,2994.25,64161.91,51.91,12.50,?,1.91
152,?,?,?,?,?,?,?,1.91,?
153,?,?,?,?,?,?,?,?,?
154,839.57,47175.79,47868.36,2970.24,34001.90,31.90,6.46,?,1.90
155,854.67,47620.68,48323.88,2998.79,54001.90,31.90,10.26,1.90,1.90
156,859.35,47805.94,48513.29,3026.87,19581.94,31.94,3.78,1.90,1.94
157,864.95,47573.66,48259.19,3020.15,32441.94,61.94,6.25,1.94,1.94
158,866.67,48209.65,48918.37,3044.38,98461.90,51.90,18.71,1.94,1.90
159,?,?,?,?,?,?,?,1.90,?
160,?,?,?,?,?,?,?,?,?
161,870.65,48495.01,49207.65,3065.91,45081.88,51.88,8.55,?,1.88
162,870.60,48324.52,49050.96,3074.89,01.88,01.88,0.00,1.88,1.88
163,878.91,48383.93,49098.70,3098.83,5001.88,21.88,0.94,1.88,1.88
164,877.48,48152.82,48890.47,3089.32,11201.88,41.88,2.13,1.88,1.88
165,880.65,48273.42,49057.66,3092.65,5701.90,41.90,1.08,1.88,1.90
166,?,?,?,?,?,?,?,1.90,?
167,?,?,?,?,?,?,?,?,?
168,883.59,48131.61,48917.56,3100.24,1501.90,11.90,0.29,?,1.90
169,886.71,48119.72,48891.04,3120.39,25801.90,31.90,4.90,1.90,1.90
170,885.25,47743.10,48509.84,3122.21,266422.00,212.00,51.92,1.90,2.00
171,864.38,45870.00,46587.68,3038.18,261382.10,242.10,56.10,2.00,2.10
172,855.18,44732.92,45456.77,3001.68,200862.22,152.22,43.94,2.10,2.22
173,?,?,?,?,?,?,?,2.22,?
174,?,?,?,?,?,?,?,?,?
175,857.74,44824.62,45531.46,2990.89,350612.33,212.33,80.76,?,2.33
176,863.23,44966.09,45672.10,2999.31,82482.35,212.35,19.01,2.33,2.35
177,858.05,44893.99,45601.51,2972.55,36302.20,72.20,8.05,2.35,2.20
178,847.97,43667.37,44326.49,2915.58,20702.20,42.20,4.51,2.20,2.20
179,848.08,44747.79,45442.51,2948.80,14782.12,32.12,3.14,2.20,2.12
180,?,?,?,?,?,?,?,2.12,?
181,?,?,?,?,?,?,?,?,?
182,848.80,44769.00,45461.06,2963.91,34142.07,72.07,6.97,?,2.07
183,853.37,45533.94,46254.71,2981.48,12.13,12.13,0.00,2.07,2.13
