%310
@RELATION PLNVITA00018
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
1,?,?,?,?,?,?,?,?,?
2,782.35,48107.89,48389.84,2835.52,73723.31,1623.31,17.34,?,23.31
3,783.15,48222.72,48505.50,2832.46,47623.35,1623.35,11.12,23.31,23.35
4,781.69,47888.16,48143.94,2814.73,8523.35,723.35,1.98,23.35,23.35
5,?,?,?,?,?,?,?,23.35,?
6,?,?,?,?,?,?,?,?,?
7,781.76,47589.33,47820.24,2793.31,3123.45,423.45,0.73,?,23.45
8,780.70,47379.63,47624.67,2790.64,54723.72,2323.72,13.04,23.45,23.72
9,784.82,47407.28,47668.58,2784.62,3323.72,1023.72,0.78,23.72,23.72
10,788.85,47546.91,47798.66,2800.96,18723.15,1523.15,4.40,23.72,23.15
11,795.36,47440.80,47690.97,2815.88,207424.00,2024.00,49.76,23.15,24.00
12,?,?,?,?,?,?,?,24.00,?
13,?,?,?,?,?,?,?,?,?
14,797.42,47470.12,47724.95,2820.74,167325.88,1925.88,41.74,?,25.88
15,794.59,47086.54,47346.41,2817.16,53625.85,1925.85,13.82,25.88,25.85
16,796.34,47521.39,47794.60,2825.40,19725.85,1425.85,5.09,25.85,25.85
17,803.56,47661.37,47936.81,2848.09,200426.60,3826.60,51.56,25.85,26.60
18,807.72,47813.69,48104.67,2864.72,37226.90,1226.90,9.86,26.60,26.90
19,?,?,?,?,?,?,?,26.90,?
20,?,?,?,?,?,?,?,?,?
21,809.27,47936.61,48184.37,2890.14,81026.02,1526.02,21.23,?,26.02
22,808.23,47872.80,48127.89,2892.80,1126.02,726.02,0.29,26.02,26.02
23,808.40,47733.24,47999.21,2890.57,92525.80,1425.80,23.61,26.02,25.80
24,811.80,47942.04,48203.43,2898.85,77825.00,1425.00,19.24,25.80,25.00
25,812.99,47613.95,47851.99,2897.93,140025.00,1225.00,35.01,25.00,25.00
26,?,?,?,?,?,?,?,25.00,?
27,?,?,?,?,?,?,?,?,?
