%310
@RELATION PLAPLS000016
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
1,?,?,?,?,?,?,?,?,?
2,782.35,48107.89,48389.84,2835.52,96514.55,1314.55,14.02,?,14.55
3,783.15,48222.72,48505.50,2832.46,38614.55,1014.55,5.62,14.55,14.55
4,781.69,47888.16,48143.94,2814.73,199414.15,1814.15,28.40,14.55,14.15
5,?,?,?,?,?,?,?,14.15,?
6,?,?,?,?,?,?,?,?,?
7,781.76,47589.33,47820.24,2793.31,30114.39,1214.39,4.33,?,14.39
8,780.70,47379.63,47624.67,2790.64,437214.00,2514.00,61.85,14.39,14.00
9,784.82,47407.28,47668.58,2784.62,333113.74,2113.74,45.95,14.00,13.74
10,788.85,47546.91,47798.66,2800.96,37813.89,1013.89,5.25,13.74,13.89
11,795.36,47440.80,47690.97,2815.88,4040713.98,1513.98,563.50,13.89,13.98
12,?,?,?,?,?,?,?,13.98,?
13,?,?,?,?,?,?,?,?,?
14,797.42,47470.12,47724.95,2820.74,31213.71,1013.71,4.27,?,13.71
15,794.59,47086.54,47346.41,2817.16,43713.87,1013.87,6.02,13.71,13.87
16,796.34,47521.39,47794.60,2825.40,6413.80,1013.80,0.88,13.87,13.80
17,803.56,47661.37,47936.81,2848.09,48214.10,1014.10,6.68,13.80,14.10
18,807.72,47813.69,48104.67,2864.72,1109314.13,1014.13,155.32,14.10,14.13
19,?,?,?,?,?,?,?,14.13,?
20,?,?,?,?,?,?,?,?,?
21,809.27,47936.61,48184.37,2890.14,500814.11,2514.11,70.72,?,14.11
22,808.23,47872.80,48127.89,2892.80,67014.11,1114.11,9.41,14.11,14.11
23,808.40,47733.24,47999.21,2890.57,1155214.00,1114.00,161.73,14.11,14.00
24,811.80,47942.04,48203.43,2898.85,1167414.10,1014.10,163.14,14.00,14.10
25,812.99,47613.95,47851.99,2897.93,2945614.15,2114.15,415.00,14.10,14.15
26,?,?,?,?,?,?,?,14.15,?
27,?,?,?,?,?,?,?,?,?
28,813.38,47324.06,47553.14,2886.17,65214.15,1014.15,9.15,?,14.15
29,815.93,47328.40,47565.10,2878.58,257414.69,1814.69,36.51,14.15,14.69
30,815.59,46917.19,47113.08,2876.68,40014.68,914.68,5.70,14.69,14.68
31,817.14,46840.15,47011.43,2880.57,262514.60,1114.60,37.45,14.68,14.60
32,818.68,46945.58,47121.08,2883.81,202314.40,1614.40,28.71,14.60,14.40
33,?,?,?,?,?,?,?,14.40,?
34,?,?,?,?,?,?,?,?,?
35,818.05,46556.55,46735.25,2856.17,3614.29,1014.29,0.51,?,14.29
36,816.68,46674.78,46862.43,2843.49,17814.23,1014.23,2.53,14.29,14.23
37,813.75,46149.14,46341.54,2811.05,2427214.17,1214.17,337.49,14.23,14.17
38,811.13,46329.66,46512.72,2815.91,13314.09,1014.09,1.88,14.17,14.09
39,813.77,46741.54,46931.40,2825.70,102114.15,1214.15,14.19,14.09,14.15
40,?,?,?,?,?,?,?,14.15,?
41,?,?,?,?,?,?,?,?,?
42,817.03,46786.74,46988.04,2826.84,241914.15,1314.15,33.82,?,14.15
43,817.32,46399.26,46564.61,2821.25,915114.55,1414.55,132.78,14.15,14.55
44,817.35,46406.74,46569.81,2825.02,465214.72,1114.72,68.18,14.55,14.72
45,818.81,46211.54,46360.51,2825.15,455115.84,2315.84,68.40,14.72,15.84
46,826.73,46370.13,46523.63,2838.22,438616.98,2416.98,71.33,15.84,16.98
47,?,?,?,?,?,?,?,16.98,?
48,?,?,?,?,?,?,?,?,?
49,830.85,46508.27,46665.39,2848.48,151017.17,2017.17,25.65,?,17.17
50,832.30,46490.89,46652.19,2843.90,2622018.19,5718.19,463.81,17.17,18.19
51,830.62,46051.76,46198.42,2831.71,273017.70,1417.70,48.66,18.19,17.70
52,823.32,45879.90,46050.52,2801.83,578817.05,3117.05,98.91,17.70,17.05
53,826.66,45948.12,46124.82,2817.57,1740717.40,1017.40,302.93,17.05,17.40
54,?,?,?,?,?,?,?,17.40,?
55,?,?,?,?,?,?,?,?,?
56,829.61,46286.28,46487.05,2840.57,255917.38,2817.38,44.68,?,17.38
57,828.81,45868.35,46065.85,2831.16,600017.39,3517.39,105.33,17.38,17.39
58,836.69,46241.92,46459.99,2855.69,90417.25,1917.25,15.41,17.39,17.25
59,844.08,46280.36,46510.83,2865.27,175117.20,2117.20,29.67,17.25,17.20
60,842.02,46341.14,46622.90,2859.05,132917.00,1117.00,22.62,17.20,17.00
61,?,?,?,?,?,?,?,17.00,?
62,?,?,?,?,?,?,?,?,?
63,838.26,46137.70,46454.13,2860.68,68617.00,1317.00,11.71,?,17.00
64,845.88,46676.09,47001.38,2868.06,1084717.13,5417.13,184.47,17.00,17.13
65,849.88,46762.65,47090.49,2872.90,38917.25,1017.25,6.63,17.13,17.25
66,855.99,46745.26,47060.66,2873.49,78916.98,1116.98,13.53,17.25,16.98
67,861.67,47074.39,47436.21,2906.74,97416.96,1116.96,16.37,16.98,16.96
68,?,?,?,?,?,?,?,16.96,?
69,?,?,?,?,?,?,?,?,?
70,863.89,46933.03,47269.75,2914.24,1065516.79,1216.79,179.01,?,16.79
71,866.79,47010.40,47340.43,2911.38,547517.24,1717.24,93.93,16.79,17.24
72,872.90,46888.37,47235.72,2901.67,234917.26,1517.26,40.38,17.24,17.26
73,871.52,47223.68,47606.16,2912.13,239216.90,1916.90,40.62,17.26,16.90
74,873.21,47125.93,47522.10,2909.77,109517.25,1117.25,18.59,16.90,17.25
75,?,?,?,?,?,?,?,17.25,?
76,?,?,?,?,?,?,?,?,?
77,868.37,46668.41,47094.18,2900.59,387517.00,2017.00,66.17,?,17.00
78,864.73,46029.35,46473.62,2868.24,60216.90,1016.90,10.23,17.00,16.90
79,862.97,46068.24,46511.62,2874.75,5717.10,717.10,0.97,16.90,17.10
80,850.86,45580.47,46017.88,2833.61,129416.50,2016.50,21.48,17.10,16.50
81,845.32,45066.18,45473.08,2800.67,437816.25,3216.25,70.16,16.50,16.25
82,?,?,?,?,?,?,?,16.25,?
83,?,?,?,?,?,?,?,?,?
84,839.36,44585.10,44946.32,2780.21,479416.70,2516.70,77.51,?,16.70
85,830.80,44724.88,45119.16,2774.13,26716.85,1216.85,4.47,16.70,16.85
86,835.51,45247.90,45644.09,2785.46,5916.60,416.60,0.98,16.85,16.60
87,839.42,45147.57,45528.85,2797.31,85016.20,716.20,13.79,16.60,16.20
88,?,?,?,?,?,?,?,16.20,?
89,?,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?,?
92,840.31,45304.74,45679.51,2814.33,4216.79,1016.79,0.71,?,16.79
93,828.79,44604.61,44940.36,2769.02,102816.56,1216.56,16.73,16.79,16.56
94,824.35,44623.89,44980.62,2766.19,781416.28,2516.28,125.72,16.56,16.28
95,819.73,44597.66,44960.02,2760.91,294916.00,1216.00,47.42,16.28,16.00
96,?,?,?,?,?,?,?,16.00,?
97,?,?,?,?,?,?,?,?,?
98,818.75,44590.97,44963.96,2764.28,66315.70,915.70,10.49,?,15.70
99,815.74,44725.03,45096.35,2767.26,42315.93,1015.93,6.63,15.70,15.93
100,820.16,45091.63,45495.34,2780.21,21315.87,315.87,3.37,15.93,15.87
101,824.04,45688.48,46131.66,2794.43,168315.81,1515.81,26.20,15.87,15.81
102,819.29,45525.92,45960.10,2783.53,91215.74,1015.74,14.09,15.81,15.74
103,?,?,?,?,?,?,?,15.74,?
104,?,?,?,?,?,?,?,?,?
105,814.07,44724.14,45167.65,2754.91,47215.40,415.40,7.27,?,15.40
106,?,?,?,?,?,?,?,15.40,?
107,796.68,43916.24,44404.81,2705.88,118115.30,715.30,18.18,?,15.30
108,787.39,43364.70,43850.06,2695.55,171415.30,515.30,26.22,15.30,15.30
109,783.37,43447.75,43993.98,2685.57,546114.55,2414.55,81.23,15.30,14.55
110,?,?,?,?,?,?,?,14.55,?
111,?,?,?,?,?,?,?,?,?
112,776.37,43360.30,43892.82,2660.28,44714.60,1214.60,6.38,?,14.60
113,769.16,43159.57,43707.88,2624.40,4014.50,314.50,0.59,14.60,14.50
114,769.82,43356.73,43908.95,2636.70,37614.85,914.85,5.63,14.50,14.85
115,774.88,43482.18,44027.03,2658.57,89015.00,1515.00,13.34,14.85,15.00
116,777.86,43665.21,44226.06,2669.93,53615.00,1015.00,7.94,15.00,15.00
117,?,?,?,?,?,?,?,15.00,?
118,?,?,?,?,?,?,?,?,?
119,779.98,43882.16,44420.22,2685.14,015.00,015.00,0.00,?,15.00
120,784.81,44162.18,44653.34,2704.84,2014614.97,514.97,301.59,15.00,14.97
121,?,?,?,?,?,?,?,14.97,?
122,787.45,43991.51,44466.89,2695.22,014.97,014.97,0.00,?,14.97
123,?,?,?,?,?,?,?,14.97,?
124,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?
126,786.57,44541.73,45060.80,2714.72,51415.16,815.16,7.68,?,15.16
127,793.09,44742.22,45244.29,2733.96,2290415.96,2715.96,366.09,15.16,15.96
128,798.10,45117.94,45647.76,2752.14,2187415.85,2115.85,346.47,15.96,15.85
129,800.71,44943.16,45475.08,2760.20,244015.49,2315.49,37.97,15.85,15.49
130,800.42,44895.35,45408.06,2769.85,91515.16,2415.16,13.97,15.49,15.16
131,?,?,?,?,?,?,?,15.16,?
132,?,?,?,?,?,?,?,?,?
133,802.74,45207.84,45746.01,2790.62,140415.00,1715.00,21.07,?,15.00
134,804.49,45771.11,46336.62,2822.41,65014.99,1314.99,9.74,15.00,14.99
135,802.28,46102.42,46676.61,2848.38,1545714.87,1814.87,224.48,14.99,14.87
136,806.45,45992.03,46581.16,2871.70,91314.88,814.88,13.67,14.87,14.88
137,810.69,46078.68,46646.58,2885.19,16414.99,1014.99,2.46,14.88,14.99
138,?,?,?,?,?,?,?,14.99,?
139,?,?,?,?,?,?,?,?,?
140,815.60,46041.35,46615.31,2921.95,122814.60,2614.60,17.99,?,14.60
141,819.76,45851.80,46439.10,2893.12,41814.65,514.65,6.11,14.60,14.65
142,818.82,45933.66,46529.96,2912.70,47614.88,1014.88,6.98,14.65,14.88
