%310
@RELATION PLNFI0600010
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
100,820.16,45091.63,45495.34,373730.19,280.19,6.73,0.18,0.19
101,824.04,45688.48,46131.66,2458750.18,700.18,43.95,0.19,0.18
102,819.29,45525.92,45960.10,1686790.17,630.17,29.81,0.18,0.17
103,?,?,?,?,?,?,0.17,?
104,?,?,?,?,?,?,?,?
105,814.07,44724.14,45167.65,4836490.15,910.15,77.61,?,0.15
106,?,?,?,?,?,?,0.15,?
107,796.68,43916.24,44404.81,714450.16,670.16,11.00,?,0.16
108,787.39,43364.70,43850.06,691370.16,460.16,10.52,0.16,0.16
109,783.37,43447.75,43993.98,233810.14,320.14,3.49,0.16,0.14
110,?,?,?,?,?,?,0.14,?
111,?,?,?,?,?,?,?,?
112,776.37,43360.30,43892.82,1074190.16,300.16,17.19,?,0.16
113,769.16,43159.57,43707.88,2843580.17,400.17,46.01,0.16,0.17
114,769.82,43356.73,43908.95,34499360.24,2230.24,777.10,0.17,0.24
115,774.88,43482.18,44027.03,14630650.21,1880.21,319.15,0.24,0.21
116,777.86,43665.21,44226.06,2422930.21,540.21,49.03,0.21,0.21
117,?,?,?,?,?,?,0.21,?
118,?,?,?,?,?,?,?,?
119,779.98,43882.16,44420.22,1928080.20,510.20,38.86,?,0.20
120,784.81,44162.18,44653.34,2793300.21,430.21,56.06,0.20,0.21
121,?,?,?,?,?,?,0.21,?
122,787.45,43991.51,44466.89,945630.19,270.19,18.07,?,0.19
123,?,?,?,?,?,?,0.19,?
124,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?
126,786.57,44541.73,45060.80,5102550.18,1020.18,93.31,?,0.18
127,793.09,44742.22,45244.29,1924740.19,530.19,34.78,0.18,0.19
128,798.10,45117.94,45647.76,4651280.20,530.20,86.80,0.19,0.20
129,800.71,44943.16,45475.08,510340.20,390.20,9.69,0.20,0.20
130,800.42,44895.35,45408.06,68040.20,280.20,1.28,0.20,0.20
131,?,?,?,?,?,?,0.20,?
132,?,?,?,?,?,?,?,?
133,802.74,45207.84,45746.01,2293310.19,390.19,43.21,?,0.19
134,804.49,45771.11,46336.62,3405280.18,370.18,64.75,0.19,0.18
135,802.28,46102.42,46676.61,111430.19,240.19,2.11,0.18,0.19
136,806.45,45992.03,46581.16,3332160.19,370.19,60.00,0.19,0.19
137,810.69,46078.68,46646.58,9870.19,150.19,0.19,0.19,0.19
138,?,?,?,?,?,?,0.19,?
139,?,?,?,?,?,?,?,?
140,815.60,46041.35,46615.31,1733290.19,440.19,30.15,?,0.19
141,819.76,45851.80,46439.10,260490.18,210.18,4.44,0.19,0.18
142,818.82,45933.66,46529.96,118350.18,160.18,2.12,0.18,0.18
143,814.69,45687.76,46311.26,217430.19,220.19,3.88,0.18,0.19
144,820.11,46145.44,46783.61,141930.19,190.19,2.56,0.19,0.19
145,?,?,?,?,?,?,0.19,?
146,?,?,?,?,?,?,?,?
147,828.12,47277.10,47957.54,11612850.20,660.20,220.76,?,0.20
148,838.40,47579.87,48258.02,2461200.19,310.19,46.76,0.20,0.19
149,842.72,47476.64,48138.07,58682110.20,4410.20,1205.60,0.19,0.20
150,?,?,?,?,?,?,0.20,?
151,841.72,47806.34,48503.87,12531710.21,1680.21,263.25,?,0.21
152,?,?,?,?,?,?,0.21,?
153,?,?,?,?,?,?,?,?
154,839.57,47175.79,47868.36,25122060.22,2470.22,562.89,?,0.22
155,854.67,47620.68,48323.88,18473480.21,1280.21,381.31,0.22,0.21
156,859.35,47805.94,48513.29,14021750.21,680.21,291.71,0.21,0.21
157,864.95,47573.66,48259.19,11001680.20,680.20,220.12,0.21,0.20
158,866.67,48209.65,48918.37,1052710.20,200.20,21.23,0.20,0.20
159,?,?,?,?,?,?,0.20,?
160,?,?,?,?,?,?,?,?
161,870.65,48495.01,49207.65,5374590.21,530.21,112.77,?,0.21
162,870.60,48324.52,49050.96,1785010.21,300.21,37.40,0.21,0.21
163,878.91,48383.93,49098.70,567440.21,290.21,11.73,0.21,0.21
164,877.48,48152.82,48890.47,4168680.21,380.21,87.49,0.21,0.21
165,880.65,48273.42,49057.66,224040.21,150.21,4.49,0.21,0.21
166,?,?,?,?,?,?,0.21,?
167,?,?,?,?,?,?,?,?
168,883.59,48131.61,48917.56,216500.21,100.21,4.33,?,0.21
169,886.71,48119.72,48891.04,1973390.20,260.20,41.44,0.21,0.20
170,885.25,47743.10,48509.84,6404620.20,340.20,128.18,0.20,0.20
171,864.38,45870.00,46587.68,6326110.20,330.20,126.52,0.20,0.20
172,855.18,44732.92,45456.77,6212870.20,230.20,124.26,0.20,0.20
173,?,?,?,?,?,?,0.20,?
174,?,?,?,?,?,?,?,?
175,857.74,44824.62,45531.46,1473890.20,130.20,29.48,?,0.20
176,863.23,44966.09,45672.10,8540.20,100.20,0.18,0.20,0.20
177,858.05,44893.99,45601.51,1377610.21,160.21,27.56,0.20,0.21
178,847.97,43667.37,44326.49,6174930.21,250.21,123.50,0.21,0.21
179,848.08,44747.79,45442.51,2604580.20,190.20,52.41,0.21,0.20
180,?,?,?,?,?,?,0.20,?
181,?,?,?,?,?,?,?,?
182,848.80,44769.00,45461.06,711990.21,160.21,14.24,?,0.21
183,853.37,45533.94,46254.71,161180.21,110.21,3.23,0.21,0.21
184,850.45,45184.98,45899.36,9516830.21,460.21,190.85,0.21,0.21
185,855.94,45613.75,46344.42,78780.21,200.21,1.58,0.21,0.21
186,851.88,45110.89,45805.34,272340.20,90.20,5.45,0.21,0.20
187,?,?,?,?,?,?,0.20,?
188,?,?,?,?,?,?,?,?
189,849.30,44534.34,45172.40,4042400.20,180.20,80.85,?,0.20
190,842.60,44342.23,44969.23,110800.20,170.20,2.12,0.20,0.20
191,844.03,45068.55,45727.71,9972580.19,360.19,189.48,0.20,0.19
192,845.84,45712.72,46390.36,1196630.19,170.19,22.75,0.19,0.19
193,849.99,46150.78,46839.89,1045820.19,130.19,19.87,0.19,0.19
194,?,?,?,?,?,?,0.19,?
195,?,?,?,?,?,?,?,?
196,850.04,46218.05,46922.43,71960.18,150.18,1.30,?,0.18
197,847.84,46155.10,46860.35,896290.19,210.19,16.54,0.18,0.19
198,845.85,46287.08,47003.76,2836760.19,460.19,50.65,0.19,0.19
199,845.70,46221.23,46919.83,6590.19,160.19,0.12,0.19,0.19
200,848.06,46399.74,47120.88,3090.19,80.19,0.06,0.19,0.19
201,?,?,?,?,?,?,0.19,?
202,?,?,?,?,?,?,?,?
203,849.27,46361.70,47075.43,99880.18,160.18,1.80,?,0.18
204,852.44,46714.43,47454.90,380040.18,120.18,6.84,0.18,0.18
205,858.02,46835.98,47575.74,252600.18,150.18,4.55,0.18,0.18
206,858.31,46713.02,47446.69,1413170.18,130.18,25.45,0.18,0.18
207,858.83,46258.91,46981.22,1581790.18,200.18,28.48,0.18,0.18
208,?,?,?,?,?,?,0.18,?
209,?,?,?,?,?,?,?,?
210,862.18,46480.62,47214.30,322290.17,130.17,5.85,?,0.17
211,870.15,46663.41,47398.08,5733420.17,490.17,97.59,0.17,0.17
212,878.25,46925.65,47676.43,790040.17,180.17,13.32,0.17,0.17
213,881.30,47370.81,48147.76,335530.17,120.17,5.75,0.17,0.17
214,884.10,48325.33,49133.14,239110.17,90.17,4.07,0.17,0.17
215,?,?,?,?,?,?,0.17,?
216,?,?,?,?,?,?,?,?
217,891.59,48458.44,49272.86,526370.17,200.17,8.95,?,0.17
218,891.86,47942.81,48742.34,11781100.17,140.17,200.28,0.17,0.17
219,898.91,48306.55,49124.78,33100.17,140.17,0.56,0.17,0.17
220,903.85,48862.88,49700.18,893660.17,180.17,15.18,0.17,0.17
221,909.96,49125.36,49994.77,197430.17,110.17,3.22,0.17,0.17
222,?,?,?,?,?,?,0.17,?
223,?,?,?,?,?,?,?,?
224,918.93,49580.16,50476.37,124240.17,200.17,2.14,?,0.17
225,922.16,49747.66,50646.05,129390.18,120.18,2.21,0.17,0.18
226,928.58,50223.95,51152.95,97390.18,120.18,1.75,0.18,0.18
227,?,?,?,?,?,?,0.18,?
228,928.83,49976.48,50906.11,15230.18,90.18,0.26,?,0.18
229,?,?,?,?,?,?,0.18,?
230,?,?,?,?,?,?,?,?
231,919.57,49772.46,50713.14,214420.18,130.18,3.65,?,0.18
232,914.58,49162.16,50077.30,599630.18,150.18,10.24,0.18,0.18
233,920.30,49128.05,50032.45,80750.18,120.18,1.38,0.18,0.18
234,931.73,49846.48,50780.47,745390.18,120.18,12.82,0.18,0.18
235,930.27,49895.10,50836.47,360.18,50.18,0.01,0.18,0.18
236,?,?,?,?,?,?,0.18,?
237,?,?,?,?,?,?,?,?
238,927.73,49818.48,50756.86,230960.18,90.18,3.93,?,0.18
239,921.40,48833.58,49731.02,224510.17,180.17,3.82,0.18,0.17
240,919.00,48537.65,49421.50,410880.17,100.17,6.98,0.17,0.17
241,924.88,48676.45,49569.11,40810.17,90.17,0.69,0.17,0.17
242,925.91,48871.98,49771.98,1510180.17,290.17,26.80,0.17,0.17
243,?,?,?,?,?,?,0.17,?
244,?,?,?,?,?,?,?,?
245,929.89,49187.22,50099.55,92350.17,100.17,1.57,?,0.17
246,926.93,48968.87,49861.54,501010.17,120.17,8.52,0.17,0.17
247,918.91,47919.09,48781.63,1499420.17,260.17,24.32,0.17,0.17
248,890.19,45830.66,46598.42,2480560.17,270.17,39.80,0.17,0.17
249,902.70,46717.04,47514.09,1507050.17,210.17,25.50,0.17,0.17
250,?,?,?,?,?,?,0.17,?
251,?,?,?,?,?,?,?,?
252,916.76,47808.90,48651.54,212330.17,120.17,3.61,?,0.17
253,931.39,48961.51,49839.90,834920.16,100.16,14.17,0.17,0.16
254,934.25,49437.02,50312.63,604160.18,200.18,10.27,0.16,0.18
255,943.52,49771.55,50644.38,735050.17,170.17,12.50,0.18,0.17
256,948.06,49348.61,50196.31,195390.16,100.16,3.32,0.17,0.16
257,?,?,?,?,?,?,0.16,?
258,?,?,?,?,?,?,?,?
259,956.00,48917.85,49741.35,768470.17,190.17,13.06,?,0.17
260,960.97,49434.46,50258.11,8668170.19,700.19,159.71,0.17,0.19
261,957.28,49413.33,50227.43,19473900.19,1430.19,382.53,0.19,0.19
262,963.32,50300.53,51171.25,5284450.18,560.18,100.41,0.19,0.18
263,962.49,50308.19,51202.75,1405700.19,250.19,26.31,0.18,0.19
264,?,?,?,?,?,?,0.19,?
265,?,?,?,?,?,?,?,?
266,959.46,49955.87,50869.00,1092150.19,140.19,19.68,?,0.19
267,957.44,49979.47,50887.67,11231700.20,1040.20,219.61,0.19,0.20
268,961.02,50301.69,51221.45,28738370.23,2410.23,639.20,0.20,0.23
269,969.92,50936.34,51846.54,6235520.23,830.23,141.58,0.23,0.23
270,977.10,50819.81,51704.53,3484210.23,310.23,76.64,0.23,0.23
271,?,?,?,?,?,?,0.23,?
272,?,?,?,?,?,?,?,?
273,983.39,50301.85,51191.50,3422180.20,530.20,72.67,?,0.20
274,984.17,50782.48,51691.24,2914080.21,310.21,61.44,0.20,0.21
275,987.01,50803.40,51709.58,1833410.20,290.20,37.25,0.21,0.20
276,988.62,50982.03,51911.61,725450.22,270.22,15.14,0.20,0.22
277,992.25,50601.24,51511.63,327200.22,170.22,6.88,0.22,0.22
278,?,?,?,?,?,?,0.22,?
279,?,?,?,?,?,?,?,?
280,995.75,50338.71,51239.47,1644120.20,350.20,33.19,?,0.20
281,993.38,50137.88,51021.26,798640.21,260.21,15.97,0.20,0.21
282,996.97,50335.02,51215.99,2521770.19,320.19,49.71,0.21,0.19
283,1011.15,51806.83,52744.48,1461780.21,230.21,29.82,0.19,0.21
284,1024.81,52230.47,53193.87,439450.20,180.20,8.90,0.21,0.20
285,?,?,?,?,?,?,0.20,?
286,?,?,?,?,?,?,?,?
287,1029.64,52520.91,53498.97,796690.21,260.21,16.02,?,0.21
288,1039.64,52590.73,53588.87,70380.21,170.21,1.48,0.21,0.21
289,1036.86,52861.41,53918.41,466460.20,240.20,9.33,0.21,0.20
290,1049.92,52573.59,53571.90,614550.21,230.21,12.29,0.20,0.21
291,1051.86,52587.24,53572.92,1502600.21,180.21,29.98,0.21,0.21
292,?,?,?,?,?,?,0.21,?
293,?,?,?,?,?,?,?,?
294,1066.25,53853.55,54903.39,52250.20,200.20,1.05,?,0.20
295,1078.51,53781.81,54818.06,2714110.20,300.20,54.29,0.20,0.20
296,1074.66,53389.74,54433.41,162150.21,170.21,3.22,0.20,0.21
297,1083.34,53994.46,55063.75,112320.21,120.21,2.25,0.21,0.21
298,1095.80,53887.13,55023.42,433420.21,110.21,8.67,0.21,0.21
299,?,?,?,?,?,?,0.21,?
300,?,?,?,?,?,?,?,?
301,1105.65,54180.04,55362.19,279440.21,200.21,5.62,?,0.21
302,1114.63,54536.95,55688.45,741340.21,180.21,14.86,0.21,0.21
303,1107.62,54095.32,55240.01,182510.21,140.21,3.65,0.21,0.21
304,1109.36,53607.86,54734.18,112230.21,120.21,2.25,0.21,0.21
305,?,?,?,?,?,?,0.21,?
306,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?
308,1108.16,53989.37,55121.60,689199,95,148.68,?,0.23
309,1101.37,53504.47,54600.05,252651,46,56.33,0.23,0.22
310,1106.35,53924.01,55035.36,90326,27,19.87,0.22,0.22
340,991.5027484429278,45857.110734846676,47106.0108522239,?,?,?,?,?,? 
370,1011.5865587108091,46189.882480874876,47398.32393415799,?,?,?,?,?,? 
400,1031.6703689786905,46522.654226903076,47690.63701609208,?,?,?,?,?,? 
490,1091.9217997823343,47520.969464987684,48567.57626189435,?,?,?,?,?,? 
670,1212.4246613896223,49517.5999411569,50321.45475349891,?,?,?,?,?,? 
