%310
@RELATION PLERGIN00015
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
103,?,?,?,?,?,?,14.25,?
104,?,?,?,?,?,?,?,?
105,44724.14,45167.65,2754.91,014.25,014.25,0.00,?,14.25
106,?,?,?,?,?,?,14.25,?
107,43916.24,44404.81,2705.88,999014.25,414.25,142.36,?,14.25
108,43364.70,43850.06,2695.55,262514.25,1014.25,37.74,14.25,14.25
109,43447.75,43993.98,2685.57,381814.30,1814.30,54.25,14.25,14.30
110,?,?,?,?,?,?,14.30,?
111,?,?,?,?,?,?,?,?
112,43360.30,43892.82,2660.28,52914.66,514.66,7.68,?,14.66
113,43159.57,43707.88,2624.40,21014.58,2914.58,3.07,14.66,14.58
114,43356.73,43908.95,2636.70,410214.45,1914.45,59.13,14.58,14.45
115,43482.18,44027.03,2658.57,73114.45,7314.45,10.58,14.45,14.45
116,43665.21,44226.06,2669.93,60914.90,2414.90,9.03,14.45,14.90
117,?,?,?,?,?,?,14.90,?
118,?,?,?,?,?,?,?,?
119,43882.16,44420.22,2685.14,192814.61,1214.61,29.06,?,14.61
120,44162.18,44653.34,2704.84,51014.76,2214.76,7.52,14.61,14.76
121,?,?,?,?,?,?,14.76,?
122,43991.51,44466.89,2695.22,39314.77,214.77,5.80,?,14.77
123,?,?,?,?,?,?,14.77,?
124,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?
126,44541.73,45060.80,2714.72,7414.90,514.90,1.10,?,14.90
127,44742.22,45244.29,2733.96,37115.00,515.00,5.59,14.90,15.00
128,45117.94,45647.76,2752.14,170314.78,1514.78,24.04,15.00,14.78
129,44943.16,45475.08,2760.20,014.78,014.78,0.00,14.78,14.78
130,44895.35,45408.06,2769.85,014.78,014.78,0.00,14.78,14.78
131,?,?,?,?,?,?,14.78,?
132,?,?,?,?,?,?,?,?
133,45207.84,45746.01,2790.62,42714.61,714.61,6.18,?,14.61
134,45771.11,46336.62,2822.41,18114.40,314.40,2.61,14.61,14.40
135,46102.42,46676.61,2848.38,4814.35,214.35,0.69,14.40,14.35
136,45992.03,46581.16,2871.70,1014.35,214.35,0.14,14.35,14.35
137,46078.68,46646.58,2885.19,42414.57,614.57,6.16,14.35,14.57
138,?,?,?,?,?,?,14.57,?
139,?,?,?,?,?,?,?,?
140,46041.35,46615.31,2921.95,14714.70,714.70,2.15,?,14.70
141,45851.80,46439.10,2893.12,632414.99,3614.99,94.73,14.70,14.99
142,45933.66,46529.96,2912.70,1001014.50,4814.50,146.99,14.99,14.50
143,45687.76,46311.26,2894.53,4382014.76,2314.76,631.42,14.50,14.76
144,46145.44,46783.61,2929.62,190515.40,2315.40,28.53,14.76,15.40
145,?,?,?,?,?,?,15.40,?
146,?,?,?,?,?,?,?,?
147,47277.10,47957.54,2976.83,510415.41,2215.41,78.29,?,15.41
148,47579.87,48258.02,2997.81,76215.45,615.45,11.78,15.41,15.45
149,47476.64,48138.07,3000.58,114215.90,1115.90,18.02,15.45,15.90
150,?,?,?,?,?,?,15.90,?
151,47806.34,48503.87,2994.25,46715.90,2915.90,7.46,?,15.90
152,?,?,?,?,?,?,15.90,?
153,?,?,?,?,?,?,?,?
154,47175.79,47868.36,2970.24,220415.88,815.88,35.01,?,15.88
155,47620.68,48323.88,2998.79,513217.84,3317.84,86.53,15.88,17.84
156,47805.94,48513.29,3026.87,127916.65,1316.65,21.96,17.84,16.65
157,47573.66,48259.19,3020.15,136416.25,1316.25,21.93,16.65,16.25
158,48209.65,48918.37,3044.38,28915.85,715.85,4.59,16.25,15.85
159,?,?,?,?,?,?,15.85,?
160,?,?,?,?,?,?,?,?
161,48495.01,49207.65,3065.91,242915.81,1815.81,38.86,?,15.81
162,48324.52,49050.96,3074.89,63515.87,215.87,10.03,15.81,15.87
163,48383.93,49098.70,3098.83,11415.90,115.90,1.81,15.87,15.90
164,48152.82,48890.47,3089.32,17745316.01,1116.01,2855.21,15.90,16.01
165,48273.42,49057.66,3092.65,1016.10,116.10,0.16,16.01,16.10
166,?,?,?,?,?,?,16.10,?
167,?,?,?,?,?,?,?,?
168,48131.61,48917.56,3100.24,1188817.50,2817.50,195.39,?,17.50
169,48119.72,48891.04,3120.39,65517.47,817.47,11.44,17.50,17.47
170,47743.10,48509.84,3122.21,1417.47,317.47,0.24,17.47,17.47
171,45870.00,46587.68,3038.18,908117.45,2917.45,157.47,17.47,17.45
172,44732.92,45456.77,3001.68,58317.10,1417.10,9.98,17.45,17.10
173,?,?,?,?,?,?,17.10,?
174,?,?,?,?,?,?,?,?
175,44824.62,45531.46,2990.89,287316.62,716.62,48.94,?,16.62
176,44966.09,45672.10,2999.31,37416.10,316.10,6.11,16.62,16.10
177,44893.99,45601.51,2972.55,13016.50,516.50,2.13,16.10,16.50
178,43667.37,44326.49,2915.58,20516.49,216.49,3.38,16.50,16.49
179,44747.79,45442.51,2948.80,5716.00,516.00,0.92,16.49,16.00
180,?,?,?,?,?,?,16.00,?
181,?,?,?,?,?,?,?,?
182,44769.00,45461.06,2963.91,1006015.90,2215.90,160.66,?,15.90
183,45533.94,46254.71,2981.48,559317.05,1917.05,89.89,15.90,17.05
184,45184.98,45899.36,2971.57,43316.60,516.60,7.22,17.05,16.60
185,45613.75,46344.42,2988.19,22216.20,416.20,3.62,16.60,16.20
186,45110.89,45805.34,2977.06,1816.20,116.20,0.29,16.20,16.20
187,?,?,?,?,?,?,16.20,?
188,?,?,?,?,?,?,?,?
189,44534.34,45172.40,2948.16,016.20,016.20,0.00,?,16.20
190,44342.23,44969.23,2924.69,3916.00,216.00,0.63,16.20,16.00
191,45068.55,45727.71,2962.09,3916.00,216.00,0.63,16.00,16.00
192,45712.72,46390.36,2992.86,51016.40,416.40,8.24,16.00,16.40
193,46150.78,46839.89,3017.66,5316.45,116.45,0.87,16.40,16.45
194,?,?,?,?,?,?,16.45,?
195,?,?,?,?,?,?,?,?
196,46218.05,46922.43,3022.70,2116.45,216.45,0.35,?,16.45
197,46155.10,46860.35,3017.11,8416.35,716.35,1.38,16.45,16.35
198,46287.08,47003.76,3021.27,72616.35,1016.35,11.93,16.35,16.35
199,46221.23,46919.83,3023.16,77316.49,816.49,12.75,16.35,16.49
200,46399.74,47120.88,3019.85,2116.50,216.50,0.35,16.49,16.50
201,?,?,?,?,?,?,16.50,?
202,?,?,?,?,?,?,?,?
203,46361.70,47075.43,3021.70,2216.50,816.50,0.36,?,16.50
204,46714.43,47454.90,3029.97,13216.12,916.12,2.16,16.50,16.12
205,46835.98,47575.74,3050.63,54316.30,616.30,8.76,16.12,16.30
206,46713.02,47446.69,3036.16,516.30,516.30,0.08,16.30,16.30
207,46258.91,46981.22,3015.00,28116.40,416.40,4.59,16.30,16.40
208,?,?,?,?,?,?,16.40,?
209,?,?,?,?,?,?,?,?
210,46480.62,47214.30,3032.94,258616.85,1716.85,43.11,?,16.85
211,46663.41,47398.08,3038.42,260217.45,3717.45,44.89,16.85,17.45
212,46925.65,47676.43,3046.08,1983317.20,1217.20,345.07,17.45,17.20
213,47370.81,48147.76,3060.17,21317.00,917.00,3.62,17.20,17.00
214,48325.33,49133.14,3110.79,1017.00,117.00,0.17,17.00,17.00
215,?,?,?,?,?,?,17.00,?
216,?,?,?,?,?,?,?,?
217,48458.44,49272.86,3127.41,150516.60,1216.60,25.07,?,16.60
218,47942.81,48742.34,3127.38,7516.61,216.61,1.25,16.60,16.61
219,48306.55,49124.78,3168.23,54816.60,616.60,8.89,16.61,16.60
220,48862.88,49700.18,3190.86,40816.60,516.60,6.66,16.60,16.60
221,49125.36,49994.77,3206.86,469416.60,916.60,77.93,16.60,16.60
222,?,?,?,?,?,?,16.60,?
223,?,?,?,?,?,?,?,?
224,49580.16,50476.37,3225.79,105716.22,716.22,17.42,?,16.22
225,49747.66,50646.05,3233.22,46116.75,616.75,7.57,16.22,16.75
226,50223.95,51152.95,3271.49,378917.00,1117.00,63.66,16.75,17.00
227,?,?,?,?,?,?,17.00,?
228,49976.48,50906.11,3253.28,25616.45,1616.45,4.24,?,16.45
229,?,?,?,?,?,?,16.45,?
230,?,?,?,?,?,?,?,?
231,49772.46,50713.14,3237.31,50016.75,1316.75,8.22,?,16.75
232,49162.16,50077.30,3210.57,8016.13,1116.13,1.31,16.75,16.13
233,49128.05,50032.45,3221.87,57916.00,816.00,9.28,16.13,16.00
234,49846.48,50780.47,3260.69,79016.40,1016.40,12.85,16.00,16.40
235,49895.10,50836.47,3260.35,66716.30,1116.30,10.88,16.40,16.30
236,?,?,?,?,?,?,16.30,?
237,?,?,?,?,?,?,?,?
238,49818.48,50756.86,3255.45,85616.40,1116.40,13.88,?,16.40
239,48833.58,49731.02,3197.48,144616.40,1216.40,23.69,16.40,16.40
240,48537.65,49421.50,3183.87,11016.74,516.74,1.83,16.40,16.74
241,48676.45,49569.11,3204.20,816.74,616.74,0.13,16.74,16.74
242,48871.98,49771.98,3196.27,14416.30,2516.30,2.37,16.74,16.30
243,?,?,?,?,?,?,16.30,?
244,?,?,?,?,?,?,?,?
245,49187.22,50099.55,3230.20,1116.30,1116.30,0.18,?,16.30
246,48968.87,49861.54,3226.75,15316.40,1316.40,2.49,16.30,16.40
247,47919.09,48781.63,3174.71,14216.49,1816.49,2.33,16.40,16.49
248,45830.66,46598.42,3061.25,51115.64,1115.64,8.10,16.49,15.64
249,46717.04,47514.09,3142.61,67215.66,2815.66,10.59,15.64,15.66
250,?,?,?,?,?,?,15.66,?
251,?,?,?,?,?,?,?,?
252,47808.90,48651.54,3199.68,10416.00,1416.00,1.64,?,16.00
253,48961.51,49839.90,3256.85,15715.95,4015.95,2.50,16.00,15.95
254,49437.02,50312.63,3285.29,3716.00,3716.00,0.59,15.95,16.00
255,49771.55,50644.38,3303.55,385516.00,2416.00,63.82,16.00,16.00
256,49348.61,50196.31,3285.49,016.00,016.00,0.00,16.00,16.00
257,?,?,?,?,?,?,16.00,?
258,?,?,?,?,?,?,?,?
259,48917.85,49741.35,3260.05,978916.80,1916.80,163.19,?,16.80
260,49434.46,50258.11,3286.61,67916.80,3716.80,11.42,16.80,16.80
261,49413.33,50227.43,3277.41,1216.90,816.90,0.20,16.80,16.90
262,50300.53,51171.25,3316.59,1116.89,1116.89,0.19,16.90,16.89
263,50308.19,51202.75,3316.08,15316.50,2416.50,2.54,16.89,16.50
264,?,?,?,?,?,?,16.50,?
265,?,?,?,?,?,?,?,?
266,49955.87,50869.00,3291.57,33316.50,1616.50,5.49,?,16.50
267,49979.47,50887.67,3275.67,116.50,116.50,0.02,16.50,16.50
268,50301.69,51221.45,3299.72,116.50,116.50,0.02,16.50,16.50
269,50936.34,51846.54,3336.44,30116.09,416.09,4.86,16.50,16.09
270,50819.81,51704.53,3352.18,016.09,016.09,0.00,16.09,16.09
271,?,?,?,?,?,?,16.09,?
272,?,?,?,?,?,?,?,?
273,50301.85,51191.50,3349.29,36715.70,515.70,5.87,?,15.70
274,50782.48,51691.24,3351.68,19415.96,515.96,3.13,15.70,15.96
275,50803.40,51709.58,3364.40,23716.00,1016.00,3.79,15.96,16.00
276,50982.03,51911.61,3383.62,016.00,016.00,0.00,16.00,16.00
277,50601.24,51511.63,3381.52,286316.00,1116.00,46.34,16.00,16.00
278,?,?,?,?,?,?,16.00,?
279,?,?,?,?,?,?,?,?
280,50338.71,51239.47,3383.60,108416.00,1516.00,17.34,?,16.00
281,50137.88,51021.26,3368.14,17515.70,315.70,2.77,16.00,15.70
282,50335.02,51215.99,3379.96,84316.80,1016.80,14.13,15.70,16.80
283,51806.83,52744.48,3454.41,116.70,116.70,0.02,16.80,16.70
284,52230.47,53193.87,3477.04,75616.40,816.40,12.40,16.70,16.40
285,?,?,?,?,?,?,16.40,?
286,?,?,?,?,?,?,?,?
287,52520.91,53498.97,3508.85,4290719.99,11419.99,772.90,?,19.99
288,52590.73,53588.87,3544.07,991318.49,5818.49,181.06,19.99,18.49
289,52861.41,53918.41,3548.14,372618.00,2818.00,67.65,18.49,18.00
290,52573.59,53571.90,3572.96,61418.00,1718.00,10.98,18.00,18.00
291,52587.24,53572.92,3535.97,11517.75,317.75,2.05,18.00,17.75
292,?,?,?,?,?,?,17.75,?
293,?,?,?,?,?,?,?,?
294,53853.55,54903.39,3606.06,17517.91,817.91,3.11,?,17.91
295,53781.81,54818.06,3615.60,25018.00,318.00,4.43,17.91,18.00
296,53389.74,54433.41,3596.10,17017.70,317.70,3.05,18.00,17.70
297,53994.46,55063.75,3637.76,317.99,317.99,0.05,17.70,17.99
298,53887.13,55023.42,3651.19,51617.99,617.99,9.28,17.99,17.99
299,?,?,?,?,?,?,17.99,?
300,?,?,?,?,?,?,?,?
301,54180.04,55362.19,3660.45,10618.30,518.30,1.92,?,18.30
302,54536.95,55688.45,3688.57,109917.95,1217.95,19.72,18.30,17.95
303,54095.32,55240.01,3660.80,26018.10,618.10,4.65,17.95,18.10
304,53607.86,54734.18,3628.73,31518.00,718.00,5.65,18.10,18.00
305,?,?,?,?,?,?,18.00,?
306,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?
308,53989.37,55121.60,3668.56,55,4,0.97,?,17.60
309,53504.47,54600.05,3645.18,343,11,6.04,17.60,17.60
310,53924.01,55035.36,3650.27,4623,7,80.44,17.60,17.40
340,45857.110734846676,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,46189.882480874876,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,46522.654226903076,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,47520.969464987684,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,49517.5999411569,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
