%310
@RELATION PLHELIO00014
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
54,?,?,?,?,?,?,5.50,?
55,?,?,?,?,?,?,?,?
56,829.61,46286.28,46487.05,55.50,15.50,0.03,?,5.50
57,828.81,45868.35,46065.85,7535.30,75.30,3.99,5.50,5.30
58,836.69,46241.92,46459.99,7215.35,65.35,3.82,5.30,5.35
59,844.08,46280.36,46510.83,184305.69,445.69,103.16,5.35,5.69
60,842.02,46341.14,46622.90,107635.86,375.86,61.16,5.69,5.86
61,?,?,?,?,?,?,5.86,?
62,?,?,?,?,?,?,?,?
63,838.26,46137.70,46454.13,88445.86,195.86,51.88,?,5.86
64,845.88,46676.09,47001.38,4215.88,65.88,2.47,5.86,5.88
65,849.88,46762.65,47090.49,98756.00,276.00,58.93,5.88,6.00
66,855.99,46745.26,47060.66,22256.05,126.05,13.36,6.00,6.05
67,861.67,47074.39,47436.21,120976.30,366.30,74.91,6.05,6.30
68,?,?,?,?,?,?,6.30,?
69,?,?,?,?,?,?,?,?
70,863.89,46933.03,47269.75,15086.30,106.30,9.42,?,6.30
71,866.79,47010.40,47340.43,9786.20,56.20,5.99,6.30,6.20
72,872.90,46888.37,47235.72,25366.09,136.09,15.26,6.20,6.09
73,871.52,47223.68,47606.16,8825.85,75.85,5.25,6.09,5.85
74,873.21,47125.93,47522.10,12425.90,65.90,7.26,5.85,5.90
75,?,?,?,?,?,?,5.90,?
76,?,?,?,?,?,?,?,?
77,868.37,46668.41,47094.18,9415.75,45.75,5.44,?,5.75
78,864.73,46029.35,46473.62,5125.76,45.76,2.96,5.75,5.76
79,862.97,46068.24,46511.62,74305.40,265.40,41.12,5.76,5.40
80,850.86,45580.47,46017.88,23865.33,165.33,12.96,5.40,5.33
81,845.32,45066.18,45473.08,2015.51,25.51,1.11,5.33,5.51
82,?,?,?,?,?,?,5.51,?
83,?,?,?,?,?,?,?,?
84,839.36,44585.10,44946.32,191105.05,325.05,97.32,?,5.05
85,830.80,44724.88,45119.16,31105.01,115.01,15.79,5.05,5.01
86,835.51,45247.90,45644.09,19595.29,115.29,10.22,5.01,5.29
87,839.42,45147.57,45528.85,35.29,25.29,0.02,5.29,5.29
88,?,?,?,?,?,?,5.29,?
89,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?
92,840.31,45304.74,45679.51,140005.14,195.14,70.49,?,5.14
93,828.79,44604.61,44940.36,46855.14,55.14,24.07,5.14,5.14
94,824.35,44623.89,44980.62,11355.00,55.00,5.70,5.14,5.00
95,819.73,44597.66,44960.02,55.00,15.00,0.03,5.00,5.00
96,?,?,?,?,?,?,5.00,?
97,?,?,?,?,?,?,?,?
98,818.75,44590.97,44963.96,105.00,15.00,0.05,?,5.00
99,815.74,44725.03,45096.35,1005.00,25.00,0.50,5.00,5.00
100,820.16,45091.63,45495.34,4195.00,45.00,2.10,5.00,5.00
101,824.04,45688.48,46131.66,13665.00,65.00,6.85,5.00,5.00
102,819.29,45525.92,45960.10,10275.01,75.01,5.15,5.00,5.01
103,?,?,?,?,?,?,5.01,?
104,?,?,?,?,?,?,?,?
105,814.07,44724.14,45167.65,1155.00,25.00,0.58,?,5.00
106,?,?,?,?,?,?,5.00,?
107,796.68,43916.24,44404.81,15055.00,55.00,7.53,?,5.00
108,787.39,43364.70,43850.06,25725.00,45.00,12.87,5.00,5.00
109,783.37,43447.75,43993.98,3555.09,25.09,1.81,5.00,5.09
110,?,?,?,?,?,?,5.09,?
111,?,?,?,?,?,?,?,?
112,776.37,43360.30,43892.82,10045.00,25.00,5.02,?,5.00
113,769.16,43159.57,43707.88,28385.00,65.00,14.19,5.00,5.00
114,769.82,43356.73,43908.95,1015.00,25.00,0.51,5.00,5.00
115,774.88,43482.18,44027.03,37075.09,45.09,18.54,5.00,5.09
116,777.86,43665.21,44226.06,8265.30,45.30,4.29,5.09,5.30
117,?,?,?,?,?,?,5.30,?
118,?,?,?,?,?,?,?,?
119,779.98,43882.16,44420.22,10005.25,35.25,5.29,?,5.25
120,784.81,44162.18,44653.34,60695.85,155.85,33.65,5.25,5.85
121,?,?,?,?,?,?,5.85,?
122,787.45,43991.51,44466.89,16845.85,105.85,9.81,?,5.85
123,?,?,?,?,?,?,5.85,?
124,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?
126,786.57,44541.73,45060.80,41516.00,86.00,24.96,?,6.00
127,793.09,44742.22,45244.29,166706.11,276.11,100.66,6.00,6.11
128,798.10,45117.94,45647.76,26.13,26.13,0.01,6.11,6.13
129,800.71,44943.16,45475.08,4805.95,35.95,2.88,6.13,5.95
130,800.42,44895.35,45408.06,875.99,35.99,0.51,5.95,5.99
131,?,?,?,?,?,?,5.99,?
132,?,?,?,?,?,?,?,?
133,802.74,45207.84,45746.01,305.99,15.99,0.18,?,5.99
134,804.49,45771.11,46336.62,10315.82,55.82,6.03,5.99,5.82
135,802.28,46102.42,46676.61,148046.20,506.20,96.18,5.82,6.20
136,806.45,45992.03,46581.16,35436.00,186.00,21.65,6.20,6.00
137,810.69,46078.68,46646.58,19196.19,106.19,11.76,6.00,6.19
138,?,?,?,?,?,?,6.19,?
139,?,?,?,?,?,?,?,?
140,815.60,46041.35,46615.31,5056.30,66.30,3.16,?,6.30
141,819.76,45851.80,46439.10,26506.34,66.34,16.81,6.30,6.34
142,818.82,45933.66,46529.96,19096.44,96.44,12.27,6.34,6.44
143,814.69,45687.76,46311.26,21866.38,76.38,14.05,6.44,6.38
144,820.11,46145.44,46783.61,100446.49,296.49,63.57,6.38,6.49
145,?,?,?,?,?,?,6.49,?
146,?,?,?,?,?,?,?,?
147,828.12,47277.10,47957.54,33736.47,66.47,21.83,?,6.47
148,838.40,47579.87,48258.02,15396.50,116.50,9.92,6.47,6.50
149,842.72,47476.64,48138.07,10446.60,56.60,6.68,6.50,6.60
150,?,?,?,?,?,?,6.60,?
151,841.72,47806.34,48503.87,206.60,26.60,0.13,?,6.60
152,?,?,?,?,?,?,6.60,?
153,?,?,?,?,?,?,?,?
154,839.57,47175.79,47868.36,2776.60,36.60,1.83,?,6.60
155,854.67,47620.68,48323.88,10906.43,56.43,7.08,6.60,6.43
156,859.35,47805.94,48513.29,83796.39,126.39,53.84,6.43,6.39
157,864.95,47573.66,48259.19,5406.45,46.45,3.49,6.39,6.45
158,866.67,48209.65,48918.37,3206.54,26.54,2.09,6.45,6.54
159,?,?,?,?,?,?,6.54,?
160,?,?,?,?,?,?,?,?
161,870.65,48495.01,49207.65,1536.53,16.53,1.00,?,6.53
162,870.60,48324.52,49050.96,2506.45,26.45,1.61,6.53,6.45
163,878.91,48383.93,49098.70,5096.40,46.40,3.27,6.45,6.40
164,877.48,48152.82,48890.47,12556.25,86.25,7.97,6.40,6.25
165,880.65,48273.42,49057.66,561946.60,196.60,357.44,6.25,6.60
166,?,?,?,?,?,?,6.60,?
167,?,?,?,?,?,?,?,?
168,883.59,48131.61,48917.56,4976.65,46.65,3.29,?,6.65
169,886.71,48119.72,48891.04,1806.65,36.65,1.20,6.65,6.65
170,885.25,47743.10,48509.84,3716.65,46.65,2.46,6.65,6.65
171,864.38,45870.00,46587.68,48996.23,186.23,31.01,6.65,6.23
172,855.18,44732.92,45456.77,47636.23,136.23,29.29,6.23,6.23
173,?,?,?,?,?,?,6.23,?
174,?,?,?,?,?,?,?,?
175,857.74,44824.62,45531.46,8006.23,46.23,4.97,?,6.23
176,863.23,44966.09,45672.10,1756.28,16.28,1.10,6.23,6.28
177,858.05,44893.99,45601.51,906.25,16.25,0.56,6.28,6.25
178,847.97,43667.37,44326.49,5436.25,56.25,3.32,6.25,6.25
179,848.08,44747.79,45442.51,06.25,06.25,0.00,6.25,6.25
180,?,?,?,?,?,?,6.25,?
181,?,?,?,?,?,?,?,?
182,848.80,44769.00,45461.06,256.26,36.26,0.15,?,6.26
183,853.37,45533.94,46254.71,1006.15,26.15,0.62,6.26,6.15
184,850.45,45184.98,45899.36,2946.06,36.06,1.78,6.15,6.06
185,855.94,45613.75,46344.42,1556.28,36.28,0.96,6.06,6.28
186,851.88,45110.89,45805.34,1756.30,36.30,1.10,6.28,6.30
187,?,?,?,?,?,?,6.30,?
188,?,?,?,?,?,?,?,?
189,849.30,44534.34,45172.40,2106.20,26.20,1.30,?,6.20
190,842.60,44342.23,44969.23,5306.07,46.07,3.25,6.20,6.07
191,844.03,45068.55,45727.71,1586.01,46.01,0.96,6.07,6.01
192,845.84,45712.72,46390.36,16.06,16.06,0.01,6.01,6.06
193,849.99,46150.78,46839.89,16086.50,96.50,10.04,6.06,6.50
194,?,?,?,?,?,?,6.50,?
195,?,?,?,?,?,?,?,?
196,850.04,46218.05,46922.43,36.30,26.30,0.02,?,6.30
197,847.84,46155.10,46860.35,2136.30,46.30,1.34,6.30,6.30
198,845.85,46287.08,47003.76,1616.20,36.20,1.01,6.30,6.20
199,845.70,46221.23,46919.83,2476.30,46.30,1.53,6.20,6.30
200,848.06,46399.74,47120.88,2176.20,26.20,1.35,6.30,6.20
201,?,?,?,?,?,?,6.20,?
202,?,?,?,?,?,?,?,?
203,849.27,46361.70,47075.43,8546.10,56.10,5.26,?,6.10
204,852.44,46714.43,47454.90,56.00,16.00,0.03,6.10,6.00
205,858.02,46835.98,47575.74,10056.30,46.30,6.32,6.00,6.30
206,858.31,46713.02,47446.69,56.25,16.25,0.03,6.30,6.25
207,858.83,46258.91,46981.22,06.25,06.25,0.00,6.25,6.25
208,?,?,?,?,?,?,6.25,?
209,?,?,?,?,?,?,?,?
210,862.18,46480.62,47214.30,8006.08,66.08,4.89,?,6.08
211,870.15,46663.41,47398.08,1806.12,26.12,1.10,6.08,6.12
212,878.25,46925.65,47676.43,06.12,06.12,0.00,6.12,6.12
213,881.30,47370.81,48147.76,06.12,06.12,0.00,6.12,6.12
214,884.10,48325.33,49133.14,06.12,06.12,0.00,6.12,6.12
215,?,?,?,?,?,?,6.12,?
216,?,?,?,?,?,?,?,?
217,891.59,48458.44,49272.86,7986.12,56.12,4.90,?,6.12
218,891.86,47942.81,48742.34,4206.04,36.04,2.54,6.12,6.04
219,898.91,48306.55,49124.78,1106.15,36.15,0.66,6.04,6.15
220,903.85,48862.88,49700.18,12006.29,56.29,7.47,6.15,6.29
221,909.96,49125.36,49994.77,6006.35,36.35,3.79,6.29,6.35
222,?,?,?,?,?,?,6.35,?
223,?,?,?,?,?,?,?,?
224,918.93,49580.16,50476.37,19176.30,76.30,12.18,?,6.30
225,922.16,49747.66,50646.05,40486.55,116.55,26.34,6.30,6.55
226,928.58,50223.95,51152.95,6936.69,76.69,4.62,6.55,6.69
227,?,?,?,?,?,?,6.69,?
228,928.83,49976.48,50906.11,9416.70,66.70,6.30,?,6.70
229,?,?,?,?,?,?,6.70,?
230,?,?,?,?,?,?,?,?
231,919.57,49772.46,50713.14,17516.64,46.64,11.64,?,6.64
232,914.58,49162.16,50077.30,36.47,16.47,0.02,6.64,6.47
233,920.30,49128.05,50032.45,6376.41,66.41,4.04,6.47,6.41
234,931.73,49846.48,50780.47,14026.70,106.70,9.40,6.41,6.70
235,930.27,49895.10,50836.47,13946.74,56.74,9.30,6.70,6.74
236,?,?,?,?,?,?,6.74,?
237,?,?,?,?,?,?,?,?
238,927.73,49818.48,50756.86,2266.85,36.85,1.55,?,6.85
239,921.40,48833.58,49731.02,9926.75,96.75,6.75,6.85,6.75
240,919.00,48537.65,49421.50,5656.60,46.60,3.71,6.75,6.60
241,924.88,48676.45,49569.11,90907.10,337.10,63.60,6.60,7.10
242,925.91,48871.98,49771.98,141087.60,327.60,106.04,7.10,7.60
243,?,?,?,?,?,?,7.60,?
244,?,?,?,?,?,?,?,?
245,929.89,49187.22,50099.55,50507.94,317.94,40.21,?,7.94
246,926.93,48968.87,49861.54,47928.00,98.00,38.31,7.94,8.00
247,918.91,47919.09,48781.63,48407.65,177.65,38.61,8.00,7.65
248,890.19,45830.66,46598.42,132657.59,397.59,95.67,7.65,7.59
249,902.70,46717.04,47514.09,6877.83,77.83,5.28,7.59,7.83
250,?,?,?,?,?,?,7.83,?
251,?,?,?,?,?,?,?,?
252,916.76,47808.90,48651.54,19117.85,87.85,14.97,?,7.85
253,931.39,48961.51,49839.90,18867.95,127.95,14.92,7.85,7.95
254,934.25,49437.02,50312.63,37.80,27.80,0.02,7.95,7.80
255,943.52,49771.55,50644.38,22847.80,137.80,18.02,7.80,7.80
256,948.06,49348.61,50196.31,4467.65,27.65,3.41,7.80,7.65
257,?,?,?,?,?,?,7.65,?
258,?,?,?,?,?,?,?,?
259,956.00,48917.85,49741.35,607.73,17.73,0.46,?,7.73
260,960.97,49434.46,50258.11,2507.80,27.80,1.95,7.73,7.80
261,957.28,49413.33,50227.43,2057.89,27.89,1.62,7.80,7.89
262,963.32,50300.53,51171.25,25607.60,117.60,20.17,7.89,7.60
263,962.49,50308.19,51202.75,20707.89,97.89,15.86,7.60,7.89
264,?,?,?,?,?,?,7.89,?
265,?,?,?,?,?,?,?,?
266,959.46,49955.87,50869.00,307.85,17.85,0.24,?,7.85
267,957.44,49979.47,50887.67,57.95,17.95,0.04,7.85,7.95
268,961.02,50301.69,51221.45,2268.01,38.01,1.81,7.95,8.01
269,969.92,50936.34,51846.54,54348.40,288.40,45.22,8.01,8.40
270,977.10,50819.81,51704.53,7098.60,78.60,6.05,8.40,8.60
271,?,?,?,?,?,?,8.60,?
272,?,?,?,?,?,?,?,?
273,983.39,50301.85,51191.50,36478.40,168.40,31.17,?,8.40
274,984.17,50782.48,51691.24,9098.40,68.40,7.59,8.40,8.40
275,987.01,50803.40,51709.58,7508.20,38.20,6.24,8.40,8.20
276,988.62,50982.03,51911.61,8168.24,68.24,6.82,8.20,8.24
277,992.25,50601.24,51511.63,204198.83,188.83,172.59,8.24,8.83
278,?,?,?,?,?,?,8.83,?
279,?,?,?,?,?,?,?,?
280,995.75,50338.71,51239.47,13248.89,118.89,11.64,?,8.89
281,993.38,50137.88,51021.26,41658.87,78.87,36.78,8.89,8.87
282,996.97,50335.02,51215.99,18568.80,68.80,16.11,8.87,8.80
283,1011.15,51806.83,52744.48,68819.01,269.01,62.23,8.80,9.01
284,1024.81,52230.47,53193.87,102959.35,299.35,96.34,9.01,9.35
285,?,?,?,?,?,?,9.35,?
286,?,?,?,?,?,?,?,?
287,1029.64,52520.91,53498.97,117349.45,159.45,110.31,?,9.45
288,1039.64,52590.73,53588.87,25669.00,179.00,23.54,9.45,9.00
289,1036.86,52861.41,53918.41,34379.28,149.28,31.44,9.00,9.28
290,1049.92,52573.59,53571.90,102759.60,319.60,97.45,9.28,9.60
291,1051.86,52587.24,53572.92,715410.05,3010.05,70.99,9.60,10.05
292,?,?,?,?,?,?,10.05,?
293,?,?,?,?,?,?,?,?
294,1066.25,53853.55,54903.39,348010.25,2510.25,35.85,?,10.25
295,1078.51,53781.81,54818.06,478710.24,3110.24,49.20,10.25,10.24
296,1074.66,53389.74,54433.41,72710.18,910.18,7.24,10.24,10.18
297,1083.34,53994.46,55063.75,151610.00,910.00,15.07,10.18,10.00
298,1095.80,53887.13,55023.42,11609.77,119.77,11.38,10.00,9.77
299,?,?,?,?,?,?,9.77,?
300,?,?,?,?,?,?,?,?
301,1105.65,54180.04,55362.19,342810.10,1210.10,34.49,?,10.10
302,1114.63,54536.95,55688.45,1649910.30,4510.30,167.80,10.10,10.30
303,1107.62,54095.32,55240.01,472610.05,1810.05,48.92,10.30,10.05
304,1109.36,53607.86,54734.18,144810.04,1010.04,14.55,10.05,10.04
305,?,?,?,?,?,?,10.04,?
306,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?
308,1108.16,53989.37,55121.60,1040,9,10.34,?,10.04
309,1101.37,53504.47,54600.05,1910,11,18.83,10.04,9.79
310,1106.35,53924.01,55035.36,2825,13,27.17,9.79,9.65
340,991.5027484429278,45857.110734846676,47106.0108522239,?,?,?,?,?,? 
370,1011.5865587108091,46189.882480874876,47398.32393415799,?,?,?,?,?,? 
400,1031.6703689786905,46522.654226903076,47690.63701609208,?,?,?,?,?,? 
490,1091.9217997823343,47520.969464987684,48567.57626189435,?,?,?,?,?,? 
670,1212.4246613896223,49517.5999411569,50321.45475349891,?,?,?,?,?,? 
