%310
@RELATION PLINTGR00013
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
1,?,?,?,?,?,?,?,?,?
2,782.35,48107.89,48389.84,2835.52,843712.90,5012.90,108.60,?,12.90
3,783.15,48222.72,48505.50,2832.46,825412.89,4312.89,105.73,12.90,12.89
4,781.69,47888.16,48143.94,2814.73,995112.45,5712.45,124.38,12.89,12.45
5,?,?,?,?,?,?,?,12.45,?
6,?,?,?,?,?,?,?,?,?
7,781.76,47589.33,47820.24,2793.31,720711.94,5211.94,87.37,?,11.94
8,780.70,47379.63,47624.67,2790.64,867811.96,5511.96,104.35,11.94,11.96
9,784.82,47407.28,47668.58,2784.62,530912.04,2212.04,63.27,11.96,12.04
10,788.85,47546.91,47798.66,2800.96,249212.08,1812.08,29.88,12.04,12.08
11,795.36,47440.80,47690.97,2815.88,139212.07,1112.07,16.67,12.08,12.07
12,?,?,?,?,?,?,?,12.07,?
13,?,?,?,?,?,?,?,?,?
14,797.42,47470.12,47724.95,2820.74,495311.65,2411.65,58.70,?,11.65
15,794.59,47086.54,47346.41,2817.16,240811.70,1711.70,28.01,11.65,11.70
16,796.34,47521.39,47794.60,2825.40,859911.39,7611.39,97.17,11.70,11.39
17,803.56,47661.37,47936.81,2848.09,1002212.09,7812.09,118.67,11.39,12.09
18,807.72,47813.69,48104.67,2864.72,291612.17,2212.17,35.39,12.09,12.17
19,?,?,?,?,?,?,?,12.17,?
20,?,?,?,?,?,?,?,?,?
21,809.27,47936.61,48184.37,2890.14,1099212.60,6512.60,136.32,?,12.60
22,808.23,47872.80,48127.89,2892.80,837512.70,5012.70,106.83,12.60,12.70
23,808.40,47733.24,47999.21,2890.57,879412.80,6812.80,112.40,12.70,12.80
24,811.80,47942.04,48203.43,2898.85,564812.75,4212.75,71.68,12.80,12.75
25,812.99,47613.95,47851.99,2897.93,947612.50,4112.50,117.54,12.75,12.50
26,?,?,?,?,?,?,?,12.50,?
27,?,?,?,?,?,?,?,?,?
28,813.38,47324.06,47553.14,2886.17,529112.78,4312.78,67.10,?,12.78
29,815.93,47328.40,47565.10,2878.58,816712.40,3312.40,101.43,12.78,12.40
30,815.59,46917.19,47113.08,2876.68,271412.12,1712.12,33.35,12.40,12.12
31,817.14,46840.15,47011.43,2880.57,333212.30,1512.30,40.64,12.12,12.30
32,818.68,46945.58,47121.08,2883.81,6193813.89,38413.89,838.65,12.30,13.89
33,?,?,?,?,?,?,?,13.89,?
34,?,?,?,?,?,?,?,?,?
35,818.05,46556.55,46735.25,2856.17,1576713.20,11013.20,215.78,?,13.20
36,816.68,46674.78,46862.43,2843.49,1007513.30,6013.30,134.06,13.20,13.30
37,813.75,46149.14,46341.54,2811.05,496013.50,4713.50,66.31,13.30,13.50
38,811.13,46329.66,46512.72,2815.91,516313.70,4913.70,70.41,13.50,13.70
39,813.77,46741.54,46931.40,2825.70,421713.60,3013.60,58.17,13.70,13.60
40,?,?,?,?,?,?,?,13.60,?
41,?,?,?,?,?,?,?,?,?
42,817.03,46786.74,46988.04,2826.84,541713.65,2613.65,74.03,?,13.65
43,817.32,46399.26,46564.61,2821.25,963912.94,5112.94,125.77,13.65,12.94
44,817.35,46406.74,46569.81,2825.02,457313.16,3413.16,60.04,12.94,13.16
45,818.81,46211.54,46360.51,2825.15,100813.00,1213.00,13.06,13.16,13.00
46,826.73,46370.13,46523.63,2838.22,198513.01,1613.01,25.96,13.00,13.01
47,?,?,?,?,?,?,?,13.01,?
48,?,?,?,?,?,?,?,?,?
49,830.85,46508.27,46665.39,2848.48,404812.85,3012.85,52.58,?,12.85
50,832.30,46490.89,46652.19,2843.90,687512.76,6412.76,86.26,12.85,12.76
51,830.62,46051.76,46198.42,2831.71,179812.50,2412.50,22.48,12.76,12.50
52,823.32,45879.90,46050.52,2801.83,1726611.85,12411.85,204.44,12.50,11.85
53,826.66,45948.12,46124.82,2817.57,1146911.90,6411.90,134.81,11.85,11.90
54,?,?,?,?,?,?,?,11.90,?
55,?,?,?,?,?,?,?,?,?
56,829.61,46286.28,46487.05,2840.57,477611.90,3411.90,56.59,?,11.90
57,828.81,45868.35,46065.85,2831.16,275511.79,1711.79,32.27,11.90,11.79
58,836.69,46241.92,46459.99,2855.69,191311.61,1811.61,22.26,11.79,11.61
59,844.08,46280.36,46510.83,2865.27,335111.78,2911.78,39.41,11.61,11.78
60,842.02,46341.14,46622.90,2859.05,252311.77,1411.77,29.42,11.78,11.77
61,?,?,?,?,?,?,?,11.77,?
62,?,?,?,?,?,?,?,?,?
63,838.26,46137.70,46454.13,2860.68,586011.50,3011.50,68.07,?,11.50
